;GO:1904153;GO:0060267;GO:0038095;GO:0097191;GO:1901224;GO:0006366;GO:0038096;GO:0045944;GO:0045471;GO:0050871;GO:0030449;GO:0030968;GO:0006958;GO:0019221;GO:0043154;GO:0018298;GO:0050716;GO:0018279;GO:0050853;GO:0050829;GO:0043277;GO:0007268;GO:0007565;GO:0043312;GO:0045454;GO:0006898;GO:0042742;GO:0045579;GO:0033209;GO:0007218;GO:0070233;GO:0045087;GO:0043066;GO:0045582;GO:0046330;GO:0006508;GO:0016064;GO:0019731;GO:0050900;GO:0032496;GO:0010469;GO:0030433;GO:0034976
GO:1904153;1.0;0.002890201112268993;0.002890201112268993;0.002890201112268993;0.002890201112268993;0.0;0.002890201112268993;0.00826686400447364;0.0;0.002890201112268993;0.0159628709345505;0.002890201112268993;0.002890201112268993;0.002890201112268993;0.12238817620928827;0.0;0.01057630651022968;0.0;0.002890201112268993;0.0;0.0;0.0;0.0;0.0;0.002890201112268993;0.0;0.0;0.002890201112268993;0.002890201112268993;0.002890201112268993;0.008687644323244497;0.0;0.008687644323244497;0.002890201112268993;0.025684318484330976;0.0;0.0;0.0;0.0;0.0;0.002890201112268993;0.0;0.0
GO:0060267;0.002890201112268993;1.0;0.056908109707328014;0.08746557262655152;0.03334021611125579;0.0;0.02070091600076522;0.01540286243068432;0.0;0.049664126366575384;0.03239814530310216;0.08214620002724511;0.04655656636946242;0.12040982160097403;0.010840797126225047;0.0;0.010536475005815003;0.0;0.03628655925051139;0.0;0.0;0.0;0.0;0.0;0.12040982160097403;0.0;0.0;0.00991331476058534;0.12040982160097403;0.12040982160097403;0.028704935031672964;0.0;0.0550842956350268;0.009246151271064916;0.012796300234359957;0.0;0.0;0.0;0.0;0.0;0.09185382161404643;0.0;0.0
GO:0038095;0.002890201112268993;0.056908109707328014;1.0;0.29525378647403305;0.03334021611125579;0.00576711589335461;0.20222150511892784;0.005439344724655555;0.0;0.049664126366575384;0.09133392926315576;0.24762546384942122;0.13124807299128768;0.29525378647403305;0.010840797126225047;0.022277141600228655;0.010536475005815003;0.010056652433780651;0.34815566773319473;0.0;0.0;0.04290872884499664;0.0;0.02535564089323761;0.10146335594481412;0.0;0.0;0.00991331476058534;0.29525378647403305;0.24762546384942122;0.05117898056129526;0.0;0.0982116173552396;0.009246151271064916;0.0045188670929252805;0.0;0.0;0.0;0.04290872884499664;0.0;0.10146335594481412;0.005583783830241369;0.04290872884499664
GO:0097191;0.002890201112268993;0.08746557262655152;0.29525378647403305;1.0;0.03334021611125579;0.00576711589335461;0.060238731271920046;0.005439344724655555;0.0;0.049664126366575384;0.018171261831963142;0.3574445011410131;0.026112345308102147;0.4537936971887061;0.010840797126225047;0.022277141600228655;0.010536475005815003;0.010056652433780651;0.10559224970495792;0.0;0.0;0.06594906347103258;0.0;0.02535564089323761;0.15594526990907975;0.0;0.0;0.00991331476058534;0.4537936971887061;0.3805907998683022;0.05117898056129526;0.0;0.0982116173552396;0.009246151271064916;0.0045188670929252805;0.0;0.0;0.0;0.06594906347103258;0.0;0.15594526990907975;0.005583783830241369;0.06594906347103258
GO:1901224;0.002890201112268993;0.03334021611125579;0.03334021611125579;0.03334021611125579;1.0;0.0;0.06100201014844465;0.016294308724158792;0.0;0.09987522426819093;0.03239814530310216;0.03334021611125579;0.09824783606169805;0.03334021611125579;0.010840797126225047;0.0;0.031563466796086244;0.0;0.09824783606169805;0.0;0.0;0.0;0.0;0.0;0.03334021611125579;0.0;0.0;0.029696704174043086;0.03334021611125579;0.03334021611125579;0.03334021611125579;0.0;0.03334021611125579;0.027698123753416907;0.10753251291128181;0.0;0.0;0.0;0.0;0.0;0.15739075951875556;0.0;0.0
GO:0006366;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;1.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.00576711589335461;0.01750103518009864;0.00576711589335461;0.0;0.05214194580361808;0.0;0.05214194580361808;0.00576711589335461;0.0;0.0;0.00576711589335461;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.01750103518009864;0.0;0.0;0.00576711589335461;0.0;0.0;0.05048439449449125;0.00576711589335461
GO:0038096;0.002890201112268993;0.02070091600076522;0.20222150511892784;0.060238731271920046;0.06100201014844465;0.00576711589335461;1.0;0.005439344724655555;0.0;0.05877742492448413;0.05835815538228922;0.050521430905414395;0.22848295075778083;0.060238731271920046;0.010840797126225047;0.008754391999442696;0.010536475005815003;0.008754391999442696;0.5650782089249732;0.0;0.0;0.008754391999442696;0.0;0.016409428664920383;0.02070091600076522;0.0;0.0;0.028147503911012742;0.060238731271920046;0.050521430905414395;0.02070091600076522;0.008754391999442696;0.02070091600076522;0.026253184262732727;0.013316317802164437;0.0;0.016409428664920383;0.008754391999442696;0.008754391999442696;0.0;0.02070091600076522;0.005583783830241369;0.008754391999442696
GO:0045944;0.00826686400447364;0.01540286243068432;0.005439344724655555;0.005439344724655555;0.016294308724158792;0.0;0.005439344724655555;1.0;0.0;0.016294308724158792;0.00937984314110079;0.005439344724655555;0.005439344724655555;0.005439344724655555;0.015558198673889911;0.0;0.016294308724158792;0.0;0.005439344724655555;0.0;0.0;0.0;0.0;0.0;0.005439344724655555;0.0;0.0;0.016294308724158792;0.005439344724655555;0.005439344724655555;0.005439344724655555;0.0;0.005439344724655555;0.016294308724158792;0.04539332755822966;0.0;0.0;0.0;0.0;0.0;0.005439344724655555;0.0;0.0
GO:0045471;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0482889379923376;0.01968871484388799;0.0;0.0;0.0;0.0;0.0;0.0;0.04713169834772219;0.0;0.0;0.0;0.0;0.0;0.0;0.0482889379923376;0.0;0.0;0.0;0.0;0.0482889379923376;0.0;0.0;0.0;0.0;0.0482889379923376;0.02909659624482691;0.0;0.13301420867224042;0.0;0.015380801865931722;0.0482889379923376
GO:0050871;0.002890201112268993;0.049664126366575384;0.049664126366575384;0.049664126366575384;0.09987522426819093;0.0;0.05877742492448413;0.016294308724158792;0.0;1.0;0.03239814530310216;0.049664126366575384;0.13219101436968705;0.049664126366575384;0.010840797126225047;0.0;0.031563466796086244;0.0;0.10303073120222976;0.0;0.0;0.0;0.0;0.0;0.049664126366575384;0.0;0.0;0.19960715079158492;0.049664126366575384;0.049664126366575384;0.049664126366575384;0.0;0.049664126366575384;0.14814698277843438;0.013536890787930196;0.0;0.0;0.0;0.0;0.0;0.049664126366575384;0.0;0.0
