;GO:0061333;GO:0009435;GO:0051092;GO:0045892;GO:0019482;GO:0001701;GO:0071498;GO:0032729;GO:0050714;GO:0050679;GO:0090502;GO:0016239;GO:0046628;GO:0071805;GO:0000469;GO:0060513;GO:0090190;GO:0006569;GO:0071481;GO:0001678;GO:0050680;GO:0035822;GO:0030099;GO:0001837;GO:0001839;GO:0010942;GO:0043923;GO:0060382;GO:0030490;GO:0060261;GO:0080111;GO:0021533;GO:0043123;GO:0043001;GO:0060825;GO:0045944;GO:0043401;GO:0060302;GO:0045668;GO:0042832;GO:0002576;GO:0000165;GO:0000281;GO:0006816;GO:0001649;GO:0031297;GO:0060390;GO:1900042;GO:1902187;GO:0071709;GO:0000724;GO:0006275;GO:0048545;GO:0002230;GO:0030514;GO:0050862;GO:0010529;GO:0032496;GO:2001234;GO:0032897;GO:0060044;GO:0036297;GO:0048712;GO:0006366;GO:0097052;GO:0006884;GO:0046541;GO:0045332;GO:0051607;GO:1990968;GO:1990969;GO:2000313;GO:1903296;GO:0007182;GO:0060272;GO:0060394;GO:0042742;GO:0006888;GO:0048570;GO:0051693;GO:0043041;GO:0044130;GO:0030336;GO:1904380;GO:0045869;GO:0061037;GO:0061312;GO:1905006;GO:0006069;GO:0009972;GO:0090193;GO:0000122;GO:0030327;GO:0070383;GO:0030328;GO:0019542;GO:0016554;GO:0019427;GO:0051865;GO:0019805;GO:0060333;GO:0044829;GO:0006351;GO:1903078;GO:0007169;GO:0007166;GO:1901216;GO:0072160;GO:0006631;GO:0060337;GO:0090090;GO:0032735;GO:0071222;GO:0048477;GO:0045087;GO:0071347;GO:0006909;GO:0030035;GO:0071346;GO:0030433;GO:0030036;GO:0019413
GO:0061333;1.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10935592983871927;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.104543647937524;0.3934948353044248;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.104543647937524;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1398487151742031;0.0;0.0;0.0;0.20051052174954098;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0678553000836163;0.0;0.0;0.0;0.0;0.0;0.03976272004320178;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0009435;0.0;1.0;0.0;0.0;0.009691602082539654;0.0;0.001681939910349355;0.0;0.0;0.0;0.04808984793436114;0.0;0.0;0.001681939910349355;0.04808984793436114;0.0;0.0;0.013337678052784201;0.001681939910349355;0.001681939910349355;0.0;0.04808984793436114;0.001681939910349355;0.001681939910349355;0.0;0.0;0.0;0.0;0.04808984793436114;0.0;0.04808984793436114;0.001681939910349355;0.0;0.0;0.001681939910349355;0.0;0.001681939910349355;0.0;0.0;0.0;0.001681939910349355;0.010414545244992258;0.001681939910349355;0.0;0.001681939910349355;0.04808984793436114;0.0;0.0;0.0;0.001681939910349355;0.04808984793436114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04808984793436114;0.0;0.15834958006726987;0.009691602082539654;0.001681939910349355;0.0;0.001681939910349355;0.0;0.0;0.0;0.0;0.0;0.010414545244992258;0.0;0.0;0.0;0.0;0.0;0.001681939910349355;0.009691602082539654;0.0;0.0;0.009691602082539654;0.0;0.0;0.001681939910349355;0.0;0.006895230809199582;0.036861764375217834;0.0;0.0;0.009691602082539654;0.04808984793436114;0.009691602082539654;0.013423516013071386;0.04808984793436114;0.03901818487240922;0.009691602082539654;0.15340134283880238;0.001681939910349355;0.0;0.15834958006726987;0.0;0.001681939910349355;0.001681939910349355;0.0;0.001681939910349355;0.006895230809199582;0.001681939910349355;0.0;0.0;0.001681939910349355;0.001681939910349355;0.0;0.001681939910349355;0.0;0.001681939910349355;0.001681939910349355;0.009691602082539654;0.001681939910349355;0.013423516013071386
GO:0051092;0.0;0.0;1.0;0.155161534124081;0.012050150453569459;0.0;0.0;0.02849417210833194;0.020872248363747226;0.02849417210833194;0.0;0.08150209504096358;0.02711957034186935;0.0;0.0;0.0;0.02671567573066729;0.0;0.0;0.012050150453569459;0.02849417210833194;0.0;0.0;0.0;0.0;0.02849417210833194;0.5300192642972298;0.19373881625052308;0.0;0.06807776786392528;0.0;0.0;0.02849417210833194;0.0;0.02849417210833194;0.16760549890937199;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.0;0.02849417210833194;0.0;0.0;0.0;0.0;0.02849417210833194;0.01056719950766053;0.015981626640088665;0.0;0.0;0.26776188622427854;0.0;0.015981626640088665;0.4093747313373433;0.02180947799583816;0.02849417210833194;0.0;0.027265876143688635;0.015981626640088665;0.011034152341489094;0.0;0.016836475030801417;0.0;0.0;0.012050150453569459;0.012050150453569459;0.012050150453569459;0.0;0.015981626640088665;0.4877962895912875;0.02849417210833194;0.006966880810894127;0.0;0.0;0.02244201947940409;0.0;0.0;0.0;0.009629290215589366;0.0;0.015981626640088665;0.02849417210833194;0.0;0.015981626640088665;0.015981626640088665;0.4318813677910524;0.02849417210833194;0.0;0.0;0.02849417210833194;0.13356406145528946;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02849417210833194;0.02849417210833194;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.0;0.02849417210833194;0.02849417210833194;0.02849417210833194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045892;0.0;0.0;0.155161534124081;1.0;0.002129505723165616;0.0;0.0;0.002824277217674385;0.00503549750813152;0.00503549750813152;0.0;0.014403071439519554;0.00503549750813152;0.0;0.0;0.0;0.002824277217674385;0.0;0.0;0.002129505723165616;0.015136182446102072;0.0;0.0;0.0;0.0;0.00503549750813152;0.09366514227833944;0.03423757401158513;0.0;0.06807776786392528;0.0;0.0;0.00503549750813152;0.0;0.00503549750813152;0.155161534124081;0.00503549750813152;0.00503549750813152;0.015136182446102072;0.0;0.0;0.00503549750813152;0.0;0.0;0.0;0.0;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.0;0.04731895019545739;0.0;0.002824277217674385;0.155161534124081;0.00503549750813152;0.015136182446102072;0.0;0.015136182446102072;0.00503549750813152;0.015136182446102072;0.0;0.015136182446102072;0.0;0.0;0.002129505723165616;0.002129505723165616;0.002129505723165616;0.0;0.002129505723165616;0.09366514227833944;0.00503549750813152;0.00503549750813152;0.0;0.0;0.050816111175404396;0.0;0.0;0.0;0.015136182446102072;0.0;0.00503549750813152;0.015136182446102072;0.0;0.00503549750813152;0.00503549750813152;0.155161534124081;0.015136182446102072;0.0;0.0;0.002824277217674385;0.8608065279148356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00503549750813152;0.002824277217674385;0.0;0.002824277217674385;0.00503549750813152;0.00503549750813152;0.00503549750813152;0.0;0.0;0.00503549750813152;0.015136182446102072;0.002824277217674385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0019482;0.0;0.009691602082539654;0.012050150453569459;0.002129505723165616;1.0;0.0;0.03000663461918114;0.03000663461918114;0.00882684824571121;0.03000663461918114;0.05972424504427725;0.012655891198871819;0.011468833051658595;0.02791575100884142;0.05972424504427725;0.0;0.011298026515716195;0.03945980525146538;0.03000663461918114;0.03979658453702209;0.03000663461918114;0.09110232962063526;0.03000663461918114;0.03000663461918114;0.0;0.03000663461918114;0.012366027821622523;0.03000663461918114;0.0384756428164019;9.343294851070277E-4;0.04036058291340036;0.03000663461918114;0.014082572908039288;0.0;0.03000663461918114;0.0023002922159567813;0.03000663461918114;0.02600255045835947;0.019769613851611554;0.0;0.03000663461918114;0.08383167722660385;0.03000663461918114;0.0;0.03000663461918114;0.09163174490682034;0.03000663461918114;0.004468855717445473;0.028046358543348932;0.03000663461918114;0.0265152297439321;0.022338710118072782;0.0;0.03000663461918114;0.005618440409367939;0.009223201508171392;0.03000663461918114;0.0;0.011530705595891491;0.03000663461918114;0.004666329498433462;0.07541337394806208;0.0071201246506684135;0.02364269671193163;0.46859430301688826;0.03979658453702209;0.03979658453702209;0.038213794479832995;0.0;0.03000663461918114;0.011090198179988445;0.03000663461918114;0.007560005727058398;0.10734458373492309;0.0;0.0033180706713469856;0.0;0.0;0.0;0.005400813908525838;0.6933866985672497;0.03000663461918114;0.021306524021741175;0.07773089813020394;0.03000663461918114;0.03000663461918114;0.0059273314718851075;0.012114819859419436;0.12301430641692598;0.006648334060106928;0.0282189838750053;0.0018330924277329649;0.12401801549229417;0.08297792706289338;0.11783763863350971;0.06603729929165632;0.10306219673347347;0.09754715030499136;0.1248550979554084;0.06145381075996744;0.03000663461918114;0.016037771529043943;0.023743746809502336;0.015410813643344177;0.03000663461918114;0.03000663461918114;0.03000663461918114;0.03000663461918114;0.3787652533036628;0.03000663461918114;0.014208463079755845;0.03000663461918114;0.014148413061266386;0.03000663461918114;0.0;0.03000663461918114;0.0;0.03000663461918114;0.03000663461918114;0.03217463992894855;0.03000663461918114;0.11833349446690941
GO:0001701;0.104543647937524;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027275313653067575;0.0;0.0;0.0;0.0;0.0;0.0;0.14968290410618665;0.14548277147425906;0.09814460971269862;0.0;0.0;0.0;0.0;0.0;0.0;0.14968290410618665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14968290410618665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05566804017848457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07291534985854393;0.0;0.0;0.0;0.10773198243353409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0678553000836163;0.0;0.0;0.0;0.0;0.0;0.0762633014949693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071498;0.0;0.001681939910349355;0.0;0.0;0.03000663461918114;0.0;1.0;0.0;0.0;0.0;0.01456841607411187;0.0;0.0;0.02791575100884142;0.01456841607411187;0.0;0.0;0.0017076415812004914;0.22405319320624859;0.06846868483840705;0.0;0.02222240971401737;0.08434001437621572;0.08434001437621572;0.0;0.0;0.0;0.0;0.009385286877259005;0.0;0.009845076558777657;0.08434001437621572;0.0;0.0;0.08434001437621572;0.0;0.08434001437621572;0.0;0.0;0.08815006371662011;0.08434001437621572;0.01454866207651827;0.08434001437621572;0.0;0.08434001437621572;0.022351548929748295;0.0;0.0;0.0;0.08434001437621572;0.04892495883762985;0.0;0.05588687626208728;0.0;0.0;0.0;0.0;0.0522750495245386;0.0;0.0;0.0;0.1391500753283148;0.0;0.00576711589335461;0.02027863826103362;0.06797908451629553;0.0;0.028813210523182076;0.0778273282548735;0.0;0.0;0.0;0.0;0.018629235703855225;0.0;0.0;0.08815006371662011;0.0;0.0;0.0040722150276128475;0.04139926589971496;0.0;0.0;0.013489895552772262;0.0;0.0;0.0059273314718851075;0.0;0.03879152784639019;0.001153792561621409;0.0;0.0;0.021522845044846663;0.020240640388561437;0.005099479084570139;0.005231623264802463;0.025139756265015918;0.0077279044786020615;0.02166811745605119;0.004868509002203168;0.08434001437621572;0.0;0.005791764842280598;0.0;0.08434001437621572;0.08434001437621572;0.0;0.0678553000836163;0.03699381859770213;0.08434001437621572;0.0;0.0;0.05685982556920437;0.03976272004320178;0.15378451361231155;0.16573816547585532;0.0;0.05749452510333086;0.16573816547585532;0.04223786944435927;0.08434001437621572;0.009374645379186123
GO:0032729;0.0;0.0;0.02849417210833194;0.002824277217674385;0.03000663461918114;0.0;0.0;1.0;0.020872248363747226;0.12205432162818906;0.0;0.02992652609562692;0.02711957034186935;0.0;0.0;0.0;0.07919539658551795;0.0;0.0;0.05161662299000323;0.06845703713218734;0.0;0.0;0.0;0.0;0.12205432162818906;0.02924110586033043;0.06088509291485159;0.0;0.0022093454564828807;0.0;0.0;0.0333001034066708;0.0;0.06845703713218734;0.005439344724655555;0.06845703713218734;0.03448612983852584;0.04674786275686857;0.0;0.0;0.019295301441722517;0.0;0.0;0.0;0.0;0.06845703713218734;0.05873296464376958;0.03719674974855532;0.0;0.0;0.029626926742848926;0.0;0.06110787176378716;0.00745151002620946;0.02180947799583816;0.06845703713218734;0.0;0.015292707957495433;0.06845703713218734;0.011034152341489094;0.0;0.016836475030801417;0.0;0.0;0.05161662299000323;0.05161662299000323;0.028813210523182076;0.0;0.05161662299000323;0.014708480807778198;0.08233902887734072;0.006966880810894127;0.0;0.0;0.004400622783858107;0.0;0.0;0.0;0.005400813908525838;0.0;0.04348834355083746;0.028257980116147188;0.0;0.041939030297587374;0.09337645524613562;0.00786117973553225;0.02864709145880253;0.0;0.0;0.19780566244136788;0.0024311562656152597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06845703713218734;0.03792342875248648;0.0;0.03644090403475457;0.06845703713218734;0.06845703713218734;0.12205432162818906;0.0;0.0;0.06845703713218734;0.018844109286857823;0.6783833457115042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050714;0.0;0.0;0.020872248363747226;0.00503549750813152;0.00882684824571121;0.0;0.0;0.020872248363747226;1.0;0.06252570407325161;0.0;0.06252570407325161;0.06252570407325161;0.0;0.0;0.0;0.020872248363747226;0.0;0.0;0.00882684824571121;0.020872248363747226;0.0;0.0;0.0;0.0;0.06252570407325161;0.020872248363747226;0.020872248363747226;0.0;0.006618399599324765;0.0;0.0;0.06252570407325161;0.0;0.020872248363747226;0.016294308724158792;0.020872248363747226;0.020872248363747226;0.020872248363747226;0.0;0.0;0.020872248363747226;0.0;0.0;0.0;0.0;0.020872248363747226;0.5062798853052448;0.011706691432212915;0.0;0.0;0.020872248363747226;0.0;0.011706691432212915;0.01328554432758263;0.06252570407325161;0.020872248363747226;0.0;0.020872248363747226;0.011706691432212915;0.011034152341489094;0.0;0.016836475030801417;0.0;0.0;0.00882684824571121;0.00882684824571121;0.00882684824571121;0.0;0.00882684824571121;0.020872248363747226;0.020872248363747226;0.09424962815499074;0.0;0.0;0.007846016291768662;0.0;0.0;0.0;0.009629290215589366;0.0;0.011706691432212915;0.020872248363747226;0.0;0.011706691432212915;0.011706691432212915;0.01401595803751955;0.020872248363747226;0.0;0.0;0.020872248363747226;0.004334589126298501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020872248363747226;0.020872248363747226;0.0;0.027386049054235553;0.020872248363747226;0.020872248363747226;0.06252570407325161;0.0;0.0;0.020872248363747226;0.020872248363747226;0.020872248363747226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0050679;0.0;0.0;0.02849417210833194;0.00503549750813152;0.03000663461918114;0.0;0.0;0.12205432162818906;0.06252570407325161;1.0;0.0;0.08964904412720757;0.08124042030539674;0.0;0.0;0.0;0.02671567573066729;0.0;0.0;0.05175082065877135;0.23783443974344912;0.0;0.0;0.0;0.0;0.366581185943742;0.02924110586033043;0.10855405118749151;0.0;0.006618399599324765;0.0;0.0;0.09975506111888617;0.0;0.12237164973833586;0.016294308724158792;0.12237164973833586;0.0614864644944418;0.04674786275686857;0.0;0.0;0.0344022327979711;0.0;0.0;0.0;0.0;0.12237164973833586;0.03165550628683551;0.03719674974855532;0.0;0.0;0.05282283015760629;0.0;0.06110787176378716;0.01328554432758263;0.0653333049413298;0.12237164973833586;0.0;0.027265876143688635;0.06863501806665667;0.01668472010153778;0.0;0.016836475030801417;0.0;0.0;0.05175082065877135;0.05175082065877135;0.028813210523182076;0.0;0.05175082065877135;0.0262242381847186;0.08233902887734072;0.020870254143400574;0.0;0.0;0.007846016291768662;0.0;0.0;0.0;0.009629290215589366;0.0;0.04348834355083746;0.05038208982079265;0.0;0.041939030297587374;0.05237238123799794;0.01401595803751955;0.02864709145880253;0.0;0.0;0.06672751401360831;0.004334589126298501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12237164973833586;0.03792342875248648;0.0;0.03644090403475457;0.12237164973833586;0.12237164973833586;0.366581185943742;0.0;0.0;0.12237164973833586;0.03359778734293871;0.12205432162818906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
