;GO:0008360;GO:0018108;GO:0014002;GO:0046716;GO:0046777;GO:0007213;GO:0006000;GO:0006886;GO:0006469;GO:0043547;GO:0007215;GO:0002576;GO:0002479;GO:0007603;GO:0051289;GO:0030308;GO:0045893;GO:0060828;GO:1990668;GO:0019885;GO:0030388;GO:0016579;GO:0048709;GO:0006094;GO:0065003;GO:0006351;GO:0032482;GO:0007202;GO:0007166;GO:0043312;GO:0007189;GO:0060158;GO:0061621;GO:0045634;GO:0006511;GO:0021884;GO:0006888;GO:0007219;GO:0043484;GO:0015718;GO:0050823;GO:0071346;GO:0016322;GO:0016567;GO:0014005
GO:0008360;1.0;0.0;0.0;0.23076923076923073;0.0;0.2857142857142857;0.0;0.0;0.09302325581395354;0.125;0.33333333333333337;0.0;0.0;0.18181818181818177;0.0;0.3571428571428571;0.10526315789473684;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.09523809523809523;0.36363636363636365;0.0;0.2222222222222222;0.2857142857142857;0.0;0.41666666666666663;0.0;0.0;0.0;0.33333333333333337;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0
GO:0018108;0.0;1.0;0.07692307692307687;0.07692307692307687;0.9047619047619048;0.0714285714285714;0.16000000000000003;0.0;0.0;0.0;0.07692307692307687;0.06896551724137934;0.0;0.05555555555555558;0.06896551724137934;0.0;0.0;0.0;0.06666666666666665;0.0;0.30434782608695654;0.625;0.07999999999999996;0.125;0.07999999999999996;0.22499999999999998;0.0714285714285714;0.0;0.07999999999999996;0.04878048780487809;0.0625;0.0714285714285714;0.08208955223880599;0.0;0.3666666666666667;0.07407407407407407;0.0;0.07692307692307687;0.0;0.0;0.28;0.06666666666666665;0.07407407407407407;0.6521739130434783;0.07407407407407407
GO:0014002;0.0;0.07692307692307687;1.0;0.16666666666666663;0.08333333333333337;0.1428571428571429;0.0;0.0;0.0;0.0;0.16666666666666663;0.1333333333333333;0.0;0.09090909090909094;0.1333333333333333;0.0;0.0;0.0;0.125;0.0;0.1428571428571429;0.08695652173913049;0.4444444444444444;0.0;0.18181818181818177;0.06060606060606055;0.1428571428571429;0.0;0.18181818181818177;0.07407407407407407;0.11111111111111116;0.1428571428571429;0.015503875968992276;0.0;0.07999999999999996;0.6666666666666667;0.0;0.16666666666666663;0.0;0.0;0.125;0.125;0.36363636363636365;0.09090909090909094;0.875
GO:0046716;0.23076923076923073;0.07692307692307687;0.16666666666666663;1.0;0.08333333333333337;0.23076923076923073;0.0;0.0;0.046511627906976716;0.1428571428571429;0.2727272727272727;0.1333333333333333;0.0;0.1428571428571429;0.1333333333333333;0.1333333333333333;0.052631578947368474;0.1428571428571429;0.125;0.0;0.1428571428571429;0.08695652173913049;0.18181818181818177;0.0;0.18181818181818177;0.06060606060606055;0.23076923076923073;0.10526315789473684;0.30000000000000004;0.07407407407407407;0.17647058823529416;0.23076923076923073;0.015503875968992276;0.15384615384615385;0.07999999999999996;0.15384615384615385;0.0;0.2727272727272727;0.11764705882352944;0.0;0.125;0.125;0.15384615384615385;0.09090909090909094;0.15384615384615385
GO:0046777;0.0;0.9047619047619048;0.08333333333333337;0.08333333333333337;1.0;0.07692307692307687;0.17391304347826086;0.0;0.0;0.0;0.08333333333333337;0.07407407407407407;0.0;0.05882352941176472;0.07407407407407407;0.0;0.0;0.0;0.0714285714285714;0.0;0.33333333333333337;0.6818181818181819;0.08695652173913049;0.1333333333333333;0.08695652173913049;0.23684210526315785;0.07692307692307687;0.0;0.08695652173913049;0.05128205128205132;0.06666666666666665;0.07692307692307687;0.08333333333333337;0.0;0.3928571428571429;0.07999999999999996;0.0;0.08333333333333337;0.0;0.0;0.30434782608695654;0.0714285714285714;0.07999999999999996;0.7142857142857143;0.07999999999999996
GO:0007213;0.2857142857142857;0.0714285714285714;0.1428571428571429;0.23076923076923073;0.07692307692307687;1.0;0.0;0.0;0.09302325581395354;0.125;0.6;0.11764705882352944;0.0;0.30000000000000004;0.11764705882352944;0.2666666666666667;0.10526315789473684;0.2857142857142857;0.11111111111111116;0.0;0.125;0.07999999999999996;0.15384615384615385;0.0;0.15384615384615385;0.05714285714285716;0.5;0.09523809523809523;0.6666666666666667;0.06896551724137934;0.4666666666666667;0.6363636363636364;0.01526717557251911;0.3076923076923077;0.07407407407407407;0.1333333333333333;0.0;0.6;0.23529411764705888;0.0;0.11111111111111116;0.11111111111111116;0.1333333333333333;0.08333333333333337;0.1333333333333333
GO:0006000;0.0;0.16000000000000003;0.0;0.0;0.17391304347826086;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.18181818181818177;0.0;0.5333333333333333;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.1875;0.0;0.0;0.19047619047619047;0.0
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.4117647058823529;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0
GO:0006469;0.09302325581395354;0.0;0.0;0.046511627906976716;0.0;0.09302325581395354;0.0;0.0;1.0;0.09302325581395354;0.09756097560975607;0.0;0.0;0.07843137254901966;0.0;0.1428571428571429;0.14516129032258063;0.09302325581395354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09302325581395354;0.08333333333333337;0.09999999999999998;0.0;0.08510638297872342;0.09302325581395354;0.0;0.09523809523809523;0.0;0.0;0.0;0.09756097560975607;0.2195121951219512;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.125;0.0;0.0;0.1428571428571429;0.0;0.125;0.0;0.0;0.09302325581395354;1.0;0.1428571428571429;0.0;0.0;0.08333333333333337;0.0;0.11764705882352944;0.050000000000000044;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.5333333333333333;0.15384615384615385;0.0;0.09999999999999998;0.125;0.0;0.1333333333333333;0.0;0.0;0.0;0.1428571428571429;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0
