;GO:0008360;GO:0018108;GO:0014002;GO:0046716;GO:0046777;GO:0007213;GO:0006000;GO:0006886;GO:0006469;GO:0043547;GO:0007215;GO:0002576;GO:0002479;GO:0007603;GO:0051289;GO:0030308;GO:0045893;GO:0060828;GO:1990668;GO:0019885;GO:0030388;GO:0016579;GO:0048709;GO:0006094;GO:0065003;GO:0006351;GO:0032482;GO:0007202;GO:0007166;GO:0043312;GO:0007189;GO:0060158;GO:0061621;GO:0045634;GO:0006511;GO:0021884;GO:0006888;GO:0007219;GO:0043484;GO:0015718;GO:0050823;GO:0071346;GO:0016322;GO:0016567;GO:0014005
GO:0008360;1.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.1111111111111111;0.125;0.0;0.0;0.0;0.0;0.0;0.5;0.1111111111111111;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0
GO:0018108;0.0;1.0;0.125;0.1111111111111111;0.75;0.125;0.18181818181818182;0.0;0.0;0.0;0.125;0.09090909090909091;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.125;0.16666666666666666;0.0;0.3333333333333333;0.125;0.0;0.125;0.0;0.125;0.125;0.35714285714285715;0.0;0.375;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.5;0.125
GO:0014002;0.0;0.125;1.0;0.25;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0
GO:0046716;0.3333333333333333;0.1111111111111111;0.25;1.0;0.1111111111111111;0.25;0.0;0.0;0.09090909090909091;0.1;0.25;0.14285714285714285;0.0;0.25;0.0;0.1111111111111111;0.09090909090909091;0.1;0.0;0.0;0.14285714285714285;0.0;0.25;0.0;0.0;0.0;0.25;0.07692307692307693;0.25;0.0;0.25;0.25;0.09090909090909091;0.1111111111111111;0.25;0.25;0.0;0.25;0.1;0.0;0.0;0.0;0.25;0.1;0.25
GO:0046777;0.0;0.75;0.125;0.1111111111111111;1.0;0.125;0.18181818181818182;0.0;0.0;0.0;0.125;0.09090909090909091;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.5;0.125;0.16666666666666666;0.0;0.3333333333333333;0.125;0.0;0.125;0.0;0.125;0.125;0.35714285714285715;0.0;0.375;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.125;0.5;0.125
GO:0007213;0.0;0.125;0.0;0.25;0.125;1.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0
GO:0006000;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.2;0.0;0.5714285714285714;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0
GO:0006886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0
GO:0006469;0.1111111111111111;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;1.0;0.3;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.3076923076923077;0.21428571428571427;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.125;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.1;0.08333333333333333;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007215;0.0;0.125;0.0;0.25;0.125;0.0;0.0;0.0;0.0;0.0;1.0;0.16666666666666666;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0
GO:0002576;0.0;0.09090909090909091;0.16666666666666666;0.14285714285714285;0.09090909090909091;0.16666666666666666;0.0;0.3333333333333333;0.0;0.0;0.16666666666666666;1.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.08333333333333333;0.16666666666666666;0.0;0.125;0.0;0.16666666666666666;0.0;0.16666666666666666;0.6666666666666666;0.16666666666666666;0.16666666666666666;0.07692307692307693;0.0;0.16666666666666666;0.16666666666666666;0.4444444444444444;0.16666666666666666;0.0;0.2727272727272727;0.0;0.0;0.16666666666666666;0.08333333333333333;0.16666666666666666
GO:0002479;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
