;GO:0036376;GO:0007250;GO:0015031;GO:0006283;GO:0000338;GO:0001666;GO:0042262;GO:0051402;GO:0090502;GO:0016239;GO:0045815;GO:0042542;GO:0009966;GO:0001682;GO:0008626;GO:0051252;GO:0010666;GO:0010940;GO:0032436;GO:0010387;GO:0006383;GO:0000715;GO:0008285;GO:0043243;GO:0022900;GO:0042795;GO:0061512;GO:0000398;GO:1990144;GO:0030007;GO:0010917;GO:0010637;GO:0097345;GO:0019221;GO:0071279;GO:0086064;GO:2000378;GO:0048709;GO:1903278;GO:0032781;GO:0000209;GO:0090200;GO:0044861;GO:0043653;GO:0006397;GO:0009267;GO:1902109;GO:1903715;GO:1901018;GO:0071260;GO:0010248;GO:0002903;GO:0050900;GO:0106004;GO:0010882;GO:0008380;GO:0006361;GO:1903288;GO:0006883;GO:0008543;GO:0006363;GO:0045444;GO:0006367;GO:0006368;GO:0060964;GO:0050873;GO:0006913;GO:0051561;GO:0071451;GO:0070126;GO:0051607;GO:0071456;GO:0070125;GO:1903281;GO:2001243;GO:0060271;GO:0006370;GO:1901796;GO:0045454;GO:0090141;GO:0000422;GO:0046426;GO:0006412;GO:1990573;GO:0046034;GO:0072659;GO:0030335;GO:0086013;GO:0035067;GO:0006469;GO:0043687;GO:0000122;GO:0048742;GO:0031497;GO:0034644;GO:0070301;GO:1903077;GO:0035694;GO:0006351;GO:0006355;GO:1903599;GO:0006356;GO:0006874;GO:0006511;GO:0043066;GO:0006749
GO:0036376;1.0;0.0;0.05688707143973596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02567204908979038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.026650217446102017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20075891007833732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05688707143973596;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2903656535240642;0.0;0.02567204908979038;0.0;0.20075891007833732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007250;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.059779614310050355;0.029137912776384153;0.0;0.028093217245510928;0.0;0.005951009685001093;0.01702171781277442;0.017827071814060697;0.017827071814060697;0.07635008270629591;0.0;0.0;0.0;0.005951009685001093;0.017827071814060697;0.0;0.0;0.0;0.0;0.005951009685001093;0.0025166747004361427;0.0025166747004361427;0.005951009685001093;0.0025166747004361427;0.005951009685001093;0.0;0.0;0.01702171781277442;0.0;0.005951009685001093;0.013695485317498937;0.0;0.10480754682652901;0.0;0.0;0.0;0.0;0.0025166747004361427;0.01702171781277442;0.017827071814060697;0.0;0.0;0.005951009685001093;0.0;0.0;0.005951009685001093;0.0;0.0;0.017827071814060697;0.0025166747004361427;0.005951009685001093;0.0;0.0;0.0;0.0;0.00802320774667322;0.0;0.0;0.0025166747004361427;0.0;0.0;0.0;0.0;0.0;0.004943597795305822;0.03127909076071495;0.0;0.0;0.03127909076071495;0.005951009685001093;0.017827071814060697;0.0;0.03127909076071495;0.0;0.0;0.0;0.0;0.017827071814060697;0.0025166747004361427;0.05452695052486454;0.11924979796474876;0.0;0.01239825791716216;0.005951009685001093;0.0;0.0;0.0;0.003337763755888492;0.0;0.0;0.01702171781277442;0.059779614310050355;0.01702171781277442;0.0025166747004361427;0.0;0.005951009685001093;0.0
GO:0015031;0.05688707143973596;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19450355982696363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028376159620272713;0.0;0.1140458693490029;0.0;0.09139545951005543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.0;0.0;0.0;1.0;0.15027200014179495;0.033289887561540825;0.6451622548856103;0.01825716731530622;0.4808833909791952;0.0;0.0;0.033289887561540825;0.0;0.15528058033280492;0.01825716731530622;0.0;0.0;0.0;0.0;0.01825716731530622;0.19036456900037046;0.01825716731530622;0.0;0.0;0.07484653987136974;0.07879339680710495;0.0;0.31163317026989235;0.01825716731530622;0.011783620389699014;0.0;0.0;0.01825716731530622;0.01825716731530622;0.07337214035530662;0.01825716731530622;0.0;0.01825716731530622;0.0;0.0;0.16506764321820255;0.0;0.012026734251115364;0.01825716731530622;0.47428385788535604;0.13810417325098942;0.01825716731530622;0.0;0.0;0.07337214035530662;0.0;0.0;0.01825716731530622;0.12650732129722506;0.01825716731530622;0.602643999429719;0.23294441580449518;0.0;0.011783620389699014;0.01825716731530622;0.23294441580449518;0.01825716731530622;0.23294441580449518;0.23294441580449518;0.0;0.01825716731530622;0.0;0.01163603897070846;0.11201802709370506;0.01825716731530622;0.033289887561540825;0.13810417325098942;0.16506764321820255;0.0;0.0;0.01825716731530622;0.31356485744310547;0.0;0.01825716731530622;0.0;0.07484653987136974;0.0;0.07562768193694083;0.012805618997685389;0.0762690402624222;0.0;0.0;0.0;0.0;0.0;0.16506764321820255;0.0;0.0;0.01825716731530622;0.07337214035530662;0.07055320222585251;0.0;0.09355624833636197;0.19117819692555485;0.0;0.0;0.0;0.011729367446889141;0.16506764321820255;0.0;0.1447781923176969
GO:0000338;0.0;0.0;0.0;0.15027200014179495;1.0;0.0;0.13521936899106515;0.016620707704463857;0.05972424504427725;0.0;0.0;0.0;0.0;0.01928537272108707;0.016620707704463857;0.0;0.0;0.0;0.0;0.016620707704463857;0.05214194580361808;0.016620707704463857;0.0;0.0;0.06813775874473171;0.02158196269176038;0.0;0.038703885753311976;0.016620707704463857;0.011783620389699014;0.0;0.0;0.016620707704463857;0.016620707704463857;0.016620707704463857;0.016620707704463857;0.0;0.016620707704463857;0.0;0.0;0.746087985735713;0.0;0.012026734251115364;0.016620707704463857;0.05890460323699487;0.016620707704463857;0.016620707704463857;0.0;0.0;0.016620707704463857;0.0;0.0;0.016620707704463857;0.03465107990147038;0.016620707704463857;0.06813775874473171;0.028930983336468746;0.0;0.011783620389699014;0.016620707704463857;0.028930983336468746;0.016620707704463857;0.028930983336468746;0.028930983336468746;0.0;0.016620707704463857;0.0;0.01163603897070846;0.014808617399732535;0.016620707704463857;0.0;0.016620707704463857;0.15027200014179495;0.0;0.0;0.016620707704463857;0.038943795386803266;0.0;0.016620707704463857;0.0;0.06813775874473171;0.0;0.2008842357740113;0.012805618997685389;0.015370586957344915;0.0;0.0;0.0;0.0;0.0;0.7257167746113345;0.0;0.0;0.016620707704463857;0.016620707704463857;0.009327028918431297;0.0;0.24850656489252584;0.052364803152556746;0.0;0.0;0.0;0.011729367446889141;0.23622404628144675;0.0;0.09577112975956832
GO:0001666;0.0;0.0;0.0;0.033289887561540825;0.0;1.0;0.027270260252668772;0.0;0.0;0.0;0.0;0.07743510230864864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04327549049282424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.054447519468648314;0.0;0.0;0.0;0.10939941162070389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027001845339154944;0.0;0.0778273282548735;0.20496315526044362;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09275643769041013;0.017006786354940618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042262;0.0;0.0;0.0;0.6451622548856103;0.13521936899106515;0.027270260252668772;1.0;0.014955824144630252;0.4808833909791952;0.0;0.0;0.027270260252668772;0.0;0.15528058033280492;0.014955824144630252;0.0;0.0;0.0;0.0;0.014955824144630252;0.19036456900037046;0.014955824144630252;0.0;0.0;0.06131245164258317;0.07879339680710495;0.0;0.31163317026989235;0.014955824144630252;0.011783620389699014;0.0;0.0;0.014955824144630252;0.014955824144630252;0.060104659683384694;0.03283439943071593;0.0;0.014955824144630252;0.0;0.0;0.13521936899106515;0.0;0.012026734251115364;0.014955824144630252;0.47428385788535604;0.2005936773905177;0.014955824144630252;0.0;0.0;0.060104659683384694;0.0;0.0;0.014955824144630252;0.12650732129722506;0.014955824144630252;0.4936711989121824;0.23294441580449518;0.0;0.011783620389699014;0.014955824144630252;0.23294441580449518;0.014955824144630252;0.23294441580449518;0.23294441580449518;0.0;0.014955824144630252;0.0;0.01163603897070846;0.11201802709370506;0.014955824144630252;0.027270260252668772;0.1131315550276921;0.13521936899106515;0.0;0.0;0.014955824144630252;0.31356485744310547;0.0;0.014955824144630252;0.0;0.06131245164258317;0.0;0.07562768193694083;0.012805618997685389;0.0762690402624222;0.0;0.0;0.0;0.0;0.0;0.13521936899106515;0.0;0.0;0.014955824144630252;0.060104659683384694;0.07055320222585251;0.0;0.09355624833636197;0.19117819692555485;0.0;0.0;0.0;0.011729367446889141;0.13521936899106515;0.0;0.11859874792655457
GO:0051402;0.0;0.0;0.0;0.01825716731530622;0.016620707704463857;0.0;0.014955824144630252;1.0;0.01456841607411187;0.0;0.0;0.0;0.0;0.004704242535620711;0.13712405955491414;0.0;0.0;0.0;0.0;0.07564055891886355;0.00576711589335461;0.1436315297299503;0.0;0.0;0.11315293738488874;0.00238705476236372;0.0;0.00944096172201289;0.06361689574238968;0.011783620389699014;0.0;0.0;0.024294640230589446;0.12705590171490894;0.04327549049282424;0.1436315297299503;0.0;0.1436315297299503;0.0;0.0;0.02166811745605119;0.0;0.012026734251115364;0.1436315297299503;0.014368482481458262;0.02986064374668903;0.02429464023058931;0.0;0.0;0.059997900517474737;0.0;0.0;0.1249933605260799;0.0038325534373863704;0.04918001714668171;0.02866283075571471;0.007057077111086225;0.0;0.011783620389699014;0.10861444214277861;0.007057077111086225;0.1436315297299503;0.007057077111086225;0.007057077111086225;0.0;0.1436315297299503;0.0;0.01163603897070846;0.014808617399732535;0.08276158788353975;0.0;0.03261432980414468;0.03148471877745904;0.0;0.0;0.02445696203909456;0.009499482400814233;0.0;0.10541214626686508;0.0;0.03383086788199859;0.0;0.008364735909909878;0.012805618997685389;0.0026675056847029702;0.0;0.0;0.0;0.0;0.0;0.022277141600228655;0.0;0.0;0.08894595627813458;0.05087039718458007;0.009327028918431297;0.0;0.010347709859838508;0.005791764842280598;0.0;0.0;0.0;0.011729367446889141;0.021522845044846663;0.0;0.022861756941136565
GO:0090502;0.0;0.0;0.0;0.4808833909791952;0.05972424504427725;0.0;0.4808833909791952;0.01456841607411187;1.0;0.0;0.0;0.0;0.0;0.15681538419900762;0.01456841607411187;0.0;0.0;0.0;0.0;0.01456841607411187;0.1922461454078232;0.01456841607411187;0.0;0.0;0.05972424504427725;0.07957219612503381;0.0;0.3147133738184759;0.01456841607411187;0.011783620389699014;0.0;0.0;0.01456841607411187;0.01456841607411187;0.01456841607411187;0.01456841607411187;0.0;0.01456841607411187;0.0;0.0;0.05972424504427725;0.0;0.012026734251115364;0.01456841607411187;0.4789717119441175;0.01456841607411187;0.01456841607411187;0.0;0.0;0.01456841607411187;0.0;0.0;0.01456841607411187;0.12775772830506715;0.01456841607411187;0.4856364752739967;0.2352468543272055;0.0;0.011783620389699014;0.01456841607411187;0.2352468543272055;0.01456841607411187;0.2352468543272055;0.2352468543272055;0.0;0.01456841607411187;0.0;0.01163603897070846;0.01456841607411187;0.01456841607411187;0.0;0.01456841607411187;0.05972424504427725;0.0;0.0;0.01456841607411187;0.3166641539196997;0.0;0.01456841607411187;0.0;0.05972424504427725;0.0;0.0663318314028041;0.012805618997685389;0.0762690402624222;0.0;0.0;0.0;0.0;0.0;0.05972424504427725;0.0;0.0;0.01456841607411187;0.01456841607411187;0.009327028918431297;0.0;0.04242116343823289;0.19306781528701464;0.0;0.0;0.0;0.011729367446889141;0.05972424504427725;0.0;0.11552662621291307
GO:0016239;0.0;0.059779614310050355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.08474442930410439;0.0;0.02992652609562692;0.0;0.02992652609562692;0.08559906793636779;0.08964904412720757;0.08964904412720757;0.04442156767423716;0.0;0.0;0.0;0.02992652609562692;0.08964904412720757;0.0;0.0;0.0;0.0;0.02992652609562692;0.011783620389699014;0.012655891198871819;0.02992652609562692;0.012655891198871819;0.02992652609562692;0.0;0.0;0.08559906793636779;0.0;0.021912947865233626;0.012655891198871819;0.0;0.05051011357671411;0.0;0.0;0.0;0.0;0.012655891198871819;0.08559906793636779;0.03280239685275432;0.0;0.0;0.02992652609562692;0.0;0.0;0.02992652609562692;0.0;0.0;0.05757389534570583;0.011783620389699014;0.02992652609562692;0.0;0.0;0.0;0.0;0.02992652609562692;0.0;0.0;0.01163603897070846;0.0;0.0;0.0;0.0;0.0;0.004943597795305822;0.013329114921993348;0.0;0.0;0.02992652609562692;0.02992652609562692;0.08964904412720757;0.0;0.027745732267497995;0.0;0.0;0.0;0.0;0.08964904412720757;0.012655891198871819;0.017460974059932244;0.02075999585424147;0.0;0.01239825791716216;0.02992652609562692;0.0;0.0;0.0;0.016784996064347076;0.0;0.0;0.08559906793636779;0.5701517408617752;0.08559906793636779;0.011729367446889141;0.0;0.02992652609562692;0.0
GO:0045815;0.0;0.029137912776384153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08474442930410439;1.0;0.0;0.055925757495598916;0.0;0.055925757495598916;0.13443251338134773;0.05325778500837306;0.09971188761043348;0.010317820227870901;0.0;0.0;0.0;0.055925757495598916;0.09971188761043348;0.0;0.0;0.0;0.0;0.055925757495598916;0.011783620389699014;0.04216803503351447;0.028169445418870002;0.024294640230589446;0.055925757495598916;0.0;0.0;0.07038469662597253;0.0;0.021912947865233626;0.04216803503351447;0.0;0.01686121973483331;0.0;0.0;0.0;0.0;0.02429464023058931;0.09971188761043348;0.010950053009155714;0.0;0.0;0.02880855853511324;0.0;0.0;0.055925757495598916;0.0;0.0;0.019219242081882387;0.011783620389699014;0.055925757495598916;0.0;0.0;0.0;0.0;0.17194752537920158;0.0;0.0;0.01163603897070846;0.0;0.0;0.0;0.0;0.0;0.004943597795305822;0.007475947618911275;0.0;0.0;0.055925757495598916;0.055925757495598916;0.050129045712812556;0.0;0.015561846551258574;0.0;0.0;0.0;0.0;0.050630917619257816;0.04124502569290606;0.008230251722124769;0.009785249725715298;0.0;0.007474754431633435;0.04169796211499611;0.0;0.0;0.0;0.02043594873125871;0.0;0.0;0.05596381504268353;0.05927202296626554;0.055239104915836015;0.011729367446889141;0.0;0.0550842956350268;0.0
GO:0042542;0.0;0.0;0.0;0.033289887561540825;0.0;0.07743510230864864;0.027270260252668772;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11697938255256914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.054447519468648314;0.0;0.0;0.0;0.04246771985376503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11142036347750246;0.0;0.07743510230864864;0.059468555736176425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04246771985376503;0.21962631736642196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
