;GO:0036376;GO:0007250;GO:0015031;GO:0006283;GO:0000338;GO:0001666;GO:0042262;GO:0051402;GO:0090502;GO:0016239;GO:0045815;GO:0042542;GO:0009966;GO:0001682;GO:0008626;GO:0051252;GO:0010666;GO:0010940;GO:0032436;GO:0010387;GO:0006383;GO:0000715;GO:0008285;GO:0043243;GO:0022900;GO:0042795;GO:0061512;GO:0000398;GO:1990144;GO:0030007;GO:0010917;GO:0010637;GO:0097345;GO:0019221;GO:0071279;GO:0086064;GO:2000378;GO:0048709;GO:1903278;GO:0032781;GO:0000209;GO:0090200;GO:0044861;GO:0043653;GO:0006397;GO:0009267;GO:1902109;GO:1903715;GO:1901018;GO:0071260;GO:0010248;GO:0002903;GO:0050900;GO:0106004;GO:0010882;GO:0008380;GO:0006361;GO:1903288;GO:0006883;GO:0008543;GO:0006363;GO:0045444;GO:0006367;GO:0006368;GO:0060964;GO:0050873;GO:0006913;GO:0051561;GO:0071451;GO:0070126;GO:0051607;GO:0071456;GO:0070125;GO:1903281;GO:2001243;GO:0060271;GO:0006370;GO:1901796;GO:0045454;GO:0090141;GO:0000422;GO:0046426;GO:0006412;GO:1990573;GO:0046034;GO:0072659;GO:0030335;GO:0086013;GO:0035067;GO:0006469;GO:0043687;GO:0000122;GO:0048742;GO:0031497;GO:0034644;GO:0070301;GO:1903077;GO:0035694;GO:0006351;GO:0006355;GO:1903599;GO:0006356;GO:0006874;GO:0006511;GO:0043066;GO:0006749
GO:0036376;1.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.52;0.0;0.08695652173913049;0.0;0.31818181818181823;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007250;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1694915254237288;0.1454545454545455;0.0;0.13461538461538458;0.0;0.07272727272727275;0.16981132075471694;0.09523809523809523;0.10909090909090913;0.2753623188405797;0.0;0.0;0.0;0.07272727272727275;0.10909090909090913;0.0;0.0;0.0;0.0;0.07017543859649122;0.02941176470588236;0.0357142857142857;0.0625;0.02941176470588236;0.07272727272727275;0.0;0.0;0.10526315789473684;0.0;0.05797101449275366;0.10909090909090913;0.0;0.20895522388059706;0.0;0.0;0.0;0.0;0.030303030303030276;0.11111111111111116;0.10810810810810811;0.0;0.0;0.06153846153846154;0.0;0.0;0.06153846153846154;0.0;0.0;0.08695652173913049;0.02941176470588236;0.07017543859649122;0.0;0.0;0.0;0.0;0.1071428571428571;0.0;0.0;0.02857142857142858;0.0;0.0;0.0;0.0;0.0;0.07317073170731703;0.13235294117647056;0.0;0.0;0.17307692307692313;0.0714285714285714;0.09677419354838712;0.0;0.14516129032258063;0.0;0.0;0.0;0.0;0.09999999999999998;0.031746031746031744;0.1578947368421053;0.30434782608695654;0.0;0.11392405063291144;0.0625;0.0;0.0;0.0;0.04761904761904767;0.0;0.0;0.14754098360655743;0.15384615384615385;0.14516129032258063;0.02941176470588236;0.0;0.06779661016949157;0.0
GO:0015031;0.17391304347826086;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.25;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006283;0.0;0.0;0.0;1.0;0.28125;0.11538461538461542;0.7142857142857143;0.07407407407407407;0.5384615384615384;0.0;0.0;0.09677419354838712;0.0;0.4375;0.0714285714285714;0.0;0.0;0.0;0.0;0.06896551724137934;0.4054054054054054;0.07407407407407407;0.0;0.0;0.16000000000000003;0.3571428571428571;0.0;0.4666666666666667;0.06666666666666665;0.05128205128205132;0.0;0.0;0.05128205128205132;0.0714285714285714;0.1333333333333333;0.07692307692307687;0.0;0.07407407407407407;0.0;0.0;0.28125;0.0;0.039215686274509776;0.0714285714285714;0.5384615384615384;0.19354838709677424;0.05405405405405406;0.0;0.0;0.13793103448275867;0.0;0.0;0.0714285714285714;0.4054054054054054;0.052631578947368474;0.56;0.4;0.0;0.05128205128205132;0.06666666666666665;0.4;0.07692307692307687;0.4;0.4;0.0;0.07407407407407407;0.0;0.04878048780487809;0.17142857142857137;0.06666666666666665;0.09090909090909094;0.19354838709677424;0.24137931034482762;0.0;0.0;0.06060606060606055;0.48275862068965514;0.0;0.06896551724137934;0.0;0.11764705882352944;0.0;0.2702702702702703;0.046511627906976716;0.26086956521739135;0.0;0.0;0.0;0.0;0.0;0.31034482758620685;0.0;0.0;0.0714285714285714;0.12903225806451613;0.15384615384615385;0.0;0.2647058823529411;0.41666666666666663;0.0;0.0;0.0;0.05128205128205132;0.2647058823529411;0.0;0.24137931034482762
GO:0000338;0.0;0.0;0.0;0.28125;1.0;0.0;0.2647058823529411;0.09090909090909094;0.2962962962962963;0.0;0.0;0.0;0.0;0.24242424242424243;0.08695652173913049;0.0;0.0;0.0;0.0;0.08333333333333337;0.23684210526315785;0.09090909090909094;0.0;0.0;0.19999999999999996;0.2093023255813954;0.0;0.25806451612903225;0.07999999999999996;0.05882352941176472;0.0;0.0;0.05882352941176472;0.08695652173913049;0.07407407407407407;0.09523809523809523;0.0;0.09090909090909094;0.0;0.0;0.8;0.0;0.04347826086956519;0.08695652173913049;0.2962962962962963;0.06666666666666665;0.0625;0.0;0.0;0.07692307692307687;0.0;0.0;0.08695652173913049;0.2702702702702703;0.06060606060606055;0.3076923076923077;0.2222222222222222;0.0;0.05882352941176472;0.07999999999999996;0.2222222222222222;0.09523809523809523;0.2222222222222222;0.2222222222222222;0.0;0.09090909090909094;0.0;0.05555555555555558;0.05882352941176472;0.07999999999999996;0.0;0.06666666666666665;0.29166666666666663;0.0;0.0;0.0714285714285714;0.2666666666666667;0.0;0.08333333333333337;0.0;0.13793103448275867;0.0;0.4;0.052631578947368474;0.1777777777777778;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.08695652173913049;0.0714285714285714;0.052631578947368474;0.0;0.46153846153846156;0.2432432432432432;0.0;0.0;0.0;0.05882352941176472;0.46153846153846156;0.0;0.29166666666666663
GO:0001666;0.0;0.0;0.0;0.11538461538461542;0.0;1.0;0.1071428571428571;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.1875;0.4285714285714286;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042262;0.0;0.0;0.0;0.7142857142857143;0.2647058823529411;0.1071428571428571;1.0;0.06896551724137934;0.5;0.0;0.0;0.09090909090909094;0.0;0.4117647058823529;0.06666666666666665;0.0;0.0;0.0;0.0;0.06451612903225812;0.3846153846153846;0.06896551724137934;0.0;0.0;0.14814814814814814;0.34090909090909094;0.0;0.4375;0.0625;0.04878048780487809;0.0;0.0;0.04878048780487809;0.06666666666666665;0.125;0.11111111111111116;0.0;0.06896551724137934;0.0;0.0;0.2647058823529411;0.0;0.037735849056603765;0.06666666666666665;0.5;0.3928571428571429;0.05128205128205132;0.0;0.0;0.2068965517241379;0.0;0.0;0.06666666666666665;0.3846153846153846;0.050000000000000044;0.5185185185185186;0.3783783783783784;0.0;0.04878048780487809;0.0625;0.3783783783783784;0.0714285714285714;0.3783783783783784;0.3783783783783784;0.0;0.06896551724137934;0.0;0.046511627906976716;0.16216216216216217;0.0625;0.11764705882352944;0.18181818181818177;0.22580645161290325;0.0;0.0;0.05714285714285716;0.4516129032258065;0.0;0.06451612903225812;0.0;0.11111111111111116;0.0;0.2564102564102564;0.0444444444444444;0.25;0.0;0.0;0.0;0.0;0.0;0.29032258064516125;0.0;0.0;0.06666666666666665;0.12121212121212122;0.14634146341463417;0.0;0.25;0.39473684210526316;0.0;0.0;0.0;0.04878048780487809;0.25;0.0;0.22580645161290325
GO:0051402;0.0;0.0;0.0;0.07407407407407407;0.09090909090909094;0.0;0.06896551724137934;1.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.07407407407407407;0.18181818181818177;0.0;0.0;0.0;0.0;0.16666666666666663;0.06060606060606055;0.19999999999999996;0.0;0.0;0.19999999999999996;0.052631578947368474;0.0;0.07999999999999996;0.15384615384615385;0.09090909090909094;0.0;0.0;0.09090909090909094;0.18181818181818177;0.1333333333333333;0.2222222222222222;0.0;0.19999999999999996;0.0;0.0;0.09090909090909094;0.0;0.05882352941176472;0.18181818181818177;0.09523809523809523;0.11111111111111116;0.09999999999999998;0.0;0.0;0.1428571428571429;0.0;0.0;0.18181818181818177;0.06060606060606055;0.09523809523809523;0.09999999999999998;0.06666666666666665;0.0;0.09090909090909094;0.15384615384615385;0.06666666666666665;0.2222222222222222;0.06666666666666665;0.06666666666666665;0.0;0.19999999999999996;0.0;0.08333333333333337;0.09090909090909094;0.15384615384615385;0.0;0.11111111111111116;0.11764705882352944;0.0;0.0;0.125;0.08333333333333337;0.0;0.16666666666666663;0.0;0.10526315789473684;0.0;0.0714285714285714;0.07692307692307687;0.05128205128205132;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.18181818181818177;0.125;0.07692307692307687;0.0;0.08333333333333337;0.0625;0.0;0.0;0.0;0.09090909090909094;0.08333333333333337;0.0;0.11764705882352944
GO:0090502;0.0;0.0;0.0;0.5384615384615384;0.2962962962962963;0.0;0.5;0.09523809523809523;1.0;0.0;0.0;0.0;0.0;0.6;0.09090909090909094;0.0;0.0;0.0;0.0;0.08695652173913049;0.4838709677419355;0.09523809523809523;0.0;0.0;0.21052631578947367;0.41666666666666663;0.0;0.6521739130434783;0.08333333333333337;0.06060606060606055;0.0;0.0;0.06060606060606055;0.09090909090909094;0.07692307692307687;0.09999999999999998;0.0;0.09523809523809523;0.0;0.0;0.2962962962962963;0.0;0.0444444444444444;0.09090909090909094;0.7894736842105263;0.06896551724137934;0.06451612903225812;0.0;0.0;0.07999999999999996;0.0;0.0;0.09090909090909094;0.4838709677419355;0.0625;0.8333333333333334;0.5357142857142857;0.0;0.06060606060606055;0.08333333333333337;0.5357142857142857;0.09999999999999998;0.5357142857142857;0.5357142857142857;0.0;0.09523809523809523;0.0;0.05714285714285716;0.06060606060606055;0.08333333333333337;0.0;0.06896551724137934;0.25;0.0;0.0;0.07407407407407407;0.6818181818181819;0.0;0.08695652173913049;0.0;0.1428571428571429;0.0;0.28125;0.05405405405405406;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.09090909090909094;0.07407407407407407;0.05405405405405406;0.0;0.27586206896551724;0.5;0.0;0.0;0.0;0.06060606060606055;0.27586206896551724;0.0;0.30434782608695654
GO:0016239;0.0;0.1694915254237288;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.2727272727272727;0.0;0.19999999999999996;0.0;0.19999999999999996;0.2857142857142857;0.2142857142857143;0.30000000000000004;0.3589743589743589;0.0;0.0;0.0;0.19999999999999996;0.30000000000000004;0.0;0.0;0.0;0.0;0.18181818181818177;0.06060606060606055;0.09523809523809523;0.13793103448275867;0.06060606060606055;0.19999999999999996;0.0;0.0;0.2727272727272727;0.0;0.11764705882352944;0.08333333333333337;0.0;0.15000000000000002;0.0;0.0;0.0;0.0;0.06451612903225812;0.3157894736842105;0.14634146341463417;0.0;0.0;0.1333333333333333;0.0;0.0;0.1333333333333333;0.0;0.0;0.17647058823529416;0.06060606060606055;0.18181818181818177;0.0;0.0;0.0;0.0;0.2272727272727273;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.0;0.08163265306122447;0.10526315789473684;0.0;0.0;0.18181818181818177;0.19047619047619047;0.2222222222222222;0.0;0.125;0.0;0.0;0.0;0.0;0.24;0.0714285714285714;0.12765957446808507;0.12244897959183676;0.0;0.12765957446808507;0.13793103448275867;0.0;0.0;0.0;0.1071428571428571;0.0;0.0;0.2068965517241379;0.6666666666666667;0.19999999999999996;0.06060606060606055;0.0;0.16666666666666663;0.0
