;GO:1903361;GO:0050718;GO:0032570;GO:0046854;GO:1900016;GO:0048754;GO:0042532;GO:0003057;GO:0002244;GO:0000188;GO:0001666;GO:0045892;GO:0051001;GO:0071375;GO:0072584;GO:0033137;GO:0050713;GO:0030301;GO:0031116;GO:0032206;GO:0035556;GO:0015787;GO:0033138;GO:0070836;GO:0071805;GO:0060355;GO:0098909;GO:0051260;GO:1900027;GO:0006730;GO:0045019;GO:0032836;GO:0048012;GO:0051497;GO:0071360;GO:0015718;GO:0098903;GO:0086091;GO:0086098;GO:0051897;GO:0071526;GO:0035024;GO:2000382;GO:0009258;GO:0097190;GO:0007595;GO:0042310;GO:0045944;GO:0060546;GO:0000165;GO:0001886;GO:0019065;GO:2000811;GO:0006816;GO:0033235;GO:0031295;GO:0044860;GO:1904886;GO:1901533;GO:0048550;GO:0001937;GO:0050900;GO:2001238;GO:0010524;GO:0034157;GO:0030512;GO:0019217;GO:0018108;GO:0032092;GO:0030193;GO:0061099;GO:0046655;GO:0006641;GO:1903206;GO:0008543;GO:0009236;GO:0006366;GO:1904816;GO:0032091;GO:0006488;GO:0043547;GO:0060326;GO:0006914;GO:0031398;GO:0033577;GO:0035635;GO:0016055;GO:0071455;GO:0031397;GO:0019722;GO:2001244;GO:0055129;GO:2000312;GO:0034141;GO:0007186;GO:0090263;GO:1903609;GO:0071560;GO:0030857;GO:0042074;GO:0010628;GO:0010507;GO:0072657;GO:0035987;GO:2000286;GO:0006065;GO:1905246;GO:0045907;GO:0046952;GO:1902895;GO:0001570;GO:1901844;GO:0061436;GO:0030206;GO:0000122;GO:0001960;GO:0032507;GO:0010955;GO:0010952;GO:0010951;GO:2001028;GO:0098911;GO:0033674;GO:1900085;GO:1905098;GO:1903598;GO:0006351;GO:1901299;GO:0007204;GO:0090090;GO:0009617;GO:0071222;GO:0070098;GO:0045087;GO:0006749;GO:0043066;GO:0070495;GO:0070374;GO:0071347;GO:0006909;GO:0034599;GO:0030036;GO:1903071
GO:1903361;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051466723146699776;0.0;0.0;0.051466723146699776;0.0;0.0;0.0;0.017371047996467666;0.0;0.0;0.02791575100884142;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051466723146699776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051466723146699776;0.0;0.0;0.0;0.0;0.0;0.0334775953108827;0.0;0.051466723146699776;0.0;0.0;0.4483885373082726;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4559176569714916;0.0;0.05041307609748402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051466723146699776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051466723146699776;0.0;0.0;0.0
GO:0050718;0.0;1.0;0.0;0.0;0.01180502595475199;0.0;0.006464996792695075;0.00797184876263618;0.0;0.003049715297646511;0.0;0.00503549750813152;0.004471198884857247;0.0;0.0;0.00797184876263618;0.15523564370630638;0.0;0.023880774507985026;0.023880774507985026;0.00797184876263618;0.0;0.023880774507985026;0.0;0.0;0.023880774507985026;0.004471198884857247;0.0;0.00797184876263618;0.0;0.00797184876263618;0.0;0.00797184876263618;0.00797184876263618;0.0;0.0;0.010459699284035664;0.00797184876263618;0.00797184876263618;0.023880774507985026;0.00797184876263618;0.00797184876263618;0.00797184876263618;0.0;0.00797184876263618;0.003371285069018663;0.003371285069018663;0.016294308724158792;0.00797184876263618;0.00797184876263618;0.0;0.0;0.00797184876263618;0.0;0.023880774507985026;0.023880774507985026;0.0;0.0;0.00797184876263618;0.010459699284035664;0.00797184876263618;0.0;0.023880774507985026;0.025928152534440446;0.023880774507985026;0.00797184876263618;0.00797184876263618;0.0;0.003371285069018663;0.00797184876263618;0.0036887733913832;0.0;0.0;0.00797184876263618;0.00797184876263618;0.0;0.0;0.010459699284035664;0.003371285069018663;0.0;0.003371285069018663;0.0;0.0;0.023880774507985026;0.0;0.0;0.00797184876263618;0.0;0.00797184876263618;0.00797184876263618;0.023880774507985026;0.0;0.010459699284035664;0.023880774507985026;0.00797184876263618;0.023880774507985026;0.006947311066991486;0.0;0.00797184876263618;0.0;0.00797184876263618;0.00797184876263618;0.0;0.0;0.0;0.0;0.00797184876263618;0.02363158359314963;0.0;0.01385776325546021;0.0;0.00797184876263618;0.003371285069018663;0.0;0.004334589126298501;0.00797184876263618;0.003371285069018663;0.00797184876263618;0.023880774507985026;0.00797184876263618;0.023880774507985026;0.00797184876263618;0.023880774507985026;0.004447629068004843;0.004471198884857247;0.023880774507985026;0.0;0.00797184876263618;0.003371285069018663;0.00797184876263618;0.0;0.0;0.00797184876263618;0.0;0.0;0.00797184876263618;0.00797184876263618;0.020233460113947156;0.0;0.0;0.0;0.0;0.0036669830774280483
GO:0032570;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.0;0.0;0.05661837153099959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07719691835526193;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05792832437274521;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03176962098214996;0.055960230104749;0.0;0.03176962098214996;0.0;0.0;0.0;0.0;0.0875109532420909;0.0;0.05792832437274521;0.0;0.0
GO:0046854;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.008722958260799961;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.06310849171233121;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.009988204249269557;0.015393928619663268;0.0;0.0;0.0;0.0;0.10544624108622469;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.0;0.007535492134138868;0.0;0.0;0.0;0.07213518361787605;0.0;0.0;0.0;0.04330786910100864;0.18587482187686966;0.0;0.015393928619663268;0.02189754274288428;0.02364269671193163;0.0;0.0;0.17381010816994802;0.0;0.015393928619663268;0.06310849171233121;0.0;0.06310849171233121;0.0;0.015393928619663268;0.015393928619663268;0.0;0.015393928619663268;0.0;0.019136124108616055;0.0;0.0;0.015393928619663268;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.0;0.0;0.0;0.015393928619663268;0.06310849171233121;0.020672425608562472;0.0;0.0;0.06310849171233121;0.0;0.015393928619663268;0.0;0.0;0.033175781013052304;0.0;0.0;0.015393928619663268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.023743746809502336;0.0;0.011599311636661369;0.0;0.0;0.014148413061266386;0.015393928619663268;0.0;0.06310849171233121;0.0;0.0;0.0;0.015393928619663268;0.0;0.015393928619663268;0.015393928619663268;0.0
GO:1900016;0.0;0.01180502595475199;0.0;0.0;1.0;0.0;0.01911754217915435;0.03507595729786056;0.0;0.009018266011059307;0.0;0.00503549750813152;0.03507595729786056;0.0;0.0;0.010203932787939208;0.044389096023219686;0.0;0.010346923180218801;0.008856906202913722;0.019673175674199884;0.0;0.005735323047764678;0.0;0.0;0.019673175674199884;0.019673175674199884;0.0;0.019673175674199884;0.0;0.012053751514864656;0.0;0.019673175674199884;0.0234991916675985;0.0;0.0;0.019673175674199884;0.03507595729786056;0.019673175674199884;0.03339691615813532;0.019673175674199884;0.06925131906178311;0.019673175674199884;0.0;0.019673175674199884;0.01483357934160175;0.01483357934160175;0.0030507844279764845;0.03507595729786056;0.019295301441722517;0.0;0.0;0.03507595729786056;0.0;0.008464593721686042;0.012583666905669323;0.0;0.0;0.08492385159172923;0.03507595729786056;0.03507595729786056;0.0;0.02223437620788067;0.009994018108002881;0.02797714504229239;0.06283068354483108;0.019673175674199884;0.0;0.01483357934160175;0.05132617374066025;0.0036887733913832;0.0;0.0;0.04708367534620025;0.019673175674199884;0.0;0.0;0.019673175674199884;0.01483357934160175;0.0;0.01483357934160175;0.0;0.0;0.00845102178998415;0.0;0.0;0.019673175674199884;0.0;0.01503865610264736;0.019673175674199884;0.013350234051911655;0.0;0.01722135787384581;0.02797714504229239;0.019673175674199884;0.03366365709627272;0.005294885792517387;0.0;0.03507595729786056;0.0;0.019673175674199884;0.03507595729786056;0.0;0.0;0.0;0.0;0.015936601270788844;0.03507595729786056;0.0;0.0025945898695082757;0.0;0.03507595729786056;0.01483357934160175;0.0;0.004334589126298501;0.0961817398477512;0.01483357934160175;0.011259120080936946;0.010264475860361975;0.01591452275163979;0.02412097648138892;0.03507595729786056;0.016795578523249925;0.004447629068004843;0.03507595729786056;0.019673175674199884;0.0;0.03418095303593461;0.011599311636661369;0.09935149811375685;0.0;0.0;0.019673175674199884;0.0;0.0;0.03507595729786056;0.09875366204501884;0.006754307064843514;0.0;0.0;0.0;0.0;0.001791219901513969
GO:0048754;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.06511534976621601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06511534976621601;0.0;0.0;0.0;0.0;0.0;0.055045662155767866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06511534976621601;0.0;0.0;0.0;0.12488862798560814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06511534976621601;0.0;0.0;0.0;0.0325269320903045;0.0;0.0;0.06511534976621601;0.0;0.06511534976621601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0042532;0.0;0.006464996792695075;0.0;0.0;0.01911754217915435;0.0;1.0;0.003626045514760241;0.0;0.25458691187431826;0.0;0.050816111175404396;0.018373569887235326;0.0;0.0;0.539690891802185;0.01943310880596737;0.0;0.006464996792695075;0.01849187900720532;0.006464996792695075;0.0;0.08852274153672741;0.0;0.0;0.006464996792695075;0.003626045514760241;0.0;0.006464996792695075;0.0;0.06524201337319878;0.0;0.006464996792695075;0.01943310880596737;0.0;0.0;0.003626045514760241;0.003626045514760241;0.006464996792695075;0.033980657426270544;0.006464996792695075;0.15421979854107432;0.003626045514760241;0.0;0.006464996792695075;0.002734039218182437;0.002734039218182437;0.015558198673889911;0.01943310880596737;0.006464996792695075;0.0;0.0;0.01943310880596737;0.0;0.059236428592474646;0.006464996792695075;0.0;0.0;0.01943310880596737;0.01943310880596737;0.01943310880596737;0.0;0.030519620871475823;0.006464996792695075;0.030519620871475823;0.1141996265257063;0.01849187900720532;0.0;0.002734039218182437;0.006464996792695075;0.3618261820286685;0.0;0.0;0.01943310880596737;0.006464996792695075;0.0;0.0;0.003626045514760241;0.002734039218182437;0.0;0.002734039218182437;0.0;0.0;0.059236428592474646;0.0;0.0;0.006464996792695075;0.0;0.29794406948128804;0.006464996792695075;0.033980657426270544;0.0;0.030519620871475823;0.030519620871475823;0.006464996792695075;0.030519620871475823;0.015915876684954495;0.0;0.01943310880596737;0.0;0.00871617004423664;0.06524201337319878;0.0;0.0;0.0;0.0;0.23496852305343596;0.003626045514760241;0.0;0.013231726337952518;0.0;0.00977570896296868;0.002734039218182437;0.0;0.04374284022303413;0.1141996265257063;0.002734039218182437;0.23496852305343596;0.05745241599931414;0.23496852305343596;0.006464996792695075;0.006464996792695075;0.025399161104211865;0.43626118332860814;0.006464996792695075;0.006464996792695075;0.0;0.01943310880596737;0.002734039218182437;0.1141996265257063;0.0;0.0;0.006464996792695075;0.0;0.0;0.01943310880596737;0.1141996265257063;0.08852274153672741;0.0;0.0;0.0;0.0;0.01087826242684746
GO:0003057;0.0;0.00797184876263618;0.0;0.0;0.03507595729786056;0.0;0.003626045514760241;1.0;0.0;0.001710504557221425;0.0;0.002824277217674385;0.03625513403889816;0.0;0.0;0.005723115711430647;0.007967963077164334;0.0;0.010346923180218801;0.008856906202913722;0.15806399712876726;0.0;0.005735323047764678;0.0;0.0;0.10978152335785422;0.15806399712876726;0.0;0.08627825958810904;0.0;0.006760630054123977;0.0;0.14405093685226275;0.013180074372668864;0.0;0.0;0.0646677160334437;0.2639698177296897;0.07938481847205683;0.01873144595815766;0.15806399712876726;0.013134974805967274;0.11042731992978025;0.0;0.15806399712876726;0.15806399712876726;0.11254902237327592;0.0030507844279764845;0.029329092904031275;0.019295301441722517;0.0;0.0;0.04297403396104125;0.0;0.008464593721686042;0.012583666905669323;0.0;0.0;0.028549313435344056;0.025582013327109233;0.05112057415519632;0.0;0.012470672872285853;0.009994018108002881;0.008838538179491292;0.011917165717331379;0.07487980613809915;0.0;0.10295092376664021;0.12122280442076712;0.0020689353204173884;0.0;0.0;0.00893041313614451;0.14405093685226275;0.0;0.0;0.06025846486105464;0.10292480909972106;0.0;0.06825029425055588;0.0;0.0;0.00845102178998415;0.0;0.0;0.1562494295151775;0.0;0.008434784000301693;0.15806399712876726;0.007487792779670279;0.0;0.009659003628137583;0.008838538179491292;0.15806399712876726;0.01888105388734162;0.002969761238059588;0.0;0.055334081210419744;0.0;0.07595466202205571;0.02053473431174207;0.0;0.0;0.0;0.0;0.008938417668475987;0.1386741379271356;0.0;0.0025945898695082757;0.0;0.34108375399396323;0.09952010207966809;0.0;0.0024311562656152597;0.018242897706644515;0.10182011998074172;0.006314942323832017;0.010264475860361975;0.008926034411701067;0.016484110920071342;0.15776652515050035;0.016795578523249925;0.0024945573757405083;0.04505840611999148;0.0333635968298715;0.0;0.006483139426851973;0.015383697371533339;0.018844109286857823;0.0;0.0;0.14792009941079345;0.0;0.0;0.0550842956350268;0.01873071705393925;0.0037883119857789515;0.0;0.0;0.0;0.0;6.865694678832301E-4
GO:0002244;0.0;0.0;0.0;0.015393928619663268;0.0;0.06511534976621601;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.008722958260799961;0.0;0.0;0.0;0.0;0.0;0.0;0.14532829318607357;0.0;0.0;0.043171399306593174;0.02791575100884142;0.0;0.0;0.08011236636927821;0.0;0.1252980149695159;0.0;0.10887027992043823;0.10861444214277861;0.0;0.019517680429523704;0.0;0.0;0.0;0.05985617283274726;0.0;0.12705590171490894;0.0;0.0;0.0024364027578530944;0.14532829318607357;0.0;0.0;0.0;0.0;0.01454866207651827;0.28528800992793524;0.0;0.0;0.0;0.0;0.0;0.0;0.08850209017185623;0.0;0.0;0.0;0.1249933605260799;0.0;0.007535492134138868;0.0;0.0;0.0;0.00995265833540629;0.0;0.0;0.0;0.010564002205116566;0.03934039153380478;0.0;0.10861444214277861;0.005341423963458785;0.00576711589335461;0.0;0.0;0.04161697374238704;0.0;0.11117984168356607;0.08919463680695133;0.0;0.019071515051579176;0.0;0.1178121086385134;0.033787029747701015;0.0;0.12106190366129349;0.0;0.004667836619005947;0.0;0.0;0.14532829318607357;0.0;0.0;0.034541580701594334;0.0;0.14916717777776012;0.0;0.0;0.0;0.7919880533013256;0.05041307609748402;0.003973628389381679;0.0;0.0;0.01721242803129787;0.0;0.7919880533013256;0.0;0.0;0.00809250214922688;0.0;0.0;0.07677239573916268;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005791764842280598;0.0;0.011599311636661369;0.0;0.0;0.014148413061266386;0.11153179167231024;0.0;0.022861756941136565;0.0;0.0;0.0;0.04124057718599388;0.0;0.049034472044868035;0.11370374161179679;0.0
GO:0000188;0.0;0.003049715297646511;0.0;0.0;0.009018266011059307;0.0;0.25458691187431826;0.001710504557221425;0.0;1.0;0.0;0.030776436959461775;0.008667313991677911;0.0;0.0;0.25458691187431826;0.009167127394920439;0.0;0.003049715297646511;0.008723123630041733;0.003049715297646511;0.0;0.041758591335916695;0.0;0.0;0.003049715297646511;0.001710504557221425;0.0;0.003049715297646511;0.0;0.030776436959461775;0.0;0.003049715297646511;0.009167127394920439;0.0;0.0;0.001710504557221425;0.001710504557221425;0.003049715297646511;0.016029602813427198;0.003049715297646511;0.07274968478593961;0.001710504557221425;0.0;0.003049715297646511;0.0012897208607246021;0.0012897208607246021;0.008723123630041733;0.009167127394920439;0.003049715297646511;0.0;0.0;0.009167127394920439;0.0;0.027943438836743092;0.003049715297646511;0.0;0.0;0.009167127394920439;0.009167127394920439;0.009167127394920439;0.0;0.014396937482672859;0.003049715297646511;0.014396937482672859;0.05387107823386531;0.008723123630041733;0.0;0.001710504557221425;0.003049715297646511;0.42018908343180206;0.0;0.0;0.009167127394920439;0.003049715297646511;0.0;0.0;0.001710504557221425;0.0025924264844790347;0.0;0.0025924264844790347;0.0;0.0;0.027943438836743092;0.0;0.0;0.003049715297646511;0.0;0.14054834297316807;0.003049715297646511;0.016029602813427198;0.0;0.014396937482672859;0.014396937482672859;0.003049715297646511;0.014396937482672859;0.009167127394920439;0.0;0.009167127394920439;0.0;0.004111655113399604;0.030776436959461775;0.0;0.0;0.0;0.0;0.11084106028191013;0.001710504557221425;0.0;0.008723123630041733;0.0;0.004611468516642131;0.0012897208607246021;0.0;0.030776436959461775;0.05387107823386531;0.0012897208607246021;0.11084106028191013;0.027101871443747132;0.11084106028191013;0.003049715297646511;0.003049715297646511;0.01742916426514474;0.25458691187431826;0.003049715297646511;0.003049715297646511;0.0;0.009167127394920439;0.0012897208607246021;0.05387107823386531;0.0;0.0;0.003049715297646511;0.0;0.0;0.009167127394920439;0.05387107823386531;0.06014882893622128;0.0;0.0;0.0;0.0;0.01087826242684746
