;GO:0016525;GO:0015031;GO:0042532;GO:0009437;GO:0046339;GO:0071372;GO:0000188;GO:0051126;GO:0000184;GO:0045893;GO:0018393;GO:0030308;GO:0071375;GO:0030948;GO:0001829;GO:0051006;GO:0035556;GO:0140199;GO:0046628;GO:0065003;GO:0007143;GO:0090340;GO:0090187;GO:1900027;GO:0007266;GO:1903538;GO:0032956;GO:0090108;GO:0010389;GO:0032270;GO:0007193;GO:0007194;GO:0043405;GO:1903543;GO:0008285;GO:0008284;GO:0045542;GO:0022900;GO:0090031;GO:0045944;GO:0033081;GO:0043401;GO:0043525;GO:0043524;GO:0048384;GO:0031339;GO:0035815;GO:0006816;GO:0010875;GO:0016197;GO:0051306;GO:0016236;GO:0035810;GO:2001241;GO:1902462;GO:0006275;GO:0006672;GO:0045955;GO:0061502;GO:0000289;GO:0000288;GO:0051279;GO:0048550;GO:0031047;GO:0010887;GO:0030595;GO:0030111;GO:0010884;GO:2001234;GO:0010642;GO:0032930;GO:0033864;GO:0016601;GO:0008380;GO:0032770;GO:0042176;GO:0007213;GO:0043666;GO:0042059;GO:0006367;GO:0007214;GO:0043547;GO:0045723;GO:0060326;GO:0043029;GO:0043154;GO:0030220;GO:2000036;GO:0017148;GO:0032369;GO:0007186;GO:0050805;GO:0043312;GO:0042102;GO:0007189;GO:0003420;GO:1903614;GO:0046426;GO:0038180;GO:0006888;GO:0019395;GO:0010867;GO:0051056;GO:0010628;GO:0072657;GO:0010745;GO:0030335;GO:0016567;GO:0008360;GO:0090630;GO:0044255;GO:0043320;GO:0045861;GO:0006468;GO:0006622;GO:0043687;GO:0043602;GO:0046834;GO:0000122;GO:0070262;GO:1904707;GO:0000086;GO:0006977;GO:0001845;GO:0071353;GO:2000179;GO:0060192;GO:0006351;GO:1903078;GO:0006355;GO:0045116;GO:0007205;GO:0060336;GO:0001973;GO:0071222;GO:0048873;GO:0051232;GO:0045087;GO:0097711;GO:0070374;GO:0045880;GO:0046210;GO:2000741;GO:0006909;GO:0032332;GO:0036258;GO:0030036;GO:0051754;GO:0019932
GO:0016525;1.0;0.0;0.17739699193071037;0.0;0.0;0.0;0.1563482527132205;0.2371865518621605;0.18970638238232582;0.17138477871810515;0.0;0.39596035361697546;0.0;0.31955149733661575;0.0;0.213256459314924;0.3579381974968376;0.34285345785969523;0.25678598595281565;0.0;0.0;0.2206064268945965;0.3231496866672104;0.3234451203567784;0.324138836450047;0.3806872769180022;0.34457571942418996;0.3347050726953938;0.3238562004605854;0.24097860171512422;0.3244334827121276;0.17096292996392032;0.19377989456222114;0.2478665077441175;0.4373546016077704;0.3515444251798031;0.21432528860155078;0.0;0.19114941934496102;0.16534270828927214;0.4334311540283102;0.34704079533076954;0.27476810114236017;0.34073506560722233;0.3473578068045347;0.3404188633025185;0.3315674915926109;0.0;0.27586622597349925;0.0;0.0;0.0;0.24329263850193344;0.21240996104345267;0.3107953308911478;0.2626240682028049;0.0;0.30939649835848004;0.0;0.18977033316334216;0.18978601429997607;0.2631826593009172;0.3415541602317304;0.3625231943375547;0.39453122487606523;0.0;0.3395169446617078;0.3374284608196971;0.2872413315743565;0.3363675872165413;0.27841510554647547;0.29326361351596963;0.32431636515025497;0.0;0.2930241842943381;0.3273070067812775;0.3252672888714578;0.23386032539210966;0.3196506885453863;0.0;0.3464489539465547;0.2332283635944561;0.2105789641472785;0.0;0.2439510979781118;0.1951562220449362;0.0;0.5641343607640201;0.21657986972645393;0.40655929619065834;0.35811445931487096;0.36957122166061107;0.0;0.19210784430325906;0.2875115388842812;0.515762805454925;0.19611211720727217;0.3033607100372776;0.33504575186725427;0.0;0.0;0.22450512024207483;0.3276782023262274;0.3261333140883689;0.0;0.5136809269403841;0.28160702276994914;0.0;0.4706164461227471;0.2258056155846167;0.0;0.0;0.2866530998828046;0.0;0.0;0.0;0.0;0.0;0.2026230140978781;0.0;0.31008109541888007;0.0;0.1789385438610618;0.0;0.0;0.3295382991864765;0.2345960277853278;0.0;0.2903155193022723;0.23856043942431032;0.0;0.3464349774496028;0.24064695695025903;0.3142408762701812;0.0;0.25342537400733484;0.0;0.0;0.0;0.1498089962718688;0.26984781548225867;0.16615397170078608;0.3547966961147911;0.0;0.4394995673560343;0.0;0.0;0.0;0.3458116000708242
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42249589081012606;0.0;0.43605226512455453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4050364559630097;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2707442606343554;0.0;0.0;0.0;0.0;0.0;0.0;0.41903027686025035;0.0;0.0;0.0;0.0;0.4429570127309357;0.0;0.0;0.0;0.0;0.0;0.0;0.2794859789748405;0.0;0.0;0.6336197397247884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2516936337315072;0.0;0.0;0.0;0.0;0.4590125507505094;0.0;0.0;0.0;0.0;0.0
GO:0042532;0.17739699193071037;0.0;1.0;0.0;0.0;0.0;0.7845790379013594;0.20448814554452893;0.2179046153022555;0.2758973924038903;0.0;0.26893819570125554;0.0;0.4768195604211453;0.0;0.10122303366877243;0.20782448855552932;0.4702224749677841;0.29949147095497325;0.0;0.0;0.16295572106305037;0.13697428293387034;0.1984632542966502;0.19866199095559728;0.17978783266141002;0.20431991878860664;0.18307761157160807;0.1985810758109839;0.39379323192082005;0.19874626444019836;0.3977114296526367;0.5985740797500394;0.17370570514318745;0.281481818502238;0.20616598792886545;0.18456329871028715;0.0;0.23728304520325422;0.26975081296316755;0.17902290469466434;0.20497759964538775;0.18328579841316345;0.2498703256571015;0.20506180535925175;0.2497523956059522;0.1387978073322533;0.0;0.13990756008249242;0.0;0.0;0.0;0.10752386323973064;0.2698868163844727;0.19475801173601096;0.35219267584285174;0.0;0.23763440982505082;0.0;0.21795235631180768;0.21796406099016216;0.17927554442886498;0.25017531338121535;0.315738803993125;0.18611354360530105;0.0;0.3434304790975603;0.1541729446190186;0.4502611622168908;0.48965607633575303;0.2564430834731698;0.18153709568958754;0.19871277674546947;0.0;0.18146416430478163;0.3400309793250216;0.19898430437980005;0.4690196832078609;0.47689716143786093;0.0;0.20482016596171104;0.10551163440578837;0.2511301841823828;0.0;0.10765228109228776;0.4843188197052697;0.0;0.16467373445063097;0.5172448266572305;0.18874775417926232;0.2078697417596011;0.38640916749967497;0.0;0.15040083285829517;0.18750907089526908;0.1843305140872009;0.6114554536518172;0.6184615353346546;0.2017280522639057;0.0;0.0;0.26040395336874833;0.37020229283549333;0.22944691851137103;0.0;0.2648767227812219;0.18557593455405305;0.0;0.20056081746836465;0.10396553168936674;0.0;0.0;0.6095188209094518;0.0;0.0;0.0;0.0;0.0;0.40794309755290686;0.0;0.19454409831751224;0.0;0.17118491892376733;0.0;0.0;0.200193470750005;0.1057906478201088;0.0;0.14353051771913883;0.3346577463591575;0.0;0.20481644454864764;0.4068648549193051;0.1957827751663775;0.0;0.10945805817221367;0.0;0.0;0.0;0.5096682498037721;0.3073015359137472;0.08921801528243084;0.1887519664056577;0.0;0.18031655263501273;0.0;0.0;0.0;0.204650294703884
GO:0009437;0.0;0.0;0.0;1.0;0.5291082658863638;0.21594650091590287;0.0;0.14126863875107726;0.33389814364613335;0.0;0.5045638707718154;0.0;0.18117038093234258;0.0;0.31332685694614054;0.0;0.2786785068561235;0.0;0.0;0.29572338105802287;0.23830964763134752;0.0;0.0;0.0;0.2496678453399649;0.0;0.0;0.0;0.0;0.0;0.24991806799942218;0.0;0.0;0.0;0.0;0.0;0.0;0.536242935477163;0.0;0.0;0.0;0.26925685998187454;0.0;0.0;0.2695300176979078;0.0;0.0;0.0;0.0;0.0;0.3194082909670521;0.4938143371074177;0.0;0.0;0.0;0.0;0.6954903799872276;0.0;0.0;0.3340158620762568;0.33404472793634876;0.0;0.0;0.22274158132401214;0.0;0.2488064681490804;0.0;0.0;0.0;0.0;0.0;0.0;0.24981860258676275;0.5680863739573762;0.0;0.0;0.25062641442260114;0.0;0.0;0.43466186509565435;0.26874703844453657;0.0;0.0;0.2789436966190754;0.0;0.0;0.2878005970835565;0.0;0.0;0.0;0.27883143792512066;0.0;0.1756625564073406;0.0;0.21892161016925696;0.0;0.0;0.0;0.2589615047544386;0.0;0.438001016734319;0.0;0.0;0.0;0.0;0.0;0.0;0.5550471845638429;0.0;0.0;0.6077439232208124;0.18121901224668316;0.0;0.5384748556639161;0.0;0.5869728628611668;0.6151783990555618;0.5073280930066054;0.0;0.5271531347301934;0.0;0.29246330100300605;0.1050803197829632;0.24638699756653662;0.2455699410359268;0.0;0.0;0.41221089222855467;0.0;0.0;0.5560938635665952;0.2687350011902075;0.0;0.24128918481340939;0.1909893431501375;0.0;0.2926461787658863;0.0;0.2892737527714056;0.0;0.0;0.47367519611597586;0.0;0.0;0.0;0.2548265408442474;0.28518353748137887;0.23125856274649334;0.26819822647210534
GO:0046339;0.0;0.0;0.0;0.5291082658863638;1.0;0.21156550212747108;0.0;0.1393805172368174;0.2933028780174287;0.0;0.4403780950177104;0.0;0.17807669380658978;0.0;0.30418738855183075;0.0;0.271425204894367;0.0;0.0;0.28756865607046894;0.23298546959224614;0.0;0.0;0.0;0.24383027206294708;0.0;0.0;0.0;0.0;0.0;0.24406892483251033;0.0;0.0;0.0;0.0;0.0;0.0;0.5216068043226123;0.0;0.0;0.0;0.26247974763316845;0.0;0.0;0.2627393211788496;0.0;0.0;0.0;0.0;0.0;0.30991597349920197;0.4813757971311198;0.0;0.0;0.0;0.0;0.6626820612968382;0.0;0.0;0.2934051880874084;0.2934302755305886;0.0;0.0;0.21808350893445494;0.0;0.24300863802509473;0.0;0.0;0.0;0.0;0.0;0.0;0.24397405987853307;0.49533696840816105;0.0;0.0;0.24474445782357043;0.0;0.0;0.3805986279841696;0.2619952441294957;0.0;0.0;0.2716767636267106;0.0;0.0;0.28007125832387847;0.0;0.0;0.0;0.27157027666776656;0.0;0.17275260384361601;0.0;0.21442032332807198;0.0;0.0;0.0;0.25268670725522907;0.0;0.6206806653497288;0.0;0.0;0.0;0.0;0.0;0.0;0.48366943783376587;0.0;0.0;0.8551380846818647;0.17812367821786237;0.0;0.46947322228451727;0.0;0.5109759487620216;0.45342848512232753;0.7168403777608124;0.0;0.4597662664208199;0.0;0.28448495637497434;0.10403205577387616;0.24070009029126024;0.2399202560798884;0.0;0.0;0.36119665043774934;0.0;0.0;0.484565548374994;0.26198380409413463;0.0;0.2358325644628489;0.1875544081774889;0.0;0.2846579895387934;0.0;0.2814661569696286;0.0;0.0;0.3312478959263412;0.0;0.0;0.0;0.24874817725612175;0.2775922762182051;0.22624146982729382;0.26147363486027697
GO:0071372;0.0;0.0;0.0;0.21594650091590287;0.21156550212747108;1.0;0.0;0.13229557281704396;0.10600858851135359;0.0;0.1559802174637068;0.0;0.6730291932191563;0.0;0.27235523660980004;0.0;0.24579178227565496;0.0;0.0;0.25895609397621644;0.21384239421002502;0.0;0.0;0.0;0.22294349228204483;0.0;0.0;0.0;0.0;0.0;0.22314299298081708;0.0;0.0;0.0;0.0;0.0;0.0;0.2565717284588004;0.0;0.0;0.0;0.23843325741068508;0.0;0.0;0.2386474296360699;0.0;0.0;0.0;0.0;0.0;0.27693856912548875;0.23859678850900035;0.0;0.0;0.0;0.0;0.18943817309614588;0.0;0.0;0.10604405981373723;0.10605275757476679;0.0;0.0;0.20122232544099233;0.0;0.22225639512160641;0.0;0.0;0.0;0.0;0.0;0.0;0.22306369505912554;0.17414393383372676;0.0;0.0;0.22370752040898212;0.0;0.0;0.13591227755541155;0.2380333932928302;0.0;0.0;0.2459980521268084;0.0;0.0;0.2528606157019492;0.0;0.0;0.0;0.24591074074507313;0.0;0.16199965089549478;0.0;0.19809962752206653;0.0;0.0;0.0;0.23032464410023923;0.0;0.17825375261912169;0.0;0.0;0.0;0.0;0.0;0.0;0.17031044102961126;0.0;0.0;0.23939424206615387;0.16671376899128415;0.0;0.16562976858942358;0.0;0.17926337578669324;0.18728171475414476;0.20370840181709685;0.0;0.16241887809075128;0.0;0.25645284023851544;0.16681561474999698;0.22032373076455913;0.6341809130390084;0.0;0.0;0.1293280915341729;0.0;0.0;0.17060529681882555;0.23802395011733066;0.0;0.21623844514979182;0.5050667709077925;0.0;0.2565934449054316;0.2281443819532991;0.25399708537437427;0.0;0.0;0.1690173903739194;0.0;0.0;0.0;0.22704784625129215;0.25083819117920936;0.2081475530635067;0.2376027543043119
GO:0000188;0.1563482527132205;0.0;0.7845790379013594;0.0;0.0;0.0;1.0;0.18462652859178724;0.19925811780588468;0.2506673067625031;0.0;0.2356041662850076;0.0;0.42302494863397666;0.0;0.1464460684002752;0.18085682079566326;0.42274472932534884;0.2657455757861731;0.0;0.0;0.14589765822730524;0.12132264838875972;0.17372574015756176;0.1738780022890015;0.1592459405615175;0.17819693853441232;0.16182152526860388;0.17381601372162855;0.3507374948951865;0.1739425569619878;0.43827352451986257;0.7114500954343124;0.15445574142027435;0.24517567723410374;0.17959951202604119;0.16552447819857;0.0;0.21423396567779837;0.24558314462698527;0.1586455306469869;0.1786969909950956;0.16198415428897017;0.220840420929468;0.17876098515783445;0.22074829623341333;0.12275107230908934;0.0;0.12361825448634951;0.0;0.0;0.0;0.09356371604794246;0.24217405884196963;0.1708799911900277;0.3120932519913495;0.0;0.21122779372633316;0.0;0.19929803708096208;0.19930782387374302;0.15884389808498212;0.22107862465205833;0.27803828145192;0.16307978029163725;0.0;0.29977798844660325;0.1346245454538491;0.4019889366577538;0.4330978352820062;0.2264626641181086;0.21584917637682396;0.17391690573549975;0.0;0.2157728286512173;0.2974421054767383;0.17412486200009908;0.46895362329149193;0.42308602641829995;0.0;0.1785773273854596;0.15185825906098122;0.22545798421905378;0.0;0.0936609377613544;0.520717111369037;0.0;0.14256270148298625;0.46945898371997996;0.16509877267293627;0.180891090740624;0.33988523787857017;0.0;0.13575184075844887;0.16527399648583863;0.16279960542350447;0.636863567214959;0.46091903833793424;0.17622225896642707;0.0;0.0;0.2329045031775474;0.32381311166405413;0.20075065552070032;0.0;0.23248126535261854;0.16377030673922338;0.0;0.17533087462155963;0.14991357511294576;0.0;0.0;0.5442385614552521;0.0;0.0;0.0;0.0;0.0;0.3716598944525217;0.0;0.17071529320853496;0.0;0.15704216046333558;0.0;0.0;0.1750500721940804;0.20779026662377664;0.0;0.12643818682452337;0.2982454444592659;0.0;0.17857449849520626;0.3670376750396835;0.1716683706565763;0.0;0.09502485773756833;0.0;0.0;0.0;0.4847072158305265;0.27187674873600737;0.07938939160526502;0.1662388422333142;0.0;0.15966060420859576;0.0;0.0;0.0;0.17844818367344029
GO:0051126;0.2371865518621605;0.0;0.20448814554452893;0.14126863875107726;0.1393805172368174;0.13229557281704396;0.18462652859178724;1.0;0.19156887381607124;0.17286229357456;0.11287949684403313;0.4103425262834627;0.11837511605854338;0.31726878784826235;0.1634090881335436;0.13734508290017697;0.3650166255392743;0.2703277890271893;0.23219727820026084;0.2688376058910839;0.23809520724558247;0.20862847676468588;0.22153180844509252;0.3574854070018731;0.343065369216071;0.23704069869573946;0.5000691128328889;0.3574353720886962;0.2708339163026769;0.22215888908015755;0.34326390998702455;0.19851819080939626;0.18970808657369573;0.26174474552895427;0.3894709400600578;0.2851412523217044;0.1556441157484323;0.15759246838454488;0.22020260864636898;0.16814127096620415;0.23571282193920706;0.3581162682529216;0.24315912785315613;0.33145133067765714;0.3583193225318862;0.4834922148222978;0.22543689950498594;0.0;0.18573364923966929;0.0;0.16504797356653245;0.1506226755405804;0.1990335183769322;0.20298553880959214;0.2637721969810177;0.23580816036559415;0.12942131558543593;0.31026000925531694;0.0;0.191619763782958;0.19163224121531794;0.27692413753302125;0.4096258864666614;0.30684678712022007;0.2992410319923266;0.1439419829702749;0.2790334866527872;0.2597344333316095;0.294471286094557;0.32857446930844536;0.245325552252197;0.19346064262759885;0.3431850086389207;0.12209547583624604;0.19335641887007438;0.20771261095832508;0.3438250421605872;0.2175093025012758;0.3173365628756691;0.10198230790070693;0.3577368015311789;0.14536185404352253;0.20170874559409874;0.1535388825149723;0.19936353627835954;0.22052371849833272;0.1561845172038031;0.2320674905323553;0.23904603663248805;0.25792521958509146;0.365126902630176;0.3498590878041407;0.11599867447231882;0.1884846251439674;0.31732031746148387;0.24500130348206428;0.22136892133611985;0.3060273733923109;0.35032842701212197;0.0;0.12410157551109742;0.2112716305526436;0.2728614559860919;0.20723930831104484;0.0;0.35838446525728423;0.24720638775323003;0.12019857804957562;0.36745133731902285;0.14244347546470976;0.15094008660241925;0.11839587580490658;0.2940424775517911;0.11784813026595078;0.0;0.12459010400459634;0.12841116344125708;0.13592657594099775;0.22707852400897574;0.1162134616378568;0.2633799709643538;0.15754760729857797;0.246064771573318;0.242783204596043;0.14285275576191137;0.2738419779395321;0.14589195581640843;0.09822982485254923;0.19217328690226643;0.22058856882888528;0.12034537079540922;0.35772783438645067;0.258853369350883;0.33631883836000903;0.12248973253146021;0.20403674874178923;0.15760066110054868;0.0;0.1566173556136624;0.15563928901981197;0.24020646834234438;0.2146712935677757;0.25287447318832385;0.0;0.23796063522114924;0.2475457506888556;0.2636161140932545;0.23389475350569705;0.3573276044879245
GO:0000184;0.18970638238232582;0.0;0.2179046153022555;0.33389814364613335;0.2933028780174287;0.10600858851135359;0.19925811780588468;0.19156887381607124;1.0;0.19649168306262713;0.3538715092918368;0.20007420280759391;0.09687962909955544;0.17850683770817066;0.1250941850403488;0.1085732734357564;0.2301377083910812;0.1564564132641986;0.1436166129671545;0.12219023744061688;0.11112787184239836;0.13155040871962007;0.14605579489808754;0.1623270204154174;0.21924302287751965;0.14603939215110212;0.16748149228209644;0.14889225106574028;0.16243049460208245;0.20943514959383508;0.2193428906355777;0.16660491500187774;0.18371131306104382;0.14078322610674146;0.21012312636411185;0.16911088444587732;0.16271417290127238;0.22294457944110255;0.15162430113670908;0.19189617633671127;0.14537704677790544;0.22674465262081914;0.1490730214901501;0.18492930688130935;0.2268449097437006;0.1848361259207116;0.14813096926748398;0.0;0.14939566573149624;0.0;0.1260523721791524;0.28668451538833517;0.11585530184113121;0.12859145677417838;0.15907758423043894;0.21985212264627338;0.353775321455053;0.17529286104638286;0.0;0.9802256991563421;0.9802808272458855;0.14559576430855972;0.18517031672316575;0.46077197962292094;0.19970867006601736;0.11335799911874674;0.1662772912900521;0.1657747874607912;0.16795337477560945;0.18363522567525448;0.18895301919692722;0.19425703901525423;0.21930320550711518;0.5763182036092251;0.19417353160834974;0.24686685878096304;0.21962501211949778;0.20583340751902673;0.17853778635633227;0.49661495956716795;0.22655722556862837;0.11352254122266196;0.16098644882347524;0.11922682525201422;0.11600440529432485;0.232618746777199;0.12081600110751808;0.17797800275219308;0.3002852138966227;0.2027449207107797;0.23019170140207193;0.19310690840703473;0.09528206849095743;0.12085908442765919;0.20608124556201315;0.1499805768775348;0.23338605713825641;0.1733388838135156;0.2228804668171643;0.0;0.26721845621188234;0.16729010164769156;0.16338631074089036;0.28516529603191226;0.0;0.19683516874515156;0.15106340217618033;0.37259755319035304;0.1641705148541033;0.11173474117113603;0.31226370862305286;0.0968935335014536;0.2964421403745829;0.36662974919728275;0.0;0.3836334416255979;0.4017399266840334;0.28751041929863524;0.2873932596584785;0.3624538568883486;0.1588902583000294;0.12163003041837327;0.15895405276159716;0.11285309774702851;0.11268137622009036;0.16384745571507914;0.11384559572265353;0.511241144164676;0.153533949243871;0.2409567519552575;0.3729688375798501;0.22655279543886842;0.15087268038433935;0.21583477699578607;0.09961830650177832;0.11810398415160117;0.12166164891225348;0.0;0.12107483806145844;0.15515357655839035;0.14761276858675643;0.38465816968116245;0.1538293058729379;0.0;0.14649742522369277;0.11459138665852414;0.12035236573814136;0.10957000202446954;0.22635501603949515
GO:0045893;0.17138477871810515;0.0;0.2758973924038903;0.0;0.0;0.0;0.2506673067625031;0.17286229357456;0.19649168306262713;1.0;0.0;0.23885515108929817;0.0;0.21019182737071224;0.0;0.1224217975814553;0.2546320907865462;0.18168615101423047;0.2879944712664989;0.0;0.0;0.26131627827467674;0.20321590638926532;0.24072032729514078;0.2410127667097528;0.2137851240160294;0.24939100576281736;0.29981870763485924;0.24089368566492822;0.609088875248052;0.24113681213637342;0.3152995169255954;0.34321887432056664;0.28168447149221076;0.25248363054510553;0.34606249647190673;0.3462279814175659;0.0;0.5151611166605542;0.9746455051421745;0.21270442278659718;0.25037154243756715;0.3002256142048105;0.21864504131229812;0.2504971854086634;0.21852190272635733;0.20644106365477033;0.0;0.20841179762091203;0.0;0.0;0.0;0.13175982825308152;0.2548505472578174;0.3229282260777949;0.6083471814839235;0.0;0.20598741676959575;0.0;0.19654034819235708;0.19655227986203655;0.21306116361887545;0.21896360348355837;0.3024189713395646;0.18158139442447796;0.0;0.24735892676424556;0.23429557737180226;0.19645000766610002;0.21693622071679136;0.46402009394653426;0.30003709681673435;0.24108751760687563;0.0;0.2998923203371413;0.37213656861622424;0.24148731362849593;0.3889517680004424;0.2102323966339816;0.0;0.2501366976543663;0.12875094319983008;0.5501337056549089;0.0;0.1319527133403212;0.29603822891653636;0.0;0.20360364724165936;0.46423056082940994;0.18470263418797958;0.2547000273328412;0.22950896354594058;0.0;0.2380938978632665;0.224791963589787;0.22023908944500362;0.29709420001999;0.2034396449660874;0.24554030991811704;0.0;0.0;0.5739099827030703;0.24249639521419533;0.4899189609671121;0.0;0.2344997939538096;0.3047135784395405;0.0;0.24381317679990291;0.1264561736949989;0.0;0.0;0.38584646945257534;0.0;0.0;0.0;0.0;0.0;0.5786046209233788;0.0;0.32249981654734594;0.0;0.19378337280110303;0.0;0.0;0.33388005045717734;0.12916664149496937;0.0;0.21488798532671857;0.7492856477801088;0.0;0.2501311473662447;0.17459213553142566;0.2367881724430941;0.0;0.13467605334922114;0.0;0.0;0.0;0.4388710196232426;0.29694196747958906;0.10528749378125962;0.3109737503021791;0.0;0.29443900923944644;0.0;0.0;0.0;0.24988338924127476
