;GO:0042407;GO:0006120;GO:0015990;GO:1902600;GO:0051591;GO:0043312;GO:0045333;GO:0006122;GO:0042775;GO:0021860;GO:0042776;GO:0006119;GO:0001932;GO:0048146;GO:0032981;GO:0009060;GO:0019933
GO:0042407;1.0;0.2610185749042658;0.0;0.0;0.0;0.24138851853875337;0.28860800661246944;0.2610185749042658;0.2610185749042658;0.2610185749042658;0.24138851853875337;0.24090324668827506;0.0;0.0;0.37530409558661176;0.2527946495411202;0.31923965008416033
GO:0006120;0.2610185749042658;1.0;0.0;0.0;0.0;0.3855773354389354;0.6425477300563023;0.706992926550795;0.706992926550795;0.3855773354389354;0.6048158597088517;0.6216455246937685;0.0;0.0;0.3855773354389354;0.5879419659051537;0.44379841061882996
GO:0015990;0.0;0.0;1.0;0.7781625283937957;0.0;0.28968481635796023;0.0;0.0;0.0;0.0;0.6159312869779157;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902600;0.0;0.0;0.7781625283937957;1.0;0.0;0.3795185415707198;0.0;0.0;0.0;0.0;0.7358712350388668;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051591;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.24138851853875337;0.3855773354389354;0.28968481635796023;0.3795185415707198;0.0;1.0;0.3637029755960619;0.3855773354389354;0.3855773354389354;0.3855773354389354;0.48068857743567;0.30050947687859925;0.0;0.0;0.3855773354389354;0.31923965008416033;0.44379841061882996
GO:0045333;0.28860800661246944;0.6425477300563023;0.0;0.0;0.0;0.3637029755960619;1.0;0.6425477300563023;0.6425477300563023;0.3637029755960619;0.6097440544276387;0.6593773950412192;0.0;0.0;0.3637029755960619;0.876300387932262;0.42192405077595646
GO:0006122;0.2610185749042658;0.706992926550795;0.0;0.0;0.0;0.3855773354389354;0.6425477300563023;1.0;0.706992926550795;0.3855773354389354;0.6048158597088517;0.6216455246937685;0.0;0.0;0.3855773354389354;0.5879419659051537;0.44379841061882996
GO:0042775;0.2610185749042658;0.706992926550795;0.0;0.0;0.0;0.3855773354389354;0.6425477300563023;0.706992926550795;1.0;0.3855773354389354;0.6048158597088517;0.6216455246937685;0.0;0.0;0.3855773354389354;0.5879419659051537;0.44379841061882996
GO:0021860;0.2610185749042658;0.3855773354389354;0.0;0.0;0.0;0.3855773354389354;0.3637029755960619;0.3855773354389354;0.3855773354389354;1.0;0.3855773354389354;0.32731203144025983;0.0;0.0;0.3855773354389354;0.31923965008416033;0.44379841061882996
GO:0042776;0.24138851853875337;0.6048158597088517;0.6159312869779157;0.7358712350388668;0.0;0.48068857743567;0.6097440544276387;0.6048158597088517;0.6048158597088517;0.3855773354389354;1.0;0.88127281146983;0.0;0.0;0.3855773354389354;0.5611394113434931;0.44379841061882996
GO:0006119;0.24090324668827506;0.6216455246937685;0.0;0.0;0.0;0.30050947687859925;0.6593773950412192;0.6216455246937685;0.6216455246937685;0.32731203144025983;0.88127281146983;1.0;0.0;0.0;0.32731203144025983;0.6047716308900707;0.38553310662015444
GO:0001932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.4093065868273868;0.0;0.0;0.42353833727109297
GO:0048146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4093065868273868;1.0;0.0;0.0;0.34144228427984047
GO:0032981;0.37530409558661176;0.3855773354389354;0.0;0.0;0.0;0.3855773354389354;0.3637029755960619;0.3855773354389354;0.3855773354389354;0.3855773354389354;0.3855773354389354;0.32731203144025983;0.0;0.0;1.0;0.31923965008416033;0.44379841061882996
GO:0009060;0.2527946495411202;0.5879419659051537;0.0;0.0;0.0;0.31923965008416033;0.876300387932262;0.5879419659051537;0.5879419659051537;0.31923965008416033;0.5611394113434931;0.6047716308900707;0.0;0.0;0.31923965008416033;1.0;0.3774607252640549
GO:0019933;0.31923965008416033;0.44379841061882996;0.0;0.0;0.0;0.44379841061882996;0.42192405077595646;0.44379841061882996;0.44379841061882996;0.44379841061882996;0.44379841061882996;0.38553310662015444;0.42353833727109297;0.34144228427984047;0.44379841061882996;0.3774607252640549;1.0
