;GO:0042407;GO:0006120;GO:0015990;GO:1902600;GO:0051591;GO:0043312;GO:0045333;GO:0006122;GO:0042775;GO:0021860;GO:0042776;GO:0006119;GO:0001932;GO:0048146;GO:0032981;GO:0009060;GO:0019933
GO:0042407;1.0;0.26666666666666666;0.0;0.0;0.0;0.1111111111111111;0.2857142857142857;0.26666666666666666;0.25;0.25;0.09090909090909091;0.2;0.0;0.0;0.375;0.26666666666666666;0.23529411764705882
GO:0006120;0.26666666666666666;1.0;0.0;0.0;0.0;0.11764705882352941;0.6153846153846154;0.14285714285714285;0.13333333333333333;0.13333333333333333;0.09523809523809523;0.42105263157894735;0.0;0.0;0.13333333333333333;0.5714285714285714;0.125
GO:0015990;0.0;0.0;1.0;0.9;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.72;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902600;0.0;0.0;0.9;1.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051591;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.10526315789473684;0.0;1.0;0.125;0.11764705882352941;0.1111111111111111;0.1111111111111111;0.08333333333333333;0.09090909090909091;0.0;0.0;0.1111111111111111;0.11764705882352941;0.10526315789473684
GO:0045333;0.2857142857142857;0.6153846153846154;0.0;0.0;0.0;0.125;1.0;0.6153846153846154;0.5714285714285714;0.14285714285714285;0.4;0.4444444444444444;0.0;0.0;0.14285714285714285;0.9230769230769231;0.13333333333333333
GO:0006122;0.26666666666666666;0.14285714285714285;0.0;0.0;0.0;0.11764705882352941;0.6153846153846154;1.0;0.13333333333333333;0.13333333333333333;0.09523809523809523;0.42105263157894735;0.0;0.0;0.13333333333333333;0.5714285714285714;0.125
GO:0042775;0.25;0.13333333333333333;0.0;0.0;0.0;0.1111111111111111;0.5714285714285714;0.13333333333333333;1.0;0.125;0.09090909090909091;0.4;0.0;0.0;0.125;0.5333333333333333;0.11764705882352941
GO:0021860;0.25;0.13333333333333333;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.13333333333333333;0.125;1.0;0.09090909090909091;0.2;0.0;0.0;0.125;0.13333333333333333;0.11764705882352941
GO:0042776;0.09090909090909091;0.09523809523809523;0.72;0.782608695652174;0.0;0.08333333333333333;0.4;0.09523809523809523;0.09090909090909091;0.09090909090909091;1.0;0.9230769230769231;0.0;0.0;0.09090909090909091;0.38095238095238093;0.08695652173913043
GO:0006119;0.2;0.42105263157894735;0.0;0.0;0.0;0.09090909090909091;0.4444444444444444;0.42105263157894735;0.4;0.2;0.9230769230769231;1.0;0.0;0.0;0.2;0.42105263157894735;0.19047619047619047
GO:0001932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.1111111111111111
GO:0048146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.125
GO:0032981;0.375;0.13333333333333333;0.0;0.0;0.0;0.1111111111111111;0.14285714285714285;0.13333333333333333;0.125;0.125;0.09090909090909091;0.2;0.0;0.0;1.0;0.13333333333333333;0.11764705882352941
GO:0009060;0.26666666666666666;0.5714285714285714;0.0;0.0;0.0;0.11764705882352941;0.9230769230769231;0.5714285714285714;0.5333333333333333;0.13333333333333333;0.38095238095238093;0.42105263157894735;0.0;0.0;0.13333333333333333;1.0;0.125
GO:0019933;0.23529411764705882;0.125;0.0;0.0;0.0;0.10526315789473684;0.13333333333333333;0.125;0.11764705882352941;0.11764705882352941;0.08695652173913043;0.19047619047619047;0.1111111111111111;0.125;0.11764705882352941;0.125;1.0
