;GO:0042407;GO:0006120;GO:0015990;GO:1902600;GO:0051591;GO:0043312;GO:0045333;GO:0006122;GO:0042775;GO:0021860;GO:0042776;GO:0006119;GO:0001932;GO:0048146;GO:0032981;GO:0009060;GO:0019933
GO:0042407;1.0;0.08019307499520512;0.0;0.0;0.0;0.02535564089323761;0.08019307499520512;0.08019307499520512;0.08019307499520512;0.08019307499520512;3.319195647426118E-4;0.00256936831916117;0.0;0.0;0.12570125210126695;0.08019307499520512;0.08019307499520512
GO:0006120;0.08019307499520512;1.0;0.0;0.0;0.0;0.02535564089323761;0.5365537922734933;0.9327019847088296;0.9133122200541858;0.09170806303271782;0.0017267801207842143;0.013366895500543152;0.0;0.0;0.036957125316452934;0.5365537922734933;0.10313571429785463
GO:0015990;0.0;0.0;1.0;0.9747343123678451;0.0;0.056185937859846775;0.0;0.0;0.0;0.0;0.009449673207839572;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902600;0.0;0.0;0.9747343123678451;1.0;0.0;0.056185937859846775;0.0;0.0;0.0;0.0;0.009449673207839572;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051591;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.02535564089323761;0.02535564089323761;0.056185937859846775;0.056185937859846775;0.0;1.0;0.02535564089323761;0.02535564089323761;0.02535564089323761;0.02535564089323761;7.355054489697222E-4;0.00256936831916117;0.0;0.0;0.02535564089323761;0.02535564089323761;0.02535564089323761
GO:0045333;0.08019307499520512;0.5365537922734933;0.0;0.0;0.0;0.02535564089323761;1.0;0.5365537922734933;0.5253994772540099;0.09170806303271782;0.0017267801207842143;0.013366895500543152;0.0;0.0;0.036957125316452934;0.9780305910897765;0.10912436884078743
GO:0006122;0.08019307499520512;0.9327019847088296;0.0;0.0;0.0;0.02535564089323761;0.5365537922734933;1.0;0.9133122200541858;0.09170806303271782;0.0017267801207842143;0.013366895500543152;0.0;0.0;0.036957125316452934;0.5365537922734933;0.10313571429785463
GO:0042775;0.08019307499520512;0.9133122200541858;0.0;0.0;0.0;0.02535564089323761;0.5253994772540099;0.9133122200541858;1.0;0.09170806303271782;0.0017267801207842143;0.013366895500543152;0.0;0.0;0.036957125316452934;0.5253994772540099;0.1009916454950545
GO:0021860;0.08019307499520512;0.09170806303271782;0.0;0.0;0.0;0.02535564089323761;0.09170806303271782;0.09170806303271782;0.09170806303271782;1.0;3.319195647426118E-4;0.00256936831916117;0.0;0.0;0.036957125316452934;0.09170806303271782;0.09170806303271782
GO:0042776;3.319195647426118E-4;0.0017267801207842143;0.009449673207839572;0.009449673207839572;0.0;7.355054489697222E-4;0.0017267801207842143;0.0017267801207842143;0.0017267801207842143;3.319195647426118E-4;1.0;0.1291833336105641;0.0;0.0;3.319195647426118E-4;0.0017267801207842143;3.319195647426118E-4
GO:0006119;0.00256936831916117;0.013366895500543152;0.0;0.0;0.0;0.00256936831916117;0.013366895500543152;0.013366895500543152;0.013366895500543152;0.00256936831916117;0.1291833336105641;1.0;0.0;0.0;0.00256936831916117;0.013366895500543152;0.00256936831916117
GO:0001932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0730320444268301;0.0;0.0;0.0730320444268301
GO:0048146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0730320444268301;1.0;0.0;0.0;0.12490900307557773
GO:0032981;0.12570125210126695;0.036957125316452934;0.0;0.0;0.0;0.02535564089323761;0.036957125316452934;0.036957125316452934;0.036957125316452934;0.036957125316452934;3.319195647426118E-4;0.00256936831916117;0.0;0.0;1.0;0.036957125316452934;0.036957125316452934
GO:0009060;0.08019307499520512;0.5365537922734933;0.0;0.0;0.0;0.02535564089323761;0.9780305910897765;0.5365537922734933;0.5253994772540099;0.09170806303271782;0.0017267801207842143;0.013366895500543152;0.0;0.0;0.036957125316452934;1.0;0.10672697095965412
GO:0019933;0.08019307499520512;0.10313571429785463;0.0;0.0;0.0;0.02535564089323761;0.10912436884078743;0.10313571429785463;0.1009916454950545;0.09170806303271782;3.319195647426118E-4;0.00256936831916117;0.0730320444268301;0.12490900307557773;0.036957125316452934;0.10672697095965412;1.0
