;GO:0042407;GO:0006120;GO:0015990;GO:1902600;GO:0051591;GO:0043312;GO:0045333;GO:0006122;GO:0042775;GO:0021860;GO:0042776;GO:0006119;GO:0001932;GO:0048146;GO:0032981;GO:0009060;GO:0019933
GO:0042407;1.0;0.023274895928415428;0.0;0.0;0.0;0.028866643176838593;0.024096278998844044;0.021297844365349615;0.020621975026485204;0.020256340167518972;0.021609059926712387;0.02232288989583613;0.0;0.0;0.20285254017058016;0.023400011110031094;0.025278990896481328
GO:0006120;0.023274895928415428;1.0;0.0;0.0;0.0;0.029920101689082698;0.6648924066245564;0.7908225686918707;0.765078946463831;0.020769490860343062;0.5944043350927561;0.6145893747696796;0.0;0.0;0.024727980747086084;0.6451157248089604;0.026083218548257032
GO:0015990;0.0;0.0;1.0;0.7311892118218513;0.0;0.23963432600651885;0.0;0.0;0.0;0.0;0.630654693805683;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902600;0.0;0.0;0.7311892118218513;1.0;0.0;0.3405955576590087;0.0;0.0;0.0;0.0;0.8210054415771487;0.0;0.0;0.0;0.0;0.0;0.0
GO:0051591;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043312;0.028866643176838593;0.029920101689082698;0.23963432600651885;0.3405955576590087;0.0;1.0;0.031291281570083755;0.026730314344782603;0.025674230635354633;0.025109944287691775;0.27250875439166217;0.02836503871372244;0.0;0.0;0.0311358358725541;0.030127176703009097;0.033315408497464734
GO:0045333;0.024096278998844044;0.6648924066245564;0.0;0.0;0.0;0.031291281570083755;1.0;0.6049894975840276;0.5846656305572345;0.02142108215561937;0.6143742918597213;0.6359630422135626;0.0;0.0;0.025657172761986858;0.9691681405997239;0.027119185344628524
GO:0006122;0.021297844365349615;0.7908225686918707;0.0;0.0;0.0;0.026730314344782603;0.6049894975840276;1.0;0.7055515220583264;0.019180638613064935;0.5460676235767972;0.5630563523137446;0.0;0.0;0.022508135151639904;0.5885718198937799;0.023625476210364458
GO:0042775;0.020621975026485204;0.765078946463831;0.0;0.0;0.0;0.025674230635354633;0.5846656305572345;0.7055515220583264;1.0;0.01863073091991696;0.5294554375637434;0.5454111430345755;0.0;0.0;0.021754626933136182;0.5693184966076336;0.022796677685618837
GO:0021860;0.020256340167518972;0.020769490860343062;0.0;0.0;0.0;0.025109944287691775;0.02142108215561937;0.019180638613064935;0.01863073091991696;1.0;0.019432688045097665;0.02000805680365743;0.0;0.0;0.021348120299372372;0.02086906234581428;0.022350694045123246
GO:0042776;0.021609059926712387;0.5944043350927561;0.630654693805683;0.8210054415771487;0.0;0.27250875439166217;0.6143742918597213;0.5460676235767972;0.5294554375637434;0.019432688045097665;1.0;0.9684402936628769;0.0;0.0;0.022856015435949797;0.5974504350781258;0.02400904677364069
GO:0006119;0.02232288989583613;0.6145893747696796;0.0;0.0;0.0;0.02836503871372244;0.6359630422135626;0.5630563523137446;0.5454111430345755;0.02000805680365743;0.9684402936628769;1.0;0.0;0.0;0.02365613100925357;0.6178464358129503;0.024893488377238083
GO:0001932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.11184076040085195;0.0;0.0;0.1238592108522337
GO:0048146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11184076040085195;1.0;0.0;0.0;0.08621938356267439
GO:0032981;0.20285254017058016;0.024727980747086084;0.0;0.0;0.0;0.0311358358725541;0.025657172761986858;0.022508135151639904;0.021754626933136182;0.021348120299372372;0.022856015435949797;0.02365613100925357;0.0;0.0;1.0;0.024869253236431885;0.02700235032578918
GO:0009060;0.023400011110031094;0.6451157248089604;0.0;0.0;0.0;0.030127176703009097;0.9691681405997239;0.5885718198937799;0.5693184966076336;0.02086906234581428;0.5974504350781258;0.6178464358129503;0.0;0.0;0.024869253236431885;1.0;0.02624044972092578
GO:0019933;0.025278990896481328;0.026083218548257032;0.0;0.0;0.0;0.033315408497464734;0.027119185344628524;0.023625476210364458;0.022796677685618837;0.022350694045123246;0.02400904677364069;0.024893488377238083;0.1238592108522337;0.08621938356267439;0.02700235032578918;0.02624044972092578;1.0
