;GO:0035264;GO:0016525;GO:0060441;GO:0060480;GO:0008584;GO:0060065;GO:0006366;GO:0045446;GO:0045944;GO:0045647;GO:0048539;GO:0060644;GO:0060326;GO:0000122;GO:2000738;GO:0045893;GO:0033599;GO:0060070;GO:0010870;GO:0035115;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060272;GO:0060218;GO:0048704;GO:0060435;GO:0006357;GO:0060535;GO:0090190;GO:0001658;GO:0043065;GO:0030099;GO:0001759;GO:0010720;GO:0032332
GO:0035264;1.0;0.0;0.432283223892478;0.28806975577781097;0.3457239436713691;0.3668236616612808;0.0;0.37344872568489584;0.0;0.0;0.39272532311199126;0.37352609475565257;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33323208926277614;0.0;0.3190309486029085;0.0;0.0;0.3512279567966396;0.35297226831541456;0.3719134528364773;0.39474911452159545;0.0;0.39726870338802045;0.0;0.432050309766869;0.0;0.3975054990565271;0.23970425677312707;0.0;0.0
GO:0016525;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16534270828927214;0.5402219085598504;0.0;0.0;0.0;0.2026230140978781;0.37505945652963035;0.17138477871810515;0.5475713951868186;0.32372521231808105;0.2506056164395737;0.0;0.5812895471899376;0.0;0.41538485951105386;0.0;0.0;0.0;0.0;0.0;0.23246293097306292;0.0;0.4705038634879553;0.0;0.3072912785395091;0.0;0.5309254329737213;0.3736383916161985;0.4394995673560343
GO:0060441;0.432283223892478;0.0;1.0;0.23243202305273275;0.26856936170313034;0.28113126556415136;0.0;0.2850062077138424;0.0;0.0;0.29609796167226066;0.2850512678757808;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3534015220012057;0.0;0.25217857899702123;0.0;0.0;0.36817494483842905;0.2729231207308124;0.3847394119773993;0.2972469311058486;0.0;0.5044406833606415;0.0;0.9209435620481209;0.0;0.2988071439723887;0.19988969430609313;0.0;0.0
GO:0060480;0.28806975577781097;0.0;0.23243202305273275;1.0;0.2506912001648325;0.26160235161159384;0.13797069001580342;0.7052451510390467;0.0;0.0;0.2745141817617485;0.7053488061158751;0.2909681594125763;0.0;0.0;0.0;0.0;0.2588787183845623;0.0;0.24405711262417207;0.0;0.4649006185270841;0.0;0.1407657365801772;0.25357259202369475;0.5926311838682379;0.2641807111863589;0.2755014709600215;0.0;0.2767263652891261;0.0;0.23233869305229632;0.0;0.6447045632988241;0.18981463968687923;0.0;0.0
GO:0008584;0.3457239436713691;0.0;0.26856936170313034;0.2506912001648325;1.0;0.8509339565529602;0.0;0.3129563651122588;0.0;0.0;0.5661383968470145;0.31301069745364835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2842119142805308;0.0;0.27381641488511643;0.0;0.0;0.2971994631513856;0.2984474507790345;0.31187746686706114;0.5685608658313248;0.0;0.3295134128944553;0.0;0.2684447625284459;0.0;0.3296763076471999;0.2132470202826;0.0;0.0
GO:0060065;0.3668236616612808;0.0;0.28113126556415136;0.26160235161159384;0.8509339565529602;1.0;0.0;0.3301465439529208;0.0;0.0;0.5986460451111953;0.3302070095707997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2983181728695722;0.0;0.28688590176438566;0.0;0.0;0.312659461636091;0.31404096601534676;0.3289460936422434;0.6013553629525532;0.0;0.3486261510105111;0.0;0.28099474090437115;0.0;0.3488084957654008;0.22109113902385136;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.13797069001580342;0.0;0.0;1.0;0.15201617562477432;0.0;0.0;0.0;0.15202699155336705;0.1464051001296106;0.0;0.0;0.0;0.0;0.13780988200957936;0.0;0.0;0.0;0.14360284963791203;0.0;0.9862906524359573;0.0;0.14904634123673544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15524320950603981;0.0;0.0;0.0
GO:0045446;0.37344872568489584;0.0;0.2850062077138424;0.7052451510390467;0.3129563651122588;0.3301465439529208;0.15201617562477432;1.0;0.0;0.0;0.3509804681391619;0.8931956382555926;0.3613848336503722;0.0;0.0;0.0;0.0;0.3131709873244519;0.0;0.30268506494736636;0.0;0.572240056253014;0.0;0.15541627453325688;0.3174596902335156;0.7426133232106291;0.33426369403395223;0.3525960017960231;0.0;0.3546048457980982;0.0;0.28486589451052113;0.0;0.8262388501684985;0.22348067218614542;0.0;0.0
GO:0045944;0.0;0.16534270828927214;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.192043201547048;0.0;0.0;0.0;0.5897006721125975;0.30948849126082395;0.9746455051421745;0.23480842938434135;0.23177179447080137;0.6295702006115;0.0;0.20088988800881064;0.0;0.2750494424370129;0.0;0.0;0.0;0.0;0.0;0.7460506821105704;0.0;0.19136433498945624;0.0;0.3090830942603443;0.0;0.20551649705573813;0.3088334135738945;0.2845244054160727
GO:0045647;0.0;0.5402219085598504;0.0;0.0;0.0;0.0;0.0;0.0;0.192043201547048;1.0;0.0;0.0;0.0;0.2589994270062376;0.43174211370211146;0.19822652827967968;0.5164228558851041;0.33863484298010504;0.27475346530599004;0.0;0.9365897211365966;0.0;0.5830649737888368;0.0;0.0;0.0;0.0;0.0;0.2579401926490649;0.0;0.3489449568483601;0.0;0.3247932398741165;0.0;0.3855185662077102;0.43042461462337045;0.4786472219204722
