;GO:0035264;GO:0016525;GO:0060441;GO:0060480;GO:0008584;GO:0060065;GO:0006366;GO:0045446;GO:0045944;GO:0045647;GO:0048539;GO:0060644;GO:0060326;GO:0000122;GO:2000738;GO:0045893;GO:0033599;GO:0060070;GO:0010870;GO:0035115;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060272;GO:0060218;GO:0048704;GO:0060435;GO:0006357;GO:0060535;GO:0090190;GO:0001658;GO:0043065;GO:0030099;GO:0001759;GO:0010720;GO:0032332
GO:0035264;1.0;0.0;0.5201276993786625;0.404083679327681;0.404083679327681;0.404083679327681;0.0;0.4574324551292674;0.0;0.0;0.404083679327681;0.44758773221339115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.404083679327681;0.0;0.404083679327681;0.0;0.0;0.4209133443125979;0.404083679327681;0.43774300929751486;0.404083679327681;0.0;0.404083679327681;0.0;0.5032980343937457;0.0;0.48124706218322494;0.4103572756550382;0.0;0.0
GO:0016525;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35396816189306474;0.46485496737677645;0.0;0.0;0.0;0.41086270226570626;0.4472912478039012;0.375525138180199;0.4885012554666986;0.36908466783367405;0.3090888103032092;0.0;0.5380051993209438;0.0;0.47269679388545527;0.0;0.0;0.0;0.0;0.0;0.39539866430394865;0.0;0.46551646189205714;0.0;0.36483433404152615;0.0;0.5045937338480778;0.5078264612227528;0.4320525218465808
GO:0060441;0.5201276993786625;0.0;1.0;0.4632046376675269;0.4632046376675269;0.4632046376675269;0.0;0.5165534134691132;0.0;0.0;0.4632046376675269;0.506708690553237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.53699680759024;0.0;0.4632046376675269;0.0;0.0;0.553826472575157;0.4632046376675269;0.570656137560074;0.4632046376675269;0.0;0.5985268793165439;0.0;0.7271728956155319;0.0;0.5403680205230708;0.45999061626861865;0.0;0.0
GO:0060480;0.404083679327681;0.0;0.4632046376675269;1.0;0.44637497268261;0.44637497268261;0.48458024718554527;0.6663127106501178;0.0;0.0;0.44637497268261;0.6564679877342415;0.4757431408159278;0.0;0.0;0.0;0.0;0.4673355280900257;0.0;0.44637497268261;0.0;0.5001335411981965;0.0;0.4928671133341394;0.4632046376675269;0.5351843746409715;0.48003430265244385;0.44637497268261;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.6123477574965153;0.4431609512837017;0.0;0.0
GO:0008584;0.404083679327681;0.0;0.4632046376675269;0.44637497268261;1.0;0.6438995519925923;0.0;0.4997237484841964;0.0;0.0;0.5876934727763661;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.0;0.4632046376675269;0.44637497268261;0.48003430265244385;0.5876934727763661;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.5235383555381539;0.4431609512837017;0.0;0.0
GO:0060065;0.404083679327681;0.0;0.4632046376675269;0.44637497268261;0.6438995519925923;1.0;0.0;0.4997237484841964;0.0;0.0;0.5876934727763661;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.0;0.4632046376675269;0.44637497268261;0.48003430265244385;0.5876934727763661;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.5235383555381539;0.4431609512837017;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.48458024718554527;0.0;0.0;1.0;0.5379290229871316;0.0;0.0;0.0;0.5280843000712554;0.5747460525625376;0.0;0.0;0.0;0.0;0.5663384398366356;0.0;0.0;0.0;0.48458024718554527;0.0;0.8898156103061527;0.0;0.48458024718554527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5617436300410892;0.0;0.0;0.0
GO:0045446;0.4574324551292674;0.0;0.5165534134691132;0.6663127106501178;0.4997237484841964;0.4997237484841964;0.5379290229871316;1.0;0.0;0.0;0.4997237484841964;0.7098167635358279;0.5290919166175141;0.0;0.0;0.0;0.0;0.520684303891612;0.0;0.4997237484841964;0.0;0.5534823169997829;0.0;0.5462158891357258;0.5165534134691132;0.5885331504425577;0.5333830784540302;0.4997237484841964;0.0;0.4997237484841964;0.0;0.4997237484841964;0.0;0.6656965332981017;0.49650972708528807;0.0;0.0
GO:0045944;0.0;0.35396816189306474;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3400181728945506;0.0;0.0;0.0;0.7683667324846346;0.468604303538385;0.890556768716477;0.3708591064283318;0.41895796910958827;0.615854508990762;0.0;0.40451843639816565;0.0;0.48001602653711506;0.0;0.0;0.0;0.0;0.0;0.8706832425927273;0.0;0.3931299823676934;0.0;0.507520162291785;0.0;0.4495221911591093;0.5291395169572365;0.43937175449824056
GO:0045647;0.0;0.46485496737677645;0.0;0.0;0.0;0.0;0.0;0.0;0.3400181728945506;1.0;0.0;0.0;0.0;0.4138918012534338;0.4781543177010303;0.3615751491816849;0.43128152305796796;0.3974259721900889;0.31245375814009035;0.0;0.8476134814999963;0.0;0.6903848600401619;0.0;0.0;0.0;0.0;0.0;0.3814486753054346;0.0;0.3553308997332051;0.0;0.3663730838362803;0.0;0.4140382280547382;0.5386895311198818;0.4489217686608859
GO:0048539;0.404083679327681;0.0;0.4632046376675269;0.44637497268261;0.5876934727763661;0.5876934727763661;0.0;0.4997237484841964;0.0;0.0;1.0;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.0;0.4632046376675269;0.44637497268261;0.48003430265244385;0.5876934727763661;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.5235383555381539;0.4431609512837017;0.0;0.0
GO:0060644;0.44758773221339115;0.0;0.506708690553237;0.6564679877342415;0.48987902556832014;0.48987902556832014;0.5280843000712554;0.7098167635358279;0.0;0.0;0.48987902556832014;1.0;0.5192471937016379;0.0;0.0;0.0;0.0;0.5108395809757358;0.0;0.48987902556832014;0.0;0.5436375940839067;0.0;0.5363711662198495;0.506708690553237;0.5786884275266815;0.5235383555381539;0.48987902556832014;0.0;0.48987902556832014;0.0;0.48987902556832014;0.0;0.6558518103822255;0.4866650041694118;0.0;0.0
GO:0060326;0.0;0.0;0.0;0.4757431408159278;0.0;0.0;0.5747460525625376;0.5290919166175141;0.0;0.0;0.0;0.5192471937016379;1.0;0.0;0.0;0.0;0.0;0.557501333467018;0.0;0.0;0.0;0.4757431408159278;0.0;0.5830329187111318;0.0;0.4757431408159278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5529065236714716;0.0;0.0;0.0
GO:0000122;0.0;0.41086270226570626;0.0;0.0;0.0;0.0;0.0;0.0;0.7683667324846346;0.4138918012534338;0.0;0.0;0.0;1.0;0.3778156673436867;0.71753415703748;0.35556806037258293;0.40366692305383944;0.5174687819067991;0.0;0.4816957330435797;0.0;0.38922739034241677;0.0;0.0;0.0;0.0;0.0;0.8553921965369784;0.0;0.2914302730053289;0.0;0.4182089963414908;0.0;0.3445188135102138;0.43835088076253825;0.34858311830354227
GO:2000738;0.0;0.4472912478039012;0.0;0.0;0.0;0.0;0.0;0.0;0.468604303538385;0.4781543177010303;0.0;0.0;0.0;0.3778156673436867;1.0;0.49346494811205016;0.4563649719311646;0.39421195079118065;0.48063372935838167;0.0;0.5554458672174416;0.0;0.6863915839609722;0.0;0.0;0.0;0.0;0.0;0.4360146860547235;0.0;0.5071584680750222;0.0;0.5250654373283064;0.0;0.5790394156597063;0.7355150743810936;0.6457473119220978
GO:0045893;0.0;0.375525138180199;0.0;0.0;0.0;0.0;0.0;0.0;0.890556768716477;0.3615751491816849;0.0;0.0;0.0;0.71753415703748;0.49346494811205016;1.0;0.39389355295987005;0.44199241564112657;0.6502027712906926;0.0;0.4275528829297039;0.0;0.5048766711107802;0.0;0.0;0.0;0.0;0.0;0.8025357303101776;0.0;0.41799062694135863;0.0;0.5305546088233233;0.0;0.47669795526289166;0.5540001615309017;0.4642323990719057
GO:0033599;0.0;0.4885012554666986;0.0;0.0;0.0;0.0;0.0;0.0;0.3708591064283318;0.43128152305796796;0.0;0.0;0.0;0.35556806037258293;0.4563649719311646;0.39389355295987005;1.0;0.3915944001855893;0.34891347949051965;0.0;0.5085730725743792;0.0;0.5085730725743792;0.0;0.0;0.0;0.0;0.0;0.41376707908361976;0.0;0.4412544126347116;0.0;0.40051768565659246;0.0;0.4803316845907323;0.5169001853500161;0.4679288005355048
GO:0060070;0.0;0.36908466783367405;0.0;0.4673355280900257;0.0;0.0;0.5663384398366356;0.520684303891612;0.41895796910958827;0.3974259721900889;0.0;0.5108395809757358;0.557501333467018;0.40366692305383944;0.39421195079118065;0.44199241564112657;0.3915944001855893;1.0;0.3773822858062637;0.0;0.4056236737899107;0.4673355280900257;0.4056236737899107;0.5746253059852298;0.0;0.4673355280900257;0.0;0.0;0.4618659417648762;0.0;0.32183782500168706;0.0;0.4313016115024537;0.5444989109455696;0.4300089448742973;0.45474716421003214;0.3649794017510362
GO:0010870;0.0;0.3090888103032092;0.0;0.0;0.0;0.0;0.0;0.0;0.615854508990762;0.31245375814009035;0.0;0.0;0.0;0.5174687819067991;0.48063372935838167;0.6502027712906926;0.34891347949051965;0.3773822858062637;1.0;0.0;0.38257280946035344;0.0;0.4920454523571117;0.0;0.0;0.0;0.0;0.0;0.5828402988139842;0.0;0.355695616636613;0.0;0.5082357723433895;0.0;0.41743412558205023;0.5411689427772333;0.4514011803182373
GO:0035115;0.404083679327681;0.0;0.53699680759024;0.44637497268261;0.44637497268261;0.44637497268261;0.0;0.4997237484841964;0.0;0.0;0.44637497268261;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.44637497268261;0.0;0.0;0.6270698870076754;0.44637497268261;0.6438995519925923;0.44637497268261;0.0;0.5201671426053232;0.0;0.5201671426053232;0.0;0.5235383555381539;0.4431609512837017;0.0;0.0
GO:0045638;0.0;0.5380051993209438;0.0;0.0;0.0;0.0;0.0;0.0;0.40451843639816565;0.8476134814999963;0.0;0.0;0.0;0.4816957330435797;0.5554458672174416;0.4275528829297039;0.5085730725743792;0.4056236737899107;0.38257280946035344;0.0;1.0;0.0;0.7831651483498416;0.0;0.0;0.0;0.0;0.0;0.44742640905345354;0.0;0.4254499510534683;0.0;0.4341770156264263;0.0;0.4871884599989055;0.6159810806362931;0.5262133181772972
GO:0060574;0.404083679327681;0.0;0.4632046376675269;0.5001335411981965;0.44637497268261;0.44637497268261;0.48458024718554527;0.5534823169997829;0.0;0.0;0.44637497268261;0.5436375940839067;0.4757431408159278;0.0;0.0;0.0;0.0;0.4673355280900257;0.0;0.44637497268261;0.0;1.0;0.0;0.4928671133341394;0.4632046376675269;0.5001335411981965;0.48003430265244385;0.44637497268261;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.5772969240537404;0.4431609512837017;0.0;0.0
GO:0045639;0.0;0.47269679388545527;0.0;0.0;0.0;0.0;0.0;0.0;0.48001602653711506;0.6903848600401619;0.0;0.0;0.0;0.38922739034241677;0.6863915839609722;0.5048766711107802;0.5085730725743792;0.4056236737899107;0.4920454523571117;0.0;0.7831651483498416;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.44742640905345354;0.0;0.5185701910737522;0.0;0.5364771603270364;0.0;0.5904511386584363;0.7469267973798237;0.6571590349208278
GO:0006351;0.0;0.0;0.0;0.4928671133341394;0.0;0.0;0.8898156103061527;0.5462158891357258;0.0;0.0;0.0;0.5363711662198495;0.5830329187111318;0.0;0.0;0.0;0.0;0.5746253059852298;0.0;0.0;0.0;0.4928671133341394;0.0;1.0;0.0;0.4928671133341394;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5700304961896834;0.0;0.0;0.0
GO:0060272;0.4209133443125979;0.0;0.553826472575157;0.4632046376675269;0.4632046376675269;0.4632046376675269;0.0;0.5165534134691132;0.0;0.0;0.4632046376675269;0.506708690553237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6270698870076754;0.0;0.4632046376675269;0.0;0.0;1.0;0.4632046376675269;0.88127281146983;0.4632046376675269;0.0;0.6284126494733222;0.0;0.53699680759024;0.0;0.5403680205230708;0.45999061626861865;0.0;0.0
GO:0060218;0.404083679327681;0.0;0.4632046376675269;0.5351843746409715;0.44637497268261;0.44637497268261;0.48458024718554527;0.5885331504425577;0.0;0.0;0.44637497268261;0.5786884275266815;0.4757431408159278;0.0;0.0;0.0;0.0;0.4673355280900257;0.0;0.44637497268261;0.0;0.5001335411981965;0.0;0.4928671133341394;0.4632046376675269;1.0;0.48003430265244385;0.44637497268261;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.6123477574965153;0.4431609512837017;0.0;0.0
GO:0048704;0.43774300929751486;0.0;0.570656137560074;0.48003430265244385;0.48003430265244385;0.48003430265244385;0.0;0.5333830784540302;0.0;0.0;0.48003430265244385;0.5235383555381539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6438995519925923;0.0;0.48003430265244385;0.0;0.0;0.88127281146983;0.48003430265244385;1.0;0.48003430265244385;0.0;0.6452423144582391;0.0;0.553826472575157;0.0;0.5571976855079878;0.47682028125353554;0.0;0.0
GO:0060435;0.404083679327681;0.0;0.4632046376675269;0.44637497268261;0.5876934727763661;0.5876934727763661;0.0;0.4997237484841964;0.0;0.0;0.5876934727763661;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.0;0.4632046376675269;0.44637497268261;0.48003430265244385;1.0;0.0;0.44637497268261;0.0;0.44637497268261;0.0;0.5235383555381539;0.4431609512837017;0.0;0.0
