;GO:0035264;GO:0016525;GO:0060441;GO:0060480;GO:0008584;GO:0060065;GO:0006366;GO:0045446;GO:0045944;GO:0045647;GO:0048539;GO:0060644;GO:0060326;GO:0000122;GO:2000738;GO:0045893;GO:0033599;GO:0060070;GO:0010870;GO:0035115;GO:0045638;GO:0060574;GO:0045639;GO:0006351;GO:0060272;GO:0060218;GO:0048704;GO:0060435;GO:0006357;GO:0060535;GO:0090190;GO:0001658;GO:0043065;GO:0030099;GO:0001759;GO:0010720;GO:0032332
GO:0035264;1.0;0.0;0.259308187149651;0.18114870791948307;0.23944060824471405;0.20343587627537477;0.0;0.21258747708757267;0.0;0.0;0.19473222985356445;0.20664022039389393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2172275565498724;0.0;0.18493232137492305;0.0;0.0;0.20096169129563887;0.199591512354809;0.23741035576136002;0.17607151427147738;0.0;0.18493232137492305;0.0;0.28179843354610234;0.0;0.2521066515024016;0.20223885197886463;0.0;0.0
GO:0016525;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10398160113830308;0.4634657954578896;0.0;0.0;0.0;0.3036208522043045;0.3316938632475844;0.10728737164324553;0.37386531295097924;0.07889385952373623;0.06542993326622881;0.0;0.5601395729558505;0.0;0.42994673346055307;0.0;0.0;0.0;0.0;0.0;0.11612074264718093;0.0;0.47907549020114776;0.0;0.0957658428855089;0.0;0.46441886335691435;0.4551766573011606;0.37554633534813264
GO:0060441;0.259308187149651;0.0;1.0;0.1624151155713728;0.20776470814045717;0.18010587308000625;0.0;0.18724200729487067;0.0;0.0;0.1732503916459965;0.18261288290953337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37952164475691935;0.0;0.1654500694716796;0.0;0.0;0.35432717152886356;0.17708614840968598;0.41015287447029053;0.1583218797042365;0.0;0.4994819702054727;0.0;0.7613910313622129;0.0;0.21723493316807116;0.1791670218488852;0.0;0.0
GO:0060480;0.18114870791948307;0.0;0.1624151155713728;1.0;0.18280421184396092;0.16104391794677164;0.023987756031928202;0.5281067479473429;0.0;0.0;0.15554060792679242;0.5164495440966537;0.02185501700479828;0.0;0.0;0.0;0.0;0.02063782854699253;0.0;0.1695662502369277;0.0;0.21656585067414427;0.0;0.02691987698256535;0.15948950011542917;0.27769609822709435;0.18161844653902492;0.14340118893142453;0.0;0.1492244198585408;0.0;0.17334214529752967;0.0;0.33278958577856094;0.16029286707424795;0.0;0.0
GO:0008584;0.23944060824471405;0.0;0.20776470814045717;0.18280421184396092;1.0;0.6755402018219864;0.0;0.21487110036907453;0.0;0.0;0.4104476776278634;0.2087972113620106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2196125147862734;0.0;0.18665803323112312;0.0;0.0;0.2030011767330996;0.20160314253480083;0.24026198790247555;0.3707661859977645;0.0;0.18665803323112312;0.0;0.225988083890531;0.0;0.2553246499140493;0.2043044758731589;0.0;0.0
GO:0060065;0.20343587627537477;0.0;0.18010587308000625;0.16104391794677164;0.6755402018219864;1.0;0.0;0.18542191409439698;0.0;0.0;0.3583594474338539;0.18088125627407514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18894207539680413;0.0;0.16402737200010592;0.0;0.0;0.176515258197469;0.17545728273853117;0.20402850057033914;0.327734775097427;0.0;0.16402737200010592;0.0;0.19364215175696206;0.0;0.21478885302247466;0.17749983107636091;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.023987756031928202;0.0;0.0;1.0;0.02903138354892002;0.0;0.0;0.0;0.02805322836159505;0.03704817736496906;0.0;0.0;0.0;0.0;0.03368079905630428;0.0;0.0;0.0;0.02457849642351956;0.0;0.7529976038822191;0.0;0.02690871356398683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03583720938770433;0.0;0.0;0.0
GO:0045446;0.21258747708757267;0.0;0.18724200729487067;0.5281067479473429;0.21487110036907453;0.18542191409439698;0.02903138354892002;1.0;0.0;0.0;0.17816391890760794;0.5957477900942896;0.025964832472956206;0.0;0.0;0.0;0.0;0.024264625495574257;0.0;0.19681089641749075;0.0;0.2466086834353786;0.0;0.03343942560473035;0.18336428470858376;0.31900705950605834;0.21323470410155135;0.1624151155713728;0.0;0.16992539499264855;0.0;0.20191589927365677;0.0;0.39392260740194424;0.18442697537105965;0.0;0.0
GO:0045944;0.0;0.10398160113830308;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.08973557308771546;0.0;0.0;0.0;0.6552735478926591;0.2611597061458567;0.9530631025384096;0.09731174760910834;0.11753897601974615;0.4610204594277033;0.0;0.1141062205026606;0.0;0.3106456485325689;0.0;0.0;0.0;0.0;0.0;0.8206065121900826;0.0;0.23568846432881954;0.0;0.40788464424501825;0.0;0.22668168029290026;0.39662862576128965;0.2611597061458567
GO:0045647;0.0;0.4634657954578896;0.0;0.0;0.0;0.0;0.0;0.0;0.08973557308771546;1.0;0.0;0.0;0.0;0.25168959523756707;0.3243567052588426;0.09188574448380729;0.30963685785802114;0.0722798949480534;0.06199461267470701;0.0;0.8310922288726319;0.0;0.6753243000061339;0.0;0.0;0.0;0.0;0.0;0.0974742926502325;0.0;0.31078901871047654;0.0;0.08424661014832871;0.0;0.30287868105487303;0.4182583564128828;0.3243567052588426
