;GO:0008584;GO:0035162;GO:0032693;GO:1903364;GO:0038155;GO:1901741;GO:1901224;GO:0060009;GO:0042531;GO:0060644;GO:0090290;GO:0045766;GO:0000188;GO:0032725;GO:0045892;GO:0045893;GO:0001701;GO:0032729;GO:0034105;GO:0010536;GO:0035556;GO:2000095;GO:0050729;GO:1904864;GO:0090190;GO:0045662;GO:0001954;GO:0051496;GO:0048013;GO:0030098;GO:0008285;GO:0008284;GO:0045787;GO:0045663;GO:0045944;GO:0033081;GO:0032825;GO:0045672;GO:0019221;GO:0043011;GO:0045670;GO:0051142;GO:0001649;GO:0034446;GO:2000134;GO:0030885;GO:0048709;GO:0008295;GO:0002230;GO:0060018;GO:0072197;GO:0032819;GO:0043382;GO:0001934;GO:0050900;GO:0038114;GO:0021915;GO:0018108;GO:0032092;GO:0046777;GO:0045444;GO:0046533;GO:0043666;GO:0061138;GO:0032091;GO:0050870;GO:0035914;GO:0016055;GO:0051607;GO:0032760;GO:0070884;GO:0019722;GO:0033690;GO:0009083;GO:0060271;GO:0014032;GO:0090023;GO:0003382;GO:0090263;GO:0042104;GO:0007616;GO:0097055;GO:0001755;GO:0010469;GO:0001916;GO:0050766;GO:0018105;GO:0030336;GO:0030335;GO:0060221;GO:0090630;GO:1904674;GO:1904677;GO:0006469;GO:0000122;GO:0009968;GO:0045595;GO:0072289;GO:2000737;GO:0032740;GO:0035735;GO:0033674;GO:2000330;GO:0035335;GO:0014015;GO:0050829;GO:0006351;GO:0006355;GO:0048469;GO:0046329;GO:0007602;GO:0006357;GO:0090090;GO:0032735;GO:0048873;GO:0043066;GO:0045087;GO:0072034;GO:0042098;GO:0070374;GO:0071864;GO:0033147;GO:0002827;GO:0030277;GO:0033388;GO:0016266;GO:0032733;GO:0071866;GO:2000103
GO:0008584;1.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.41666666666666663;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.18181818181818177;0.10526315789473684;0.0;0.0;0.16666666666666663;0.0;0.0;0.16666666666666663;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.15384615384615385;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035162;0.36363636363636365;1.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.19999999999999996;0.11111111111111116;0.0;0.0;0.18181818181818177;0.0;0.0;0.18181818181818177;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.16666666666666663;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032693;0.0;0.0;1.0;0.09375;0.2142857142857143;0.1071428571428571;0.13043478260869568;0.0;0.05769230769230771;0.0;0.17647058823529416;0.2222222222222222;0.06666666666666665;0.3846153846153846;0.10256410256410253;0.07692307692307687;0.0;0.3846153846153846;0.33333333333333337;0.048387096774193505;0.25;0.18181818181818177;0.16666666666666663;0.23529411764705888;0.16666666666666663;0.25;0.19999999999999996;0.10344827586206895;0.19999999999999996;0.0;0.33333333333333337;0.23076923076923073;0.23076923076923073;0.17647058823529416;0.07317073170731703;0.18181818181818177;0.11428571428571432;0.13793103448275867;0.23076923076923073;0.0;0.2222222222222222;0.06666666666666665;0.0;0.0;0.16666666666666663;0.23076923076923073;0.0;0.0;0.1578947368421053;0.0;0.0;0.09677419354838712;0.08163265306122447;0.08823529411764708;0.0;0.2142857142857143;0.0;0.0;0.1428571428571429;0.0;0.0;0.24;0.11538461538461542;0.0;0.1428571428571429;0.11111111111111116;0.0;0.2142857142857143;0.0;0.33333333333333337;0.17647058823529416;0.2142857142857143;0.19999999999999996;0.0;0.0;0.0;0.07894736842105265;0.0;0.13043478260869568;0.07692307692307687;0.0;0.0;0.0;0.19999999999999996;0.09090909090909094;0.1428571428571429;0.0;0.21052631578947367;0.15000000000000002;0.0;0.11764705882352944;0.25;0.1875;0.09302325581395354;0.09756097560975607;0.2222222222222222;0.2727272727272727;0.0;0.25;0.3846153846153846;0.0;0.10344827586206895;0.05797101449275366;0.0;0.16000000000000003;0.0;0.0;0.125;0.0;0.07547169811320753;0.1428571428571429;0.12;0.18181818181818177;0.3846153846153846;0.1428571428571429;0.25;0.0;0.18181818181818177;0.0;0.0625;0.19999999999999996;0.18181818181818177;0.1428571428571429;0.11764705882352944;0.0;0.0;0.5;0.2222222222222222;0.21052631578947367
GO:1903364;0.0;0.0;0.09375;1.0;0.1333333333333333;0.1428571428571429;0.16216216216216217;0.0;0.3584905660377359;0.0;0.19354838709677424;0.11428571428571432;0.15714285714285714;0.12903225806451613;0.17647058823529416;0.34090909090909094;0.0;0.12903225806451613;0.13793103448275867;0.3015873015873016;0.1428571428571429;0.10256410256410253;0.11764705882352944;0.11764705882352944;0.09756097560975607;0.12121212121212122;0.12903225806451613;0.13953488372093026;0.12903225806451613;0.0;0.13793103448275867;0.2222222222222222;0.2222222222222222;0.19354838709677424;0.32608695652173914;0.10256410256410253;0.12;0.13636363636363635;0.13793103448275867;0.0;0.11428571428571432;0.10169491525423724;0.0;0.0;0.09756097560975607;0.13793103448275867;0.0;0.0;0.08333333333333337;0.0;0.0;0.1333333333333333;0.09375;0.5428571428571429;0.0;0.1333333333333333;0.0;0.0;0.06451612903225812;0.0;0.0;0.09090909090909094;0.3142857142857143;0.0;0.06451612903225812;0.14634146341463417;0.0;0.1333333333333333;0.0;0.12121212121212122;0.12121212121212122;0.1333333333333333;0.2068965517241379;0.0;0.0;0.0;0.11538461538461542;0.0;0.16216216216216217;0.1132075471698113;0.0;0.0;0.0;0.12903225806451613;0.08163265306122447;0.17142857142857137;0.0;0.11111111111111116;0.17647058823529416;0.0;0.05882352941176472;0.12121212121212122;0.19999999999999996;0.2075471698113207;0.16981132075471694;0.11428571428571432;0.14814814814814814;0.0;0.12121212121212122;0.12903225806451613;0.0;0.2564102564102564;0.0714285714285714;0.0;0.15000000000000002;0.0;0.0;0.2571428571428571;0.0;0.17460317460317465;0.10810810810810811;0.25;0.10256410256410253;0.12903225806451613;0.06451612903225812;0.12121212121212122;0.0;0.10256410256410253;0.0;0.3877551020408163;0.2068965517241379;0.10256410256410253;0.10810810810810811;0.05882352941176472;0.0;0.0;0.12903225806451613;0.11428571428571432;0.17647058823529416
GO:0038155;0.0;0.0;0.2142857142857143;0.1333333333333333;1.0;0.15384615384615385;0.19047619047619047;0.1333333333333333;0.07999999999999996;0.16666666666666663;0.2666666666666667;0.16666666666666663;0.06779661016949157;0.2142857142857143;0.10526315789473684;0.10810810810810811;0.0;0.2142857142857143;0.25;0.06666666666666665;0.75;0.19047619047619047;0.17647058823529416;0.25;0.125;0.2666666666666667;0.2142857142857143;0.14814814814814814;0.7;0.125;0.36363636363636365;0.36363636363636365;0.36363636363636365;0.2666666666666667;0.10256410256410253;0.19047619047619047;0.11764705882352944;0.1428571428571429;0.875;0.09999999999999998;0.23529411764705888;0.09302325581395354;0.18181818181818177;0.10526315789473684;0.17391304347826086;0.36363636363636365;0.16666666666666663;0.0714285714285714;0.16666666666666663;0.16666666666666663;0.0;0.13793103448275867;0.08333333333333337;0.125;0.15384615384615385;1.0;0.0;0.07407407407407407;0.15384615384615385;0.07999999999999996;0.18181818181818177;0.15384615384615385;0.16666666666666663;0.0;0.15384615384615385;0.16000000000000003;0.18181818181818177;0.7777777777777778;0.0;0.1875;0.2666666666666667;0.6;0.3076923076923077;0.0714285714285714;0.11111111111111116;0.1428571428571429;0.11111111111111116;0.125;0.19047619047619047;0.10810810810810811;0.0;0.0;0.15384615384615385;0.3076923076923077;0.09375;0.21052631578947367;0.07407407407407407;0.2222222222222222;0.2222222222222222;0.1333333333333333;0.125;0.1875;0.2857142857142857;0.09523809523809523;0.09999999999999998;0.23529411764705888;0.4444444444444444;0.0;0.2666666666666667;0.2142857142857143;0.09090909090909094;0.14814814814814814;0.05882352941176472;0.07999999999999996;0.16666666666666663;0.0;0.05882352941176472;0.18181818181818177;0.18181818181818177;0.07692307692307687;0.3529411764705882;0.17391304347826086;0.19047619047619047;0.2142857142857143;0.15384615384615385;0.2666666666666667;0.0;0.13636363636363635;0.11764705882352944;0.08695652173913049;0.3076923076923077;0.19047619047619047;0.15000000000000002;0.125;0.052631578947368474;0.07999999999999996;0.2142857142857143;0.23529411764705888;0.2222222222222222
GO:1901741;0.0;0.0;0.1071428571428571;0.1428571428571429;0.15384615384615385;1.0;0.18181818181818177;0.0;0.09677419354838712;0.0;0.2222222222222222;0.25;0.0547945205479452;0.14814814814814814;0.07692307692307687;0.12244897959183676;0.0;0.14814814814814814;0.16000000000000003;0.08333333333333337;0.16666666666666663;0.18181818181818177;0.1333333333333333;0.1724137931034483;0.20588235294117652;0.2222222222222222;0.14814814814814814;0.21621621621621623;0.14814814814814814;0.0;0.16000000000000003;0.26086956521739135;0.26086956521739135;0.4347826086956522;0.11764705882352944;0.18181818181818177;0.23809523809523814;0.2777777777777778;0.16000000000000003;0.0;0.2068965517241379;0.10909090909090913;0.0;0.0;0.10810810810810811;0.16000000000000003;0.0;0.0;0.09375;0.0;0.0;0.14634146341463417;0.1785714285714286;0.13636363636363635;0.0;0.15384615384615385;0.0;0.0;0.07407407407407407;0.0;0.0;0.1578947368421053;0.10526315789473684;0.0;0.07407407407407407;0.16216216216216217;0.0;0.15384615384615385;0.0;0.13793103448275867;0.13793103448275867;0.15384615384615385;0.24;0.0;0.0;0.0;0.125;0.0;0.18181818181818177;0.12244897959183676;0.0;0.0;0.0;0.14814814814814814;0.0888888888888889;0.27586206896551724;0.0;0.125;0.19999999999999996;0.0;0.06666666666666665;0.2222222222222222;0.23076923076923073;0.0714285714285714;0.07407407407407407;0.12903225806451613;0.2272727272727273;0.0;0.2222222222222222;0.14814814814814814;0.0;0.15384615384615385;0.13157894736842102;0.0;0.3125;0.0;0.0;0.11111111111111116;0.0;0.06060606060606055;0.12121212121212122;0.10810810810810811;0.11428571428571432;0.14814814814814814;0.07407407407407407;0.13793103448275867;0.0;0.21875;0.0;0.10344827586206895;0.24;0.11428571428571432;0.12121212121212122;0.06666666666666665;0.0;0.0;0.14814814814814814;0.12903225806451613;0.2857142857142857
GO:1901224;0.0;0.0;0.13043478260869568;0.16216216216216217;0.19047619047619047;0.18181818181818177;1.0;0.0;0.34042553191489366;0.0;0.2727272727272727;0.15384615384615385;0.1428571428571429;0.18181818181818177;0.08510638297872342;0.13636363636363635;0.0;0.18181818181818177;0.19999999999999996;0.2807017543859649;0.21052631578947367;0.3076923076923077;0.26086956521739135;0.16000000000000003;0.125;0.16666666666666663;0.18181818181818177;0.17647058823529416;0.18181818181818177;0.0;0.19999999999999996;0.33333333333333337;0.33333333333333337;0.2727272727272727;0.13043478260869568;0.1333333333333333;0.14634146341463417;0.17142857142857137;0.19999999999999996;0.0;0.15384615384615385;0.12;0.0;0.0;0.125;0.19999999999999996;0.0;0.0;0.15384615384615385;0.0;0.0;0.16666666666666663;0.15094339622641506;0.15384615384615385;0.0;0.19047619047619047;0.0;0.0;0.09090909090909094;0.0;0.0;0.11428571428571432;0.12121212121212122;0.0;0.09090909090909094;0.1875;0.0;0.19047619047619047;0.0;0.16666666666666663;0.4736842105263158;0.19047619047619047;0.30000000000000004;0.0;0.0;0.0;0.19512195121951215;0.0;0.7;0.13636363636363635;0.0;0.0;0.0;0.4444444444444444;0.1578947368421053;0.23076923076923073;0.0;0.14814814814814814;0.24;0.0;0.07999999999999996;0.16666666666666663;0.2857142857142857;0.07843137254901966;0.08163265306122447;0.36363636363636365;0.2222222222222222;0.0;0.16666666666666663;0.18181818181818177;0.0;0.17647058823529416;0.1095890410958904;0.0;0.19354838709677424;0.0;0.0;0.12903225806451613;0.0;0.1607142857142857;0.1428571428571429;0.125;0.3076923076923077;0.18181818181818177;0.09090909090909094;0.16666666666666663;0.0;0.1333333333333333;0.0;0.37209302325581395;0.30000000000000004;0.3076923076923077;0.23076923076923073;0.07999999999999996;0.0;0.0;0.18181818181818177;0.15384615384615385;0.24
GO:0060009;0.41666666666666663;0.23076923076923073;0.0;0.0;0.1333333333333333;0.0;0.0;1.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.21052631578947367;0.0;0.0;0.4;0.2222222222222222;0.0;0.0;0.36363636363636365;0.06896551724137934;0.0;0.36363636363636365;0.16666666666666663;0.0;0.0;0.0;0.1428571428571429;0.1333333333333333;0.25;0.0714285714285714;0.0;0.07692307692307687;0.4;0.0;0.0;0.1428571428571429;0.0;0.0;0.4;0.1333333333333333;0.0;0.0;0.0;0.1333333333333333;0.0;0.06896551724137934;0.10526315789473684;0.5454545454545454;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.08695652173913049;0.0;0.0;0.07692307692307687;0.0;0.0;0.05714285714285716;0.0;0.4;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.05128205128205132;0.07692307692307687;0.0;0.0;0.0
GO:0042531;0.0;0.0;0.05769230769230771;0.3584905660377359;0.07999999999999996;0.09677419354838712;0.34042553191489366;0.0;1.0;0.0;0.11764705882352944;0.07272727272727275;0.26249999999999996;0.07843137254901966;0.12676056338028174;0.234375;0.0;0.07843137254901966;0.08163265306122447;0.7894736842105263;0.08333333333333337;0.1454545454545455;0.11538461538461542;0.07407407407407407;0.06557377049180324;0.07547169811320753;0.07843137254901966;0.09523809523809523;0.07843137254901966;0.0;0.08163265306122447;0.12765957446808507;0.12765957446808507;0.11764705882352944;0.2272727272727273;0.06779661016949157;0.08571428571428574;0.09375;0.08163265306122447;0.0;0.07272727272727275;0.07594936708860756;0.0;0.0;0.06557377049180324;0.08163265306122447;0.0;0.0;0.07272727272727275;0.0;0.0;0.09230769230769231;0.09756097560975607;0.6086956521739131;0.0;0.07999999999999996;0.0;0.0;0.039215686274509776;0.0;0.0;0.0625;0.2692307692307693;0.0;0.039215686274509776;0.09836065573770492;0.0;0.07999999999999996;0.0;0.07547169811320753;0.1875;0.07999999999999996;0.12244897959183676;0.0;0.0;0.0;0.11428571428571432;0.0;0.2857142857142857;0.0821917808219178;0.0;0.0;0.0;0.17021276595744683;0.08955223880597019;0.10909090909090913;0.0;0.0714285714285714;0.11111111111111116;0.0;0.03703703703703709;0.07547169811320753;0.12;0.23529411764705888;0.12328767123287676;0.1568627450980392;0.08510638297872342;0.0;0.07547169811320753;0.07843137254901966;0.0;0.30188679245283023;0.07843137254901966;0.0;0.09999999999999998;0.0;0.0;0.1636363636363637;0.0;0.28767123287671237;0.07017543859649122;0.1607142857142857;0.1454545454545455;0.07843137254901966;0.039215686274509776;0.07547169811320753;0.0;0.06779661016949157;0.0;0.7959183673469388;0.12244897959183676;0.1454545454545455;0.10909090909090913;0.03703703703703709;0.0;0.0;0.07843137254901966;0.07272727272727275;0.11111111111111116
GO:0060644;0.16666666666666663;0.18181818181818177;0.0;0.0;0.16666666666666663;0.0;0.0;0.36363636363636365;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.4545454545454546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.33333333333333337;0.0;0.0;0.8333333333333334;0.2666666666666667;0.0;0.0;0.7142857142857143;0.07692307692307687;0.0;0.5;0.2222222222222222;0.0;0.0;0.0;0.18181818181818177;0.16666666666666663;0.19999999999999996;0.07999999999999996;0.0;0.08695652173913049;0.8333333333333334;0.0;0.0;0.18181818181818177;0.0;0.0;0.8333333333333334;0.16666666666666663;0.0;0.0;0.0;0.16666666666666663;0.0;0.07692307692307687;0.125;0.4;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.07999999999999996;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.09999999999999998;0.0;0.0;0.08695652173913049;0.0;0.0;0.0625;0.0;0.5714285714285714;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.05555555555555558;0.08695652173913049;0.0;0.0;0.0
