;GO:1903087;GO:0006281;GO:0045727;GO:0007098;GO:1902990;GO:0006283;GO:0042176;GO:0045444;GO:0008625;GO:0075733;GO:0000184;GO:0045893;GO:0006919;GO:0072423;GO:0019722;GO:0034504;GO:0045739;GO:0006296;GO:0030182;GO:1901673;GO:0007020;GO:0007064;GO:0006297;GO:0006298;GO:0046825;GO:0030855;GO:0006406;GO:0010824;GO:0032355;GO:0000070;GO:0032876;GO:0016567;GO:0043967;GO:0043968;GO:0032077;GO:0042276;GO:0045740;GO:0043488;GO:1903507;GO:0000398;GO:0000122;GO:0097421;GO:0006977;GO:0000083;GO:0034644;GO:0031297;GO:0070301;GO:0051028;GO:0070987;GO:0016579;GO:1902065;GO:0042769;GO:0006351;GO:0006272;GO:0006310;GO:0006355;GO:0006357;GO:0000056;GO:0000055;GO:0071260;GO:0031124;GO:0036337;GO:0071548
GO:1903087;1.0;0.018671662510121284;0.0;0.33341791996562015;0.04925679086920163;0.01825716731530622;0.0;0.04597212159877045;0.04597212159877045;0.0;0.004694698871299511;0.0;0.0;0.04597212159877045;0.04597212159877045;0.0;0.0;0.02924553745024626;0.04597212159877045;0.0;0.15636371057638787;0.15636371057638787;0.02259291310586302;0.01839543402203674;0.0;0.04597212159877045;0.0;0.0;0.0;0.15636371057638787;0.0;0.02189487228911387;0.017367566689788977;0.017367566689788977;0.0;0.004425320358201396;0.0;0.0;0.0;0.00944096172201289;0.0;0.0;0.01275106683842775;0.04288468589220961;0.04597212159877045;0.022351548929748295;0.009327028918431297;0.0;0.004425320358201396;0.016620707704463857;0.0;0.04597212159877045;0.005791764842280598;0.012663028605139346;0.02259291310586302;0.0;0.0;0.0;0.0;0.04597212159877045;0.00948094300115973;0.04597212159877045;0.0
GO:0006281;0.018671662510121284;1.0;0.0;0.018671662510121284;0.6247169561375112;0.9778008415377911;0.0;0.018671662510121284;0.018671662510121284;0.0;0.15496555709089593;0.0;0.0;0.07503791901008591;0.018671662510121284;0.0;0.0;0.6163259161057159;0.018671662510121284;0.0;0.018671662510121284;0.018671662510121284;0.8054555717558404;0.9852060046642974;0.0;0.018671662510121284;0.0;0.0;0.018671662510121284;0.018671662510121284;0.0;0.1688151985619076;0.04616641052217567;0.04616641052217567;0.0;0.2370073021511918;0.0;0.0;0.0;0.31163317026989235;0.0;0.0;0.03265085898797086;0.012751624028638353;0.07503791901008591;0.8054555717558404;0.07055320222585251;0.0;0.2370073021511918;0.15027200014179495;0.018671662510121284;0.16079324948997548;0.19117819692555485;0.5462559608596322;0.8054555717558404;0.0;0.0;0.0;0.0;0.07503791901008591;0.31295289734207443;0.018671662510121284;0.018671662510121284
GO:0045727;0.0;0.0;1.0;0.0;0.003260715601826616;0.0;0.03978638587108824;0.0;0.007710392655491601;0.0;0.013296137186706178;0.1408267115985219;0.27936103579912286;0.0;0.007710392655491601;0.0;0.07745312535552497;0.0;0.0;0.007710392655491601;0.0;0.0;0.0;0.0;0.004324555077440436;0.0;0.0;0.007710392655491601;0.0;0.0;0.061234069427837504;0.0;0.0;0.0;0.07745312535552497;0.0;0.16475022994663427;0.022054094171322515;0.03907335117368943;0.0;0.04073246122232671;0.0;0.023097546611374684;0.07245514181338727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07245514181338727;0.07245514181338727;0.0;0.0;0.0;0.0;0.007710392655491601;0.0
GO:0007098;0.33341791996562015;0.018671662510121284;0.0;1.0;0.04925679086920163;0.01825716731530622;0.0;0.08933698226451502;0.0642058232576707;0.0;0.004694698871299511;0.0;0.0;0.08555904802927577;0.08933698226451502;0.0;0.0;0.02924553745024626;0.08933698226451502;0.0;0.30385941637616604;0.23296105168314546;0.02259291310586302;0.01839543402203674;0.0;0.08933698226451502;0.0;0.0;0.0;0.20148481494236548;0.0;0.02189487228911387;0.017367566689788977;0.017367566689788977;0.0;0.004425320358201396;0.0;0.0;0.0;0.00944096172201289;0.0;0.0;0.008323931839690579;0.027995242033984073;0.05087039718458007;0.022351548929748295;0.009327028918431297;0.0;0.004425320358201396;0.016620707704463857;0.0;0.08452422285928322;0.005791764842280598;0.012663028605139346;0.02259291310586302;0.0;0.0;0.0;0.0;0.059997900517474737;0.00948094300115973;0.08933698226451502;0.0
GO:1902990;0.04925679086920163;0.6247169561375112;0.003260715601826616;0.04925679086920163;1.0;0.6247169561375112;0.014481871599599214;0.014481871599599214;0.014481871599599214;0.0;0.15496555709089593;0.002787224368742792;0.004584564731258882;0.014481871599599214;0.014481871599599214;0.0;0.006739738260050835;0.478026676826988;0.014481871599599214;0.014481871599599214;0.0642943688275312;0.07892204226431433;0.6247169561375112;0.6247169561375112;0.014481871599599214;0.014481871599599214;0.0;0.014481871599599214;0.0;0.07892204226431433;0.0027557310709699313;0.1309342447845321;0.04616641052217567;0.04616641052217567;0.004138554467288126;0.19089885206449742;0.004505906485885756;0.015823448938401423;0.003747471159822286;0.31163317026989235;0.0018330924277329649;0.0;0.01275106683842775;0.04288468589220961;0.014481871599599214;0.6247169561375112;0.009327028918431297;0.0;0.19089885206449742;0.1309342447845321;0.0;0.014481871599599214;0.19117819692555485;0.5462559608596322;0.6247169561375112;0.013724443594780863;0.013546717268387652;0.0;0.0;0.014481871599599214;0.31295289734207443;0.014481871599599214;0.0
GO:0006283;0.01825716731530622;0.9778008415377911;0.0;0.01825716731530622;0.6247169561375112;1.0;0.0;0.01825716731530622;0.01825716731530622;0.0;0.15496555709089593;0.0;0.0;0.07337214035530662;0.01825716731530622;0.0;0.0;0.602643999429719;0.01825716731530622;0.0;0.01825716731530622;0.01825716731530622;0.7875751358841635;0.9778008415377911;0.0;0.01825716731530622;0.0;0.0;0.01825716731530622;0.01825716731530622;0.0;0.16506764321820255;0.04616641052217567;0.04616641052217567;0.0;0.2370073021511918;0.0;0.0;0.0;0.31163317026989235;0.0;0.0;0.03265085898797086;0.012751624028638353;0.07337214035530662;0.7875751358841635;0.07055320222585251;0.0;0.2370073021511918;0.15027200014179495;0.01825716731530622;0.157223774664894;0.19117819692555485;0.5462559608596322;0.7875751358841635;0.0;0.0;0.0;0.0;0.07337214035530662;0.31295289734207443;0.01825716731530622;0.01825716731530622
GO:0042176;0.0;0.0;0.03978638587108824;0.0;0.014481871599599214;0.0;1.0;0.0;0.07863667924771654;0.0;0.014966791038182487;0.008885725335554135;0.05593964139241937;0.0;0.07863667924771654;0.0;0.02148641626556607;0.0;0.0;0.020412891864330006;0.0;0.0;0.0;0.0;0.03547963120945397;0.0;0.0;0.07863667924771654;0.0;0.0;0.00878532409155716;0.0;0.0;0.0;0.013193791893811613;0.0;0.014364917252547002;0.03803589090980342;0.011947010725982997;0.0;0.0058439342057224775;0.0;0.005028498204165155;0.04065242467431542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04375379231544807;0.04318719734055574;0.0;0.0;0.0;0.0;0.07863667924771654;0.0
GO:0045444;0.04597212159877045;0.018671662510121284;0.0;0.08933698226451502;0.014481871599599214;0.01825716731530622;0.0;1.0;0.0642058232576707;0.0;0.004694698871299511;0.0;0.0;0.08555904802927577;0.12106190366129349;0.0;0.0;0.02924553745024626;0.7919880533013256;0.0;0.10143018562857925;0.06849232316294404;0.02259291310586302;0.01839543402203674;0.0;0.7919880533013256;0.0;0.0;0.0;0.059238069873707146;0.0;0.02189487228911387;0.005106196858558703;0.005106196858558703;0.0;0.004425320358201396;0.0;0.0;0.0;0.00944096172201289;0.0;0.0713160106269047;0.003791488894109078;0.012751624028638353;0.05087039718458007;0.022351548929748295;0.009327028918431297;0.0;0.004425320358201396;0.016620707704463857;0.0;0.08452422285928322;0.005791764842280598;0.012663028605139346;0.02259291310586302;0.0;0.0;0.0;0.0;0.059997900517474737;0.00948094300115973;0.12705590171490894;0.0
GO:0008625;0.04597212159877045;0.018671662510121284;0.007710392655491601;0.0642058232576707;0.014481871599599214;0.01825716731530622;0.07863667924771654;0.0642058232576707;1.0;0.0;0.006226389026249012;0.006590760104905454;0.010840808751527521;0.0642058232576707;0.3705305935174204;0.0;0.015937001175791266;0.02924553745024626;0.0642058232576707;0.036394821823203416;0.0642058232576707;0.0642058232576707;0.02259291310586302;0.01839543402203674;0.03547963120945397;0.0642058232576707;0.0;0.14591717922947714;0.0;0.059238069873707146;0.0065162900432695825;0.02189487228911387;0.005106196858558703;0.005106196858558703;0.009786158581587049;0.004425320358201396;0.010654810942617398;0.028212151838613534;0.008861390454038368;0.00944096172201289;0.004334589126298501;0.0;0.02188061080707512;0.03015289901423038;0.05087039718458007;0.022351548929748295;0.009327028918431297;0.0;0.004425320358201396;0.016620707704463857;0.0;0.0642058232576707;0.005791764842280598;0.012663028605139346;0.02259291310586302;0.032453259350379245;0.03203300198081839;0.0;0.0;0.059997900517474737;0.00948094300115973;0.4417985090863461;0.0
GO:0075733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0813237868285757;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0614834147470436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17561374910802904;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.027707469575734098;0.027707469575734098;0.0;0.0;0.0;0.0
