;GO:0006260;GO:0006282;GO:0043123;GO:0042276;GO:0051291;GO:0060546;GO:1990001;GO:0071494;GO:0070584;GO:0043154;GO:0031398;GO:0070424;GO:0030488;GO:0070987;GO:0016579;GO:0039535;GO:0006290;GO:0006351;GO:0034121;GO:0038061;GO:0007249;GO:0071391;GO:0006357;GO:0009617;GO:0033209;GO:0042270;GO:0010628;GO:0010803;GO:0050727;GO:0033668;GO:0016567;GO:0090307
GO:0006260;1.0;0.0;0.0;0.5833333333333333;0.07407407407407407;0.0;0.0;0.06060606060606055;0.06666666666666665;0.0;0.0;0.0;0.4545454545454546;0.5833333333333333;0.30000000000000004;0.0;0.5925925925925926;0.6896551724137931;0.0;0.07692307692307687;0.07692307692307687;0.07692307692307687;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.31034482758620685;0.05714285714285716
GO:0006282;0.0;1.0;0.18518518518518523;0.0;0.0;0.16666666666666663;0.1636363636363637;0.0;0.0;0.19565217391304346;0.30000000000000004;0.26086956521739135;0.0;0.0;0.0;0.19354838709677424;0.0;0.0;0.2727272727272727;0.2222222222222222;0.2222222222222222;0.0;0.41666666666666663;0.0;0.21052631578947367;0.1282051282051282;0.26315789473684215;0.25;0.2941176470588235;0.10810810810810811;0.0;0.0
GO:0043123;0.0;0.18518518518518523;1.0;0.0;0.0;0.15384615384615385;0.06451612903225812;0.0;0.0;0.07547169811320753;0.17142857142857137;0.40909090909090906;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.36363636363636365;0.19999999999999996;0.19999999999999996;0.0;0.125;0.0;0.19047619047619047;0.09523809523809523;0.18181818181818177;0.42105263157894735;0.19999999999999996;0.10256410256410253;0.0;0.0
GO:0042276;0.5833333333333333;0.0;0.0;1.0;0.04761904761904767;0.0;0.0;0.08695652173913049;0.0444444444444444;0.0;0.0;0.0;0.3125;1.0;0.19999999999999996;0.0;0.6111111111111112;0.641025641025641;0.0;0.04878048780487809;0.04878048780487809;0.10256410256410253;0.0;0.04878048780487809;0.04761904761904767;0.0;0.0;0.0;0.0;0.0;0.20454545454545459;0.040000000000000036
GO:0051291;0.07407407407407407;0.0;0.0;0.04761904761904767;1.0;0.0;0.0;0.09999999999999998;0.2666666666666667;0.0;0.0;0.0;0.06060606060606055;0.04761904761904767;0.08333333333333337;0.0;0.0714285714285714;0.05882352941176472;0.0;0.15384615384615385;0.15384615384615385;0.15384615384615385;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.26315789473684215
GO:0060546;0.0;0.16666666666666663;0.15384615384615385;0.0;0.0;1.0;0.1923076923076923;0.0;0.0;0.2325581395348837;0.12121212121212122;0.17391304347826086;0.0;0.0;0.0;0.12903225806451613;0.0;0.0;0.18181818181818177;0.25;0.25;0.0;0.1428571428571429;0.0;0.23529411764705888;0.10526315789473684;0.1578947368421053;0.21052631578947367;0.17647058823529416;0.3448275862068966;0.0;0.0
GO:1990001;0.0;0.1636363636363637;0.06451612903225812;0.0;0.0;0.1923076923076923;1.0;0.0;0.0;0.8163265306122449;0.17741935483870963;0.06779661016949157;0.0;0.0;0.0;0.05970149253731338;0.0;0.0;0.06896551724137934;0.07692307692307687;0.07692307692307687;0.0;0.1724137931034483;0.0;0.07547169811320753;0.05405405405405406;0.11538461538461542;0.07272727272727275;0.05660377358490565;0.171875;0.0;0.0
GO:0071494;0.06060606060606055;0.0;0.0;0.08695652173913049;0.09999999999999998;0.0;0.0;1.0;0.08695652173913049;0.0;0.0;0.0;0.05128205128205132;0.08695652173913049;0.06666666666666665;0.0;0.125;0.050000000000000044;0.0;0.10526315789473684;0.10526315789473684;0.23529411764705888;0.0;0.10526315789473684;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.06896551724137934;0.0714285714285714
GO:0070584;0.06666666666666665;0.0;0.0;0.0444444444444444;0.2666666666666667;0.0;0.0;0.08695652173913049;1.0;0.0;0.0;0.0;0.05555555555555558;0.0444444444444444;0.07407407407407407;0.0;0.06451612903225812;0.05405405405405406;0.0;0.125;0.125;0.125;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.2272727272727273
GO:0043154;0.0;0.19565217391304346;0.07547169811320753;0.0;0.0;0.2325581395348837;0.8163265306122449;0.0;0.0;1.0;0.2075471698113207;0.07999999999999996;0.0;0.0;0.0;0.06896551724137934;0.0;0.0;0.08163265306122447;0.09302325581395354;0.09302325581395354;0.0;0.18000000000000005;0.0;0.09090909090909094;0.06153846153846154;0.11363636363636365;0.08695652173913049;0.06818181818181823;0.19999999999999996;0.0;0.0
