;GO:0006260;GO:0006282;GO:0043123;GO:0042276;GO:0051291;GO:0060546;GO:1990001;GO:0071494;GO:0070584;GO:0043154;GO:0031398;GO:0070424;GO:0030488;GO:0070987;GO:0016579;GO:0039535;GO:0006290;GO:0006351;GO:0034121;GO:0038061;GO:0007249;GO:0071391;GO:0006357;GO:0009617;GO:0033209;GO:0042270;GO:0010628;GO:0010803;GO:0050727;GO:0033668;GO:0016567;GO:0090307
GO:0006260;1.0;0.0;0.0;0.7368421052631579;0.13333333333333333;0.0;0.0;0.23529411764705882;0.14285714285714285;0.0;0.0;0.0;0.4;0.7368421052631579;0.4444444444444444;0.0;0.8235294117647058;0.6666666666666666;0.0;0.26666666666666666;0.26666666666666666;0.3076923076923077;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.23529411764705882
GO:0006282;0.0;1.0;0.47058823529411764;0.0;0.0;0.5;0.45454545454545453;0.0;0.0;0.38095238095238093;0.5263157894736842;0.625;0.0;0.0;0.0;0.5882352941176471;0.0;0.0;0.625;0.5333333333333333;0.5333333333333333;0.0;0.5263157894736842;0.0;0.125;0.5263157894736842;0.6666666666666666;0.5;0.6666666666666666;0.10526315789473684;0.0;0.0
GO:0043123;0.0;0.47058823529411764;1.0;0.0;0.0;0.47058823529411764;0.34782608695652173;0.0;0.0;0.36363636363636365;0.5;0.8235294117647058;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.7058823529411765;0.125;0.125;0.0;0.4;0.0;0.11764705882352941;0.4;0.5;0.7058823529411765;0.5;0.1;0.0;0.0
GO:0042276;0.7368421052631579;0.0;0.0;1.0;0.1111111111111111;0.0;0.0;0.2;0.11764705882352941;0.0;0.0;0.0;0.34782608695652173;0.7272727272727273;0.2857142857142857;0.0;0.8;0.38095238095238093;0.0;0.1111111111111111;0.1111111111111111;0.25;0.0;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.47619047619047616;0.1
GO:0051291;0.13333333333333333;0.0;0.0;0.1111111111111111;1.0;0.0;0.0;0.125;0.15384615384615385;0.0;0.0;0.0;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.0;0.125;0.11764705882352941;0.0;0.14285714285714285;0.14285714285714285;0.16666666666666666;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.125
GO:0060546;0.0;0.5;0.47058823529411764;0.0;0.0;1.0;0.6363636363636364;0.0;0.0;0.6666666666666666;0.42105263157894735;0.5;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.5;0.5333333333333333;0.5333333333333333;0.0;0.42105263157894735;0.0;0.125;0.42105263157894735;0.4;0.5;0.4;0.7368421052631579;0.0;0.0
GO:1990001;0.0;0.45454545454545453;0.34782608695652173;0.0;0.0;0.6363636363636364;1.0;0.0;0.0;0.9629629629629629;0.56;0.36363636363636365;0.0;0.0;0.0;0.34782608695652173;0.0;0.0;0.36363636363636365;0.38095238095238093;0.38095238095238093;0.0;0.48;0.0;0.36363636363636365;0.32;0.5714285714285714;0.36363636363636365;0.2857142857142857;0.56;0.0;0.0
GO:0071494;0.23529411764705882;0.0;0.0;0.2;0.125;0.0;0.0;1.0;0.13333333333333333;0.0;0.0;0.0;0.09523809523809523;0.3;0.10526315789473684;0.0;0.3333333333333333;0.10526315789473684;0.0;0.125;0.125;0.42857142857142855;0.0;0.13333333333333333;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.1111111111111111
GO:0070584;0.14285714285714285;0.0;0.0;0.11764705882352941;0.15384615384615385;0.0;0.0;0.13333333333333333;1.0;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.125;0.0;0.13333333333333333;0.125;0.0;0.15384615384615385;0.15384615384615385;0.18181818181818182;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.125;0.13333333333333333
GO:0043154;0.0;0.38095238095238093;0.36363636363636365;0.0;0.0;0.6666666666666666;0.9629629629629629;0.0;0.0;1.0;0.5833333333333334;0.38095238095238093;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.38095238095238093;0.4;0.4;0.0;0.3333333333333333;0.0;0.38095238095238093;0.3333333333333333;0.5;0.38095238095238093;0.3;0.5833333333333334;0.0;0.0
