;GO:0006260;GO:0006282;GO:0043123;GO:0042276;GO:0051291;GO:0060546;GO:1990001;GO:0071494;GO:0070584;GO:0043154;GO:0031398;GO:0070424;GO:0030488;GO:0070987;GO:0016579;GO:0039535;GO:0006290;GO:0006351;GO:0034121;GO:0038061;GO:0007249;GO:0071391;GO:0006357;GO:0009617;GO:0033209;GO:0042270;GO:0010628;GO:0010803;GO:0050727;GO:0033668;GO:0016567;GO:0090307
GO:0006260;1.0;0.0;0.0;0.19089885206449742;0.013246612071541642;0.0;0.0;0.013246612071541642;0.013246612071541642;0.0;0.0;0.0;0.16229611076529424;0.19089885206449742;0.1197659525989011;0.0;0.5714305029949946;0.19117819692555485;0.0;0.013246612071541642;0.013246612071541642;0.013246612071541642;0.0;0.0;0.013246612071541642;0.0;0.0;0.0;0.0;0.0;0.1197659525989011;0.013246612071541642
GO:0006282;0.0;1.0;0.0333001034066708;0.0;0.0;0.05229181232981724;0.011325948770179292;0.0;0.0;0.031008013650729714;0.043097989749854466;0.11110918699370993;0.0;0.0;0.0;0.06481050909964421;0.0;0.0;0.11110918699370993;0.07593126107711375;0.07593126107711375;0.0;0.21780018247660254;0.0;0.07593126107711375;0.026923557736658575;0.10237124695394507;0.07593126107711375;0.11110918699370993;0.022698246086466183;0.0;0.0
GO:0043123;0.0;0.0333001034066708;1.0;0.0;0.0;0.0333001034066708;0.003959696169594609;0.0;0.0;0.010840797126225047;0.04513709877951961;0.17502861059421343;0.0;0.0;0.0;0.17502861059421343;0.0;0.0;0.15720139754761792;0.0333001034066708;0.0333001034066708;0.0;0.03203300198081839;0.0;0.0333001034066708;0.018399375847675866;0.0333001034066708;0.15720139754761792;0.0333001034066708;0.022698246086466183;0.0;0.0
GO:0042276;0.19089885206449742;0.0;0.0;1.0;0.004425320358201396;0.0;0.0;0.01778453474362009;0.004425320358201396;0.0;0.0;0.0;0.1460737426220775;0.9990890618216434;0.040010434773275476;0.0;0.2370073021511918;0.4166305918971739;0.0;0.004425320358201396;0.004425320358201396;0.01778453474362009;0.0;0.004425320358201396;0.004425320358201396;0.0;0.0;0.0;0.0;0.0;0.040010434773275476;0.004425320358201396
GO:0051291;0.013246612071541642;0.0;0.0;0.004425320358201396;1.0;0.0;0.0;0.04084403161000327;0.17700620611258913;0.0;0.0;0.0;0.004916778814141339;0.004425320358201396;0.016620707704463857;0.0;0.01839543402203674;0.005791764842280598;0.0;0.08011236636927821;0.08011236636927821;0.08011236636927821;0.0;0.0;0.08011236636927821;0.0;0.0;0.0;0.0;0.0;0.02189487228911387;0.0803516666157587
GO:0060546;0.0;0.05229181232981724;0.0333001034066708;0.0;0.0;1.0;0.02961719818938234;0.0;0.0;0.08108552355196615;0.015067606996338634;0.05229181232981724;0.0;0.0;0.0;0.04429106017366804;0.0;0.0;0.05229181232981724;0.05229181232981724;0.05229181232981724;0.0;0.03203300198081839;0.0;0.05229181232981724;0.018399375847675866;0.029329092904031275;0.05229181232981724;0.029329092904031275;0.1697752615608047;0.0;0.0
GO:1990001;0.0;0.011325948770179292;0.003959696169594609;0.0;0.0;0.02961719818938234;1.0;0.0;0.0;0.3652587649680926;0.035188588465115744;0.003959696169594609;0.0;0.0;0.0;0.003959696169594609;0.0;0.0;0.003959696169594609;0.003959696169594609;0.003959696169594609;0.0;0.011325948770179292;0.0;0.003959696169594609;0.003959696169594609;0.006828272675725112;0.003959696169594609;0.0022208887329681682;0.02961719818938234;0.0;0.0
GO:0071494;0.013246612071541642;0.0;0.0;0.01778453474362009;0.04084403161000327;0.0;0.0;1.0;0.04084403161000327;0.0;0.0;0.0;0.004916778814141339;0.01778453474362009;0.016620707704463857;0.0;0.07392780838624988;0.005791764842280598;0.0;0.04084403161000327;0.04084403161000327;0.16414452298157495;0.0;0.04084403161000327;0.04084403161000327;0.0;0.0;0.0;0.0;0.0;0.02189487228911387;0.018098669291935595
GO:0070584;0.013246612071541642;0.0;0.0;0.004425320358201396;0.17700620611258913;0.0;0.0;0.04084403161000327;1.0;0.0;0.0;0.0;0.004916778814141339;0.004425320358201396;0.016620707704463857;0.0;0.01839543402203674;0.005791764842280598;0.0;0.052041172476331436;0.052041172476331436;0.052041172476331436;0.0;0.0;0.052041172476331436;0.0;0.0;0.0;0.0;0.0;0.02189487228911387;0.0803516666157587
GO:0043154;0.0;0.031008013650729714;0.010840797126225047;0.0;0.0;0.08108552355196615;0.3652587649680926;0.0;0.0;1.0;0.09633879276843545;0.010840797126225047;0.0;0.0;0.0;0.010840797126225047;0.0;0.0;0.010840797126225047;0.010840797126225047;0.010840797126225047;0.0;0.031008013650729714;0.0;0.010840797126225047;0.010840797126225047;0.014615665590741784;0.010840797126225047;0.006080316055282548;0.08108552355196615;0.0;0.0
