;GO:0006260;GO:0006282;GO:0043123;GO:0042276;GO:0051291;GO:0060546;GO:1990001;GO:0071494;GO:0070584;GO:0043154;GO:0031398;GO:0070424;GO:0030488;GO:0070987;GO:0016579;GO:0039535;GO:0006290;GO:0006351;GO:0034121;GO:0038061;GO:0007249;GO:0071391;GO:0006357;GO:0009617;GO:0033209;GO:0042270;GO:0010628;GO:0010803;GO:0050727;GO:0033668;GO:0016567;GO:0090307
GO:0006260;1.0;0.0;0.0;0.31566002955365785;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.31566002955365785;0.10587402764930422;0.0;0.31566002955365785;0.18244634003048496;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624
GO:0006282;0.0;1.0;0.1492331351584338;0.0;0.0;0.047799631016701725;0.10900961301269105;0.0;0.0;0.10900961301269105;0.10900961301269105;0.2611260707055071;0.0;0.0;0.0;0.2611260707055071;0.0;0.0;0.2611260707055071;0.047799631016701725;0.047799631016701725;0.0;0.14416800614326972;0.0;0.047799631016701725;0.2611260707055071;0.10567815125427765;0.1492331351584338;0.2611260707055071;0.047799631016701725;0.0;0.0
GO:0043123;0.0;0.1492331351584338;1.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.12755981097713553;0.2326756683755529;0.0;0.0;0.0;0.2326756683755529;0.0;0.0;0.1786822519641151;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.11511873865597294;0.1786822519641151;0.1492331351584338;0.047799631016701725;0.0;0.0
GO:0042276;0.31566002955365785;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.6201755036199598;0.10587402764930422;0.0;0.36643564045919497;0.18244634003048496;0.0;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.11807622278079505;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624
GO:0051291;0.01468324974140624;0.0;0.0;0.01468324974140624;1.0;0.0;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.2041871440868109
GO:0060546;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;1.0;0.3026716550285789;0.0;0.0;0.3026716550285789;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.12804570306913615;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.3026716550285789;0.0;0.0
GO:1990001;0.0;0.10900961301269105;0.047799631016701725;0.0;0.0;0.3026716550285789;1.0;0.0;0.0;0.5397590483935214;0.19885971868423638;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.1356691921375081;0.0;0.047799631016701725;0.12804570306913615;0.1356691921375081;0.047799631016701725;0.042064647228987374;0.3026716550285789;0.0;0.0
GO:0071494;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.0;0.0;1.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.1912422969752877;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.11807622278079505;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0070584;0.01468324974140624;0.0;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.01468324974140624;1.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.20695866249713105
GO:0043154;0.0;0.10900961301269105;0.047799631016701725;0.0;0.0;0.3026716550285789;0.5397590483935214;0.0;0.0;1.0;0.19885971868423638;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.10900961301269105;0.0;0.047799631016701725;0.12804570306913615;0.10567815125427765;0.047799631016701725;0.042064647228987374;0.3026716550285789;0.0;0.0
GO:0031398;0.0;0.10900961301269105;0.12755981097713553;0.0;0.0;0.047799631016701725;0.19885971868423638;0.0;0.0;0.19885971868423638;1.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.10900961301269105;0.0;0.047799631016701725;0.042064647228987374;0.17825033928423412;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0
GO:0070424;0.0;0.2611260707055071;0.2326756683755529;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;1.0;0.0;0.0;0.0;0.397685014700051;0.0;0.0;0.397685014700051;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.397685014700051;0.042064647228987374;0.1786822519641151;0.32510388282920627;0.047799631016701725;0.0;0.0
GO:0030488;0.15084348231066635;0.0;0.0;0.15084348231066635;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;1.0;0.15084348231066635;0.17326797086942267;0.0;0.15084348231066635;0.16542914088709912;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.17326797086942267;0.01468324974140624
GO:0070987;0.31566002955365785;0.0;0.0;0.6201755036199598;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;1.0;0.10587402764930422;0.0;0.36643564045919497;0.18244634003048496;0.0;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.11807622278079505;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624
GO:0016579;0.10587402764930422;0.0;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.17326797086942267;0.10587402764930422;1.0;0.0;0.10587402764930422;0.10587402764930422;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.2991519927136402;0.01468324974140624
GO:0039535;0.0;0.2611260707055071;0.2326756683755529;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.397685014700051;0.0;0.0;0.0;1.0;0.0;0.0;0.397685014700051;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.397685014700051;0.042064647228987374;0.1786822519641151;0.32510388282920627;0.047799631016701725;0.0;0.0
GO:0006290;0.31566002955365785;0.0;0.0;0.36643564045919497;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.0;0.0;0.0;0.15084348231066635;0.36643564045919497;0.10587402764930422;0.0;1.0;0.15084348231066635;0.0;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.11807622278079505;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624
GO:0006351;0.18244634003048496;0.0;0.0;0.18244634003048496;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.16542914088709912;0.18244634003048496;0.10587402764930422;0.0;0.15084348231066635;1.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.10587402764930422;0.01468324974140624
GO:0034121;0.0;0.2611260707055071;0.1786822519641151;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.397685014700051;0.0;0.0;0.0;0.397685014700051;0.0;0.0;1.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.397685014700051;0.042064647228987374;0.1786822519641151;0.32510388282920627;0.047799631016701725;0.0;0.0
GO:0038061;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;1.0;0.24553006275393716;0.01468324974140624;0.047799631016701725;0.0;0.12659489728285286;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0007249;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.24553006275393716;1.0;0.01468324974140624;0.047799631016701725;0.0;0.12659489728285286;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0071391;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.0;0.0;0.1912422969752877;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.0;0.1912422969752877;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;1.0;0.0;0.11807622278079505;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0006357;0.0;0.14416800614326972;0.047799631016701725;0.0;0.0;0.047799631016701725;0.1356691921375081;0.0;0.0;0.10900961301269105;0.10900961301269105;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;1.0;0.0;0.047799631016701725;0.042064647228987374;0.1356691921375081;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.0
GO:0009617;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2612752758275315;0.0;0.0
GO:0033209;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.12659489728285286;0.01468324974140624;0.047799631016701725;0.0;1.0;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624
GO:0042270;0.0;0.2611260707055071;0.1492331351584338;0.0;0.0;0.12804570306913615;0.12804570306913615;0.0;0.0;0.12804570306913615;0.042064647228987374;0.397685014700051;0.0;0.0;0.0;0.397685014700051;0.0;0.0;0.397685014700051;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;1.0;0.042064647228987374;0.1492331351584338;0.32510388282920627;0.12804570306913615;0.0;0.0
GO:0010628;0.0;0.10567815125427765;0.11511873865597294;0.0;0.0;0.042064647228987374;0.1356691921375081;0.0;0.0;0.10567815125427765;0.17825033928423412;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.1356691921375081;0.0;0.042064647228987374;0.042064647228987374;1.0;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0
GO:0010803;0.0;0.1492331351584338;0.1786822519641151;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.1786822519641151;0.0;0.0;0.0;0.1786822519641151;0.0;0.0;0.1786822519641151;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.047799631016701725;0.1492331351584338;0.042064647228987374;1.0;0.1492331351584338;0.047799631016701725;0.0;0.0
GO:0050727;0.0;0.2611260707055071;0.1492331351584338;0.0;0.0;0.042064647228987374;0.042064647228987374;0.0;0.0;0.042064647228987374;0.042064647228987374;0.32510388282920627;0.0;0.0;0.0;0.32510388282920627;0.0;0.0;0.32510388282920627;0.042064647228987374;0.042064647228987374;0.0;0.042064647228987374;0.0;0.042064647228987374;0.32510388282920627;0.042064647228987374;0.1492331351584338;1.0;0.042064647228987374;0.0;0.0
GO:0033668;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.3026716550285789;0.3026716550285789;0.0;0.0;0.3026716550285789;0.047799631016701725;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.2612752758275315;0.047799631016701725;0.12804570306913615;0.042064647228987374;0.047799631016701725;0.042064647228987374;1.0;0.0;0.0
GO:0016567;0.10587402764930422;0.0;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.17326797086942267;0.10587402764930422;0.2991519927136402;0.0;0.10587402764930422;0.10587402764930422;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;1.0;0.01468324974140624
GO:0090307;0.01468324974140624;0.0;0.0;0.01468324974140624;0.2041871440868109;0.0;0.0;0.01468324974140624;0.20695866249713105;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;1.0
