;GO:0007094;GO:0007095;GO:0033260;GO:0035563;GO:0008584;GO:0007131;GO:0007099;GO:0015031;GO:0007130;GO:0006289;GO:0045892;GO:0045132;GO:0071897;GO:0019886;GO:0035556;GO:0010792;GO:0045814;GO:0010032;GO:2000373;GO:0007141;GO:0051260;GO:0007147;GO:0051382;GO:0007144;GO:0006974;GO:0042148;GO:0006206;GO:0001556;GO:0001558;GO:0070317;GO:0010389;GO:0043406;GO:0007076;GO:0006260;GO:0008285;GO:0008284;GO:0045786;GO:1904117;GO:0007079;GO:1903429;GO:0070192;GO:0006268;GO:0043524;GO:0006302;GO:0060707;GO:0048146;GO:1990426;GO:0048387;GO:0034446;GO:0032147;GO:2000134;GO:0006270;GO:0009263;GO:0000724;GO:0007089;GO:0000722;GO:0007517;GO:0051310;GO:0006306;GO:0051154;GO:0007080;GO:0033624;GO:0072757;GO:0030071;GO:0045605;GO:0007052;GO:0036297;GO:0006366;GO:0051290;GO:0043547;GO:0098532;GO:0098535;GO:0032487;GO:0014898;GO:1904385;GO:0090305;GO:0045737;GO:0000707;GO:1904668;GO:0043433;GO:0008156;GO:0071163;GO:0032515;GO:0045860;GO:0071168;GO:0032355;GO:0031146;GO:2000045;GO:0030334;GO:0018105;GO:0016202;GO:0035984;GO:0006468;GO:0000122;GO:0010718;GO:0051984;GO:0097421;GO:0000086;GO:0000083;GO:0000082;GO:0099606;GO:0071479;GO:0099607;GO:0010833;GO:0070301;GO:0032467;GO:0033314;GO:0051106;GO:0014013;GO:0034244;GO:0007286;GO:0006351;GO:0046601;GO:1900006;GO:0006357;GO:0051598;GO:0048478;GO:0048477;GO:0097711;GO:0031641;GO:0010569;GO:2000104
GO:0007094;1.0;0.7610456606305025;0.37688323635856535;0.050981453053261495;0.0;0.44394624827170986;0.4296008833790348;0.0;0.4296008833790348;0.024099198191855575;0.2859147041793787;0.4262892922567087;0.024250039016390085;0.0;0.10179596007278027;0.019443700530977902;0.20801713445558;0.389761817508726;0.04858838236676683;0.43407396751283744;0.02649157534253356;0.3672513156063503;0.0205180357274168;0.389761817508726;0.028878326904847335;0.019648816607209404;0.021006549578978136;0.021006549578978136;0.3771848090496597;0.6456662523469292;0.6803199705284944;0.08510666311002396;0.49183766638072607;0.024849124238011815;0.26892034704521706;0.0956739294967129;0.6843127523731004;0.018571933505860526;0.4385818338836128;0.06891564477017115;0.46746690898823573;0.019992662136233234;0.2323751832124592;0.02503033449286009;0.020401339940053793;0.07413883766130161;0.42737309584542366;0.18843741777355508;0.022309929290988698;0.08642121460148655;0.7840596921018111;0.021876643500360515;0.020919068091574542;0.02376596059175926;0.5166239540507338;0.051273067271858985;0.0;0.0;0.022554873086026602;0.2066945672190128;0.5225774907160317;0.41640430816661866;0.018924080213231;0.9292558065578569;0.19338923670664404;0.5526910000744647;0.022630534039172655;0.02850587585787385;0.021708291142540363;0.06807400733746743;0.019443700530977902;0.01920656017453798;0.06045879382841808;0.0;0.020275980933668718;0.026385532768708257;0.4223611509239593;0.40241392088663697;0.06679410581653009;0.21707200595780052;0.20986556151711974;0.37688323635856535;0.21529897812518378;0.09063742122959559;0.0;0.0;0.022352817354668576;0.6755631586330451;0.09428532977361287;0.025187241707018592;0.07002572419354106;0.018924080213231;0.02944325556657959;0.2751367160359442;0.07316929192947005;0.7790743728820418;0.0;0.576435016981654;0.5126478692576815;0.5686487064728056;0.0;0.02318457567359441;0.40948295015467323;0.05439173856787503;0.02303568721655709;0.4983718977498174;0.7262932074702597;0.06252474796870607;0.07832451110526596;0.19110779064494446;0.023627848647866358;0.032744130416609944;0.4182668881732333;0.32324845630662885;0.10777266480471735;0.7785164334536032;0.18843741777355508;0.021648764299347714;0.023917490658381616;0.07172169412910703;0.07188158219750812;0.20286949977317326
GO:0007095;0.7610456606305025;1.0;0.3780764217472655;0.051158810874951416;0.0;0.4456027801347368;0.43115190190008795;0.0;0.43115190190008795;0.5328185629143153;0.28739617180346433;0.42781644829541665;0.024350382562045435;0.0;0.10233976584813632;0.019508156980232633;0.2088637584781688;0.39103807955726355;0.04874945430867435;0.435657512699238;0.02661137243296497;0.36838420071459144;0.020589825016054882;0.39103807955726355;0.6390032627210024;0.019714642463442972;0.021081804293616;0.021081804293616;0.08879998874860442;0.6481135851500597;0.826332511962966;0.08548644097919444;0.49358453814555064;0.024954497671643493;0.27023053250371326;0.0961541386648659;0.6875670283877167;0.24265634911908823;0.4399703526221894;0.06916445580749518;0.4693039828813816;0.020060815992430193;0.23335281990587253;0.5534933567040169;0.020472313539169208;0.07442687208487056;0.42869144269776044;0.18907979028930874;0.022394831149800485;0.08681284211409893;0.7872536739178201;0.02195827355615107;0.020993696203519773;0.5254210074954437;0.5182906615001589;0.051452463441874464;0.0;0.0;0.022641653103328153;0.20746770028794548;0.5245499828030994;0.17109913459042744;0.2472722557547908;0.6212079870363946;0.1940658743691314;0.5548978516717502;0.500221940787347;0.028644630918890454;0.021788667351538005;0.06839059603144027;0.019508156980232633;0.019269451414091393;0.06065020204840553;0.2535984905713076;0.2649979950810395;0.026504370560984813;0.423955371958893;0.4037745301657191;0.06702780759020319;0.21799410369335848;0.21066264425470435;0.3780764217472655;0.2161379505612038;0.09106828856370205;0.0;0.19779080125358692;0.02243804657727428;0.6784159727553881;0.09475166673278858;0.02529550849097741;0.07031780232725825;0.2472722557547908;0.02959130993700366;0.2765083286211334;0.07344982785722892;0.07093050095117616;0.0;0.5788359694331219;0.5145459777735059;0.5709851028624763;0.0;0.303162385161591;0.41069307700996593;0.05459366486698693;0.39361128895290165;0.5002530247447469;0.8989807242323571;0.06272948316682497;0.07864605739487686;0.1917685303827631;0.023723099049333743;0.032927345572083946;0.4195910912456952;0.07605143344848973;0.10838239290499457;0.6442759236464962;0.18907979028930874;0.021728699497952135;0.0240150954509017;0.07199121904611498;0.07215231241751137;0.20361423102980059
GO:0033260;0.37688323635856535;0.3780764217472655;1.0;0.0;0.0;0.4109072379380871;0.37688323635856535;0.0;0.37688323635856535;0.44691900036186594;0.0;0.3743321155259173;0.4493300197843804;0.0;0.025915491655330004;0.3704120174604422;0.0;0.34586886527417154;0.0;0.3803214735029074;0.022545221496724492;0.32802687018261234;0.018068461080748513;0.34586886527417154;0.024250953203823814;0.3738705614878458;0.17516590490859069;0.018446220176376486;0.0;0.0;0.0;0.0;0.3715207832530726;0.7096748855640097;0.0;0.0;0.0;0.016542012253947143;0.33568971761520294;0.0;0.4057143111647062;0.017659794945153594;0.0;0.4617363133308663;0.01797790430867298;0.0;0.34750185475303386;0.0;0.019443700530977902;0.0;0.0;0.4109072379380871;0.1808692173693072;0.44157785097257923;0.0;0.388435193787827;0.0;0.0;0.4219940940226474;0.0;0.39177879188621656;0.0;0.016820808509603918;0.0;0.0;0.41133140885467223;0.4232255459342028;0.29805924237793063;0.01898513217417398;0.0;0.12423813123788313;0.017043617088630857;0.0;0.0;0.01788048761237731;0.23082136141635926;0.0;0.355795507587635;0.0;0.0;0.0;0.33568971761520294;0.0;0.0;0.0;0.0;0.14043423804670285;0.0;0.0;0.15570108622331924;0.0;0.016820808509603918;0.17772586904873458;0.0;0.0;0.0;0.0;0.426548278857731;0.38526834345168964;0.421577473957341;0.0;0.020104716632479723;0.31570694011148065;0.4090909909763805;0.019992662136233234;0.0;0.36285161353261874;0.0;0.0;0.0;0.020437197936451847;0.33449223544089685;0.0;0.0;0.0;0.3413473749120815;0.3796497023801792;0.018939587432658573;0.020653538310306335;0.0;0.0;0.0
GO:0035563;0.050981453053261495;0.051158810874951416;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07192258431105292;0.0;0.0;0.0;0.07402328557604727;0.0;0.05718196034481391;0.0;0.3040231118717111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06472424060680025;0.05341768634804152;0.05963021364973297;0.404123340615896;0.0;0.0;0.06785413252400403;0.06979271786704902;0.06631576916085309;0.0;0.0;0.050981453053261495;0.0;0.0;0.059020511256933375;0.0;0.0;0.05469492869258163;0.0;0.04824415889286643;0.0;0.41008387740031216;0.05723127095125298;0.0;0.0;0.0;0.04574956090136948;0.04946728468493297;0.0;0.0;0.0;0.05274287178194906;0.0;0.04381312964590267;0.0;0.05444828256082857;0.04946728468493297;0.0;0.0;0.0;0.0;0.4203108824541352;0.0;0.0;0.04492546505287154;0.0;0.0;0.0;0.344416670555974;0.0;0.32022987384769475;0.2845926903467199;0.053521191018683335;0.0;0.2620760087726567;0.4291462551657518;0.0;0.0;0.0;0.05923086019329768;0.06882939418300543;0.0;0.05853672282133573;0.0;0.0;0.0693452104703022;0.054007162325109555;0.05223018264936246;0.0;0.0;0.05223018264936246;0.0;0.0;0.0;0.0;0.05236394658383805;0.0;0.053203523106442954;0.048904029456705654;0.04640990047317579;0.05765609646942136;0.048904029456705654;0.0;0.0;0.04492546505287154;0.05583679519917108;0.0781276368607969;0.04574956090136948;0.04824415889286643;0.0;0.0;0.05297897493254769;0.0530926157643328;0.05180281643722896
GO:0008584;0.0;0.0;0.0;0.0;1.0;0.4402426366763521;0.0;0.0;0.42421335240337027;0.0;0.0;0.420532296094291;0.0;0.0;0.0;0.0;0.0;0.38040138415846203;0.0;0.4291969245286846;0.0;0.35609333467114224;0.0;0.38040138415846203;0.0;0.0;0.0;0.5537770202759801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4668212698023691;0.0;0.0;0.0;0.5358819720316368;0.0;0.0;0.0;0.22454729069004525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5141175134688678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39420445486744876;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4620628898266527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6328045837289242;0.0;0.0;0.0;0.0;0.3741809740964181;0.0;0.5729085196234746;0.0;0.0;0.0;0.0
GO:0007131;0.44394624827170986;0.4456027801347368;0.4109072379380871;0.0;0.4402426366763521;1.0;0.44394624827170986;0.0;0.706378997976203;0.5378691936819696;0.0;0.7007534767034156;0.5413652101483345;0.0;0.03283735790357287;0.43078518536323546;0.0;0.6388944708544473;0.0;0.7139821894687762;0.02760794389097917;0.6009471969906909;0.021181406480844545;0.6388944708544473;0.03020997072173614;0.4354701478581274;0.20608688802417024;0.38595459925075465;0.0;0.0;0.0;0.0;0.43652439301483353;0.5552666440350545;0.0;0.0;0.0;0.01911377124220526;0.38787883676766455;0.0;0.7709098938947301;0.020621975026485204;0.0;0.5594767326629339;0.374477649119592;0.0;0.4001074448055114;0.0;0.023096448141110067;0.0;0.0;0.48655041794420645;0.2052003337320072;0.7710855873776572;0.0;0.6622997898759039;0.0;0.0;0.5021725039908664;0.0;0.46476088931690385;0.0;0.01948697196488797;0.0;0.0;0.4925349055464638;0.503917327209871;0.3061673128074102;0.022452254132169763;0.0;0.14448760804638058;0.01978663948571285;0.0;0.0;0.020923545221878833;0.28243808537157067;0.0;0.6602810344986052;0.0;0.0;0.0;0.38787883676766455;0.0;0.0;0.0;0.0;0.1668691125887263;0.0;0.0;0.188874787174977;0.0;0.01948697196488797;0.22229172311985695;0.0;0.0;0.0;0.0;0.5145134543463005;0.4556272074852571;0.5072983713606165;0.0;0.02403514890956597;0.3614443314499523;0.48400599219218976;0.02387517319732646;0.0;0.4246048714759873;0.0;0.0;0.0;0.4359178250352316;0.35408312764447897;0.0;0.0;0.0;0.6292184507153065;0.44333055426813744;0.3981572801294352;0.024823741877739832;0.0;0.0;0.0
GO:0007099;0.4296008833790348;0.43115190190008795;0.37688323635856535;0.0;0.0;0.44394624827170986;1.0;0.0;0.4296008833790348;0.024099198191855575;0.0;0.4262892922567087;0.024250039016390085;0.0;0.03127002181026434;0.019443700530977902;0.0;0.389761817508726;0.0;0.43407396751283744;0.3683952263168722;0.3672513156063503;0.4960598659268599;0.389761817508726;0.028878326904847335;0.019648816607209404;0.021006549578978136;0.021006549578978136;0.0;0.0;0.0;0.0;0.42264717128663176;0.024849124238011815;0.0;0.0;0.0;0.018571933505860526;0.42358672316277285;0.0;0.46746690898823573;0.2817942000811869;0.0;0.02503033449286009;0.020401339940053793;0.0;0.3672513156063503;0.0;0.18853636258459827;0.0;0.0;0.021876643500360515;0.020919068091574542;0.02376596059175926;0.0;0.28919927849758464;0.0;0.0;0.022554873086026602;0.0;0.4490625938726438;0.0;0.018924080213231;0.0;0.0;0.5337944975286532;0.022630534039172655;0.02850587585787385;0.3018782660149603;0.0;0.1643144864101153;0.8774109121149924;0.0;0.0;0.020275980933668718;0.026385532768708257;0.0;0.40241392088663697;0.0;0.0;0.0;0.37688323635856535;0.0;0.0;0.0;0.0;0.022352817354668576;0.0;0.0;0.025187241707018592;0.0;0.018924080213231;0.02944325556657959;0.0;0.0;0.0;0.0;0.49534357779192006;0.4405298467729735;0.4886526260078883;0.0;0.02318457567359441;0.3518779109508225;0.30678975117004714;0.02303568721655709;0.0;0.4114637451299423;0.0;0.0;0.0;0.023627848647866358;0.032744130416609944;0.0;0.0;0.0;0.3840294061800822;0.019992662136233234;0.021648764299347714;0.023917490658381616;0.0;0.0;0.0
GO:0015031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25054531373281486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33075759804872534;0.0;0.0;0.3215154634042144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47548401984115857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22826844665045215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33411944110050024;0.0;0.0;0.0
GO:0007130;0.4296008833790348;0.43115190190008795;0.37688323635856535;0.0;0.42421335240337027;0.706378997976203;0.4296008833790348;0.0;1.0;0.024099198191855575;0.0;0.6782843740307544;0.024250039016390085;0.0;0.03127002181026434;0.019443700530977902;0.0;0.7602833343160349;0.0;0.6906708535390322;0.3683952263168722;0.5843469053593244;0.5589188090680866;0.6201641824275376;0.028878326904847335;0.019648816607209404;0.021006549578978136;0.3735792721123902;0.0;0.0;0.0;0.0;0.5673371326630884;0.024849124238011815;0.0;0.0;0.0;0.018571933505860526;0.37688323635856535;0.0;0.9118576635332664;0.544607439997422;0.0;0.02503033449286009;0.3628162586277284;0.0;0.3672513156063503;0.0;0.18853636258459827;0.0;0.0;0.021876643500360515;0.020919068091574542;0.02376596059175926;0.0;0.5589188090680866;0.0;0.0;0.022554873086026602;0.0;0.4490625938726438;0.0;0.018924080213231;0.0;0.0;0.4749398099092113;0.022630534039172655;0.02850587585787385;0.3018782660149603;0.0;0.1643144864101153;0.2707141862256683;0.0;0.0;0.020275980933668718;0.026385532768708257;0.0;0.6402954035858932;0.0;0.0;0.0;0.37688323635856535;0.0;0.0;0.0;0.0;0.022352817354668576;0.0;0.0;0.025187241707018592;0.0;0.018924080213231;0.02944325556657959;0.0;0.0;0.0;0.0;0.49534357779192006;0.4405298467729735;0.4886526260078883;0.0;0.02318457567359441;0.3518779109508225;0.5929149036922283;0.02303568721655709;0.0;0.4114637451299423;0.0;0.0;0.0;0.4201963043128676;0.032744130416609944;0.0;0.0;0.0;0.6110431345842937;0.019992662136233234;0.3850003818416921;0.023917490658381616;0.0;0.0;0.0
GO:0006289;0.024099198191855575;0.5328185629143153;0.44691900036186594;0.0;0.0;0.5378691936819696;0.024099198191855575;0.0;0.024099198191855575;1.0;0.0;0.023887947447055524;0.6056625210043506;0.0;0.038113496179690204;0.4705339354550958;0.0;0.02158733483293802;0.0;0.024385258643784206;0.03124437229511166;0.020195985138444682;0.023258235439370098;0.02158733483293802;0.7622681812815693;0.476128966811771;0.2268407235174995;0.023887947447055524;0.0;0.0;0.0;0.0;0.02365613100925357;0.6231153907855332;0.0;0.0;0.0;0.2707654064151127;0.020788895273728073;0.0;0.02654715632649773;0.02258546390480828;0.0;0.729507201862044;0.02310840246881013;0.0;0.43417263738893086;0.0;0.025587877857996946;0.0;0.0;0.5378691936819696;0.22576708382296878;0.6868336194189876;0.0;0.5000047956314588;0.0;0.0;0.5570254187376418;0.0;0.02534985070862077;0.0;0.27652534815887436;0.0;0.0;0.02703742346851723;0.6491190422118847;0.35016112087254736;0.024799580381822794;0.0;0.15781954707015092;0.02158733483293802;0.0;0.2866629660383184;0.29888279701757264;0.319464404821583;0.0;0.02237812803356361;0.0;0.0;0.0;0.020788895273728073;0.0;0.0;0.0;0.22920392157049918;0.18490909703151048;0.0;0.0;0.2123207669960649;0.0;0.27652534815887436;0.25549734413733965;0.0;0.0;0.0;0.0;0.028388313052149523;0.024799580381822794;0.02794332485431287;0.0;0.3483420091510588;0.01925708380277638;0.5347614303289464;0.45183619053300705;0.0;0.02294769944426121;0.0;0.0;0.0;0.027336705055139646;0.41427839168880437;0.0;0.0;0.0;0.02123113354662715;0.48554157487156296;0.02472192336726599;0.027725161210271056;0.0;0.0;0.0
