;GO:0016601;GO:0061178;GO:0032092;GO:0043507;GO:0015031;GO:1904338;GO:0000413;GO:0000184;GO:0050714;GO:0070207;GO:2000050;GO:0034063;GO:0061003;GO:0007186;GO:0060271;GO:0030260;GO:1904268;GO:0042220;GO:0051260;GO:0043312;GO:0030217;GO:0106064;GO:0019076;GO:1990138;GO:0048013;GO:0072657;GO:0010469;GO:0098989;GO:0035023;GO:0090630;GO:0002181;GO:0008284;GO:0038096;GO:0010718;GO:1990145;GO:0050772;GO:0006614;GO:0001766;GO:0019064;GO:0060071;GO:0045070;GO:0050852;GO:0070228;GO:0006278;GO:0070372;GO:0043065;GO:0030032;GO:0050900;GO:0035722
GO:0016601;1.0;0.282922787512787;0.2987198432596065;0.13461293362887072;0.0;0.40745603582840123;0.2010932264176324;0.20007787920327547;0.29264429809599035;0.2619420829149963;0.4608369249635577;0.24127644347198016;0.19164799986707212;0.7462428977997437;0.24124824000195874;0.0;0.19123894346523257;0.0;0.2859514963026627;0.17184267938618508;0.23959340714901206;0.423336091517943;0.0;0.28417383316893235;0.6477911747409282;0.0;0.45888023310098713;0.6477312083793997;0.42375961446684685;0.26083390555165265;0.15953542235909196;0.5061314175857057;0.3782949893149303;0.37735157075094883;0.0;0.22424941783109856;0.0;0.2483101366436359;0.24984538084491156;0.4775595568761158;0.32588014767183343;0.42191619751859333;0.4826922150033933;0.15159996792674515;0.2924182016246073;0.423854372019139;0.2616126937379522;0.29745711934108365;0.6775818971064964
GO:0061178;0.282922787512787;1.0;0.17706480927592902;0.18148835798497948;0.0;0.2621521082641182;0.0;0.12431064836006359;0.6154781191073241;0.0;0.4518343959235615;0.0;0.15201666251902016;0.30792032424822546;0.0;0.0;0.21237103885957279;0.0;0.0;0.0;0.0;0.26863550711614304;0.0;0.0;0.28293174416505246;0.0;0.4506532386875001;0.2829156328891396;0.42877437931521717;0.16302871474101338;0.0;0.299751367720708;0.23601041621545088;0.24935321762051696;0.0;0.17183172353793638;0.0;0.0;0.0;0.23205073200605958;0.20971489268041643;0.2553453040156768;0.29137186907928664;0.0;0.33369840476712004;0.26884411314399287;0.0;0.0;0.29079618886949105
GO:0032092;0.2987198432596065;0.17706480927592902;1.0;0.13851464524964816;0.0;0.2617034986179838;0.0;0.12111447156714493;0.18351573180965194;0.0;0.2993611526529828;0.0;0.11773191003608342;0.349349589965259;0.0;0.0;0.11747092377028752;0.0;0.0;0.0;0.0;0.2728171742513895;0.0;0.0;0.29873672585881067;0.0;0.4031910618427615;0.2987063579484544;0.27311460045234953;0.4833469000464271;0.0;0.3319936711015699;0.1676119806565683;0.24083798749748211;0.0;0.13867176220088212;0.0;0.0;0.0;0.2146953866550503;0.2615222832003497;0.18813384797651184;0.3150277156281129;0.0;0.18336540704407536;0.2731811528590957;0.0;0.0;0.31389175271891
GO:0043507;0.13461293362887072;0.18148835798497948;0.13851464524964816;1.0;0.0;0.12972267204122873;0.0;0.11581956495679342;0.1604716680327484;0.0;0.24049135520412168;0.0;0.13287775722135248;0.14002137412379087;0.0;0.0;0.1700913687263064;0.0;0.0;0.0;0.0;0.20854129316653255;0.0;0.0;0.13461496120060187;0.0;0.26828887212569624;0.13461131394494538;0.2594683895935838;0.18570617446504972;0.0;0.19246150798050782;0.17725726683805113;0.17604407526159374;0.0;0.14325454860901335;0.0;0.0;0.0;0.12189806133959631;0.12969632511469775;0.1851975959176564;0.13649615406487184;0.0;0.5161027105814201;0.18276665824955202;0.0;0.0;0.13636968531583027
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2740509020701088;0.0;0.0;0.0;0.0;0.0;0.45921437440941376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.611589013488194;0.22961288595398094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904338;0.40745603582840123;0.2621521082641182;0.2617034986179838;0.12972267204122873;0.0;1.0;0.0;0.14937584867379983;0.2704776103466295;0.0;0.4081614274373811;0.0;0.4628885643474223;0.46140090288372465;0.0;0.0;0.4275673299159807;0.0;0.0;0.0;0.0;0.3784674199493024;0.0;0.0;0.4074746129070469;0.0;0.40662574065605683;0.40744119672660895;0.37880588770939294;0.23216090982278922;0.0;0.4432982784732451;0.2498152044305739;0.6086206672190173;0.0;0.536978128454319;0.0;0.0;0.0;0.49282046366215293;0.29252270617328824;0.2763917350176809;0.42521353445314564;0.0;0.27028445723496125;0.3788816054843551;0.0;0.0;0.42398861862110643
GO:0000413;0.2010932264176324;0.0;0.0;0.0;0.0;0.0;1.0;0.34177008682079324;0.0;0.19552933823239155;0.0;0.18377935359419226;0.0;0.22283318731130303;0.18376299001746224;0.0;0.0;0.0;0.2086036145383271;0.1405291702392267;0.18280126180810516;0.0;0.0;0.20765598348067857;0.20110087706222823;0.0;0.0;0.20108711511039354;0.0;0.0;0.574256720289575;0.0;0.13172869696414635;0.0;0.36202482455477186;0.0;0.0;0.18783201561483517;0.1887091665031697;0.15916060976716526;0.0;0.14408050385863255;0.0;0.4278886027298463;0.0;0.0;0.19534574311886027;0.21466075839865462;0.2078565058157741
GO:0000184;0.20007787920327547;0.12431064836006359;0.12111447156714493;0.11581956495679342;0.0;0.14937584867379983;0.34177008682079324;1.0;0.1266199575476083;0.11459123160088562;0.15774618397556012;0.11045260725836199;0.09854376345319428;0.21206168901094566;0.11044669637797676;0.0;0.09840852186882924;0.0;0.11896080648095615;0.09321133025885614;0.11009855993663344;0.18991260302826884;0.0;0.1186520244216597;0.2000822882684038;0.0;0.15745900805505628;0.20007435715657662;0.15205570528895718;0.11437864480442142;0.3311187618018973;0.16402457628197042;0.1533154737265148;0.1441093454039811;0.20333628134138673;0.10869671381656401;0.0;0.11190369761816926;0.1122144431466066;0.17358747627671195;0.14933220049935164;0.16277040750149704;0.16086145396734403;0.4629456221613745;0.189250443324364;0.15207094835762502;0.11452814910541138;0.12090637486150521;0.20392122935267612
GO:0050714;0.29264429809599035;0.6154781191073241;0.18351573180965194;0.1604716680327484;0.0;0.2704776103466295;0.0;0.1266199575476083;1.0;0.0;0.29300799290945473;0.0;0.2153830309415953;0.31947067335241286;0.0;0.0;0.2458673454905573;0.0;0.0;0.0;0.0;0.2773847766576394;0.0;0.0;0.29265388085270655;0.0;0.2922157490080615;0.2926366433516035;0.2775665465004853;0.16848168427112106;0.0;0.4323349482770718;0.24159081968620227;0.3574527003467454;0.0;0.24403586001210925;0.0;0.0;0.0;0.23855036425814297;0.270363094619889;0.26189017489541255;0.3016932786730953;0.0;0.21446934874845086;0.38630401388252444;0.0;0.0;0.30107613407020234
GO:0070207;0.2619420829149963;0.0;0.0;0.0;0.0;0.0;0.19552933823239155;0.11459123160088562;0.0;1.0;0.0;0.6240846211612281;0.0;0.3000766603593082;0.47228072590888726;0.0;0.0;0.0;0.9119053564099813;0.16776327322285509;0.23173673259518665;0.0;0.0;0.27318844438562906;0.26195506423022885;0.0;0.0;0.2619317137020561;0.0;0.0;0.15601343219617295;0.0;0.15537166005260342;0.0;0.0;0.0;0.0;0.40687245531448296;0.4093021537820161;0.19501611001133615;0.0;0.1728493681251411;0.0;0.14841614233304687;0.0;0.0;0.5107241451079639;0.2854424466499561;0.27353560533861954
