;GO:0016601;GO:0061178;GO:0032092;GO:0043507;GO:0015031;GO:1904338;GO:0000413;GO:0000184;GO:0050714;GO:0070207;GO:2000050;GO:0034063;GO:0061003;GO:0007186;GO:0060271;GO:0030260;GO:1904268;GO:0042220;GO:0051260;GO:0043312;GO:0030217;GO:0106064;GO:0019076;GO:1990138;GO:0048013;GO:0072657;GO:0010469;GO:0098989;GO:0035023;GO:0090630;GO:0002181;GO:0008284;GO:0038096;GO:0010718;GO:1990145;GO:0050772;GO:0006614;GO:0001766;GO:0019064;GO:0060071;GO:0045070;GO:0050852;GO:0070228;GO:0006278;GO:0070372;GO:0043065;GO:0030032;GO:0050900;GO:0035722
GO:0016601;1.0;0.1428571428571429;0.1428571428571429;0.05797101449275366;0.0;0.23529411764705888;0.08333333333333337;0.09090909090909094;0.14814814814814814;0.11764705882352944;0.2857142857142857;0.10526315789473684;0.08695652173913049;0.6666666666666667;0.10526315789473684;0.0;0.08695652173913049;0.0;0.1333333333333333;0.06896551724137934;0.10526315789473684;0.25;0.0;0.1333333333333333;0.5;0.0;0.2857142857142857;0.5;0.25;0.11764705882352944;0.0625;0.33333333333333337;0.2142857142857143;0.21052631578947367;0.0;0.10526315789473684;0.0;0.11111111111111116;0.11111111111111116;0.30000000000000004;0.16666666666666663;0.25;0.3076923076923077;0.05882352941176472;0.14814814814814814;0.25;0.11764705882352944;0.1428571428571429;0.5454545454545454
GO:0061178;0.1428571428571429;1.0;0.0714285714285714;0.08750000000000002;0.0;0.12903225806451613;0.0;0.05084745762711862;0.4516129032258065;0.0;0.28;0.0;0.06666666666666665;0.16000000000000003;0.0;0.0;0.10344827586206895;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.1428571428571429;0.0;0.28;0.1428571428571429;0.2592592592592593;0.06451612903225812;0.0;0.15384615384615385;0.11627906976744184;0.12121212121212122;0.0;0.07692307692307687;0.0;0.0;0.0;0.11111111111111116;0.09375;0.1282051282051282;0.14814814814814814;0.0;0.1842105263157895;0.1333333333333333;0.0;0.0;0.14814814814814814
GO:0032092;0.1428571428571429;0.0714285714285714;1.0;0.05970149253731338;0.0;0.11764705882352944;0.0;0.045454545454545414;0.07407407407407407;0.0;0.1428571428571429;0.0;0.04347826086956519;0.18181818181818177;0.0;0.0;0.04347826086956519;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.1428571428571429;0.0;0.23076923076923073;0.1428571428571429;0.125;0.3076923076923077;0.0;0.16666666666666663;0.06666666666666665;0.10526315789473684;0.0;0.052631578947368474;0.0;0.0;0.0;0.09090909090909094;0.11764705882352944;0.07692307692307687;0.15384615384615385;0.0;0.07407407407407407;0.125;0.0;0.0;0.15384615384615385
GO:0043507;0.05797101449275366;0.08750000000000002;0.05970149253731338;1.0;0.0;0.05555555555555558;0.0;0.05102040816326525;0.07499999999999996;0.0;0.12307692307692308;0.0;0.06060606060606055;0.06060606060606055;0.0;0.0;0.08247422680412375;0.0;0.0;0.0;0.0;0.1029411764705882;0.0;0.0;0.05797101449275366;0.0;0.140625;0.05797101449275366;0.13636363636363635;0.08823529411764708;0.0;0.09230769230769231;0.08536585365853655;0.08333333333333337;0.0;0.06593406593406592;0.0;0.0;0.0;0.051948051948051965;0.05555555555555558;0.08974358974358976;0.05882352941176472;0.0;0.34375;0.08695652173913049;0.0;0.0;0.05882352941176472
GO:0015031;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3928571428571429;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1904338;0.23529411764705888;0.12903225806451613;0.11764705882352944;0.05555555555555558;0.0;1.0;0.0;0.0625;0.1333333333333333;0.0;0.23529411764705888;0.0;0.29268292682926833;0.2857142857142857;0.0;0.0;0.26190476190476186;0.0;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.23529411764705888;0.0;0.23529411764705888;0.23529411764705888;0.21052631578947367;0.09999999999999998;0.0;0.2666666666666667;0.12121212121212122;0.4444444444444444;0.0;0.36363636363636365;0.0;0.0;0.0;0.31818181818181823;0.1428571428571429;0.13793103448275867;0.25;0.0;0.1333333333333333;0.21052631578947367;0.0;0.0;0.25
GO:0000413;0.08333333333333337;0.0;0.0;0.0;0.0;0.0;1.0;0.19148936170212771;0.0;0.07999999999999996;0.0;0.07407407407407407;0.0;0.09523809523809523;0.07407407407407407;0.0;0.0;0.0;0.08695652173913049;0.05405405405405406;0.07407407407407407;0.0;0.0;0.08695652173913049;0.08333333333333337;0.0;0.0;0.08333333333333337;0.0;0.0;0.4;0.0;0.050000000000000044;0.0;0.19999999999999996;0.0;0.0;0.07692307692307687;0.07692307692307687;0.0625;0.0;0.05555555555555558;0.0;0.2571428571428571;0.0;0.0;0.07999999999999996;0.09090909090909094;0.08695652173913049
GO:0000184;0.09090909090909094;0.05084745762711862;0.045454545454545414;0.05102040816326525;0.0;0.0625;0.19148936170212771;1.0;0.051724137931034475;0.04255319148936165;0.06666666666666665;0.04081632653061229;0.038961038961038974;0.09756097560975607;0.04081632653061229;0.0;0.038961038961038974;0.0;0.0444444444444444;0.03389830508474578;0.04081632653061229;0.08695652173913049;0.0;0.0444444444444444;0.09090909090909094;0.0;0.06666666666666665;0.09090909090909094;0.06382978723404253;0.04255319148936165;0.18518518518518523;0.06976744186046513;0.06666666666666665;0.06000000000000005;0.09523809523809523;0.04347826086956519;0.0;0.04166666666666663;0.04166666666666663;0.07692307692307687;0.0625;0.0714285714285714;0.06818181818181823;0.2941176470588235;0.0892857142857143;0.06382978723404253;0.04255319148936165;0.045454545454545414;0.09302325581395354
GO:0050714;0.14814814814814814;0.4516129032258065;0.07407407407407407;0.07499999999999996;0.0;0.1333333333333333;0.0;0.051724137931034475;1.0;0.0;0.14814814814814814;0.0;0.10526315789473684;0.16666666666666663;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.13793103448275867;0.0;0.0;0.14814814814814814;0.0;0.14814814814814814;0.14814814814814814;0.13793103448275867;0.06666666666666665;0.0;0.26086956521739135;0.11904761904761907;0.19999999999999996;0.0;0.12244897959183676;0.0;0.0;0.0;0.11428571428571432;0.1333333333333333;0.13157894736842102;0.15384615384615385;0.0;0.09999999999999998;0.2222222222222222;0.0;0.0;0.15384615384615385
GO:0070207;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.07999999999999996;0.04255319148936165;0.0;1.0;0.0;0.4666666666666667;0.0;0.1428571428571429;0.2941176470588235;0.0;0.0;0.0;0.8;0.06666666666666665;0.09999999999999998;0.0;0.0;0.125;0.11764705882352944;0.0;0.0;0.11764705882352944;0.0;0.0;0.06060606060606055;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.23529411764705888;0.23529411764705888;0.07999999999999996;0.0;0.06896551724137934;0.0;0.05714285714285716;0.0;0.0;0.33333333333333337;0.1333333333333333;0.125
