;GO:0018108;GO:0045606;GO:0008584;GO:0022408;GO:0033141;GO:0023019;GO:0036092;GO:0008543;GO:0046854;GO:0045762;GO:0002286;GO:0008306;GO:0042699;GO:0009755;GO:0003334;GO:0071373;GO:0030307;GO:0001545;GO:0006914;GO:0043154;GO:0051607;GO:0010811;GO:0060291;GO:0051968;GO:0032962;GO:0060672;GO:0046827;GO:0030183;GO:0050805;GO:1900740;GO:0042100;GO:0008630;GO:0007189;GO:0009967;GO:0097186;GO:0042700;GO:0002323;GO:0098586;GO:0030216;GO:0048692;GO:0051971;GO:0030539;GO:0048333;GO:0006606;GO:0035987;GO:0001836;GO:0070831;GO:0010469;GO:0051897;GO:0030335;GO:0031581;GO:0008284;GO:0060340;GO:0022029;GO:0045944;GO:0061436;GO:0000079;GO:0000122;GO:0010839;GO:0000165;GO:0007229;GO:0006977;GO:0051781;GO:0043330;GO:0045670;GO:0050691;GO:0022617;GO:0060054;GO:0060339;GO:1902741;GO:0007200;GO:0045636;GO:0060337;GO:0045087;GO:0043066;GO:0006508;GO:0071901;GO:0010001
GO:0018108;1.0;0.0;0.0;0.0;0.0;0.19474670848504544;0.37721130387879226;0.1779409509755446;0.474924885673452;0.0;0.16837473766290048;0.0;0.16698589756276627;0.19474670848504544;0.18924587048438035;0.1217995250492732;0.0;0.0;0.320032885548098;0.0;0.0;0.0;0.0;0.0;0.0;0.15472202050978087;0.0;0.16346151314638865;0.0;0.0770396864344585;0.16759165269382117;0.1548049771505571;0.15958667842113125;0.0;0.0;0.18879750955587196;0.16837450384800529;0.0;0.18942285775345105;0.0;0.0;0.0;0.201812822621988;0.0;0.201812822621988;0.18930315871789163;0.18362631692009598;0.0;0.0;0.0;0.1837698529430109;0.0;0.0;0.1891454735943135;0.0;0.0;0.0;0.0;0.0;0.8002740956348556;0.18879563135334065;0.08473128491435018;0.0;0.0;0.0;0.0;0.18928847618777844;0.0;0.0;0.0;0.18879750955587196;0.0;0.18320976305208814;0.0;0.0;0.5522534335029752;0.0;0.201812822621988
GO:0045606;0.0;1.0;0.0;0.340915911996115;0.24009173963360347;0.37747007957217293;0.0;0.3405942812455876;0.0;0.20302522157783842;0.0;0.0;0.3170475797529751;0.37747007957217293;0.0;0.0;0.459425033262186;0.0;0.0;0.16914066594096866;0.0;0.36511543406139957;0.3960743832820542;0.4081648523214666;0.27665693647614265;0.0;0.23423613900141443;0.0;0.31061022382371695;0.19090256198287447;0.0;0.29130798475317915;0.3013574916877065;0.41927621828613826;0.0;0.36431009648041374;0.0;0.0;0.0;0.23434809178331964;0.4409235636482903;0.0;0.0;0.0;0.0;0.0;0.0;0.34000099476342327;0.37636214150441794;0.4079976225299705;0.0;0.5082872786370511;0.2926188788748977;0.0;0.25736990151403855;0.18875522808980194;0.2283433736374509;0.18179075824750485;0.32047105286399186;0.2224190024195801;0.36430596028364354;0.21108319121883862;0.5082817585969719;0.0;0.5381728427016078;0.2479625821059788;0.0;0.46016292086934896;0.21028481054911774;0.29869160996913885;0.36431009648041374;0.6172904477446627;0.3520559189873316;0.0;0.3203858427788832;0.0;0.16937276392904774;0.0
GO:0008584;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25825010271305066;0.0;0.423721098422103;0.0;0.0;0.34993321181751047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3895285849264277;0.0;0.24991667450366398;0.0;0.0;0.0;0.0;0.0;0.0;0.3160064524461297;0.0;0.0;0.0;0.3161675863206722;0.0;0.0;0.734710276572954;0.35226497094890796;0.0;0.35226497094890796;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35226497094890796
GO:0022408;0.0;0.340915911996115;0.0;1.0;0.19876473939490372;0.5306771890816709;0.0;0.46057209332492466;0.0;0.16422416969370343;0.0;0.0;0.4185380778596844;0.5306771890816709;0.0;0.0;0.4416843044733982;0.0;0.0;0.27033719559375463;0.0;0.5065784300975575;0.36383206627642994;0.37815048035945736;0.23446438051988486;0.0;0.22837309358019334;0.0;0.5669007019051984;0.15326883642268646;0.0;0.3748180571669457;0.3916214649071894;0.39152742598801965;0.0;0.505029470883212;0.0;0.0;0.0;0.2032965005207526;0.35160973260616185;0.0;0.0;0.0;0.0;0.0;0.0;0.4594878704017089;0.3410018740345888;0.3779507616315757;0.0;0.5068707360264385;0.2505846251284204;0.0;0.215425611895932;0.24970697213399476;0.2766605593135963;0.2938209844104574;0.5907414003106872;0.26801123441074437;0.5050215222891902;0.2387841399498064;0.5068630974073052;0.0;0.3923387851966477;0.32497201138347737;0.0;0.44263385708994996;0.348701297539778;0.21917532208772478;0.505029470883212;0.3648090708805146;0.48178236315072676;0.0;0.5905333461504171;0.0;0.2707633639167425;0.0
GO:0033141;0.0;0.24009173963360347;0.0;0.19876473939490372;1.0;0.21065868088345766;0.0;0.19865536577549303;0.0;0.39186619014060914;0.0;0.0;0.19040729884597907;0.21065868088345766;0.0;0.0;0.27143218425959437;0.0;0.0;0.29477424603821917;0.0;0.20675430619712135;0.3184656028814237;0.3244838552005068;0.43786933208872986;0.0;0.15705996699054325;0.0;0.26242983920626095;0.23192097588535474;0.0;0.18081247803434725;0.18463412660203363;0.4019156625679304;0.0;0.20649581700517913;0.0;0.0;0.0;0.12358475302941005;0.31313384649382286;0.0;0.0;0.0;0.0;0.0;0.0;0.3543424317426735;0.40848297384521143;0.2526195073651676;0.0;0.2877764780115418;0.31766727988487764;0.0;0.41774863957272657;0.11306064601759999;0.511430313875658;0.26079868568585607;0.1916367636244338;0.15165721485568032;0.20649448813232654;0.1601281933564049;0.2877747085693337;0.0;0.18479341489270118;0.18778242697711975;0.0;0.27168957816590833;0.26053604545633424;0.18740925674401468;0.20649581700517913;0.24832280393043257;0.20250061345913292;0.0;0.1916062904662911;0.0;0.41397735382463746;0.0
GO:0023019;0.19474670848504544;0.37747007957217293;0.0;0.5306771890816709;0.21065868088345766;1.0;0.17838941327169003;0.7462871432700279;0.21573595145001387;0.17225995835406369;0.28489380090956823;0.0;0.6689872935205458;0.8800448626754314;0.35025315166407966;0.1729756869769606;0.5050498714583534;0.0;0.34922687792239915;0.20561963155365012;0.0;0.47356019317181497;0.4057679508628819;0.423658469181983;0.2511942957901299;0.24788364566592053;0.24851751816482068;0.27110596107799556;0.4607065363014915;0.194796392205674;0.2826590686659188;0.590778757744752;0.6205789323573007;0.4405205909828561;0.0;0.8303885688799914;0.2848931315123678;0.0;0.350859886600379;0.15242045261849843;0.39062434414791447;0.0;0.3958776174692267;0.0;0.3958776174692267;0.35044943732633027;0.3314782541585825;0.5284635855699251;0.37757546703976974;0.4234078042034209;0.3319462851084205;0.5921253669683854;0.26978831340747356;0.3499094073158303;0.22946750361879942;0.2837353922984898;0.3002570581954124;0.22462118693014754;0.4827380736265569;0.40856009778226265;0.8303733106208108;0.2540546092343813;0.5921149426743472;0.0;0.44154797747243757;0.3673432264481369;0.350399121195257;0.5062918028339037;0.2697915490245662;0.2337268055673935;0.8303885688799914;0.40698353378274693;0.7861043096265699;0.0;0.48254475307504696;0.0;0.2059627412607122;0.3958776174692267
GO:0036092;0.37721130387879226;0.0;0.0;0.0;0.0;0.17838941327169003;1.0;0.16418526145837023;0.7007721186339271;0.0;0.1560069197482783;0.0;0.1548138953635574;0.17838941327169003;0.17376285186978072;0.11519341884662154;0.0;0.0;0.2938877359644482;0.0;0.0;0.0;0.0;0.0;0.0;0.14421600860903455;0.0;0.1517799188345958;0.0;0.0743430214094893;0.15533442152903834;0.14428807919172446;0.1484334473932594;0.0;0.0;0.17338478119048054;0.1560067190211466;0.0;0.1739120522218336;0.0;0.0;0.0;0.1843003597283274;0.0;0.1843003597283274;0.17381114837694941;0.16901366524601955;0.0;0.0;0.0;0.16913525799793783;0.0;0.0;0.17367820709401885;0.0;0.0;0.0;0.0;0.0;0.34723988330737615;0.17338319712838768;0.0814806329409511;0.0;0.0;0.0;0.0;0.173798770584577;0.0;0.0;0.0;0.17338478119048054;0.0;0.16866070696839072;0.0;0.0;0.2847449266386548;0.0;0.1843003597283274
GO:0008543;0.1779409509755446;0.3405942812455876;0.0;0.46057209332492466;0.19865536577549303;0.7462871432700279;0.16418526145837023;1.0;0.19530247205438975;0.16414949910470333;0.2503099624565889;0.0;0.5887694114683842;0.7462871432700279;0.29939719398876097;0.1595882330346405;0.4411445877657446;0.0;0.29864698999543393;0.19416808928653234;0.0;0.4048478981063186;0.3634657658493153;0.37775479718333926;0.23431220502381914;0.2212821357224229;0.22819272308553656;0.2396035127967139;0.4069329745197931;0.18623642744932245;0.2485832123038045;0.5273310027569664;0.550946076683114;0.3911032690495612;0.0;0.7102693452063658;0.250309445713964;0.0;0.29984041580530063;0.14603598514852922;0.3512676177420326;0.0;0.3321155713152854;0.0;0.3321155713152854;0.2995406056901112;0.28557101025671344;0.45890379536989057;0.34068008114160275;0.3775554960837575;0.28591831267517515;0.5061600822788369;0.25041081285530226;0.2991459886845965;0.21529713988084684;0.24941528505819266;0.27644870624796947;0.2110253221512192;0.424026217592548;0.3771761044421211;0.8070704257339065;0.24155623802393347;0.5061524650638476;0.0;0.39191286943868875;0.3246069024332868;0.29950384556582116;0.4420918186976561;0.25041360036660215;0.21904234014768023;0.7102693452063658;0.36444080154178937;0.7699816267643668;0.0;0.423877054461027;0.0;0.19447401727243857;0.3321155713152854
GO:0046854;0.474924885673452;0.0;0.0;0.0;0.0;0.21573595145001387;0.7007721186339271;0.19530247205438975;1.0;0.0;0.18383859166206926;0.0;0.18218418270354045;0.21573595145001387;0.2090059750134756;0.12969102661712922;0.0;0.0;0.35339061781176156;0.0;0.0;0.0;0.0;0.0;0.0;0.16768324142866972;0.0;0.1779970998274721;0.0;0.08012342931411355;0.18290545999830413;0.1677806833254221;0.17341216137443338;0.0;0.0;0.20845922989030624;0.18383831292699337;0.0;0.20922187321275643;0.0;0.0;0.0;0.22444131878890353;0.0;0.22444131878890353;0.20907585354002545;0.20217280968445137;0.0;0.0;0.0;0.2023468183370432;0.0;0.0;0.208883524451034;0.0;0.0;0.0;0.0;0.0;0.43246936233067657;0.2084569401211171;0.08847649177691215;0.0;0.0;0.0;0.0;0.20905794379440348;0.0;0.0;0.0;0.20845922989030624;0.0;0.2016679771637043;0.0;0.0;0.3406036239430437;0.0;0.22444131878890353
GO:0045762;0.0;0.20302522157783842;0.0;0.16422416969370343;0.39186619014060914;0.17225995835406369;0.0;0.16414949910470333;0.0;1.0;0.0;0.0;0.1584770043956803;0.17225995835406366;0.0;0.0;0.22499296938304839;0.0;0.0;0.24213032958603856;0.0;0.16964038151011926;0.20864944042874142;0.21195690796442013;0.5220774867366105;0.0;0.13467724928266447;0.0;0.15685211440106572;0.13322277566779375;0.0;0.15177371903756876;0.15445730431195093;0.2149145458716369;0.0;0.16946632542149892;0.0;0.0;0.0;0.09288800889175167;0.20570263904848887;0.0;0.0;0.0;0.0;0.0;0.0;0.19826770284975004;0.20304712696894028;0.2119118031257412;0.0;0.23610849717455037;0.17589022865225043;0.0;0.45450580343626906;0.09403845499863449;0.34215640384439167;0.27280335938826045;0.1593277729134175;0.13068509995644736;0.16946543041077564;0.1427466509840248;0.2361073060710258;0.0;0.15456876342118087;0.12537095339413493;0.0;0.2251697941189368;0.126399587165395;0.1640329115560511;0.16946632542149892;0.2088799800378366;0.16676614605825613;0.0;0.15930670825484639;0.0;0.28457326808955424;0.0
