;GO:0006281;GO:2000481;GO:0014068;GO:0043506;GO:0035162;GO:0007099;GO:1903243;GO:0050718;GO:0042253;GO:1901224;GO:1903249;GO:0007257;GO:0042531;GO:0051092;GO:0045766;GO:0000462;GO:0002479;GO:0032725;GO:0001666;GO:0001701;GO:0051001;GO:0032729;GO:0034105;GO:0001947;GO:0019885;GO:0098736;GO:0070207;GO:0051402;GO:0035556;GO:0140199;GO:0070723;GO:0033138;GO:0065003;GO:0007264;GO:0050729;GO:0051382;GO:1903775;GO:0042267;GO:0002651;GO:1903779;GO:0045019;GO:0032438;GO:0045662;GO:0001956;GO:0050727;GO:0031100;GO:0071407;GO:0051897;GO:0051138;GO:0010389;GO:0048490;GO:0031060;GO:0006260;GO:0008285;GO:0042033;GO:0045944;GO:0003430;GO:0060389;GO:0006269;GO:0048813;GO:0048661;GO:0000165;GO:0043011;GO:0051142;GO:1990668;GO:0032147;GO:1990428;GO:0010634;GO:0032148;GO:0035655;GO:2000379;GO:0010751;GO:0016579;GO:0014059;GO:0048701;GO:0006396;GO:0048545;GO:0006798;GO:0043415;GO:0032819;GO:0030512;GO:0060044;GO:0016569;GO:1901660;GO:2000042;GO:0032495;GO:0007179;GO:0032091;GO:0043547;GO:0032924;GO:0009749;GO:0098535;GO:0070885;GO:0032485;GO:2000556;GO:0006919;GO:0007182;GO:0060155;GO:1904784;GO:0007064;GO:0007224;GO:0002053;GO:0043312;GO:0042104;GO:0006898;GO:0060434;GO:0042742;GO:0060159;GO:0043161;GO:0007219;GO:0051056;GO:0010628;GO:0031663;GO:0010469;GO:0010744;GO:0098703;GO:0018105;GO:1902083;GO:0018107;GO:2000563;GO:0035744;GO:0042119;GO:0042231;GO:0001570;GO:1905007;GO:0043687;GO:0002663;GO:0000086;GO:0001569;GO:0071872;GO:0032508;GO:0032740;GO:0031532;GO:1900082;GO:0006351;GO:0030163;GO:0045630;GO:0007166;GO:1902305;GO:0006357;GO:0051599;GO:0002666;GO:0042094;GO:0042095;GO:0045087;GO:0097711;GO:0006508;GO:0050823;GO:0071901
GO:0006281;1.0;0.0;0.0;0.0;0.0;0.1671446118398876;0.0;0.0;0.3652145596752623;0.0;0.0;0.0;0.0;0.0;0.0;0.6582916335049357;0.0;0.0;0.2601319832448657;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17230066911695202;0.1938774668698804;0.19315654666792087;0.0;0.17722405566579788;0.0;0.19373499122508406;0.18730050139044344;0.0;0.16309811357929566;0.0;0.21129167566534254;0.0;0.0;0.0;0.1878006923487188;0.0;0.0;0.0;0.0;0.29939316563212054;0.0;0.0;0.0;0.10811618641561023;0.0;0.7405774846504096;0.0;0.36521768253731623;0.0;0.1764772400192793;0.4634311802734229;0.657758059393397;0.15831704181662704;0.0;0.40692045860418635;0.15421462235779362;0.0;0.16746923408933223;0.0;0.0;0.0;0.0;0.18180174435630114;0.0;0.0;0.47439139942038255;0.0;0.0;0.7529513752753575;0.18223200829195504;0.32246068292284114;0.0;0.0;0.0;0.0;0.35901703414246583;0.0;0.0;0.17703744008191383;0.1766095236220878;0.0;0.0;0.1766095236220878;0.18258628559826212;0.16740764125002572;0.0;0.0;0.0;0.0;0.4634311802734229;0.18780540645350746;0.18788106695088447;0.17677514756027712;0.18730079611686068;0.0;0.12811567233512774;0.0;0.0;0.0;0.22402080905212116;0.0;0.4174089879302419;0.18730079611686068;0.0;0.0;0.18730079611686068;0.0;0.0;0.08557082215391924;0.4440220835654329;0.0;0.4440220535172666;0.0;0.14632151311794514;0.18766598159988554;0.3652145596752623;0.20010567949344388;0.0;0.5086141269719352;0.0;0.18822076776607977;0.0;0.2134820223093358;0.18225255087842518;0.0;0.18207833277617796;0.0;0.6093037668439383;0.38424216064383404;0.0;0.19315654666792087;0.0;0.0;0.23727008187260476;0.0;0.3652145596752623;0.3744992604968954;0.2597434055119364;0.18714483186607103;0.43008789472223774;0.45185897442469175;0.0
GO:2000481;0.0;1.0;0.22843421293455804;0.580302670606744;0.0;0.0;0.12547705725568825;0.17592508901996598;0.0;0.2284342254791722;0.25344214392217007;0.7463279579787808;0.6533504689020139;0.3825889401825688;0.17517457476071613;0.0;0.0;0.1878375755061263;0.0;0.0;0.23854277650657102;0.1878376880405076;0.1948493198970237;0.0;0.0;0.1501179864995569;0.0;0.0;0.19827369861276756;0.14193165333085636;0.0;0.7898228274629627;0.0;0.19458027215749749;0.17818045898882415;0.0;0.3250840746445897;0.0;0.17224260926144033;0.15299707298937595;0.23470317166288227;0.0;0.18130652157485935;0.19955798581854622;0.15594164161550672;0.0;0.0;0.22843421293455804;0.1641075508932677;0.18454397731828653;0.0;0.4184557928911726;0.0;0.19485476586703818;0.0;0.4018701609769499;0.0;0.0;0.0;0.0;0.2613865779918477;0.14513081568186023;0.0;0.16992264493379552;0.0;0.9426550605707186;0.0;0.22481308646379494;0.9319770623022257;0.19103019447421601;0.3924178998598762;0.16415896886620535;0.0;0.1749333701677614;0.0;0.0;0.0;0.0;0.15417616190992062;0.20310140765866666;0.15451629068547376;0.13292005891625394;0.0;0.0;0.263456125070219;0.0;0.1876025852241037;0.1558171903264019;0.26213545317146064;0.1876025852241037;0.0;0.0;0.15456555173290001;0.18128766282344713;0.12806687943674674;0.5591007288243061;0.0;0.0;0.0;0.0;0.1945804602831511;0.2613869707026601;0.0;0.18256583611914226;0.0;0.0;0.0;0.1877507835516861;0.0;0.1945804602831511;0.18775085164494396;0.3340466511545678;0.1945804602831511;0.22657063700703603;0.252296064562778;0.06650417157380131;0.0;0.3883980719188976;0.0;0.16992269194298057;0.0;0.0;0.0;0.0;0.22147886096528105;0.0;0.17224265583755397;0.0;0.0;0.0;0.0;0.1878376880405076;0.0;0.24681715989804218;0.0;0.0;0.14177491277008497;0.19827369861276756;0.14511009407038392;0.31547903172535013;0.0;0.1722426445423207;0.0;0.0;0.0;0.0;0.0;0.0;0.5408578977579658
GO:0014068;0.0;0.22843421293455804;1.0;0.37002358966357307;0.0;0.0;0.2510656389753232;0.2523281306124664;0.0;0.8976623028373726;0.21513788823622385;0.39168822230376443;0.5137538359129283;0.27390653747380606;0.30179250923426726;0.0;0.0;0.34144932100553843;0.0;0.0;0.22745632623892198;0.3414496928600024;0.36534822370571185;0.0;0.0;0.2725732667117749;0.0;0.0;0.37757546703976974;0.4248231318011381;0.0;0.2823130382576521;0.0;0.3644034644741684;0.4325502123219157;0.0;0.3241599300259081;0.0;0.2931942392698871;0.35263676540398253;0.22869601038366624;0.0;0.3204650314368089;0.47380934655765816;0.36536247948854517;0.0;0.0;0.8976622216028247;0.22870625485704654;0.3307199344713742;0.0;0.2702978463472253;0.0;0.3653673707648728;0.0;0.2574051044658294;0.0;0.0;0.0;0.0;0.47514805122850373;0.22245558866785833;0.0;0.2401602248911447;0.0;0.2395418914279379;0.0;0.3667039195112502;0.235727566604598;0.35214759148002966;0.44592023718052404;0.5344580323788706;0.0;0.36120169555107673;0.0;0.0;0.0;0.0;0.34016223424637615;0.31225557955901073;0.43797589224141154;0.19499780590720495;0.0;0.0;0.2339993707947789;0.0;0.34067362175701554;0.21576625025633178;0.20159517385404696;0.34067362175701554;0.0;0.0;0.4848656516650854;0.6330191894160727;0.25707013248546695;0.23170945215872973;0.0;0.0;0.0;0.0;0.3644041242794228;0.475149348899897;0.0;0.2662171421431053;0.0;0.0;0.0;0.6091526093848382;0.0;0.3644041242794228;0.67402782340196;0.3413173129056451;0.3644041242794228;0.6072311377745927;0.44594016072694637;0.0910157786364835;0.0;0.23973437420182264;0.0;0.24016031879478228;0.0;0.0;0.0;0.0;0.3579149789930699;0.0;0.2931943742261378;0.0;0.0;0.0;0.0;0.3414496928600024;0.0;0.2067297150719382;0.0;0.0;0.2403138611374753;0.37757546703976974;0.2565003094571871;0.257298169959585;0.0;0.293194341497719;0.0;0.0;0.0;0.0;0.0;0.0;0.16939397898649083
GO:0043506;0.0;0.580302670606744;0.37002358966357307;1.0;0.0;0.0;0.21258992360199194;0.1397128059632494;0.0;0.3700236128469267;0.28375243013922724;0.6902957344808321;0.5293099781747276;0.3637228270148417;0.16147384666790196;0.0;0.0;0.17506751518578842;0.0;0.0;0.27331554313255163;0.17506763733123673;0.18272514596601405;0.0;0.0;0.17478426933076907;0.0;0.0;0.23303622649499803;0.3139339976208851;0.0;0.5040658573659346;0.0;0.2279507688485606;0.24608819778126095;0.0;0.48073630417386176;0.0;0.15836882311783176;0.22329002806137724;0.2640582456426777;0.0;0.20994437576816022;0.22431351212332398;0.2730711256256834;0.0;0.0;0.37002358966357307;0.1294140051237904;0.21429761076375067;0.0;0.4773865730526608;0.0;0.22832757847520532;0.0;0.28114311043391504;0.0;0.0;0.0;0.0;0.2187530358402928;0.16292003703963354;0.0;0.13446365911121266;0.0;0.5770050463799589;0.0;0.1839097642394218;0.5698173068017686;0.22309379697413984;0.2921773116568875;0.37002549914636207;0.0;0.24167437404675957;0.0;0.0;0.0;0.0;0.20858527771949456;0.16395744799319378;0.3121835639755671;0.14768945796316088;0.0;0.0;0.3794719748219586;0.0;0.21843304171710343;0.1825587443623885;0.218960600180062;0.21843304171710343;0.0;0.0;0.34555574003123524;0.4147324418002131;0.14172204745512196;0.36240655287427376;0.0;0.0;0.0;0.0;0.2279510270345097;0.21875341858842126;0.0;0.14556419435239265;0.0;0.0;0.0;0.3903752747883946;0.0;0.2279510270345097;0.431950434822469;0.2617063250979884;0.2279510270345097;0.43515763660006385;0.2099435652793003;0.07265026884283933;0.0;0.4386584787684098;0.0;0.1344637000739117;0.0;0.0;0.0;0.0;0.1808111354025064;0.0;0.15836887231807867;0.0;0.0;0.0;0.0;0.17506763733123673;0.0;0.27547394693178157;0.0;0.0;0.1323753894165654;0.23303622649499803;0.168032460050186;0.35840574698106126;0.0;0.15836886038646308;0.0;0.0;0.0;0.0;0.0;0.0;0.5947820712934367
GO:0035162;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4253536762773619;0.0;0.0;0.0;0.30246535654720963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6306997888709424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3001578811023815;0.0;0.0;0.25115743775962057;0.0;0.0;0.24098729536133984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3184777285531389;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37672284539246786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3755887798753741;0.0;0.0;0.0;0.0;0.2869699235996444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0007099;0.1671446118398876;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1684930380442039;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48922127033144125;0.2863470242166;0.2847772097345266;0.0;0.0;0.0;0.5790760668205932;0.27222861599236425;0.0;0.5989743788113445;0.0;0.0;0.0;0.0;0.0;0.5532642837520133;0.0;0.0;0.0;0.0;0.2504683505409869;0.0;0.0;0.0;0.1765869254560604;0.0;0.16786919915962195;0.0;0.0;0.0;0.249948624076628;0.1778722478147587;0.14457553401126566;0.3646978260088053;0.0;0.15073685650494595;0.20751888624912285;0.0;0.4701962877007547;0.0;0.0;0.0;0.0;0.2607652783773868;0.0;0.0;0.18336375076767664;0.0;0.0;0.2008262075575475;0.0;0.21509874389017117;0.0;0.0;0.0;0.0;0.42221145064144266;0.0;0.0;0.0;0.25021406364288623;0.0;0.0;0.25021406364288623;0.0;0.8492253899432862;0.0;0.0;0.0;0.0;0.1778722478147587;0.5532844934899969;0.5536089191952418;0.5922077238424939;0.2722292385922623;0.0;0.16287134624883082;0.0;0.0;0.0;0.0;0.0;0.1556293074239006;0.2722292385922623;0.0;0.0;0.2722292385922623;0.0;0.0;0.09979446835872637;0.1683340145163025;0.0;0.16833399993068068;0.0;0.0;0.27300136412229387;0.0;0.3001445033880856;0.0;0.20102071579487346;0.0;0.36717189279196316;0.0;0.15950187142779212;0.5297948461582991;0.0;0.5290679603618006;0.0;0.14132151780647936;0.0;0.0;0.2847772097345266;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2718998933398159;0.0;0.23175610565786464;0.0
GO:1903243;0.0;0.12547705725568825;0.2510656389753232;0.21258992360199194;0.0;0.0;1.0;0.17237713620138742;0.0;0.2510656600619969;0.2026516460278084;0.1365538947817878;0.14824985648429387;0.17150515418575127;0.27778322618182516;0.0;0.0;0.3110335896158512;0.0;0.0;0.26282016107636597;0.3110338981725898;0.3307415054515578;0.0;0.0;0.371102725882779;0.0;0.0;0.2726873875948108;0.40086298371041346;0.0;0.1534471190117689;0.0;0.26407346074446625;0.34135265857782593;0.0;0.29994250552511015;0.0;0.27048206921333046;0.3830269494379635;0.2146378159051537;0.0;0.29352543386654084;0.16451914929660313;0.3955715805004051;0.0;0.0;0.2510656389753232;0.15696536147012763;0.2417758544857963;0.0;0.20077748869036094;0.0;0.3307571969103499;0.0;0.1405899065332362;0.0;0.0;0.0;0.0;0.24892315055896985;0.16736869226263812;0.0;0.1316146932889585;0.0;0.13129174994670367;0.0;0.24502942029002847;0.12929787019436126;0.2560056235727563;0.2348982558260132;0.3493854395596204;0.0;0.2771771805454699;0.0;0.0;0.0;0.0;0.31883343856701774;0.1687391991281218;0.318944107696878;0.2570018170883089;0.0;0.0;0.2932714463324157;0.0;0.24840573163126053;0.1953552694158108;0.18366585515676098;0.24840573163126053;0.0;0.0;0.31909495469128896;0.293476008533732;0.21048216344269968;0.12719423081668962;0.0;0.0;0.0;0.0;0.26407389370274165;0.24892376983123046;0.0;0.14515287303234084;0.0;0.0;0.0;0.3107956879334661;0.0;0.26407389370274165;0.31079587452445623;0.2488332912074367;0.26407389370274165;0.30990234476097356;0.2349078687290684;0.08717377499006286;0.0;0.22433204693818257;0.0;0.13161474232702353;0.0;0.0;0.0;0.0;0.23955962030318576;0.0;0.2704821840707575;0.0;0.0;0.0;0.0;0.3110338981725898;0.0;0.19517418181825164;0.0;0.0;0.15567270280050738;0.2726873875948108;0.23493543349231097;0.1917840339078066;0.0;0.27048215621653177;0.0;0.0;0.0;0.0;0.0;0.0;0.16155631524643685
GO:0050718;0.0;0.17592508901996598;0.2523281306124664;0.1397128059632494;0.0;0.0;0.17237713620138742;1.0;0.0;0.25232814591863;0.15464572033039983;0.13523236275512188;0.1681186110124495;0.1935569366449187;0.27117290486670176;0.0;0.0;0.37445528510095255;0.0;0.0;0.14996205773414778;0.3744555367005067;0.30548648103157405;0.0;0.0;0.21033538820680106;0.0;0.0;0.22387950702422718;0.18545905595209775;0.0;0.2062375791833354;0.0;0.21918181647767498;0.1985922656225846;0.0;0.18118717246002072;0.0;0.2661334735791318;0.2148693712224394;0.1615292822214097;0.0;0.2024833972178309;0.4290258934134959;0.17568912993208707;0.0;0.0;0.2523281306124664;0.2256381968804531;0.2065297388991231;0.0;0.18123054089993915;0.0;0.21953017087306712;0.0;0.19262120406326394;0.0;0.0;0.0;0.0;0.2931505282876786;0.1583909872619246;0.0;0.18279876635674602;0.0;0.18244031167219266;0.0;0.35326053217846126;0.18021931470134597;0.21468765547159363;0.2817565622196988;0.18132986649534155;0.0;0.3467895301450276;0.0;0.0;0.0;0.0;0.20302053652854665;0.22177303715600824;0.16963630184516626;0.1727059644661684;0.0;0.0;0.14398563102562023;0.0;0.21036811586877863;0.129720791025747;0.12446084220919587;0.21036811586877863;0.0;0.0;0.16969567720230203;0.20245987600859947;0.24579750112618795;0.177861276065092;0.0;0.0;0.0;0.0;0.21918205518157;0.2931510222430747;0.0;0.19751363089705887;0.0;0.0;0.0;0.21055448206173427;0.0;0.21918205518157;0.21055456770034184;0.21061338709454566;0.21918205518157;0.21014408887253483;0.28176451635945343;0.07111705189476046;0.0;0.16695899544331913;0.0;0.1827988207602326;0.0;0.0;0.0;0.0;0.31249471083045877;0.0;0.26613355348333373;0.0;0.0;0.0;0.0;0.3744555367005067;0.0;0.15025290817597178;0.0;0.0;0.19301484437764463;0.22387950702422718;0.24237098937391138;0.1752924365802808;0.0;0.26613353410566243;0.0;0.0;0.0;0.0;0.0;0.0;0.1295066903369082
GO:0042253;0.3652145596752623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36794011836431634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5205238967185166;0.0;0.8787760259501791;0.0;0.0;0.49285478639448443;0.45298959553800666;0.0;0.0;0.4227475825650552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5068381586886108;0.0;0.0;0.4323297022447877;0.0;0.2616968256217778;0.0;0.0;0.0;0.0;0.3725416506743624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49285478639448443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43551351378565967;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46840460451341864;0.0;0.4684045669662153;0.0;0.0;0.0;0.9395998571421588;0.0;0.0;0.5513429736617182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4434426206791738;0.6065722603549072;0.0;0.0;0.0;0.0;0.0;0.0;0.9395998571421588;0.9062789567515784;0.0;0.0;0.6988702933233982;0.4192986167839258;0.0
GO:1901224;0.0;0.2284342254791722;0.8976623028373726;0.3700236128469267;0.0;0.0;0.2510656600619969;0.25232814591863;0.0;1.0;0.21513790371965893;0.39168823777040074;0.5137538625217112;0.27390655839404093;0.30179253970272274;0.0;0.0;0.3414493600074632;0.0;0.0;0.22745634786488197;0.3414497318620121;0.3653482683583926;0.0;0.0;0.27257329776780087;0.0;0.0;0.37757551473128;0.42482316235975914;0.0;0.28231305741771306;0.0;0.36440350889621165;0.432550257298631;0.0;0.32415995932677205;0.0;0.29319426802694104;0.3526368070035402;0.22869602788014662;0.0;0.32046506579219425;0.4738093811796355;0.3653625241447106;0.0;0.0;0.8976623028373726;0.22870626743155723;0.3307199710606892;0.0;0.2702978707882097;0.0;0.36536741542223394;0.0;0.25740512039412555;0.0;0.0;0.0;0.0;0.4751481055026424;0.22245560522251417;0.0;0.24016023875669698;0.0;0.23954190522218363;0.0;0.3667039518383041;0.2357275799630384;0.3521476329642545;0.4459202849828905;0.5344580807453709;0.0;0.36120173193096256;0.0;0.0;0.0;0.0;0.34016226206187533;0.3122556029988933;0.43797592818068426;0.1949978186273763;0.0;0.0;0.23399938606309473;0.0;0.3406736605819337;0.21576627658877018;0.20159519684115343;0.3406736605819337;0.0;0.0;0.4848656914721619;0.6330192572662842;0.2570701483715892;0.2317094650656465;0.0;0.0;0.0;0.0;0.364404168701627;0.4751494031743321;0.0;0.26621715918065153;0.0;0.0;0.0;0.6091526789066537;0.0;0.364404168701627;0.6740279003279521;0.3413173518774185;0.364404168701627;0.6072312068585096;0.4459402085335845;0.09101578332199918;0.0;0.23973439342805283;0.0;0.24016033266034542;0.0;0.0;0.0;0.0;0.35791500978910257;0.0;0.2931944029832182;0.0;0.0;0.0;0.0;0.3414497318620121;0.0;0.2067297293687541;0.0;0.0;0.2403138719717553;0.37757551473128;0.25650033695860885;0.2572981921061775;0.0;0.293194370254793;0.0;0.0;0.0;0.0;0.0;0.0;0.1693939885855672
