;GO:2000481;GO:0018108;GO:1901660;GO:1903243;GO:0002480;GO:1903249;GO:0006366;GO:0051091;GO:0006886;GO:0006843;GO:0002244;GO:0002479;GO:0097201;GO:0051001;GO:0051482;GO:0006914;GO:0070885;GO:0098736;GO:0140199;GO:0032720;GO:0051127;GO:0030225;GO:0033138;GO:0070206;GO:0046949;GO:0006094;GO:0045814;GO:0065003;GO:0043312;GO:0021547;GO:0042147;GO:0042742;GO:1903779;GO:0045019;GO:0044206;GO:0007218;GO:0006206;GO:0001916;GO:0098703;GO:0010469;GO:0070873;GO:0030851;GO:1902083;GO:0035589;GO:0035025;GO:0090630;GO:1900034;GO:0008284;GO:0044211;GO:0045944;GO:0006986;GO:0006469;GO:0000122;GO:0031338;GO:0071872;GO:0019221;GO:2000852;GO:0016310;GO:0072643;GO:0010751;GO:1900082;GO:1900041;GO:0060333;GO:0032781;GO:0006351;GO:1902187;GO:0042089;GO:0051085;GO:0090281;GO:0090084;GO:1902305;GO:0060337;GO:0002476;GO:0006357;GO:0051599;GO:0002820;GO:0071222;GO:0045087;GO:0006909;GO:0034314;GO:0070534;GO:2000744;GO:0032897
GO:2000481;1.0;0.0;0.0;0.13948712901084148;0.0;0.2880015638155497;0.0;0.41497037201571185;0.0;0.0;0.0;0.0;0.2537907884281646;0.25268702082858946;0.09295936115110943;0.0;0.17709654327686855;0.16447929646950626;0.16403285487248398;0.1590107867017494;0.20536378982011444;0.0;0.8107157129801417;0.0;0.0;0.0;0.23660451919397796;0.0;0.0;0.0;0.0;0.0;0.16698239605055779;0.26612389285765975;0.0;0.21779054026277803;0.0;0.15874276572577592;0.06912295395485867;0.2479714497165493;0.3471601199669152;0.0;0.4221075407370265;0.204607516302024;0.2421656241152666;0.2507120155587278;0.2207116471477666;0.30109216046613363;0.0;0.4316840569897835;0.0;0.5503411461922736;0.27867910171067756;0.21327228245518118;0.0;0.21745264808520212;0.17844495428996934;0.0;0.0;0.18665765505018908;0.2832040724332385;0.15543015262209825;0.2140739485116838;0.25501750405171936;0.0;0.15242552981769672;0.0;0.0;0.15417592081657885;0.20939670879453193;0.15929576106502796;0.21407753421708148;0.0;0.34696256631891115;0.0;0.1584521649661404;0.0;0.0;0.0;0.20085633863062574;0.0;0.21158939178218975;0.16208155741328634
GO:0018108;0.0;1.0;0.0;0.0;0.0;0.0;0.4116810094503963;0.0;0.0;0.0;0.19902289546995702;0.0;0.0870581227582267;0.0;0.13555208673977803;0.3391013365409154;0.0;0.0;0.0;0.0;0.10544810386135431;0.1839225265091233;0.0;0.1821614373444654;0.3353296062361645;0.26816635863071775;0.0;0.1918785555676591;0.1329288022138514;0.0;0.0;0.0;0.0;0.0;0.2660284101653739;0.18005971274491472;0.4748388365455858;0.0;0.09106690043836768;0.0;0.0;0.18393040806043906;0.0;0.16367830256532137;0.0;0.0;0.0;0.0;0.2660207730930482;0.0;0.0;0.0;0.0;0.0;0.13156800700702978;0.17962615223495337;0.0;0.5195681896993473;0.14374637703981796;0.0;0.0;0.0;0.1753313866434221;0.0;0.4182043935117774;0.0;0.5114818532436233;0.1965743302599051;0.0;0.0;0.0;0.17533590582086797;0.0;0.0;0.0;0.0;0.14152307488064733;0.0;0.0;0.10240530656581208;0.768851452826192;0.0;0.0
GO:1901660;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.35051657101781597;0.33359218474206115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2817056317284051;0.0;0.428929220184759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3656922132860998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31494962187057574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4914313968467717;0.0;0.0;0.0;0.0
GO:1903243;0.13948712901084148;0.0;0.0;1.0;0.0;0.22554989211207738;0.0;0.18914919228454685;0.0;0.0;0.0;0.0;0.16350843787344213;0.29947959217590303;0.14382859083509283;0.0;0.34853648447900726;0.406049943700733;0.4260155238875491;0.44988420595722994;0.16153647234703464;0.0;0.16834478043162535;0.0;0.0;0.0;0.32597876716842233;0.0;0.0;0.0;0.0;0.0;0.4169140553486608;0.2378796242839881;0.0;0.2902753188466616;0.0;0.23353236463618887;0.09378834205210379;0.3408112646391411;0.24209269525287325;0.0;0.2443832907484509;0.2608681862428216;0.2537190198635592;0.19051880808883562;0.4281853588665311;0.29400385952770425;0.0;0.1514057413126767;0.0;0.18422218580542873;0.18574024473276202;0.2799005496111512;0.0;0.289488304655978;0.29747230385036877;0.0;0.0;0.3782720791363572;0.22007221839562757;0.284398664623778;0.2817180760157892;0.19623332167264276;0.0;0.31196353071194866;0.0;0.0;0.31791583070257184;0.3366386160649271;0.27061664050550344;0.28172622772521216;0.0;0.20582542228530806;0.0;0.45148110058354024;0.0;0.0;0.0;0.15655756251425243;0.0;0.30173228421331766;0.3459522840774209
GO:0002480;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9015899755002819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16289467833670496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5029034240523987;0.0;0.0;0.0;0.0;0.3190837724805754;0.0;0.0;0.0;0.0;0.0
GO:1903249;0.2880015638155497;0.0;0.0;0.22554989211207738;0.0;1.0;0.0;0.4512979157673342;0.0;0.0;0.0;0.0;0.5119263813958714;0.3400784053851465;0.12045705196580213;0.0;0.3115947812827253;0.22660133006248206;0.28256316639484014;0.26850366627448263;0.184727613466118;0.0;0.3396270118356454;0.0;0.0;0.0;0.36433605521971013;0.0;0.0;0.0;0.0;0.0;0.23137974649133478;0.6687937354922389;0.0;0.3010364916582763;0.0;0.16147742787245734;0.08325493864543124;0.289672627751223;0.45086088267433777;0.0;0.5777874244937726;0.2764191206655468;0.2273890479430527;0.15156523456914817;0.306646195175334;0.30408312508363655;0.0;0.3722085126362447;0.0;0.4525692635220565;0.5731429600335116;0.29247201098048303;0.0;0.3003913115993974;0.23072000918725105;0.0;0.0;0.33364255289009076;0.7309694969747257;0.26410051154502723;0.2939817432265018;0.15515980908330806;0.0;0.25359666779577367;0.0;0.0;0.2575160413713296;0.3890077730569025;0.21687856705102446;0.2939885054637383;0.0;0.4847770026694001;0.0;0.267221857360717;0.0;0.0;0.0;0.17974774489551976;0.0;0.23641739819811491;0.2756082335806292
GO:0006366;0.0;0.4116810094503963;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.15528272133354643;0.0;0.07750797633679685;0.0;0.11373255874405229;0.26872440885749566;0.0;0.0;0.0;0.0;0.09175442533012487;0.14593446528528325;0.0;0.14482353452958635;0.3604818752530372;0.3052981228738237;0.0;0.15089900800316924;0.11188006135651217;0.0;0.0;0.0;0.0;0.0;0.4468213536891153;0.14349194772373947;0.5550290628287456;0.0;0.08066951094640629;0.0;0.0;0.14593942725098183;0.0;0.13289276254969667;0.0;0.0;0.0;0.0;0.44680962668552104;0.0;0.0;0.0;0.0;0.0;0.11091453409945537;0.14321647151411282;0.0;0.2738705688461446;0.11944554247861579;0.0;0.0;0.0;0.14047302724769425;0.0;0.9862906524359573;0.0;0.45815020808665957;0.15378811186898758;0.0;0.0;0.0;0.14047592808730586;0.0;0.0;0.0;0.0;0.11790639010529917;0.0;0.0;0.08944193466189101;0.42620163765482544;0.0;0.0
GO:0051091;0.41497037201571185;0.0;0.0;0.18914919228454685;0.0;0.4512979157673342;0.0;1.0;0.0;0.0;0.0;0.0;0.5922999092742518;0.30611158990442217;0.12524792177526217;0.0;0.2373753841274251;0.23823680252909213;0.21448002703835523;0.2269326749532603;0.22644584921005165;0.0;0.4260893368137421;0.0;0.0;0.0;0.3881447764912278;0.0;0.0;0.0;0.0;0.0;0.2435242649289506;0.4303314174945326;0.0;0.3166895266680056;0.0;0.20873196933370342;0.0855157681748746;0.35611265525457847;0.4824307178021993;0.0;0.4467838919428234;0.28956088541714775;0.28076997948510235;0.2615447600713481;0.3229037954699753;0.38044494896129905;0.0;0.7061018741556365;0.0;0.377315552210563;0.6651956458513631;0.3072252339662916;0.0;0.3159755867671115;0.23980423281183127;0.0;0.0;0.25487443362767703;0.3672927578688852;0.20000571173811818;0.3088915530762632;0.2680691085506929;0.0;0.21375320086164373;0.0;0.0;0.21721144895887975;0.29924679156906125;0.22751354539456778;0.3088990186338952;0.0;0.8833784907127212;0.0;0.22579659866875781;0.0;0.0;0.0;0.2201557053818191;0.0;0.3108033867875966;0.23323913512213068
GO:0006886;0.0;0.0;0.35051657101781597;0.0;0.0;0.0;0.0;0.0;1.0;0.2914803957343413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2444079888112365;0.0;0.5581075488822359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1881612710488134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6991592626802515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3881103901385062;0.0;0.0;0.0;0.0
GO:0006843;0.0;0.0;0.33359218474206115;0.0;0.0;0.0;0.0;0.0;0.2914803957343413;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20719654220116365;0.0;0.2771681952991371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22294216300271605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2703850750883556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3019868374823922;0.0;0.0;0.0;0.0
