;GO:2000481;GO:0018108;GO:1901660;GO:1903243;GO:0002480;GO:1903249;GO:0006366;GO:0051091;GO:0006886;GO:0006843;GO:0002244;GO:0002479;GO:0097201;GO:0051001;GO:0051482;GO:0006914;GO:0070885;GO:0098736;GO:0140199;GO:0032720;GO:0051127;GO:0030225;GO:0033138;GO:0070206;GO:0046949;GO:0006094;GO:0045814;GO:0065003;GO:0043312;GO:0021547;GO:0042147;GO:0042742;GO:1903779;GO:0045019;GO:0044206;GO:0007218;GO:0006206;GO:0001916;GO:0098703;GO:0010469;GO:0070873;GO:0030851;GO:1902083;GO:0035589;GO:0035025;GO:0090630;GO:1900034;GO:0008284;GO:0044211;GO:0045944;GO:0006986;GO:0006469;GO:0000122;GO:0031338;GO:0071872;GO:0019221;GO:2000852;GO:0016310;GO:0072643;GO:0010751;GO:1900082;GO:1900041;GO:0060333;GO:0032781;GO:0006351;GO:1902187;GO:0042089;GO:0051085;GO:0090281;GO:0090084;GO:1902305;GO:0060337;GO:0002476;GO:0006357;GO:0051599;GO:0002820;GO:0071222;GO:0045087;GO:0006909;GO:0034314;GO:0070534;GO:2000744;GO:0032897
GO:2000481;1.0;0.0;0.0;0.05092186334953819;0.0;0.11878654506824135;0.0;0.37363064251343553;0.0;0.0;0.0;0.0;0.13787951032816764;0.25446160224054465;0.050148998868339165;0.0;0.06045879382841808;0.04583737136342332;0.054179500665246794;0.05835855851800469;0.16506131013761516;0.0;0.43603111623197804;0.0;0.0;0.0;0.1539490672219069;0.0;0.0;0.0;0.0;0.0;0.05893912990497289;0.13787951032816764;0.0;0.07032568474214707;0.0;0.15327215318010234;0.04556206372025016;0.2945431847806306;0.14380387496616776;0.0;0.2804312526163424;0.06134422349101479;0.17027408298095387;0.37633070899574583;0.06611104301467376;0.22359107189178795;0.0;0.32636355098320335;0.0;0.4991369940060112;0.18994608048972547;0.06831450158640698;0.0;0.08143941439615732;0.056447493596425494;0.0;0.0;0.05548353548255347;0.11878654506824135;0.056447493596425494;0.06831450158640698;0.36147891775425073;0.0;0.053984164015493524;0.0;0.0;0.0518452204188938;0.06012042206437605;0.059315505147700114;0.06795182213172159;0.0;0.2119086576900345;0.0;0.05769838112377498;0.0;0.0;0.0;0.16891592856541815;0.0;0.13048376409881393;0.0555423294959714
GO:0018108;0.0;1.0;0.0;0.0;0.0;0.0;0.2647086410609825;0.0;0.0;0.0;0.028928527418035255;0.0;0.024286344850750423;0.0;0.026910111188424412;0.15084568352018812;0.0;0.0;0.0;0.0;0.02502359105622119;0.025148872646410057;0.0;0.027620554176537828;0.39306218302062856;0.1295459995613332;0.0;0.041169243440838894;0.0353014297614063;0.0;0.0;0.0;0.0;0.0;0.346189972962173;0.02974345637762238;0.21189348481560807;0.0;0.02370939980386463;0.0;0.0;0.024753566778468447;0.0;0.024753566778468447;0.0;0.0;0.0;0.0;0.3328014305070855;0.0;0.0;0.0;0.0;0.0;0.024451897228887267;0.0366249370986417;0.0;0.752433618956095;0.02322736667005061;0.0;0.0;0.0;0.02858480245038969;0.0;0.317660801451963;0.0;0.24754795808843966;0.026245243033597453;0.0;0.0;0.0;0.028378485122053015;0.0;0.0;0.0;0.0;0.030817641163373218;0.0;0.0;0.025798961128506784;0.32966245286153295;0.0;0.0
GO:1901660;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2642973483916482;0.29671945387117843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2513623182062599;0.0;0.21869716654337037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5597609909857496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18350977598827234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21370469588921712;0.0;0.0;0.0;0.0
GO:1903243;0.05092186334953819;0.0;0.0;1.0;0.0;0.14096215910705703;0.0;0.0671516904805149;0.0;0.0;0.0;0.0;0.16388987889329162;0.15830481290983223;0.05079631723692003;0.0;0.32029735713637797;0.39867433141404524;0.41486368600613205;0.4031654628158024;0.0550960342349656;0.0;0.0626103619213055;0.0;0.0;0.0;0.18910205600909186;0.0;0.0;0.0;0.0;0.0;0.5141363898750654;0.16388987889329162;0.0;0.06274881637617478;0.0;0.2011905752821369;0.04609575207782078;0.2547222454802909;0.05753363185119822;0.0;0.1550072620052508;0.05463796075480087;0.20171544111505918;0.05418847689546172;0.365878342426254;0.07495736085524467;0.0;0.07684667111213271;0.0;0.2047448590913083;0.2268006721894079;0.06093008172469269;0.0;0.07282522801547152;0.43242352685514873;0.0;0.0;0.29365114960991917;0.14096215910705703;0.34250749596911156;0.06093008172469269;0.05202167320703615;0.0;0.16631914350849922;0.0;0.0;0.15965268860853846;0.16296174644604075;0.06010575823561137;0.06060226068600027;0.0;0.08328082986509781;0.0;0.34769843568708425;0.0;0.0;0.0;0.056398756957575444;0.0;0.048188336269153004;0.17117951403780093
GO:0002480;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9092640385864811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3621056491545173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6397290830663539;0.0;0.0;0.0;0.0;0.36804885759463346;0.0;0.0;0.0;0.0;0.0
GO:1903249;0.11878654506824135;0.0;0.0;0.14096215910705703;0.0;1.0;0.0;0.19792913640153514;0.0;0.0;0.0;0.0;0.2856817769673417;0.20895890036128215;0.04507807308453674;0.0;0.15854165387353428;0.042064647228987374;0.14348049547957892;0.15943865183721007;0.05589885281590537;0.0;0.14278016734082474;0.0;0.0;0.0;0.24476517237064335;0.0;0.0;0.0;0.0;0.0;0.05284482373404034;0.2856817769673417;0.0;0.06272948316682497;0.0;0.05047470214886026;0.04133727606172416;0.07055329534291062;0.46542661345933817;0.0;0.2238116588869315;0.05548353548255347;0.05748943163641322;0.04772956258412541;0.05935430562821363;0.0732211650945847;0.0;0.22240742293891935;0.0;0.2864492228688314;0.38003073312975705;0.06112435128218647;0.0;0.07142358154413656;0.05144697224782045;0.0;0.0;0.14663273868011642;0.9291048419030481;0.1489546206547414;0.06112435128218647;0.04604046229809457;0.0;0.14862935463126387;0.0;0.0;0.14328278680366235;0.15773757803996816;0.05314718896328425;0.06083383638225044;0.0;0.23816952780372708;0.0;0.15781798105124395;0.0;0.0;0.0;0.05707594597774237;0.0;0.04361053511999991;0.15249877850617896
GO:0006366;0.0;0.2647086410609825;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.03305546343668543;0.0;0.02712995012846432;0.0;0.030446048767092084;0.17515841224560363;0.0;0.0;0.0;0.0;0.02805322836159505;0.02821077785449304;0.0;0.03135862532152281;0.29127792971425404;0.3008959367141229;0.0;0.05006456100937286;0.041646371229913166;0.0;0.0;0.0;0.0;0.0;0.3083661129396031;0.034123786123728364;0.2678904612331375;0.0;0.02641198754607074;0.0;0.0;0.02771430443949531;0.0;0.02771430443949531;0.0;0.0;0.0;0.0;0.2952057496949231;0.0;0.0;0.0;0.0;0.0;0.027336705055139646;0.04350089555597225;0.0;0.22357883019020566;0.02581518229491977;0.0;0.0;0.0;0.03260743106629979;0.0;0.7529976038822191;0.0;0.3280553123927814;0.029597730552548655;0.0;0.0;0.0;0.032339231799813295;0.0;0.0;0.0;0.0;0.03554521974213824;0.0;0.0;0.02903138354892002;0.21891311407981418;0.0;0.0
GO:0051091;0.37363064251343553;0.0;0.0;0.0671516904805149;0.0;0.19792913640153514;0.0;1.0;0.0;0.0;0.0;0.0;0.2678875754946495;0.2834291648642122;0.06896844913831086;0.0;0.08088406379613647;0.05858235143890313;0.07002629921499125;0.08071562561388985;0.2008519054295916;0.0;0.23907280848798956;0.0;0.0;0.0;0.27869680520637585;0.0;0.0;0.0;0.0;0.0;0.08183048499921054;0.24049087357888038;0.0;0.09957442258726;0.0;0.20876636253669156;0.06058076345135124;0.44321502326718654;0.19689228471762543;0.0;0.17146986656027333;0.08247669465318755;0.2094996336191993;0.48794427417172515;0.09133045801961132;0.3104146959490019;0.0;0.443379547254023;0.0;0.4029492011487524;0.4230146070548271;0.09558982724601303;0.0;0.12342249861004988;0.07386199582970429;0.0;0.0;0.07222016321964497;0.15181488210193714;0.07386199582970429;0.09558982724601303;0.4612225025940906;0.0;0.0725811683355257;0.0;0.0;0.06876676364858375;0.08027958551586702;0.08255779963951385;0.09488122762614722;0.0;0.502949118477051;0.0;0.079458181467439;0.0;0.0;0.0;0.20722804524322577;0.0;0.16864856625271477;0.07542607873441795
GO:0006886;0.0;0.0;0.2642973483916482;0.0;0.0;0.0;0.0;0.0;1.0;0.3326846927623221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4324067591086286;0.0;0.5888471904898732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.43874127521882045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47428581669862535;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3318212664223629;0.0;0.0;0.0;0.0
GO:0006843;0.0;0.0;0.29671945387117843;0.0;0.0;0.0;0.0;0.0;0.3326846927623221;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2148066168652466;0.0;0.19049208362477593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3420000626488085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24223127542509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18669313363308537;0.0;0.0;0.0;0.0
