;GO:2000481;GO:0018108;GO:1901660;GO:1903243;GO:0002480;GO:1903249;GO:0006366;GO:0051091;GO:0006886;GO:0006843;GO:0002244;GO:0002479;GO:0097201;GO:0051001;GO:0051482;GO:0006914;GO:0070885;GO:0098736;GO:0140199;GO:0032720;GO:0051127;GO:0030225;GO:0033138;GO:0070206;GO:0046949;GO:0006094;GO:0045814;GO:0065003;GO:0043312;GO:0021547;GO:0042147;GO:0042742;GO:1903779;GO:0045019;GO:0044206;GO:0007218;GO:0006206;GO:0001916;GO:0098703;GO:0010469;GO:0070873;GO:0030851;GO:1902083;GO:0035589;GO:0035025;GO:0090630;GO:1900034;GO:0008284;GO:0044211;GO:0045944;GO:0006986;GO:0006469;GO:0000122;GO:0031338;GO:0071872;GO:0019221;GO:2000852;GO:0016310;GO:0072643;GO:0010751;GO:1900082;GO:1900041;GO:0060333;GO:0032781;GO:0006351;GO:1902187;GO:0042089;GO:0051085;GO:0090281;GO:0090084;GO:1902305;GO:0060337;GO:0002476;GO:0006357;GO:0051599;GO:0002820;GO:0071222;GO:0045087;GO:0006909;GO:0034314;GO:0070534;GO:2000744;GO:0032897
GO:2000481;1.0;0.0;0.0;0.05084745762711862;0.0;0.1311475409836066;0.0;0.2264150943396226;0.0;0.0;0.0;0.0;0.11688311688311692;0.11764705882352944;0.032786885245901676;0.0;0.06779661016949157;0.0625;0.06153846153846154;0.06000000000000005;0.08571428571428574;0.0;0.6744186046511628;0.0;0.0;0.0;0.10416666666666663;0.0;0.0;0.0;0.0;0.0;0.06382978723404253;0.11864406779661019;0.0;0.0888888888888889;0.0;0.06153846153846154;0.023255813953488413;0.10869565217391308;0.16666666666666663;0.0;0.23076923076923073;0.08163265306122447;0.10526315789473684;0.13043478260869568;0.0888888888888889;0.13953488372093026;0.0;0.24193548387096775;0.0;0.35593220338983056;0.13043478260869568;0.08510638297872342;0.0;0.0888888888888889;0.06779661016949157;0.0;0.0;0.07272727272727275;0.12698412698412698;0.05714285714285716;0.08695652173913049;0.1333333333333333;0.0;0.05660377358490565;0.0;0.0;0.05769230769230771;0.08333333333333337;0.06000000000000005;0.08695652173913049;0.0;0.17307692307692313;0.0;0.06000000000000005;0.0;0.0;0.0;0.08333333333333337;0.0;0.0888888888888889;0.061224489795918324
GO:0018108;0.0;1.0;0.0;0.0;0.0;0.0;0.2195121951219512;0.0;0.0;0.0;0.08333333333333337;0.0;0.031746031746031744;0.0;0.050000000000000044;0.16666666666666663;0.0;0.0;0.0;0.0;0.037735849056603765;0.07407407407407407;0.0;0.07407407407407407;0.16216216216216217;0.125;0.0;0.07999999999999996;0.04878048780487809;0.0;0.0;0.0;0.0;0.0;0.11904761904761907;0.07692307692307687;0.2666666666666667;0.0;0.03076923076923077;0.0;0.0;0.07407407407407407;0.0;0.06666666666666665;0.0;0.0;0.0;0.0;0.11904761904761907;0.0;0.0;0.0;0.0;0.0;0.04761904761904767;0.07692307692307687;0.0;0.2857142857142857;0.05405405405405406;0.0;0.0;0.0;0.07407407407407407;0.0;0.22499999999999998;0.0;0.31999999999999995;0.07999999999999996;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.0;0.052631578947368474;0.0;0.0;0.036363636363636376;0.6;0.0;0.0
GO:1901660;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.19047619047619047;0.1724137931034483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21739130434782605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0
GO:1903243;0.05084745762711862;0.0;0.0;1.0;0.0;0.09302325581395354;0.0;0.07499999999999996;0.0;0.0;0.0;0.0;0.06666666666666665;0.12903225806451613;0.05128205128205132;0.0;0.17142857142857137;0.20833333333333337;0.23684210526315785;0.24;0.05882352941176472;0.0;0.06382978723404253;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0;0.0;0.21739130434782605;0.09999999999999998;0.0;0.125;0.0;0.09302325581395354;0.03125;0.16000000000000003;0.09677419354838712;0.0;0.10526315789473684;0.1071428571428571;0.10810810810810811;0.0714285714285714;0.2272727272727273;0.125;0.0;0.05769230769230771;0.0;0.07407407407407407;0.07692307692307687;0.11538461538461542;0.0;0.125;0.13888888888888884;0.0;0.0;0.19354838709677424;0.0888888888888889;0.13043478260869568;0.12;0.07407407407407407;0.0;0.1333333333333333;0.0;0.0;0.13793103448275867;0.15384615384615385;0.1071428571428571;0.12;0.0;0.08333333333333337;0.0;0.24;0.0;0.0;0.0;0.05660377358490565;0.0;0.125;0.15384615384615385
GO:0002480;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0
GO:1903249;0.1311475409836066;0.0;0.0;0.09302325581395354;0.0;1.0;0.0;0.25;0.0;0.0;0.0;0.0;0.31481481481481477;0.16666666666666663;0.04347826086956519;0.0;0.1428571428571429;0.09090909090909094;0.125;0.11764705882352944;0.07017543859649122;0.0;0.16326530612244894;0.0;0.0;0.0;0.1875;0.0;0.0;0.0;0.0;0.0;0.09375;0.4571428571428572;0.0;0.1333333333333333;0.0;0.05882352941176472;0.028169014084507005;0.125;0.24242424242424243;0.0;0.36111111111111116;0.11764705882352944;0.09090909090909094;0.05714285714285716;0.1333333333333333;0.1333333333333333;0.0;0.1923076923076923;0.0;0.25;0.3695652173913043;0.125;0.0;0.1333333333333333;0.09090909090909094;0.0;0.0;0.1578947368421053;0.5555555555555556;0.1132075471698113;0.12903225806451613;0.05882352941176472;0.0;0.10810810810810811;0.0;0.0;0.11111111111111116;0.19354838709677424;0.08571428571428574;0.12903225806451613;0.0;0.2777777777777778;0.0;0.11764705882352944;0.0;0.0;0.0;0.06779661016949157;0.0;0.09677419354838712;0.12121212121212122
GO:0006366;0.0;0.2195121951219512;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0625;0.0;0.028169014084507005;0.0;0.04166666666666663;0.125;0.0;0.0;0.0;0.0;0.032786885245901676;0.05714285714285716;0.0;0.05714285714285716;0.18604651162790697;0.1578947368421053;0.0;0.06060606060606055;0.04081632653061229;0.0;0.0;0.0;0.0;0.0;0.24390243902439024;0.05882352941176472;0.3529411764705882;0.0;0.0273972602739726;0.0;0.0;0.05714285714285716;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.24390243902439024;0.0;0.0;0.0;0.0;0.0;0.040000000000000036;0.05882352941176472;0.0;0.12903225806451613;0.0444444444444444;0.0;0.0;0.0;0.05714285714285716;0.0;0.9655172413793104;0.0;0.28125;0.06060606060606055;0.0;0.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.04347826086956519;0.0;0.0;0.031746031746031744;0.23076923076923073;0.0;0.0
GO:0051091;0.2264150943396226;0.0;0.0;0.07499999999999996;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.39583333333333337;0.1515151515151515;0.04761904761904767;0.0;0.09999999999999998;0.10344827586206895;0.08695652173913049;0.09677419354838712;0.09615384615384615;0.0;0.2325581395348837;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.1071428571428571;0.23684210526315785;0.0;0.15384615384615385;0.0;0.08695652173913049;0.02985074626865669;0.18518518518518523;0.27586206896551724;0.0;0.25;0.1333333333333333;0.1282051282051282;0.13793103448275867;0.15384615384615385;0.19999999999999996;0.0;0.5263157894736843;0.0;0.196078431372549;0.475;0.1428571428571429;0.0;0.15384615384615385;0.09999999999999998;0.0;0.0;0.11111111111111116;0.18181818181818177;0.07843137254901966;0.14814814814814814;0.1428571428571429;0.0;0.08823529411764708;0.0;0.0;0.09090909090909094;0.13793103448275867;0.09677419354838712;0.14814814814814814;0.0;0.8260869565217391;0.0;0.09677419354838712;0.0;0.0;0.0;0.09259259259259256;0.0;0.15384615384615385;0.09999999999999998
GO:0006886;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;1.0;0.1470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.38888888888888884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0892857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0
GO:0006843;0.0;0.0;0.1724137931034483;0.0;0.0;0.0;0.0;0.0;0.1470588235294118;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1351351351351351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.0
