;GO:0006281;GO:0035563;GO:0006284;GO:0007131;GO:0007099;GO:0006283;GO:0033262;GO:0000578;GO:0000731;GO:0001701;GO:0045893;GO:0000060;GO:0032201;GO:0071897;GO:0001947;GO:0019886;GO:0071539;GO:0034502;GO:0090502;GO:0006296;GO:0006293;GO:0006294;GO:0006297;GO:0007265;GO:0006298;GO:0006974;GO:0060236;GO:0006334;GO:0000076;GO:0071364;GO:2000001;GO:0070317;GO:2001178;GO:0010389;GO:0035264;GO:0006260;GO:1900034;GO:0008285;GO:0008284;GO:0006261;GO:0042276;GO:0006267;GO:1902975;GO:1904117;GO:0046599;GO:0006303;GO:0006268;GO:0006269;GO:1902977;GO:0006302;GO:0002455;GO:0006813;GO:0060707;GO:0051383;GO:0000281;GO:0048146;GO:0032147;GO:0031297;GO:0070987;GO:1902065;GO:0006270;GO:0006273;GO:1902981;GO:0000727;GO:0031571;GO:0006272;GO:0000724;GO:0007089;GO:0042325;GO:0071548;GO:0051315;GO:0090656;GO:0021915;GO:0072708;GO:1905342;GO:1905341;GO:0030071;GO:1902990;GO:0007052;GO:0036297;GO:0060968;GO:0098535;GO:0071732;GO:0016572;GO:0010971;GO:0045739;GO:1904385;GO:0045737;GO:0000706;GO:1901796;GO:0007224;GO:0008156;GO:0030855;GO:0071163;GO:0032355;GO:0018105;GO:0016567;GO:0090307;GO:0008360;GO:0032077;GO:0030174;GO:0045740;GO:0006468;GO:0000122;GO:0051984;GO:0097421;GO:0006977;GO:0000086;GO:0031938;GO:0000083;GO:0032508;GO:0000082;GO:0071353;GO:0034644;GO:0070301;GO:0032467;GO:0045190;GO:0033314;GO:0042769;GO:0010571;GO:1900087;GO:1905775;GO:0046601;GO:0034080;GO:1902426;GO:0097711;GO:0043066;GO:0006909;GO:0071466;GO:0010569;GO:0032298;GO:2000105
GO:0006281;1.0;0.0;0.7719434035994859;0.6218633153951182;0.027703411996866222;0.7900665277436764;0.0;0.0;0.6573827788560628;0.0;0.0;0.0;0.5983840425776094;0.714302642056434;0.0;0.0;0.0;0.0;0.3285485883863805;0.3025611786872468;0.0;0.028733547986749715;0.603708254419458;0.036592782279958665;0.7195164399451565;0.9374733080941607;0.0;0.03346127460885941;0.02742461339257408;0.38668526941158354;0.0;0.0;0.0;0.0;0.0;0.7387043708105786;0.0;0.0;0.0;0.6277050067855621;0.6946373292574747;0.02341696381729374;0.4873024561580576;0.30499474077443295;0.0;0.7631263291002732;0.025721655810301506;0.5253023858643778;0.021491315517021915;0.866200485473943;0.19283333785091322;0.0;0.026402094557598947;0.02742461339257408;0.031098303299170377;0.0;0.0;0.6198157483066181;0.6913672175274458;0.20881316014378096;0.6218633153951182;0.5335816125702842;0.46201960810621034;0.6098000956001174;0.5717579135285805;0.5034171331826679;0.8066887777573969;0.0;0.0;0.2405448565099177;0.02619252379014657;0.5630860319951706;0.0;0.19649532957438287;0.0;0.0;0.0;0.5034171331826679;0.031658340123926564;0.7551568343222178;0.0;0.024434978772287282;0.4615777630203246;0.20645909898606138;0.0;0.0;0.34114508037563124;0.0;0.5335816125702842;0.0;0.03151252946341088;0.0;0.0376957172652586;0.02341696381729374;0.2708852812329705;0.25245158569989967;0.3007911752328178;0.02936905488038451;0.0;0.0;0.0;0.0;0.31593224019882143;0.0;0.0;0.0;0.6772822613553247;0.03352639651338411;0.0;0.028632995070703476;0.030817641163373218;0.032907507611776916;0.3672848769333955;0.4153689118882731;0.5274241680896622;0.0;0.586372106310173;0.02619252379014657;0.6502690429191196;0.0;0.0;0.0;0.0;0.02892660935841817;0.0;0.03260536341657157;0.0;0.0;0.39985207713341503;0.0;0.0;0.0
GO:0035563;0.0;1.0;0.0;0.0;0.0;0.0;0.04946728468493297;0.0;0.0;0.0;0.07346234230821488;0.0;0.051158810874951416;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.051158810874951416;0.0;0.0;0.06208892227155625;0.0;0.0;0.053203523106442954;0.0;0.05060261943540509;0.0;0.050185729510553875;0.05341768634804152;0.04381312964590267;0.05963021364973297;0.0;0.0;0.05409867508856425;0.06785413252400403;0.06979271786704902;0.0;0.0;0.0;0.0;0.0;0.05039944720133014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05469492869258163;0.41008387740031216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04858838236676683;0.0;0.0;0.04574956090136948;0.07356317387838691;0.0;0.0;0.0;0.0;0.0;0.04574956090136948;0.042033967468315836;0.05444828256082857;0.04492546505287154;0.0;0.0;0.056496032515809085;0.0;0.0;0.0;0.052092272751889906;0.0545318870697717;0.0;0.344416670555974;0.0;0.05861385433020507;0.05596304145972979;0.053521191018683335;0.0;0.0;0.0;0.0;0.0;0.0;0.0600345651580364;0.30043768661383297;0.046963756519824214;0.05331183689780984;0.0;0.0693452104703022;0.05223018264936246;0.0;0.05500567422859189;0.0;0.04381312964590267;0.05223018264936246;0.0;0.0;0.0;0.0;0.0;0.053203523106442954;0.0;0.048904029456705654;0.0;0.046963756519824214;0.05236394658383805;0.20083034224663399;0.04492546505287154;0.0;0.042033967468315836;0.0;0.06989152554626939;0.0;0.0;0.0530926157643328;0.042033967468315836;0.048904029456705654
GO:0006284;0.7719434035994859;0.0;1.0;0.5125513687484727;0.023004666679790172;0.6405542779195676;0.0;0.0;0.5364411756473959;0.0;0.0;0.0;0.4964944755428464;0.5737496791822394;0.0;0.0;0.0;0.0;0.26586088171272054;0.24858353737549593;0.0;0.023710544467678694;0.5001543541786018;0.028817947375358068;0.5933823390969998;0.7135020646828204;0.0;0.02683980321043804;0.022812092573563595;0.31724343220824264;0.0;0.0;0.0;0.0;0.0;0.5893880479666347;0.0;0.0;0.0;0.516513300464921;0.5763582781996441;0.01996929177207435;0.41752482856244166;0.2600904632638539;0.0;0.6227306195370631;0.021621364435832364;0.4451133039577828;0.018551764961999846;0.6897032610026719;0.16386289261944964;0.0;0.022100137607658533;0.022812092573563595;0.0252979469837501;0.0;0.0;0.5111595762389698;0.5741051822191431;0.1752600209089455;0.5125513687484727;0.45104349307186237;0.39882524504527994;0.5167121692388765;0.47988500251074095;0.429299190707282;0.6514372790929801;0.0;0.0;0.1970805893751855;0.021953107607178064;0.4719471995722378;0.0;0.16649969182075644;0.0;0.0;0.0;0.429299190707282;0.02566731343008243;0.6174135350418389;0.0;0.020704901455138494;0.38466517252510046;0.17047161024463203;0.0;0.0;0.2859287145885125;0.0;0.45104349307186237;0.0;0.025571383855757267;0.0;0.029497640364179557;0.01996929177207435;0.2169932983583324;0.20065571979450028;0.23003996983263297;0.02414161555618339;0.0;0.0;0.0;0.0;0.23879224380114533;0.0;0.0;0.0;0.5520805503157907;0.026881685803679844;0.0;0.023642032730942848;0.025111904271561642;0.02648234492816321;0.3040665946679342;0.33629616321507755;0.42933408746337376;0.0;0.48819656303901454;0.021953107607178064;0.5339981632836852;0.0;0.0;0.0;0.0;0.02384185214477439;0.0;0.026286317695161404;0.0;0.0;0.3260519523923823;0.0;0.0;0.0
GO:0007131;0.6218633153951182;0.0;0.5125513687484727;1.0;0.44394624827170986;0.5217767468644372;0.0;0.0;0.5080271350075294;0.0;0.0;0.0;0.4720582569767096;0.5413652101483345;0.0;0.0;0.0;0.0;0.25128489863157516;0.23579491331448396;0.0;0.022514034702917574;0.47536554109166074;0.02706945423451794;0.48529607807280645;0.03020997072173614;0.0;0.025316771193558314;0.02170242042218144;0.023096448141110067;0.0;0.0;0.0;0.0;0.0;0.5552666440350545;0.0;0.0;0.0;0.4901191802881619;0.4720582569767096;0.38787883676766455;0.4001074448055114;0.01911377124220526;0.0;0.5080271350075294;0.020621975026485204;0.4253725377437813;0.3614443314499523;0.5594767326629339;0.0;0.0;0.374477649119592;0.02170242042218144;0.48582739959069815;0.0;0.0;0.48529607807280645;0.47030337666907235;0.0;0.48655041794420645;0.43078518536323546;0.38290331367947356;0.6186882436531842;0.4216760531580461;0.4109072379380871;0.7710855873776572;0.0;0.0;0.0;0.4246048714759873;0.44981370060610465;0.0;0.0;0.0;0.0;0.0;0.4109072379380871;0.4925349055464638;0.503917327209871;0.0;0.01978663948571285;0.021510911652872108;0.16189267475817562;0.0;0.0;0.020923545221878833;0.0;0.6470240756829464;0.0;0.02418518651379283;0.0;0.027668313336631823;0.38787883676766455;0.0;0.188874787174977;0.21468796358198936;0.46476088931690385;0.0;0.0;0.0;0.0;0.22229172311985695;0.0;0.0;0.0;0.4817389659233325;0.5145134543463005;0.0;0.4556272074852571;0.023773771751884165;0.5072983713606165;0.02218483009939226;0.024407669327549827;0.02387517319732646;0.0;0.6756716491806258;0.4246048714759873;0.023001540398192657;0.0;0.0;0.0;0.0;0.02263239127412538;0.0;0.024823741877739832;0.0;0.0;0.02370366808800655;0.0;0.0;0.0
GO:0007099;0.027703411996866222;0.0;0.023004666679790172;0.44394624827170986;1.0;0.02340393447621552;0.0;0.0;0.022808676565513043;0.0;0.0;0.0;0.43115190190008795;0.024250039016390085;0.0;0.0;0.0;0.0;0.02357993351109733;0.02217559317426168;0.0;0.3026813295499707;0.021390160356200373;0.02599536310006183;0.02182212351854227;0.028878326904847335;0.0;0.3389597317425161;0.021006549578978136;0.022309929290988698;0.0;0.0;0.0;0.0;0.0;0.024849124238011815;0.0;0.0;0.0;0.022031708705166797;0.021246167726588917;0.37688323635856535;0.3672513156063503;0.018571933505860526;0.0;0.022808676565513043;0.2817942000811869;0.01920656017453798;0.3518779109508225;0.02503033449286009;0.0;0.0;0.020401339940053793;0.29608482325852076;0.4686999402115296;0.0;0.0;0.02182212351854227;0.02116973712405622;0.0;0.021876643500360515;0.019443700530977902;0.3518779109508225;0.01920656017453798;0.40871282260651415;0.018571933505860526;0.02376596059175926;0.0;0.0;0.0;0.4114637451299423;0.28196037752661296;0.0;0.0;0.0;0.0;0.0;0.37688323635856535;0.5337944975286532;0.022630534039172655;0.0;0.8774109121149924;0.020827074288089328;0.18345204937942833;0.0;0.0;0.020275980933668718;0.0;0.3945741449369984;0.0;0.023324151066833197;0.0;0.02654715632649773;0.37688323635856535;0.0;0.025187241707018592;0.0284798950392215;0.5350021039299365;0.0;0.0;0.0;0.0;0.02944325556657959;0.0;0.0;0.0;0.4648935648961171;0.49534357779192006;0.0;0.4405298467729735;0.32335457879848967;0.4886526260078883;0.021458197157809184;0.02353100656421573;0.02303568721655709;0.0;0.020919068091574542;0.4114637451299423;0.02222136300885264;0.0;0.0;0.0;0.0;0.3042193953799837;0.0;0.023917490658381616;0.0;0.0;0.022875990475104722;0.0;0.0;0.0
GO:0006283;0.7900665277436764;0.0;0.6405542779195676;0.5217767468644372;0.02340393447621552;1.0;0.0;0.0;0.546555062340713;0.0;0.0;0.0;0.5051460153244375;0.5853344813389495;0.0;0.0;0.0;0.0;0.27106299460605454;0.25312571092794167;0.0;0.02413491653699713;0.5089350405321243;0.029447261413966905;0.6040330665717615;0.7310699317331434;0.0;0.027384869684365366;0.02320464670294497;0.32307921826157854;0.0;0.0;0.0;0.0;0.0;0.6016197089907352;0.0;0.0;0.0;0.5258831545061282;0.586401464615448;0.020269459708345785;0.42362619587825645;0.26400000690179953;0.0;0.6344713792184132;0.021973691153118542;0.45205432337369605;0.018810554246487674;0.7041344398242081;0.16637705455399646;0.0;0.022468373465070406;0.02320464670294497;0.02578162350289755;0.0;0.0;0.5203344723960089;0.5840693218527063;0.1781391519899479;0.5217767468644372;0.45817217420264694;0.4043886887398482;0.5247696889023775;0.4877684423213149;0.43575219132384907;0.6642966164672437;0.0;0.0;0.20072873869795596;0.022316419816850137;0.4797576737426041;0.0;0.16909605904545086;0.0;0.0;0.0;0.43575219132384907;0.026165356071097906;0.6289527999341743;0.0;0.021027770085949665;0.39122213570349484;0.17351374296204358;0.0;0.0;0.2906606821515869;0.0;0.45817217420264694;0.0;0.026065674816823745;0.0;0.030157329950248755;0.020269459708345785;0.22142418432226696;0.20488388114063505;0.23561435881720333;0.02458170174462512;0.0;0.0;0.0;0.0;0.2448044198064361;0.0;0.0;0.0;0.5625402920534047;0.02742847204772619;0.0;0.024063934073774686;0.025588425972444442;0.027012845974040803;0.3094235719450809;0.34286121214555726;0.43751851418611504;0.0;0.49655889767868083;0.022316419816850137;0.5437778778285349;0.0;0.0;0.0;0.0;0.024270980061372346;0.0;0.026808916581757256;0.0;0.0;0.3322194582321081;0.0;0.0;0.0
GO:0033262;0.0;0.04946728468493297;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.29889572783905405;0.0;0.051452463441874464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06702780759020319;0.0;0.0;0.08144822462825842;0.0;0.0;0.48235703568570953;0.0;0.3886913684565181;0.0;0.3854711034309714;0.4843103357884328;0.0573562907887846;0.541013291174137;0.0;0.0;0.0709029784267545;0.08906871067911952;0.09163336277625937;0.0;0.0;0.0;0.0;0.0;0.4567908038919004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07168923979923034;0.18953878000952976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44028692320884155;0.0;0.0;0.41443078520538135;0.21382126417291938;0.0;0.0;0.0;0.0;0.0;0.05271700259003229;0.04841537023134746;0.4937113185417849;0.04515175978830506;0.0;0.0;0.16374699370914922;0.0;0.0;0.0;0.4722232583490466;0.5864071229576081;0.0;0.4087888455756337;0.0;0.07685962725317257;0.07336181126739771;0.7717972398905738;0.0;0.0;0.0;0.0;0.0;0.0;0.0787351490987784;0.4986130155707713;0.7745059612765764;0.7687602061129608;0.0;0.2820137808878766;0.06843973612029836;0.0;0.49879668895314794;0.0;0.17766965369109988;0.21200227643697905;0.0;0.0;0.0;0.0;0.0;0.48235703568570953;0.0;0.44316287108647234;0.0;0.9491236702907255;0.4747004883747552;0.05501619495338685;0.40692795868233345;0.0;0.38061382315352693;0.0;0.09176411037136836;0.0;0.0;0.5708377418603668;0.6928229766865585;0.8066796338588164
GO:0000578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.290812516281633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2723854566028772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000731;0.6573827788560628;0.0;0.5364411756473959;0.5080271350075294;0.022808676565513043;0.546555062340713;0.0;0.0;1.0;0.0;0.0;0.0;0.4922480922819095;0.9311382963114512;0.0;0.0;0.0;0.0;0.26331554808863156;0.24635689304024125;0.0;0.023502396673371468;0.49584540793016496;0.028511049150082367;0.5066597716783887;0.03201663092182805;0.0;0.026573396883080955;0.02261935628093327;0.02413778979810429;0.0;0.0;0.0;0.0;0.0;0.5834135888693033;0.0;0.0;0.0;0.5119191668009313;0.9261707554213607;0.01982144355999913;0.41451774043808354;0.01982144355999913;0.0;0.5314874059675546;0.02144814723602409;0.4416973180970734;0.018424094765587845;0.5880631086424652;0.0;0.0;0.021919196294401498;0.02261935628093327;0.02506113474477105;0.0;0.0;0.5066597716783887;0.9225810206403359;0.0;0.5080271350075294;0.44753623796909026;0.3960805952788942;0.4416973180970734;0.02161829570905092;0.4261207546107065;0.5557513531656917;0.0;0.0;0.0;0.021774556128490167;0.4681087056398944;0.0;0.0;0.0;0.0;0.0;0.4261207546107065;0.02542356879686717;0.5269909387011708;0.0;0.020546003372359907;0.02241140053959446;0.16897937719766074;0.0;0.0;0.021774556128490167;0.0;0.44753623796909026;0.0;0.025329449184132297;0.0;0.029176175308559302;0.01982144355999913;0.0;0.19859146637957448;0.22733094649014193;0.02392586490746056;0.0;0.0;0.0;0.0;0.23587446722340688;0.0;0.0;0.0;0.024840449620312885;0.02661445153087248;0.0;0.023435080837380846;0.024878546225230565;0.0262229531707652;0.023143883719681384;0.025573588733704078;0.024989612972975146;0.0;0.48409034632230724;0.021774556128490167;0.024034150181491937;0.0;0.0;0.0;0.0;0.02363140277619041;0.0;0.026030733326163156;0.0;0.0;0.024801786214143157;0.0;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.290812516281633;0.0;1.0;0.0;0.0;0.0;0.0;0.2460526966116321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32062964674185207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2135511274681736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.300702274076555;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29380624635423813;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.305096043523663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
