;GO:0006281;GO:0035563;GO:0006284;GO:0007131;GO:0007099;GO:0006283;GO:0033262;GO:0000578;GO:0000731;GO:0001701;GO:0045893;GO:0000060;GO:0032201;GO:0071897;GO:0001947;GO:0019886;GO:0071539;GO:0034502;GO:0090502;GO:0006296;GO:0006293;GO:0006294;GO:0006297;GO:0007265;GO:0006298;GO:0006974;GO:0060236;GO:0006334;GO:0000076;GO:0071364;GO:2000001;GO:0070317;GO:2001178;GO:0010389;GO:0035264;GO:0006260;GO:1900034;GO:0008285;GO:0008284;GO:0006261;GO:0042276;GO:0006267;GO:1902975;GO:1904117;GO:0046599;GO:0006303;GO:0006268;GO:0006269;GO:1902977;GO:0006302;GO:0002455;GO:0006813;GO:0060707;GO:0051383;GO:0000281;GO:0048146;GO:0032147;GO:0031297;GO:0070987;GO:1902065;GO:0006270;GO:0006273;GO:1902981;GO:0000727;GO:0031571;GO:0006272;GO:0000724;GO:0007089;GO:0042325;GO:0071548;GO:0051315;GO:0090656;GO:0021915;GO:0072708;GO:1905342;GO:1905341;GO:0030071;GO:1902990;GO:0007052;GO:0036297;GO:0060968;GO:0098535;GO:0071732;GO:0016572;GO:0010971;GO:0045739;GO:1904385;GO:0045737;GO:0000706;GO:1901796;GO:0007224;GO:0008156;GO:0030855;GO:0071163;GO:0032355;GO:0018105;GO:0016567;GO:0090307;GO:0008360;GO:0032077;GO:0030174;GO:0045740;GO:0006468;GO:0000122;GO:0051984;GO:0097421;GO:0006977;GO:0000086;GO:0031938;GO:0000083;GO:0032508;GO:0000082;GO:0071353;GO:0034644;GO:0070301;GO:0032467;GO:0045190;GO:0033314;GO:0042769;GO:0010571;GO:1900087;GO:1905775;GO:0046601;GO:0034080;GO:1902426;GO:0097711;GO:0043066;GO:0006909;GO:0071466;GO:0010569;GO:0032298;GO:2000105
GO:0006281;1.0;0.0;0.9795978930703035;0.7389204756579685;0.1671446118398876;0.9600120260841687;0.0;0.0;0.6577544482151257;0.0;0.0;0.0;0.6393422639941737;0.6701700376361526;0.0;0.0;0.0;0.0;0.7185201233823405;0.7352961615014578;0.0;0.17223292730927212;0.8294132635868482;0.18179305301685508;0.9795978930703035;0.5196285548726619;0.0;0.16310925873381596;0.16693987297700333;0.2680412012066209;0.0;0.0;0.0;0.0;0.0;0.7405774846504096;0.0;0.0;0.0;0.7254294046649445;0.7601829932793287;0.15884488488858514;0.7408655718719451;0.21358777349336583;0.0;0.9412185564297784;0.17702232527337286;0.657758059393397;0.1587029203545044;0.9795978930703035;0.16250638056411323;0.0;0.1817223749677255;0.1878022363602219;0.1940822326380979;0.0;0.0;0.8104344646210342;0.7601829932793287;0.15420713724972482;0.8294132635868482;0.7749732786212696;0.6008787874534003;0.9057571074573942;0.26693083823967656;0.7749732786212696;0.92314064519483;0.0;0.0;0.14714506855839193;0.2005103913266866;0.7549303947582009;0.0;0.19401768410769915;0.0;0.0;0.0;0.6166399723792091;0.16268041026307858;0.9795978930703035;0.0;0.16740764125002572;0.2972422563607501;0.41591354659816004;0.0;0.0;0.21358777349336583;0.0;0.7546644855722731;0.0;0.18730079611686068;0.0;0.20010567949344388;0.16734992371321797;0.1768447323303978;0.4440220835654329;0.48531673508632805;0.1472483530835391;0.0;0.0;0.0;0.0;0.473787696184057;0.0;0.0;0.0;0.2266669017063539;0.18822076776607977;0.0;0.1283997437612088;0.18225255087842518;0.18821971781371608;0.2832026221514793;0.27543485144118984;0.30328337369933384;0.0;0.578049624754789;0.11239804594133779;0.488198443749261;0.0;0.0;0.0;0.0;0.1347247847719536;0.0;0.18714483186607103;0.0;0.0;0.31763227429526314;0.0;0.0;0.0
GO:0035563;0.0;1.0;0.0;0.0;0.0;0.0;0.20152873225793716;0.0;0.0;0.0;0.13875424895222185;0.0;0.15349045500771616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.261487474987078;0.0;0.0;0.3138552589978513;0.0;0.0;0.25070810352367867;0.0;0.27206424043185945;0.0;0.2854332570233657;0.2732193889601308;0.2509075080449104;0.285958997972833;0.0;0.0;0.3318942761910186;0.33198382626527734;0.33198182739804416;0.0;0.0;0.0;0.0;0.0;0.2317690081610811;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29973305615938767;0.2064524358672309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12914700033870236;0.0;0.0;0.19584953223098844;0.31535243654582196;0.0;0.0;0.0;0.0;0.0;0.2856260137425203;0.2856264272798959;0.19551453902293733;0.14619591843819027;0.0;0.0;0.33152055861654944;0.0;0.0;0.0;0.20214819355977864;0.16400558130567672;0.0;0.1816262928349135;0.0;0.2993551853401268;0.3306410963635028;0.15613613417074282;0.0;0.0;0.0;0.0;0.0;0.0;0.29815356299534906;0.2628611710651983;0.2158786665711385;0.16011093443860508;0.0;0.13013957091219228;0.3319751891391844;0.0;0.10493497730692292;0.0;0.1685943510564677;0.18269513979434246;0.0;0.0;0.0;0.0;0.0;0.2510145785581668;0.0;0.1519208804451672;0.0;0.13274840342480326;0.2021478005566078;0.24007235852487524;0.16009810582704107;0.0;0.10061757441993757;0.0;0.2731749454061075;0.0;0.0;0.2082588706650862;0.14529994815050845;0.15234606343162474
GO:0006284;0.9795978930703035;0.0;1.0;0.723828064775886;0.16280975480458018;0.941193620460781;0.0;0.0;0.6457686692229933;0.0;0.0;0.0;0.6280123375228561;0.657731785999528;0.0;0.0;0.0;0.0;0.7024510405480023;0.7184767380748086;0.0;0.1676337555034743;0.8104453222779927;0.17667672249199176;0.9600116330784839;0.50408669075879;0.0;0.1589786005388129;0.16261549177103288;0.2614513148846377;0.0;0.0;0.0;0.0;0.0;0.7254180035750466;0.0;0.0;0.0;0.7108776449911811;0.7483350917082836;0.15492479399230363;0.7256944151260001;0.20938242348343936;0.0;0.9231227839170916;0.17216741752522036;0.6457721499922829;0.1547897470278981;0.9600116330784839;0.15840581727098121;0.0;0.17660996601528048;0.18234714896643223;0.18826186897162306;0.0;0.0;0.7923151664439084;0.7483350917082836;0.15050994821072447;0.8104453222779927;0.7583887134116837;0.5908604128354137;0.888987057137416;0.26276907027800833;0.7583887134116837;0.9057268948405948;0.0;0.0;0.14377505817248093;0.19430425693671557;0.739183863847216;0.0;0.18820113329650967;0.0;0.0;0.0;0.6060937486740419;0.15857117064126997;0.9600116330784839;0.0;0.16305930773220825;0.29139957855303644;0.4079115442486114;0.0;0.0;0.20938242348343936;0.0;0.7389289299034261;0.0;0.1818743796252562;0.0;0.19392418666863853;0.16300454913529358;0.1719994274975632;0.4349137829904728;0.4744562053108117;0.14387366431198106;0.0;0.0;0.0;0.0;0.46343153098400813;0.0;0.0;0.0;0.22365889260188476;0.18274169381336053;0.0;0.1258261671544901;0.17711068948979847;0.18274070409898832;0.2758563701101249;0.2684811158514387;0.29720321966656277;0.0;0.5687721675214976;0.1104210194484443;0.47445497794827235;0.0;0.0;0.0;0.0;0.13189420634098004;0.0;0.1817273180059068;0.0;0.0;0.30842029177990044;0.0;0.0;0.0
GO:0007131;0.7389204756579685;0.0;0.723828064775886;1.0;0.22416356689734765;0.7093401275521506;0.0;0.0;0.6584242392814519;0.0;0.0;0.0;0.678426691570755;0.6708653662877808;0.0;0.0;0.0;0.0;0.7194221161576685;0.7362407931988075;0.0;0.17249230470694937;0.8304785567642203;0.18208204821985893;0.723828064775886;0.19387883610642329;0.0;0.16334186550133936;0.16718354171880803;0.15844753331211434;0.0;0.0;0.0;0.0;0.0;0.7414266816702678;0.0;0.0;0.0;0.726244198205691;0.561560876979186;0.21301705053544068;0.7862799254568202;0.12622293726195358;0.0;0.6954389473018054;0.17729634008094322;0.6584278578180105;0.21282640652707926;0.723828064775886;0.0;0.0;0.2483643910875797;0.18811066905504978;0.2603518852746201;0.0;0.0;0.8114515331892378;0.561560876979186;0.0;0.8304785567642203;0.7759032381284123;0.6375738918128803;0.7070013684650076;0.13326534429115994;0.7759032381284123;0.7205846452205036;0.0;0.0;0.0;0.2689900697052318;0.7558128464226749;0.0;0.0;0.0;0.0;0.0;0.6543135617718052;0.2181679522362901;0.723828064775886;0.0;0.16765267843477208;0.12600812856835525;0.41636120545411764;0.0;0.0;0.12622293726195358;0.0;0.8933558863696455;0.0;0.18760758260749996;0.0;0.20045588619243515;0.22443932082873252;0.0;0.44453233211836635;0.4859263696646585;0.19744564079912671;0.0;0.0;0.0;0.0;0.4743686928693517;0.0;0.0;0.0;0.11314872705062913;0.25247607270727596;0.0;0.17214313464526634;0.1825430100161903;0.25247466200120555;0.16742302361668004;0.1628243642012391;0.12857197797647946;0.0;0.6112391003703629;0.15066888486641;0.18213328625107783;0.0;0.0;0.0;0.0;0.13488343925570664;0.0;0.18745110723315564;0.0;0.0;0.18781043459253438;0.0;0.0;0.0
GO:0007099;0.1671446118398876;0.0;0.16280975480458018;0.22416356689734765;1.0;0.15869414300132614;0.0;0.0;0.14457454913406723;0.0;0.0;0.0;0.32993567876407826;0.14797611178196993;0.0;0.0;0.0;0.0;0.18875549731130103;0.1945909741943633;0.0;0.48895155204551494;0.19453052099090506;0.26074739781685624;0.16280975480458018;0.2856359156410539;0.0;0.45338868191804654;0.23123794434202966;0.21485336487858264;0.0;0.0;0.0;0.0;0.0;0.16786919915962195;0.0;0.0;0.0;0.16350043759774194;0.11910819131761871;0.5105302547771109;0.22491871588559184;0.1596018870371488;0.0;0.15478655520395043;0.5082335234599228;0.14457553401126566;0.5099100269375059;0.16280975480458018;0.0;0.0;0.2606020205071222;0.5532709029998996;0.38406821628551213;0.0;0.0;0.18868032144568903;0.11910819131761871;0.0;0.19453052099090506;0.17797706922401557;0.17326191523251908;0.1475218398976452;0.15957680272513786;0.17797706922401557;0.15106552417654762;0.0;0.0;0.0;0.4031676062687582;0.3483226141010556;0.0;0.0;0.0;0.0;0.0;0.3156144034992832;0.6031254950253263;0.16280975480458018;0.0;0.8492253899432862;0.15925860116636073;0.2627792944025826;0.0;0.0;0.1596018870371488;0.0;0.23030791307834453;0.0;0.2722292385922623;0.0;0.3001445033880856;0.548429855227425;0.0;0.1683340145163025;0.18891545144273342;0.654197476563477;0.0;0.0;0.0;0.0;0.18305925556255515;0.0;0.0;0.0;0.13156727991662845;0.36717189279196316;0.0;0.2187289787203509;0.5297948461582991;0.3671689092384123;0.23169634186892216;0.22298101385522176;0.1633761541006727;0.0;0.12345300464259298;0.18519138991104794;0.26085248528821137;0.0;0.0;0.0;0.0;0.3516617145490793;0.0;0.2718998933398159;0.0;0.0;0.27265656515013714;0.0;0.0;0.0
GO:0006283;0.9600120260841687;0.0;0.941193620460781;0.7093401275521506;0.15869414300132614;1.0;0.0;0.0;0.6342121214816142;0.0;0.0;0.0;0.6170771991174597;0.6457470663003797;0.0;0.0;0.0;0.0;0.6870852853695562;0.7024098956495799;0.0;0.1632739075410429;0.7923259067279549;0.17184059019123046;0.941193620460781;0.48944781906210044;0.0;0.15505206698268015;0.15850957168142357;0.25517780801713164;0.0;0.0;0.0;0.0;0.0;0.7108669886688915;0.0;0.0;0.0;0.6968984878052115;0.7368510671433401;0.15119360344361085;0.7111324204385764;0.20533955618779814;0.0;0.9057100508599679;0.1675717886040014;0.6342154787830195;0.15106498035764165;0.941193620460781;0.15450717959976218;0.0;0.17177743766293502;0.1772001262169345;0.1827805456663752;0.0;0.0;0.7749887020862208;0.7368510671433401;0.146985962407591;0.7923259067279549;0.7424994198582215;0.5811708249336353;0.8728270364157977;0.25873516516267975;0.7424994198582215;0.8889582898992281;0.0;0.0;0.14055602029072867;0.18847088498881465;0.7240811045390506;0.0;0.18272329465673423;0.0;0.0;0.0;0.5959024025860945;0.15466448983145328;0.941193620460781;0.0;0.15893122948425514;0.28578227636647907;0.4002117946798427;0.0;0.0;0.20533955618779814;0.0;0.7238364798999471;0.0;0.17675363678090705;0.0;0.18811327197860764;0.15887920793261545;0.16741264298307615;0.42617182676445725;0.46407132289899233;0.14065025894755567;0.0;0.0;0.0;0.0;0.4535186151906539;0.0;0.0;0.0;0.22072973334580337;0.17757268941360801;0.0;0.1233537798051302;0.17225109698390917;0.17757175489706004;0.26888174326133363;0.26186997966455555;0.29136217855776014;0.0;0.5597879859848951;0.10851237901053175;0.46146437926305783;0.0;0.0;0.0;0.0;0.12918017614788924;0.0;0.17661473657230678;0.0;0.0;0.29972775475802843;0.0;0.0;0.0
GO:0033262;0.0;0.20152873225793716;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.5430620284015877;0.0;0.11823381857325124;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29318273323084815;0.0;0.0;0.32965770862065336;0.0;0.0;0.3962901756961102;0.0;0.3598387274768414;0.0;0.37121336987908204;0.41953505706433347;0.2852077645967633;0.43211067794637237;0.0;0.0;0.34117728563008776;0.34123324723971965;0.3412319982372781;0.0;0.0;0.0;0.0;0.0;0.37564801003415854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3202832679020087;0.33013216047017857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24268116796517045;0.0;0.0;0.33347610091242635;0.460153394191797;0.0;0.0;0.0;0.0;0.0;0.24856483302971533;0.2485650644778644;0.3330627199158541;0.11385773758977;0.0;0.0;0.47607884022450997;0.0;0.0;0.0;0.34117671421301576;0.49642310169212717;0.0;0.3266347567775303;0.0;0.320027966265809;0.3403929049345295;0.6717793676715336;0.0;0.0;0.0;0.0;0.0;0.0;0.3192145342103806;0.47581424739126826;0.9013546223998419;0.6848235620026353;0.0;0.5161497575496609;0.34122785024487384;0.0;0.20488865037738985;0.0;0.6310365084110837;0.6699891998966936;0.0;0.0;0.0;0.0;0.0;0.3966158147487112;0.0;0.27572348009695397;0.0;0.7286798623468755;0.3411762379567623;0.22308442677962065;0.2870435528375141;0.0;0.1978371807286779;0.0;0.30174353861445474;0.0;0.0;0.5917877846065523;0.6715407863035131;0.6966689890472887
GO:0000578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3532638274718287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4243148470419421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000731;0.6577544482151257;0.0;0.6457686692229933;0.6584242392814519;0.14457454913406723;0.6342121214816142;0.0;0.0;1.0;0.0;0.0;0.0;0.5781819116373599;0.98300833191942;0.0;0.0;0.0;0.0;0.6335437482252295;0.6465504504603036;0.0;0.14836587697254722;0.7293288532475223;0.1554058590423129;0.6457686692229933;0.16391844376304146;0.0;0.14154555364965898;0.14442134479752824;0.13785551574296362;0.0;0.0;0.0;0.0;0.0;0.8506221173959216;0.0;0.0;0.0;0.835087644514902;0.8654995299708654;0.1383230442512213;0.6599681876977873;0.11280030129179253;0.0;0.6230765104133588;0.15190622786898614;0.8996243341070523;0.13821537972876724;0.6457686692229933;0.0;0.0;0.15535420678897138;0.1597762162229216;0.16429915071720363;0.0;0.0;0.7146133749233973;0.8654995299708654;0.0;0.7293288532475223;0.6868985360606146;0.8288645087884206;0.6019393481070071;0.0909777694763906;0.6868985360606146;0.6123215420477097;0.0;0.0;0.0;0.1688825101800341;0.6711060566338297;0.0;0.0;0.0;0.0;0.0;0.5595520511512116;0.141222488520227;0.6457686692229933;0.0;0.14477129742378222;0.11262871823074112;0.37300942223534744;0.0;0.0;0.11280030129179253;0.0;0.6708959117503844;0.0;0.1594131256177556;0.0;0.16859531326132424;0.14472813136340149;0.0;0.3954613947078086;0.427887732054309;0.12944563212314983;0.0;0.0;0.0;0.0;0.4189005239608197;0.0;0.0;0.0;0.07825771603969414;0.16007905144556428;0.0;0.11465022193235276;0.15574152276037215;0.16007829198735482;0.1446000197708679;0.14115678384256755;0.11467260314805142;0.0;0.5275910895140504;0.10171951345380477;0.15544318191352655;0.0;0.0;0.0;0.0;0.11966671189969551;0.0;0.15930013358577577;0.0;0.0;0.1595595643889298;0.0;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3532638274718287;0.0;1.0;0.0;0.0;0.0;0.0;0.287101066025465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47735389797752187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29895751706759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44830762566153226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35218502392339196;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.404523793583262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
