;GO:0006281;GO:0035563;GO:0006284;GO:0007131;GO:0007099;GO:0006283;GO:0033262;GO:0000578;GO:0000731;GO:0001701;GO:0045893;GO:0000060;GO:0032201;GO:0071897;GO:0001947;GO:0019886;GO:0071539;GO:0034502;GO:0090502;GO:0006296;GO:0006293;GO:0006294;GO:0006297;GO:0007265;GO:0006298;GO:0006974;GO:0060236;GO:0006334;GO:0000076;GO:0071364;GO:2000001;GO:0070317;GO:2001178;GO:0010389;GO:0035264;GO:0006260;GO:1900034;GO:0008285;GO:0008284;GO:0006261;GO:0042276;GO:0006267;GO:1902975;GO:1904117;GO:0046599;GO:0006303;GO:0006268;GO:0006269;GO:1902977;GO:0006302;GO:0002455;GO:0006813;GO:0060707;GO:0051383;GO:0000281;GO:0048146;GO:0032147;GO:0031297;GO:0070987;GO:1902065;GO:0006270;GO:0006273;GO:1902981;GO:0000727;GO:0031571;GO:0006272;GO:0000724;GO:0007089;GO:0042325;GO:0071548;GO:0051315;GO:0090656;GO:0021915;GO:0072708;GO:1905342;GO:1905341;GO:0030071;GO:1902990;GO:0007052;GO:0036297;GO:0060968;GO:0098535;GO:0071732;GO:0016572;GO:0010971;GO:0045739;GO:1904385;GO:0045737;GO:0000706;GO:1901796;GO:0007224;GO:0008156;GO:0030855;GO:0071163;GO:0032355;GO:0018105;GO:0016567;GO:0090307;GO:0008360;GO:0032077;GO:0030174;GO:0045740;GO:0006468;GO:0000122;GO:0051984;GO:0097421;GO:0006977;GO:0000086;GO:0031938;GO:0000083;GO:0032508;GO:0000082;GO:0071353;GO:0034644;GO:0070301;GO:0032467;GO:0045190;GO:0033314;GO:0042769;GO:0010571;GO:1900087;GO:1905775;GO:0046601;GO:0034080;GO:1902426;GO:0097711;GO:0043066;GO:0006909;GO:0071466;GO:0010569;GO:0032298;GO:2000105
GO:0006281;1.0;0.0;0.9545454545454546;0.6153846153846154;0.06666666666666665;0.9130434782608696;0.0;0.0;0.5;0.0;0.0;0.0;0.48484848484848486;0.5161290322580645;0.0;0.0;0.0;0.0;0.5833333333333333;0.6086956521739131;0.0;0.06896551724137934;0.7619047619047619;0.07407407407407407;0.9545454545454546;0.2857142857142857;0.0;0.06451612903225812;0.06666666666666665;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.5925925925925926;0.5833333333333333;0.0625;0.6153846153846154;0.09999999999999998;0.0;0.875;0.0714285714285714;0.5;0.0625;0.9545454545454546;0.06451612903225812;0.0;0.07407407407407407;0.07692307692307687;0.07999999999999996;0.0;0.0;0.7272727272727273;0.5833333333333333;0.06060606060606055;0.7619047619047619;0.6666666666666667;0.43243243243243246;0.8076923076923077;0.14;0.6666666666666667;0.84;0.0;0.0;0.05714285714285716;0.08333333333333337;0.64;0.0;0.07999999999999996;0.0;0.0;0.0;0.4571428571428572;0.06451612903225812;0.9545454545454546;0.0;0.06666666666666665;0.1578947368421053;0.25;0.0;0.0;0.09999999999999998;0.0;0.64;0.0;0.07692307692307687;0.0;0.08333333333333337;0.06666666666666665;0.0714285714285714;0.2727272727272727;0.31034482758620685;0.05714285714285716;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.11475409836065575;0.07692307692307687;0.0;0.04878048780487809;0.07407407407407407;0.07692307692307687;0.1428571428571429;0.13793103448275867;0.16216216216216217;0.0;0.41025641025641024;0.04166666666666663;0.31818181818181823;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.07692307692307687;0.0;0.0;0.16666666666666663;0.0;0.0;0.0
GO:0035563;0.0;1.0;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.052631578947368474;0.0;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.15384615384615385;0.0;0.0;0.11111111111111116;0.0;0.125;0.0;0.1333333333333333;0.125;0.11111111111111116;0.1333333333333333;0.0;0.0;0.16666666666666663;0.16666666666666663;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04878048780487809;0.0;0.0;0.07999999999999996;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.1333333333333333;0.07999999999999996;0.05714285714285716;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.08333333333333337;0.06451612903225812;0.0;0.08163265306122447;0.0;0.1428571428571429;0.16666666666666663;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.12903225806451613;0.09090909090909094;0.0625;0.0;0.04878048780487809;0.16666666666666663;0.0;0.038461538461538436;0.0;0.06666666666666665;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.05882352941176472;0.0;0.050000000000000044;0.08333333333333337;0.11111111111111116;0.0625;0.0;0.036363636363636376;0.0;0.125;0.0;0.0;0.08695652173913049;0.05555555555555558;0.05882352941176472
GO:0006284;0.9545454545454546;0.0;1.0;0.5925925925925926;0.06451612903225812;0.9565217391304348;0.0;0.0;0.48484848484848486;0.0;0.0;0.0;0.47058823529411764;0.5;0.0;0.0;0.0;0.0;0.56;0.5833333333333333;0.0;0.06666666666666665;0.7272727272727273;0.0714285714285714;1.0;0.2727272727272727;0.0;0.0625;0.06451612903225812;0.12903225806451613;0.0;0.0;0.0;0.0;0.0;0.5925925925925926;0.0;0.0;0.0;0.5714285714285714;0.6111111111111112;0.06060606060606055;0.5925925925925926;0.09756097560975607;0.0;0.9166666666666666;0.06896551724137934;0.48484848484848486;0.06060606060606055;1.0;0.0625;0.0;0.0714285714285714;0.07407407407407407;0.07692307692307687;0.0;0.0;0.6956521739130435;0.6111111111111112;0.05882352941176472;0.7272727272727273;0.64;0.42105263157894735;0.8461538461538461;0.13725490196078427;0.64;0.88;0.0;0.0;0.05555555555555558;0.07999999999999996;0.6153846153846154;0.0;0.07692307692307687;0.0;0.0;0.0;0.4444444444444444;0.0625;1.0;0.0;0.06451612903225812;0.15384615384615385;0.2432432432432432;0.0;0.0;0.09756097560975607;0.0;0.6153846153846154;0.0;0.07407407407407407;0.0;0.07999999999999996;0.06451612903225812;0.06896551724137934;0.2647058823529411;0.30000000000000004;0.05555555555555558;0.0;0.0;0.0;0.0;0.29032258064516125;0.0;0.0;0.0;0.11290322580645162;0.07407407407407407;0.0;0.04761904761904767;0.0714285714285714;0.07407407407407407;0.13793103448275867;0.1333333333333333;0.1578947368421053;0.0;0.4;0.04081632653061229;0.30434782608695654;0.0;0.0;0.0;0.0;0.050000000000000044;0.0;0.07407407407407407;0.0;0.0;0.16000000000000003;0.0;0.0;0.0
GO:0007131;0.6153846153846154;0.0;0.5925925925925926;1.0;0.10344827586206895;0.5714285714285714;0.0;0.0;0.5;0.0;0.0;0.0;0.53125;0.5161290322580645;0.0;0.0;0.0;0.0;0.5833333333333333;0.6086956521739131;0.0;0.06896551724137934;0.7619047619047619;0.07407407407407407;0.5925925925925926;0.07999999999999996;0.0;0.06451612903225812;0.06666666666666665;0.0625;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.5925925925925926;0.3902439024390244;0.09677419354838712;0.6799999999999999;0.04761904761904767;0.0;0.5517241379310345;0.0714285714285714;0.5;0.09677419354838712;0.5925925925925926;0.0;0.0;0.11538461538461542;0.07692307692307687;0.125;0.0;0.0;0.7272727272727273;0.3902439024390244;0.0;0.7619047619047619;0.6666666666666667;0.4722222222222222;0.5666666666666667;0.05555555555555558;0.6666666666666667;0.5862068965517242;0.0;0.0;0.0;0.13043478260869568;0.64;0.0;0.0;0.0;0.0;0.0;0.5;0.09999999999999998;0.5925925925925926;0.0;0.06666666666666665;0.04761904761904767;0.25;0.0;0.0;0.04761904761904767;0.0;0.8636363636363636;0.0;0.07692307692307687;0.0;0.08333333333333337;0.10344827586206895;0.0;0.2727272727272727;0.31034482758620685;0.08823529411764708;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0461538461538461;0.12;0.0;0.07499999999999996;0.07407407407407407;0.12;0.06666666666666665;0.06451612903225812;0.04878048780487809;0.0;0.4473684210526315;0.06382978723404253;0.07407407407407407;0.0;0.0;0.0;0.0;0.05128205128205132;0.0;0.07692307692307687;0.0;0.0;0.07692307692307687;0.0;0.0;0.0
GO:0007099;0.06666666666666665;0.0;0.06451612903225812;0.10344827586206895;1.0;0.0625;0.0;0.0;0.05555555555555558;0.0;0.0;0.0;0.18181818181818177;0.05714285714285716;0.0;0.0;0.0;0.0;0.07692307692307687;0.07999999999999996;0.0;0.3125;0.07999999999999996;0.11764705882352944;0.06451612903225812;0.1333333333333333;0.0;0.2777777777777778;0.09999999999999998;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.06666666666666665;0.0;0.0;0.0;0.06451612903225812;0.0444444444444444;0.33333333333333337;0.10344827586206895;0.0625;0.0;0.06060606060606055;0.33333333333333337;0.05555555555555558;0.33333333333333337;0.06451612903225812;0.0;0.0;0.11764705882352944;0.3846153846153846;0.2142857142857143;0.0;0.0;0.07692307692307687;0.0444444444444444;0.0;0.07999999999999996;0.0714285714285714;0.07499999999999996;0.05714285714285716;0.06818181818181823;0.0714285714285714;0.05882352941176472;0.0;0.0;0.0;0.23076923076923073;0.1923076923076923;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.4375;0.06451612903225812;0.0;0.8333333333333334;0.0625;0.12903225806451613;0.0;0.0;0.0625;0.0;0.1071428571428571;0.0;0.125;0.0;0.1428571428571429;0.375;0.0;0.06666666666666665;0.07692307692307687;0.5;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0;0.054545454545454564;0.19999999999999996;0.0;0.09999999999999998;0.3571428571428571;0.19999999999999996;0.09999999999999998;0.09523809523809523;0.06451612903225812;0.0;0.046511627906976716;0.08108108108108103;0.11764705882352944;0.0;0.0;0.0;0.0;0.1923076923076923;0.0;0.125;0.0;0.0;0.125;0.0;0.0;0.0
GO:0006283;0.9130434782608696;0.0;0.9565217391304348;0.5714285714285714;0.0625;1.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.4571428571428572;0.48484848484848486;0.0;0.0;0.0;0.0;0.5384615384615384;0.56;0.0;0.06451612903225812;0.6956521739130435;0.06896551724137934;0.9565217391304348;0.26086956521739135;0.0;0.06060606060606055;0.0625;0.125;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.5517241379310345;0.5945945945945945;0.05882352941176472;0.5714285714285714;0.09523809523809523;0.0;0.88;0.06666666666666665;0.47058823529411764;0.05882352941176472;0.9565217391304348;0.06060606060606055;0.0;0.06896551724137934;0.0714285714285714;0.07407407407407407;0.0;0.0;0.6666666666666667;0.5945945945945945;0.05714285714285716;0.6956521739130435;0.6153846153846154;0.41025641025641024;0.8148148148148149;0.13461538461538458;0.6153846153846154;0.8461538461538461;0.0;0.0;0.05405405405405406;0.07692307692307687;0.5925925925925926;0.0;0.07407407407407407;0.0;0.0;0.0;0.43243243243243246;0.06060606060606055;0.9565217391304348;0.0;0.0625;0.15000000000000002;0.23684210526315785;0.0;0.0;0.09523809523809523;0.0;0.5925925925925926;0.0;0.0714285714285714;0.0;0.07692307692307687;0.0625;0.06666666666666665;0.2571428571428571;0.29032258064516125;0.05405405405405406;0.0;0.0;0.0;0.0;0.28125;0.0;0.0;0.0;0.11111111111111116;0.0714285714285714;0.0;0.046511627906976716;0.06896551724137934;0.0714285714285714;0.1333333333333333;0.12903225806451613;0.15384615384615385;0.0;0.3902439024390244;0.040000000000000036;0.29166666666666663;0.0;0.0;0.0;0.0;0.04878048780487809;0.0;0.0714285714285714;0.0;0.0;0.15384615384615385;0.0;0.0;0.0
GO:0033262;0.0;0.08333333333333337;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.368421052631579;0.0;0.0444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.17391304347826086;0.0;0.0;0.23076923076923073;0.0;0.19999999999999996;0.0;0.20833333333333337;0.25;0.1428571428571429;0.26086956521739135;0.0;0.0;0.18181818181818177;0.18181818181818177;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.18367346938775508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12244897959183676;0.0;0.0;0.18181818181818177;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.11538461538461542;0.11538461538461542;0.18181818181818177;0.04255319148936165;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.1875;0.32352941176470584;0.0;0.18181818181818177;0.0;0.16666666666666663;0.18181818181818177;0.5161290322580645;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.3055555555555556;0.8947368421052632;0.5333333333333333;0.0;0.3414634146341463;0.18181818181818177;0.0;0.09999999999999998;0.0;0.4666666666666667;0.5185185185185186;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.1428571428571429;0.0;0.5428571428571429;0.1875;0.10526315789473684;0.15000000000000002;0.0;0.09523809523809523;0.0;0.15384615384615385;0.0;0.0;0.42307692307692313;0.5151515151515151;0.5483870967741935
GO:0000578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0000731;0.5;0.0;0.48484848484848486;0.5;0.05555555555555558;0.47058823529411764;0.0;0.0;1.0;0.0;0.0;0.0;0.41025641025641024;0.962962962962963;0.0;0.0;0.0;0.0;0.4666666666666667;0.48275862068965514;0.0;0.05714285714285716;0.5925925925925926;0.06060606060606055;0.48484848484848486;0.06451612903225812;0.0;0.05405405405405406;0.05555555555555558;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.75;0.75;0.052631578947368474;0.5;0.04166666666666663;0.0;0.4571428571428572;0.05882352941176472;0.8620689655172413;0.052631578947368474;0.48484848484848486;0.0;0.0;0.06060606060606055;0.0625;0.06451612903225812;0.0;0.0;0.5714285714285714;0.75;0.0;0.5925925925925926;0.5333333333333333;0.7352941176470589;0.43243243243243246;0.032786885245901676;0.5333333333333333;0.4444444444444444;0.0;0.0;0.0;0.06666666666666665;0.5161290322580645;0.0;0.0;0.0;0.0;0.0;0.3902439024390244;0.05405405405405406;0.48484848484848486;0.0;0.05555555555555558;0.04166666666666663;0.2142857142857143;0.0;0.0;0.04166666666666663;0.0;0.5161290322580645;0.0;0.0625;0.0;0.06666666666666665;0.05555555555555558;0.0;0.23076923076923073;0.2571428571428571;0.04878048780487809;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.02777777777777779;0.0625;0.0;0.04255319148936165;0.06060606060606055;0.0625;0.05555555555555558;0.05405405405405406;0.04255319148936165;0.0;0.3555555555555555;0.03703703703703709;0.06060606060606055;0.0;0.0;0.0;0.0;0.0444444444444444;0.0;0.0625;0.0;0.0;0.0625;0.0;0.0;0.0
GO:0001701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;1.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30000000000000004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
