;GO:0006281;GO:1904851;GO:0006164;GO:0009116;GO:0046655;GO:0046931;GO:0009113;GO:0046654;GO:0000413;GO:0001666;GO:0051289;GO:0035999;GO:0071733;GO:0009070;GO:0071899;GO:0009086;GO:0044208;GO:0043312;GO:0006177;GO:0000105;GO:0071169;GO:0031100;GO:0035066;GO:0043967;GO:0043968;GO:1904874;GO:0006183;GO:1904871;GO:0006189;GO:0006541;GO:0009257;GO:1903507;GO:0000122;GO:0071392;GO:0051262;GO:0032508;GO:0071353;GO:0034644;GO:0019346;GO:0042407;GO:0006351;GO:0008053;GO:0006310;GO:0001780;GO:0090090;GO:0000492;GO:0046651;GO:0046452;GO:0032212;GO:0009060
GO:0043968;0.3861256181991015;0.0;0.2777529060089015;0.37699870563244603;0.28871114619708094;0.2641660922318617;0.29917443650478964;0.2329890879348889;0.6990031381910898;0.0;0.2457452638154852;0.2994635144350273;0.16271136045972925;0.3313767622659109;0.0;0.3000310198613439;0.21509286919884119;0.11231333208407958;0.18947437040051232;0.29044231591668884;0.0;0.0;0.0;0.9677027987700777;1.0;0.0;0.1894743541118167;0.0;0.21760269277768762;0.3937192723204717;0.22085326580668752;0.0;0.0;0.11917847977089385;0.25771391737152993;0.2575720540404136;0.14124611031261558;0.1379589339826167;0.356807207614989;0.251484713783306;0.3432268246784442;0.2513321256955279;0.42726949100927336;0.0;0.0;0.24009877692216103;0.1474038891121535;0.30487993201926067;0.0;0.2570890248046823
GO:1904874;0.0;0.48974525331092544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19077572480207494;0.0;0.36794429739266715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22480093468189963;0.0;0.0;1.0;0.0;0.554906598103041;0.0;0.0;0.0;0.21694178557897578;0.18000190847378658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3307654686372247;0.3028449094087385;0.0;0.0;0.0;0.20660586364061018;0.0
GO:0006183;0.2903901548539853;0.0;0.7029561002404587;0.44135804498946235;0.27925064760395363;0.07900558406602252;0.5220414149752519;0.40799351128805217;0.2131715925343563;0.0;0.07611146476806357;0.2854025344437129;0.05353668058330428;0.3258705997054982;0.0;0.30677329492330535;0.7186056494068149;0.06604904910860289;0.8574593643012135;0.4365633659052883;0.0;0.0;0.0;0.1894743541118167;0.1894743541118167;0.0;1.0;0.0;0.7244069375535892;0.24252673978704667;0.39391298432071553;0.0;0.0;0.06836495458869417;0.07801478064756492;0.07799272467788274;0.07509513486315854;0.0741557291750345;0.2293860372568755;0.07703504273924677;0.4319918551641071;0.07701075079076475;0.30768624309203424;0.0;0.0;0.07518264271229198;0.07680089004679476;0.28843365214209293;0.0;0.13206965487982544
GO:1904871;0.0;0.6534119798227597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1719650457532991;0.0;0.2911840074096591;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19913343948894954;0.0;0.0;0.554906598103041;0.0;1.0;0.0;0.0;0.0;0.18775875333200978;0.15944008448534605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2504536832324479;0.24885080525247524;0.0;0.0;0.0;0.18472297100245524;0.0
GO:0006189;0.3371686864894666;0.0;0.799549947748576;0.46337664821051305;0.3221690561988511;0.09453080180635373;0.5977042450041234;0.4410972917486158;0.24944941402434562;0.0;0.09041710300094924;0.3303850583997579;0.06024092158418056;0.3521720473632191;0.0;0.32853600101922054;0.9390531421524541;0.07656092743951276;0.8501845531429455;0.47624606603250413;0.0;0.0;0.0;0.21760269277768762;0.21760269277768762;0.0;0.7244069375535892;0.0;1.0;0.2849038409585904;0.423945178016965;0.0;0.0;0.07969012081480405;0.0931158239332504;0.09308440469960687;0.08898640790981727;0.08767035569947053;0.26693981647059406;0.0917234731160006;0.496145921216108;0.09168903649221016;0.3607118934932208;0.0;0.0;0.08910931144764704;0.09139170713202081;0.33445375703264696;0.0;0.1576176786854506
GO:0006541;0.4097534559732857;0.0;0.3823659304811011;0.5671311900784896;0.5524960815214964;0.23175363969201948;0.4195422343722211;0.4222320290883071;0.5119860538106958;0.0;0.20849757953836337;0.5793289618775378;0.09674570722264988;0.7044622921108192;0.0;0.6203937286439217;0.2810439994795393;0.14710518211761087;0.24252676377806215;0.595587268833951;0.0;0.0;0.0;0.3937192723204717;0.3937192723204717;0.0;0.24252673978704667;0.0;0.2849038409585904;1.0;0.3956717746548924;0.0;0.0;0.159109719049764;0.223429859698682;0.22324904821889535;0.20104399889453442;0.19444931172914284;0.7762182601128452;0.21557768925760615;0.3518345741619634;0.2153875608124239;0.4692709683653733;0.0;0.0;0.201672426505581;0.21375395087606755;0.593068938467535;0.0;0.37786527039596507
GO:0009257;0.33093179752014895;0.0;0.5200891611150904;0.4156562126251575;0.643963622839811;0.11335429306615309;0.5525482025052822;0.9544685146755438;0.2586048332524415;0.0;0.1074900136900545;0.6626666088858998;0.06737025013467413;0.5423549722339246;0.0;0.5008625321921546;0.41976410046183366;0.08845778014294373;0.3939130137851519;0.6642176647988797;0.0;0.0;0.0;0.22085326580668752;0.22085326580668752;0.0;0.39391298432071553;0.0;0.423945178016965;0.3956717746548924;1.0;0.0;0.0;0.09266172639642847;0.11132573996873044;0.11128083326982724;0.10547403242753657;0.10363017033320424;0.36671782101564315;0.10934136035840722;0.48728384224385196;0.10929242788005221;0.3579783859174807;0.0;0.0;0.10564674314319991;0.10887023313423937;0.6723454429456199;0.0;0.18841831399878048
GO:1903507;0.0;0.1758886241514031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45163012558280957;0.0;0.18718419738263015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30260708249025625;0.0;0.0;0.21694178557897578;0.0;0.18775875333200978;0.0;0.0;0.0;1.0;0.8843566989755022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15209910096224882;0.29338524580353575;0.0;0.0;0.0;0.39616677730158195;0.0
GO:0000122;0.0;0.15079814886272105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5033137970628178;0.0;0.15902558169345965;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27124987874396134;0.0;0.0;0.18000190847378658;0.0;0.15944008448534605;0.0;0.0;0.0;0.8843566989755022;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12731247482789657;0.25300232131335604;0.0;0.0;0.0;0.3817788489914209;0.0
GO:0071392;0.23229314934353343;0.0;0.10508427101537485;0.15087020070638707;0.12636379914823914;0.2013448855554145;0.11453868227961027;0.0984826307143588;0.15144460450284386;0.20794686873997342;0.1835571572762544;0.1319730549039464;0.09100794591707102;0.12918323964210893;0.0;0.1149214271451331;0.07866583595639345;0.13423660868525378;0.06836496105013973;0.11065765940321556;0.0;0.0;0.0;0.11917847977089385;0.11917847977089385;0.0;0.06836495458869417;0.0;0.07969012081480405;0.159109719049764;0.09266172639642847;0.0;0.0;1.0;0.1950324030039352;0.19489461805175454;0.5364551900977411;0.292353074647608;0.14113152815554206;0.18902253347063558;0.11924948407351342;0.18887634476686188;0.15503157851499713;0.0;0.0;0.17824639418261942;0.1876189608721606;0.13482805118542573;0.0;0.19477325548331945
GO:0051262;0.18237303488817916;0.0;0.12975422136477902;0.20751535596516965;0.16381719755907284;0.8472108582528078;0.14447983210276064;0.11983537769408133;0.2086036145383271;0.0;0.9119053564099812;0.17336999866991387;0.18478968223875633;0.16858719520068144;0.0;0.14508936759139723;0.09172035768892715;0.17729745184436502;0.07801478906183444;0.13835877438176677;0.0;0.0;0.0;0.25771391737152993;0.25771391737152993;0.0;0.07801478064756492;0.0;0.0931158239332504;0.223429859698682;0.11132573996873044;0.0;0.0;0.1950324030039352;1.0;0.5106264095439166;0.26202584013286373;0.2509340806047839;0.18952692032180135;0.4872451428560883;0.15205686919188588;0.4866726823609182;0.21547056697907987;0.0;0.0;0.703752692481329;0.2840378107164981;0.17833066475051076;0.0;0.3007626042027742
GO:0032508;0.18225255087842518;0.0;0.12969322078775067;0.20735937590323714;0.16371997739720148;0.536594541393798;0.14440420416860858;0.11978334495872375;0.2084459948168323;0.0;0.46568772737037534;0.17326111312778383;0.2560186284092719;0.16848423271431653;0.0;0.14501310035718876;0.0916898729638726;0.17718357874668986;0.07799273308739524;0.13828941729793578;0.0;0.0;0.0;0.2575720540404136;0.2575720540404136;0.0;0.07799272467788274;0.0;0.09308440469960687;0.22324904821889535;0.11128083326982724;0.0;0.0;0.19489461805175454;0.5106264095439166;1.0;0.2617772000670544;0.2507060361002192;0.18939680192047156;0.5809627521890944;0.1519731031591094;0.5802808928045292;0.215302403376027;0.0;0.0;0.44581958969626473;0.28374566430079273;0.17821546101046198;0.0;0.3004350602234646
GO:0071353;0.2832026221514793;0.0;0.12187339298247571;0.18806613091339167;0.15145266022485765;0.2735479054377243;0.1347756250335223;0.11308201521673335;0.18895951742095557;0.285878864871299;0.24172346567816863;0.15958205585147558;0.10333657354664455;0.15552083470737962;0.0;0.1353058793383658;0.08771111943367885;0.16290367248677912;0.07509514265941715;0.1294340133585012;0.0;0.0;0.0;0.14124611031261558;0.14124611031261558;0.0;0.07509513486315854;0.0;0.08898640790981727;0.20104399889453442;0.10547403242753657;0.0;0.0;0.5364551900977411;0.26202584013286373;0.2617772000670544;1.0;0.3778351229237676;0.17317056791798838;0.2512917071467737;0.1413458550268482;0.2510334024308361;0.19457663767240546;0.0;0.0;0.23259730030708606;0.24881711865826545;0.16377552126964706;0.0;0.26155829495421473
