;GO:0006281;GO:1904851;GO:0006164;GO:0009116;GO:0046655;GO:0046931;GO:0009113;GO:0046654;GO:0000413;GO:0001666;GO:0051289;GO:0035999;GO:0071733;GO:0009070;GO:0071899;GO:0009086;GO:0044208;GO:0043312;GO:0006177;GO:0000105;GO:0071169;GO:0031100;GO:0035066;GO:0043967;GO:0043968;GO:1904874;GO:0006183;GO:1904871;GO:0006189;GO:0006541;GO:0009257;GO:1903507;GO:0000122;GO:0071392;GO:0051262;GO:0032508;GO:0071353;GO:0034644;GO:0019346;GO:0042407;GO:0006351;GO:0008053;GO:0006310;GO:0001780;GO:0090090;GO:0000492;GO:0046651;GO:0046452;GO:0032212;GO:0009060
GO:0051289;0.125;0.0;0.1111111111111111;0.13333333333333333;0.125;0.14285714285714285;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.0;1.0;0.11764705882352941;0.09523809523809523;0.1111111111111111;0.0;0.10526315789473684;0.09523809523809523;0.1111111111111111;0.1;0.1111111111111111;0.0;0.0;0.0;0.09523809523809523;0.09523809523809523;0.0;0.1;0.0;0.09523809523809523;0.1111111111111111;0.1111111111111111;0.0;0.0;0.13333333333333333;0.9333333333333333;0.25;0.13333333333333333;0.125;0.10526315789473684;0.25;0.1111111111111111;0.2857142857142857;0.125;0.0;0.0;0.11764705882352941;0.14285714285714285;0.125;0.0;0.13333333333333333
GO:0035999;0.35294117647058826;0.0;0.3157894736842105;0.375;0.8235294117647058;0.13333333333333333;0.3333333333333333;0.8888888888888888;0.3157894736842105;0.0;0.11764705882352941;1.0;0.18181818181818182;0.631578947368421;0.0;0.3;0.2727272727272727;0.10526315789473684;0.2857142857142857;0.3157894736842105;0.0;0.0;0.0;0.18181818181818182;0.18181818181818182;0.0;0.2857142857142857;0.0;0.36363636363636365;0.631578947368421;0.8421052631578947;0.0;0.0;0.25;0.125;0.23529411764705882;0.25;0.23529411764705882;0.3;0.23529411764705882;0.21052631578947367;0.26666666666666666;0.35294117647058826;0.0;0.0;0.1111111111111111;0.26666666666666666;0.8235294117647058;0.0;0.375
GO:0071733;0.19047619047619047;0.09090909090909091;0.17391304347826086;0.1;0.19047619047619047;0.10526315789473684;0.09090909090909091;0.18181818181818182;0.17391304347826086;0.0;0.09523809523809523;0.18181818181818182;1.0;0.08695652173913043;0.09523809523809523;0.16666666666666666;0.15384615384615385;0.08695652173913043;0.08;0.17391304347826086;0.0;0.0;0.48;0.07692307692307693;0.07692307692307693;0.10526315789473684;0.16;0.09090909090909091;0.07692307692307693;0.08695652173913043;0.17391304347826086;0.782608695652174;0.88;0.2;0.1;0.47619047619047616;0.2;0.09523809523809523;0.16666666666666666;0.38095238095238093;0.08695652173913043;0.42105263157894735;0.19047619047619047;0.1;0.09090909090909091;0.09090909090909091;0.10526315789473684;0.19047619047619047;0.5833333333333334;0.1
GO:0009070;0.3333333333333333;0.0;0.5;0.47058823529411764;0.6666666666666666;0.125;0.5263157894736842;0.7368421052631579;0.4;0.0;0.1111111111111111;0.631578947368421;0.08695652173913043;1.0;0.0;0.8571428571428571;0.43478260869565216;0.1;0.45454545454545453;0.9;0.0;0.0;0.0;0.08695652173913043;0.08695652173913043;0.0;0.45454545454545453;0.0;0.43478260869565216;0.8;0.7;0.0;0.0;0.23529411764705882;0.11764705882352941;0.2222222222222222;0.23529411764705882;0.1111111111111111;0.8571428571428571;0.2222222222222222;0.3;0.25;0.3333333333333333;0.0;0.0;0.10526315789473684;0.125;0.6666666666666666;0.0;0.35294117647058826
GO:0071899;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.42857142857142855;0.0;0.35294117647058826;0.0;0.0;0.0;0.3333333333333333;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.35294117647058826;0.0;0.0;0.0;0.3157894736842105;0.0
GO:0009086;0.3157894736842105;0.0;0.47619047619047616;0.4444444444444444;0.3157894736842105;0.11764705882352941;0.5;0.7;0.38095238095238093;0.0;0.10526315789473684;0.3;0.16666666666666666;0.8571428571428571;0.0;1.0;0.4166666666666667;0.09523809523809523;0.43478260869565216;0.8571428571428571;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.43478260869565216;0.0;0.4166666666666667;0.7619047619047619;0.6666666666666666;0.0;0.0;0.2222222222222222;0.1111111111111111;0.21052631578947367;0.2222222222222222;0.21052631578947367;0.7272727272727273;0.21052631578947367;0.38095238095238093;0.23529411764705882;0.3157894736842105;0.0;0.0;0.1;0.23529411764705882;0.631578947368421;0.0;0.3333333333333333
GO:0044208;0.2857142857142857;0.0;0.8695652173913043;0.4;0.38095238095238093;0.10526315789473684;0.5454545454545454;0.45454545454545453;0.2608695652173913;0.0;0.09523809523809523;0.2727272727272727;0.15384615384615385;0.43478260869565216;0.0;0.4166666666666667;1.0;0.08695652173913043;0.88;0.43478260869565216;0.0;0.0;0.0;0.15384615384615385;0.15384615384615385;0.0;0.88;0.0;0.8461538461538461;0.17391304347826086;0.2608695652173913;0.0;0.0;0.2;0.1;0.19047619047619047;0.2;0.19047619047619047;0.25;0.19047619047619047;0.17391304347826086;0.21052631578947367;0.2857142857142857;0.0;0.0;0.09090909090909091;0.21052631578947367;0.2857142857142857;0.0;0.3
GO:0043312;0.1111111111111111;0.0;0.1;0.11764705882352941;0.1111111111111111;0.125;0.10526315789473684;0.10526315789473684;0.1;0.0;0.1111111111111111;0.10526315789473684;0.08695652173913043;0.1;0.0;0.09523809523809523;0.08695652173913043;1.0;0.09090909090909091;0.1;0.10526315789473684;0.0;0.0;0.08695652173913043;0.08695652173913043;0.0;0.09090909090909091;0.0;0.08695652173913043;0.1;0.1;0.0;0.0;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.09523809523809523;0.1111111111111111;0.1;0.125;0.1111111111111111;0.23529411764705882;0.0;0.10526315789473684;0.25;0.1111111111111111;0.0;0.11764705882352941
GO:0006177;0.4;0.0;0.9090909090909091;0.7368421052631579;0.4;0.1111111111111111;0.5714285714285714;0.47619047619047616;0.36363636363636365;0.0;0.1;0.2857142857142857;0.08;0.45454545454545453;0.0;0.43478260869565216;0.88;0.09090909090909091;1.0;0.45454545454545453;0.0;0.0;0.0;0.08;0.08;0.0;0.9166666666666666;0.0;0.88;0.36363636363636365;0.45454545454545453;0.0;0.0;0.21052631578947367;0.10526315789473684;0.2;0.21052631578947367;0.1;0.34782608695652173;0.2;0.36363636363636365;0.2222222222222222;0.5;0.0;0.0;0.09523809523809523;0.1111111111111111;0.4;0.0;0.3157894736842105
GO:0000105;0.4444444444444444;0.0;0.5;0.47058823529411764;0.4444444444444444;0.125;0.5263157894736842;0.5263157894736842;0.4;0.0;0.1111111111111111;0.3157894736842105;0.17391304347826086;0.9;0.0;0.8571428571428571;0.43478260869565216;0.1;0.45454545454545453;1.0;0.0;0.0;0.0;0.17391304347826086;0.17391304347826086;0.0;0.45454545454545453;0.0;0.43478260869565216;0.8;0.5;0.0;0.0;0.23529411764705882;0.11764705882352941;0.2222222222222222;0.23529411764705882;0.2222222222222222;0.7619047619047619;0.2222222222222222;0.4;0.25;0.4444444444444444;0.0;0.0;0.10526315789473684;0.25;0.4444444444444444;0.0;0.35294117647058826
GO:0071169;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0031100;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0035066;0.0;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4444444444444444;0.0;0.38095238095238093;0.0;0.0;0.0;0.45454545454545453;0.4166666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.38095238095238093;0.0;0.0;0.0;0.6956521739130435;0.0
GO:0043967;0.19047619047619047;0.0;0.17391304347826086;0.1;0.19047619047619047;0.10526315789473684;0.09090909090909091;0.18181818181818182;0.6086956521739131;0.0;0.09523809523809523;0.18181818181818182;0.07692307692307693;0.08695652173913043;0.0;0.16666666666666666;0.15384615384615385;0.08695652173913043;0.08;0.17391304347826086;0.0;0.0;0.0;1.0;0.9230769230769231;0.0;0.16;0.0;0.07692307692307693;0.08695652173913043;0.17391304347826086;0.0;0.0;0.2;0.1;0.2857142857142857;0.2;0.09523809523809523;0.16666666666666666;0.2857142857142857;0.08695652173913043;0.3157894736842105;0.19047619047619047;0.0;0.0;0.09090909090909091;0.10526315789473684;0.19047619047619047;0.0;0.1
GO:0043968;0.19047619047619047;0.0;0.17391304347826086;0.1;0.19047619047619047;0.10526315789473684;0.09090909090909091;0.18181818181818182;0.6086956521739131;0.0;0.09523809523809523;0.18181818181818182;0.07692307692307693;0.08695652173913043;0.0;0.16666666666666666;0.15384615384615385;0.08695652173913043;0.08;0.17391304347826086;0.0;0.0;0.0;0.9230769230769231;1.0;0.0;0.16;0.0;0.07692307692307693;0.08695652173913043;0.17391304347826086;0.0;0.0;0.2;0.1;0.2857142857142857;0.2;0.09523809523809523;0.16666666666666666;0.2857142857142857;0.08695652173913043;0.3157894736842105;0.19047619047619047;0.0;0.0;0.09090909090909091;0.10526315789473684;0.19047619047619047;0.0;0.1
GO:1904874;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;1.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.375;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.4;0.0;0.0;0.0;0.47058823529411764;0.0
GO:0006183;0.4;0.0;0.9090909090909091;0.7368421052631579;0.4;0.1111111111111111;0.5714285714285714;0.47619047619047616;0.36363636363636365;0.0;0.1;0.2857142857142857;0.16;0.45454545454545453;0.0;0.43478260869565216;0.88;0.09090909090909091;0.9166666666666666;0.45454545454545453;0.0;0.0;0.0;0.16;0.16;0.0;1.0;0.0;0.88;0.36363636363636365;0.45454545454545453;0.0;0.0;0.21052631578947367;0.10526315789473684;0.2;0.21052631578947367;0.2;0.34782608695652173;0.2;0.36363636363636365;0.2222222222222222;0.3;0.0;0.0;0.09523809523809523;0.2222222222222222;0.4;0.0;0.3157894736842105
GO:1904871;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.0;0.5333333333333333;0.0;1.0;0.0;0.0;0.0;0.3157894736842105;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.3333333333333333;0.0;0.0;0.0;0.4;0.0
GO:0006189;0.47619047619047616;0.0;0.8695652173913043;0.4;0.38095238095238093;0.10526315789473684;0.5454545454545454;0.45454545454545453;0.34782608695652173;0.0;0.09523809523809523;0.36363636363636365;0.07692307692307693;0.43478260869565216;0.0;0.4166666666666667;0.8461538461538461;0.08695652173913043;0.88;0.43478260869565216;0.0;0.0;0.0;0.07692307692307693;0.07692307692307693;0.0;0.88;0.0;1.0;0.34782608695652173;0.43478260869565216;0.0;0.0;0.2;0.1;0.19047619047619047;0.2;0.09523809523809523;0.3333333333333333;0.19047619047619047;0.5217391304347826;0.21052631578947367;0.47619047619047616;0.0;0.0;0.09090909090909091;0.10526315789473684;0.38095238095238093;0.0;0.3
GO:0006541;0.3333333333333333;0.0;0.4;0.47058823529411764;0.6666666666666666;0.125;0.42105263157894735;0.631578947368421;0.4;0.0;0.1111111111111111;0.631578947368421;0.08695652173913043;0.8;0.0;0.7619047619047619;0.17391304347826086;0.1;0.36363636363636365;0.8;0.0;0.0;0.0;0.08695652173913043;0.08695652173913043;0.0;0.36363636363636365;0.0;0.34782608695652173;1.0;0.6;0.0;0.0;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.7619047619047619;0.1111111111111111;0.2;0.125;0.3333333333333333;0.0;0.0;0.10526315789473684;0.125;0.6666666666666666;0.0;0.23529411764705882
GO:0009257;0.3333333333333333;0.0;0.5;0.47058823529411764;0.7777777777777778;0.125;0.5263157894736842;0.9473684210526315;0.4;0.0;0.1111111111111111;0.8421052631578947;0.17391304347826086;0.7;0.0;0.6666666666666666;0.2608695652173913;0.1;0.45454545454545453;0.5;0.0;0.0;0.0;0.17391304347826086;0.17391304347826086;0.0;0.45454545454545453;0.0;0.43478260869565216;0.6;1.0;0.0;0.0;0.23529411764705882;0.11764705882352941;0.2222222222222222;0.23529411764705882;0.2222222222222222;0.5714285714285714;0.2222222222222222;0.4;0.25;0.3333333333333333;0.0;0.0;0.10526315789473684;0.25;0.7777777777777778;0.0;0.35294117647058826
GO:1903507;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.782608695652174;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45454545454545453;0.0;0.0;0.375;0.0;0.3157894736842105;0.0;0.0;0.0;1.0;0.9090909090909091;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.5263157894736842;0.0;0.0;0.0;0.5714285714285714;0.0
GO:0000122;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.88;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4166666666666667;0.0;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.0;0.0;0.9090909090909091;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.38095238095238093;0.0;0.0;0.0;0.6086956521739131;0.0
GO:0071392;0.4;0.0;0.23529411764705882;0.14285714285714285;0.26666666666666666;0.15384615384615385;0.125;0.25;0.23529411764705882;0.3076923076923077;0.13333333333333333;0.25;0.2;0.23529411764705882;0.0;0.2222222222222222;0.2;0.11764705882352941;0.21052631578947367;0.23529411764705882;0.0;0.0;0.0;0.2;0.2;0.0;0.21052631578947367;0.0;0.2;0.11764705882352941;0.23529411764705882;0.0;0.0;1.0;0.14285714285714285;0.26666666666666666;0.7142857142857143;0.4;0.2222222222222222;0.26666666666666666;0.11764705882352941;0.3076923076923077;0.26666666666666666;0.0;0.0;0.125;0.3076923076923077;0.26666666666666666;0.0;0.2857142857142857
GO:0051262;0.13333333333333333;0.0;0.11764705882352941;0.14285714285714285;0.13333333333333333;0.15384615384615385;0.125;0.125;0.11764705882352941;0.0;0.9333333333333333;0.125;0.1;0.11764705882352941;0.0;0.1111111111111111;0.1;0.11764705882352941;0.10526315789473684;0.11764705882352941;0.0;0.0;0.0;0.1;0.1;0.0;0.10526315789473684;0.0;0.1;0.11764705882352941;0.11764705882352941;0.0;0.0;0.14285714285714285;1.0;0.26666666666666666;0.14285714285714285;0.13333333333333333;0.1111111111111111;0.26666666666666666;0.11764705882352941;0.3076923076923077;0.13333333333333333;0.0;0.0;0.125;0.15384615384615385;0.13333333333333333;0.0;0.14285714285714285
GO:0032508;0.25;0.0;0.2222222222222222;0.13333333333333333;0.25;0.2857142857142857;0.11764705882352941;0.23529411764705882;0.2222222222222222;0.0;0.25;0.23529411764705882;0.47619047619047616;0.2222222222222222;0.0;0.21052631578947367;0.19047619047619047;0.1111111111111111;0.2;0.2222222222222222;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.2;0.0;0.19047619047619047;0.1111111111111111;0.2222222222222222;0.0;0.0;0.26666666666666666;0.26666666666666666;1.0;0.26666666666666666;0.25;0.21052631578947367;0.5;0.1111111111111111;0.5714285714285714;0.25;0.0;0.0;0.23529411764705882;0.2857142857142857;0.25;0.0;0.26666666666666666
GO:0071353;0.4;0.0;0.23529411764705882;0.14285714285714285;0.26666666666666666;0.15384615384615385;0.125;0.25;0.23529411764705882;0.3076923076923077;0.13333333333333333;0.25;0.2;0.23529411764705882;0.0;0.2222222222222222;0.2;0.11764705882352941;0.21052631578947367;0.23529411764705882;0.0;0.0;0.0;0.2;0.2;0.0;0.21052631578947367;0.0;0.2;0.11764705882352941;0.23529411764705882;0.0;0.0;0.7142857142857143;0.14285714285714285;0.26666666666666666;1.0;0.4;0.2222222222222222;0.26666666666666666;0.11764705882352941;0.3076923076923077;0.26666666666666666;0.0;0.0;0.125;0.3076923076923077;0.26666666666666666;0.0;0.2857142857142857
GO:0034644;0.375;0.0;0.2222222222222222;0.13333333333333333;0.25;0.14285714285714285;0.11764705882352941;0.23529411764705882;0.2222222222222222;0.42857142857142855;0.125;0.23529411764705882;0.09523809523809523;0.1111111111111111;0.0;0.21052631578947367;0.19047619047619047;0.1111111111111111;0.1;0.2222222222222222;0.0;0.0;0.0;0.09523809523809523;0.09523809523809523;0.0;0.2;0.0;0.09523809523809523;0.1111111111111111;0.2222222222222222;0.0;0.0;0.4;0.13333333333333333;0.25;0.4;1.0;0.21052631578947367;0.25;0.1111111111111111;0.2857142857142857;0.25;0.0;0.0;0.11764705882352941;0.14285714285714285;0.25;0.0;0.13333333333333333
GO:0019346;0.3157894736842105;0.0;0.38095238095238093;0.4444444444444444;0.3157894736842105;0.11764705882352941;0.4;0.6;0.38095238095238093;0.0;0.10526315789473684;0.3;0.16666666666666666;0.8571428571428571;0.0;0.7272727272727273;0.25;0.09523809523809523;0.34782608695652173;0.7619047619047619;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.0;0.34782608695652173;0.0;0.3333333333333333;0.7619047619047619;0.5714285714285714;0.0;0.0;0.2222222222222222;0.1111111111111111;0.21052631578947367;0.2222222222222222;0.21052631578947367;1.0;0.21052631578947367;0.19047619047619047;0.23529411764705882;0.3157894736842105;0.0;0.0;0.1;0.23529411764705882;0.631578947368421;0.0;0.3333333333333333
GO:0042407;0.25;0.0;0.2222222222222222;0.13333333333333333;0.25;0.2857142857142857;0.11764705882352941;0.23529411764705882;0.2222222222222222;0.0;0.25;0.23529411764705882;0.38095238095238093;0.2222222222222222;0.0;0.21052631578947367;0.19047619047619047;0.1111111111111111;0.2;0.2222222222222222;0.0;0.0;0.0;0.2857142857142857;0.2857142857142857;0.0;0.2;0.0;0.19047619047619047;0.1111111111111111;0.2222222222222222;0.0;0.0;0.26666666666666666;0.26666666666666666;0.5;0.26666666666666666;0.25;0.21052631578947367;1.0;0.1111111111111111;0.7142857142857143;0.25;0.0;0.0;0.23529411764705882;0.2857142857142857;0.25;0.0;0.26666666666666666
GO:0006351;0.4444444444444444;0.0;0.4;0.35294117647058826;0.2222222222222222;0.125;0.21052631578947367;0.42105263157894735;0.4;0.0;0.1111111111111111;0.21052631578947367;0.08695652173913043;0.3;0.0;0.38095238095238093;0.17391304347826086;0.1;0.36363636363636365;0.4;0.0;0.0;0.0;0.08695652173913043;0.08695652173913043;0.0;0.36363636363636365;0.0;0.5217391304347826;0.2;0.4;0.0;0.0;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.11764705882352941;0.1111111111111111;0.19047619047619047;0.1111111111111111;1.0;0.125;0.4444444444444444;0.0;0.0;0.10526315789473684;0.125;0.2222222222222222;0.0;0.23529411764705882
