;GO:0006281;GO:1904851;GO:0006164;GO:0009116;GO:0046655;GO:0046931;GO:0009113;GO:0046654;GO:0000413;GO:0001666;GO:0051289;GO:0035999;GO:0071733;GO:0009070;GO:0071899;GO:0009086;GO:0044208;GO:0043312;GO:0006177;GO:0000105;GO:0071169;GO:0031100;GO:0035066;GO:0043967;GO:0043968;GO:1904874;GO:0006183;GO:1904871;GO:0006189;GO:0006541;GO:0009257;GO:1903507;GO:0000122;GO:0071392;GO:0051262;GO:0032508;GO:0071353;GO:0034644;GO:0019346;GO:0042407;GO:0006351;GO:0008053;GO:0006310;GO:0001780;GO:0090090;GO:0000492;GO:0046651;GO:0046452;GO:0032212;GO:0009060
GO:0006281;1.0;0.0;0.06861600290751312;0.5338581986599857;0.08377187525770821;0.018671662510121284;0.10305997149635626;0.02175394940842987;0.1688151985619076;0.034045672848047145;0.018671662510121284;0.10170970764029535;0.0022339212544263665;0.02916011762931121;0.0;0.012230083885113485;0.015599021062334972;0.018671662510121284;0.009973824997775143;0.03605649554384836;0.0;0.0;0.0;0.04616641052217567;0.04616641052217567;0.0;0.00997822233086808;0.0;0.015655135949097048;0.07654579203844651;0.015436439468665412;0.0;0.0;0.04001682149691477;0.018671662510121284;0.018671662510121284;0.07503791901008591;0.07503791901008591;0.029368126296483867;0.018671662510121284;0.19117819692555485;0.018671662510121284;0.8054555717558404;0.0;0.0;0.018671662510121284;0.018671662510121284;0.09432224838989106;0.0;0.07654579203844651
GO:1904851;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005282401821068578;0.0;0.02562810870860006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00611121794054049;0.0;0.0;0.045693204878288866;0.0;0.23452397622641905;0.0;0.0;0.0;0.004970119265443625;0.0024311562656152597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019323600327666716;0.018844109286857823;0.0;0.0;0.0;0.004902412669297628;0.0
GO:0006164;0.06861600290751312;0.0;1.0;0.07667095479038499;0.019030589518570753;0.0023998411044326134;0.2738293663295609;0.04306492238287825;0.013828261581980302;0.0;0.0023998411044326134;0.019030589518570753;0.0022339212544263665;0.03330981353042022;0.0;0.03330981353042022;0.22733794452236966;0.0023998411044326134;0.14535712625550007;0.0374592136674945;0.0;0.0;0.0;0.013828261581980302;0.013828261581980302;0.0;0.1454212123710796;0.0;0.22815575500949045;0.013828261581980302;0.03493160666081143;0.0;0.0;0.0023998411044326134;0.0023998411044326134;0.0023998411044326134;0.0023998411044326134;0.0023998411044326134;0.013828261581980302;0.0023998411044326134;0.2259378166703619;0.0023998411044326134;0.06861600290751312;0.0;0.0;0.0023998411044326134;0.0023998411044326134;0.019030589518570753;0.0;0.009838317182823877
GO:0009116;0.5338581986599857;0.0;0.07667095479038499;1.0;0.08377187525770821;0.022604699465067248;0.1151583607390558;0.02175394940842987;0.12422482811645802;0.0;0.022604699465067248;0.10170970764029535;0.0022339212544263665;0.0409860473947122;0.0;0.017190012884334426;0.017430217266613656;0.022604699465067248;0.01543192409831547;0.03605649554384836;0.0;0.0;0.0;0.029422708744681607;0.029422708744681607;0.0;0.015438727838158545;0.0;0.017492919577498798;0.13025183067647442;0.015436439468665412;0.0;0.0;0.009957373492963335;0.022604699465067248;0.022604699465067248;0.022604699465067248;0.022604699465067248;0.04127841429115708;0.022604699465067248;0.16559752748776907;0.022604699465067248;0.6459741807479396;0.0;0.0;0.022604699465067248;0.022604699465067248;0.09432224838989106;0.0;0.09266955330874718
GO:0046655;0.08377187525770821;0.0;0.019030589518570753;0.08377187525770821;1.0;0.010564002205116566;0.028583594646082282;0.1890693509817111;0.06087144085295857;0.0;0.010564002205116566;0.7280836131464986;0.0022339212544263665;0.08978499868785152;0.0;0.03765684622868121;0.004326375104200827;0.010564002205116566;0.002766231803367485;0.057394014223479665;0.0;0.0;0.0;0.029422708744681607;0.029422708744681607;0.0;0.002767451399926919;0.0;0.004341938519885205;0.1333464089492959;0.13416219450607295;0.0;0.0;0.009957373492963335;0.010564002205116566;0.010564002205116566;0.010564002205116566;0.010564002205116566;0.0904254644824883;0.010564002205116566;0.04592833212913522;0.010564002205116566;0.08377187525770821;0.0;0.0;0.010564002205116566;0.010564002205116566;0.7280836131464986;0.0;0.04330786910100864
GO:0046931;0.018671662510121284;0.0;0.0023998411044326134;0.022604699465067248;0.010564002205116566;1.0;0.0036045171000703706;0.002743268773841871;0.021558736572747084;0.0;0.4268135307655693;0.012826041824758787;0.007598174813992228;0.00711296938251639;0.0;0.0029832599897668577;5.455749438620038E-4;0.02535564089323761;3.488340064101501E-4;0.004546882796430433;0.0;0.0;0.0;0.017367566689788977;0.017367566689788977;0.0;3.4898780290454134E-4;0.0;5.475375590846324E-4;0.03912126372613741;0.001946602962921317;0.0;0.0;0.009957373492963335;0.8677041202855282;0.2833329829863892;0.04124057718599388;0.05087039718458007;0.007163708522176441;0.2727584965127255;0.005791764842280598;0.1882138397433903;0.02259291310586302;0.0;0.0;0.5420116096000752;0.08330205454180095;0.01189445069621593;0.0;0.08330205454180095
GO:0009113;0.10305997149635626;0.0;0.2738293663295609;0.1151583607390558;0.028583594646082282;0.0036045171000703706;1.0;0.04922769953505104;0.020769793985289147;0.0;0.0036045171000703706;0.028583594646082282;0.0022339212544263665;0.0500307258879716;0.0;0.0414076722781159;0.06225180529122535;0.0036045171000703706;0.039803049774029556;0.05626304840361361;0.0;0.0;0.0;0.020769793985289147;0.020769793985289147;0.0;0.039820598434449225;0.0;0.06247574581869131;0.020769793985289147;0.03493160666081143;0.0;0.0;0.0036045171000703706;0.0036045171000703706;0.0036045171000703706;0.0036045171000703706;0.0036045171000703706;0.020769793985289147;0.0036045171000703706;0.10305997149635626;0.0036045171000703706;0.10305997149635626;0.0;0.0;0.0036045171000703706;0.0036045171000703706;0.028583594646082282;0.0;0.014776971048584931
GO:0046654;0.02175394940842987;0.0;0.04306492238287825;0.02175394940842987;0.1890693509817111;0.002743268773841871;0.04922769953505104;1.0;0.01580714578323406;0.0;0.002743268773841871;0.19052906169628392;0.0022339212544263665;0.13199079277792408;0.0;0.13199079277792408;0.009790290935538931;0.002743268773841871;0.006259793359991344;0.13199079277792408;0.0;0.0;0.0;0.01580714578323406;0.01580714578323406;0.0;0.006262553223584598;0.0;0.009825509880690692;0.03462750505650006;0.7095925056570941;0.0;0.0;0.002743268773841871;0.002743268773841871;0.002743268773841871;0.002743268773841871;0.002743268773841871;0.03462750505650006;0.002743268773841871;0.04922769953505104;0.002743268773841871;0.02175394940842987;0.0;0.0;0.002743268773841871;0.002743268773841871;0.1890693509817111;0.0;0.011246223037409644
GO:0000413;0.1688151985619076;0.0;0.013828261581980302;0.12422482811645802;0.06087144085295857;0.021558736572747084;0.020769793985289147;0.01580714578323406;1.0;0.0;0.021558736572747084;0.07390566862388898;0.0022339212544263665;0.0409860473947122;0.0;0.017190012884334426;0.0031436885643650538;0.021558736572747084;0.0020100363646659916;0.026199853221745513;0.0;0.0;0.0;0.22921238955119322;0.22921238955119322;0.0;0.0020109225642359987;0.0;0.003154997461705447;0.12422482811645802;0.011216632183612024;0.0;0.0;0.009957373492963335;0.021558736572747084;0.021558736572747084;0.021558736572747084;0.021558736572747084;0.04127841429115708;0.021558736572747084;0.052364803152556746;0.021558736572747084;0.19491796155266508;0.0;0.0;0.021558736572747084;0.021558736572747084;0.06853769414043309;0.0;0.08838155495873035
GO:0001666;0.034045672848047145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009957373492963335;0.0;0.0;0.04124057718599388;0.09275643769041013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
