;GO:0006281;GO:1904851;GO:0006164;GO:0009116;GO:0046655;GO:0046931;GO:0009113;GO:0046654;GO:0000413;GO:0001666;GO:0051289;GO:0035999;GO:0071733;GO:0009070;GO:0071899;GO:0009086;GO:0044208;GO:0043312;GO:0006177;GO:0000105;GO:0071169;GO:0031100;GO:0035066;GO:0043967;GO:0043968;GO:1904874;GO:0006183;GO:1904871;GO:0006189;GO:0006541;GO:0009257;GO:1903507;GO:0000122;GO:0071392;GO:0051262;GO:0032508;GO:0071353;GO:0034644;GO:0019346;GO:0042407;GO:0006351;GO:0008053;GO:0006310;GO:0001780;GO:0090090;GO:0000492;GO:0046651;GO:0046452;GO:0032212;GO:0009060
GO:0006281;1.0;0.0;0.32910417083730636;0.31958141801661366;0.25685134825251127;0.02711951208972612;0.25432013130401;0.23487654951196493;0.215159091955386;0.45278233526065925;0.031845657904192824;0.2436338542123836;0.023979595480373466;0.14021644148406917;0.0;0.13767706395181603;0.22236824769776428;0.03995549613800302;0.23203535071924364;0.20917050583735072;0.0;0.0;0.0;0.2200432306110803;0.19554608301229637;0.0;0.2487250551967591;0.0;0.23569243152466965;0.14436195415557213;0.20917050583735072;0.0;0.0;0.38141879158841147;0.0337789188704936;0.030817641163373218;0.3672848769333955;0.4153689118882731;0.12327212942608114;0.02892660935841817;0.5295660249326735;0.027275699398878514;0.7647255090059007;0.0;0.0;0.025453083643177322;0.03161026459359388;0.22127946161967482;0.0;0.14160787989850335
GO:1904851;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1418853306310641;0.0;0.05092186334953819;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16172073624215444;0.0;0.0;0.2645122883256281;0.0;0.5380809161766941;0.0;0.0;0.0;0.08126673517009421;0.07812171998544613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.045868955703161046;0.06629430488948237;0.0;0.0;0.0;0.1640084296713622;0.0
GO:0006164;0.32910417083730636;0.0;1.0;0.7297581086392235;0.40279482079205164;0.024526652297013753;0.7810497963034636;0.4715943405670853;0.22521802612655653;0.0;0.028328926280554143;0.3840013335658997;0.021929692608983534;0.5021182834567971;0.0;0.49388433282877253;0.7028061140089548;0.034570975464738564;0.7307023322370831;0.4241710985535355;0.0;0.0;0.0;0.22978698245172155;0.2066509262321485;0.0;0.7783907607124247;0.0;0.7412028871321149;0.4060251313850612;0.4241710985535355;0.0;0.0;0.02628417010639969;0.02984859350655945;0.027512511390033096;0.025406642781729216;0.028365038713722448;0.35177961779827943;0.025995363100061834;0.5282363096921402;0.02465433129844118;0.2966568375767648;0.0;0.0;0.023155586031973697;0.02814249939683547;0.35177961779827943;0.0;0.1266963541115557
GO:0009116;0.31958141801661366;0.0;0.7297581086392235;1.0;0.3942825947099527;0.024020124454502058;0.5826737470813718;0.364193807290758;0.2201582782024904;0.0;0.027655331402508074;0.3762572631903465;0.021523864074520848;0.3872769478030546;0.0;0.3810559218240847;0.5168072825195621;0.033573063118828614;0.7545914348993948;0.32821496409144824;0.0;0.0;0.0;0.22452225929739467;0.2023831424942856;0.0;0.8028528034330189;0.0;0.5445033904449431;0.39737729175214737;0.32821496409144824;0.0;0.0;0.02570330794906028;0.02910174469747408;0.02687674623571732;0.024863517957157896;0.027689745873119547;0.34526962199986877;0.025427057689012652;0.3930939551503038;0.024142571059180586;0.28889713276926265;0.0;0.0;0.02270358440312335;0.027477636893539055;0.34526962199986877;0.0;0.1238205564754173
GO:0046655;0.25685134825251127;0.0;0.40279482079205164;0.3942825947099527;1.0;0.020901046312813445;0.3320511324677893;0.8791414913992981;0.18940993818265323;0.0;0.023600418376274874;0.904558130477989;0.01898513217417398;0.4348462863692231;0.0;0.428759439387021;0.4401890170820037;0.02777891911656269;0.3091060314659732;0.3760089241490005;0.0;0.0;0.0;0.19263113817776342;0.1761031439374145;0.0;0.32637655276302197;0.0;0.31293516643474556;0.44467464220699293;0.8020858460072836;0.0;0.0;0.022163987464173293;0.024645755437530035;0.023031061942055113;0.02153672870995017;0.023625476210364458;0.3932425306213722;0.02195827355615107;0.30384771530942617;0.020993696203519773;0.236110287857353;0.0;0.0;0.01989707421866705;0.02347088997063757;0.838847824086483;0.0;0.10637354601972662
GO:0046931;0.02711951208972612;0.0;0.024526652297013753;0.024020124454502058;0.020901046312813445;1.0;0.02030181390824431;0.019529053387198653;0.022011719779681096;0.0;0.393005166034354;0.020082913816025467;0.15760531222044558;0.02058440795226302;0.0;0.02030181390824431;0.018307684229438063;0.027066797439943873;0.018924080213231;0.017846288321375487;0.0;0.0;0.0;0.18911269533268596;0.1732015593794647;0.0;0.019961425850583678;0.0;0.019154254597201287;0.021040383582903943;0.017846288321375487;0.0;0.0;0.021708291142540363;0.41001554418241976;0.19047564726493152;0.02110621004689814;0.02310840246881013;0.01864978894956986;0.18178403821966693;0.03193153105353898;0.17395435685422383;0.02498139262978561;0.0;0.0;0.3324760120895196;0.02296048763337124;0.01864978894956986;0.0;0.022203178690522605
GO:0009113;0.25432013130401;0.0;0.7810497963034636;0.5826737470813718;0.3320511324677893;0.02030181390824431;1.0;0.39415527502453573;0.18358185352950612;0.0;0.022839227569927942;0.3191738839549162;0.018489420279622117;0.415253537770122;0.0;0.4096060323211776;0.5846791098851807;0.026730314344782603;0.6041927556122811;0.36047156378505824;0.0;0.0;0.0;0.1866062899947387;0.17105427179893656;0.0;0.6370076510951737;0.0;0.6114766911265902;0.3342433072319807;0.36047156378505824;0.0;0.0;0.021491315517021915;0.02381682438429135;0.02230559084393641;0.020901046312813445;0.022862694272932867;0.2965933592982862;0.021297844365349615;0.38232250629672265;0.020389216306868893;0.2344996499154791;0.0;0.0;0.0193532780096808;0.022717898372565656;0.2965933592982862;0.0;0.10307228679737326
GO:0046654;0.23487654951196493;0.0;0.4715943405670853;0.364193807290758;0.8791414913992981;0.019529053387198653;0.39415527502453573;1.0;0.1761031439374145;0.0;0.02186586001337612;0.8982843814329944;0.017846288321375487;0.544632112100109;0.0;0.5375044424840313;0.35707838965166033;0.025406642781729216;0.4277982616252756;0.4751779697831991;0.0;0.0;0.0;0.17888431569208216;0.16454332707252697;0.0;0.4501704131789527;0.0;0.3728603655105316;0.41474642738037804;0.9173917989569438;0.0;0.0;0.02062727568362247;0.022760273954801125;0.02137625180786892;0.020082913816025467;0.021887368178553204;0.3696534486730103;0.02044898396350942;0.3602308895569945;0.01960991546369627;0.2174120008435591;0.0;0.0;0.018649788949569857;0.021754626933136182;0.7885286227698955;0.0;0.09883869048427615
GO:0000413;0.215159091955386;0.0;0.22521802612655653;0.2201582782024904;0.18940993818265323;0.022011719779681096;0.18358185352950612;0.1761031439374145;1.0;0.0;0.025026290496620356;0.1814591278918073;0.01989707421866705;0.18632719708876275;0.0;0.18358185352950612;0.1643672630177119;0.029775755725760637;0.17027722112897764;0.1599604830256634;0.0;0.0;0.0;0.5073192021479414;0.46147748145745465;0.0;0.18028247538436848;0.0;0.1724908276821526;0.1907687412276581;0.1599604830256634;0.0;0.0;0.02341696381729374;0.02620491011931083;0.024386989702570205;0.022717898372565656;0.02505446945582643;0.1676441108556008;0.023187454025804268;0.25792664212850963;0.02211450226620029;0.19664085423191333;0.0;0.0;0.020901046312813445;0.02488068606504665;0.1676441108556008;0.0;0.11253521156729335
GO:0001666;0.45278233526065925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22184103635618307;0.0;0.0;0.214080394986686;0.5904123052961725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
