;GO:0031295;GO:0051918;GO:1901224;GO:1901741;GO:0007565;GO:0051591;GO:0045663;GO:0043312;GO:0006468;GO:0043029;GO:0030216;GO:0033209;GO:0071260;GO:0043154;GO:0051262;GO:0042098;GO:0010820;GO:0070588;GO:0010544;GO:0031069;GO:0032496;GO:0010469;GO:0018149
GO:0031295;1.0;0.0888888888888889;0.17142857142857137;0.15000000000000002;0.0;0.0;0.2068965517241379;0.045454545454545414;0.0;0.10344827586206895;0.0;0.1428571428571429;0.0;0.06666666666666665;0.0;0.06060606060606055;0.16000000000000003;0.0;0.1063829787234043;0.0;0.0;0.13793103448275867;0.0
GO:0051918;0.0888888888888889;1.0;0.16666666666666663;0.09302325581395354;0.0;0.0;0.125;0.0;0.0;0.09999999999999998;0.0;0.09999999999999998;0.0;0.06557377049180324;0.0;0.0;0.1568627450980392;0.0;0.39473684210526316;0.0;0.0;0.1333333333333333;0.0
GO:1901224;0.17142857142857137;0.16666666666666663;1.0;0.18181818181818177;0.0;0.0;0.2727272727272727;0.0;0.0;0.08695652173913049;0.0;0.19047619047619047;0.0;0.07547169811320753;0.0;0.0;0.18604651162790697;0.0;0.125;0.0;0.0;0.4444444444444444;0.0
GO:1901741;0.15000000000000002;0.09302325581395354;0.18181818181818177;1.0;0.0;0.0;0.4347826086956522;0.0;0.0;0.0714285714285714;0.0;0.15384615384615385;0.0;0.06896551724137934;0.0;0.0;0.12;0.0;0.08695652173913049;0.0;0.0;0.14814814814814814;0.0
GO:0007565;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0
GO:0051591;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0
GO:0045663;0.2068965517241379;0.125;0.2727272727272727;0.4347826086956522;0.0;0.0;1.0;0.0;0.0;0.11764705882352944;0.0;0.2666666666666667;0.0;0.08510638297872342;0.0;0.0;0.15384615384615385;0.0;0.11428571428571432;0.0;0.0;0.25;0.0
GO:0043312;0.045454545454545414;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.052631578947368474;0.0714285714285714;0.07407407407407407;0.0714285714285714;0.06666666666666665;0.0;0.0714285714285714;0.1785714285714286;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.05714285714285716
GO:0006468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;1.0;0.0;0.08695652173913049;0.08333333333333337;0.07692307692307687;0.0;0.08333333333333337;0.07407407407407407;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334
GO:0043029;0.10344827586206895;0.09999999999999998;0.08695652173913049;0.0714285714285714;0.0;0.0;0.11764705882352944;0.0714285714285714;0.0;1.0;0.0;0.1428571428571429;0.0;0.04347826086956519;0.0;0.11764705882352944;0.050000000000000044;0.0;0.09090909090909094;0.0;0.0;0.1333333333333333;0.0
GO:0030216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.08695652173913049;0.0;1.0;0.15384615384615385;0.1333333333333333;0.0;0.15384615384615385;0.125;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.09999999999999998
GO:0033209;0.1428571428571429;0.09999999999999998;0.19047619047619047;0.15384615384615385;0.0;0.0;0.2666666666666667;0.0714285714285714;0.08333333333333337;0.1428571428571429;0.15384615384615385;1.0;0.125;0.09090909090909094;0.1428571428571429;0.11764705882352944;0.10526315789473684;0.0;0.125;0.0;0.0;0.3076923076923077;0.09523809523809523
GO:0071260;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.06666666666666665;0.07692307692307687;0.0;0.1333333333333333;0.125;1.0;0.0;0.125;0.10526315789473684;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.08695652173913049
GO:0043154;0.06666666666666665;0.06557377049180324;0.07547169811320753;0.06896551724137934;0.0;0.0;0.08510638297872342;0.0;0.0;0.04347826086956519;0.0;0.09090909090909094;0.0;1.0;0.0;0.0;0.05714285714285716;0.0;0.09677419354838712;0.0;0.0;0.11363636363636365;0.0
GO:0051262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.08333333333333337;0.0;0.15384615384615385;0.1428571428571429;0.125;0.0;1.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.09523809523809523
GO:0042098;0.06060606060606055;0.0;0.0;0.0;0.0;0.0;0.0;0.1785714285714286;0.07407407407407407;0.11764705882352944;0.125;0.11764705882352944;0.10526315789473684;0.0;0.11764705882352944;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08333333333333337
GO:0010820;0.16000000000000003;0.1568627450980392;0.18604651162790697;0.12;0.0;0.0;0.15384615384615385;0.0;0.0;0.050000000000000044;0.0;0.10526315789473684;0.0;0.05714285714285716;0.0;0.0;1.0;0.0;0.1071428571428571;0.0;0.0;0.13157894736842102;0.0
GO:0070588;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
