;GO:0031295;GO:0051918;GO:1901224;GO:1901741;GO:0007565;GO:0051591;GO:0045663;GO:0043312;GO:0006468;GO:0043029;GO:0030216;GO:0033209;GO:0071260;GO:0043154;GO:0051262;GO:0042098;GO:0010820;GO:0070588;GO:0010544;GO:0031069;GO:0032496;GO:0010469;GO:0018149
GO:0031295;1.0;0.02243583701703053;0.06720964993877188;0.06720964993877188;0.0;0.0;0.06720964993877188;0.009488087970379274;0.0;0.009488087970379274;0.0;0.02243583701703053;0.0;0.010840797126225047;0.0;0.009488087970379274;0.016931743374884997;0.0;0.031692414669984306;0.0;0.0;0.02243583701703053;0.0
GO:0051918;0.02243583701703053;1.0;0.07046990379280048;0.02254356214279229;0.0;0.0;0.023913827682840113;0.0;0.0;0.0134126327344957;0.0;0.0134126327344957;0.0;0.010840797126225047;0.0;0.0;0.02995230977357347;0.0;0.17289843131305144;0.0;0.0;0.023913827682840113;0.0
GO:1901224;0.06720964993877188;0.07046990379280048;1.0;0.0675323554383065;0.0;0.0;0.09987522426819093;0.0;0.0;0.01409953652163406;0.0;0.03334021611125579;0.0;0.010840797126225047;0.0;0.0;0.016931743374884997;0.0;0.02095923272371947;0.0;0.0;0.15739075951875556;0.0
GO:1901741;0.06720964993877188;0.02254356214279229;0.0675323554383065;1.0;0.0;0.0;0.23367129252201957;0.0;0.0;0.009533644794003546;0.0;0.02254356214279229;0.0;0.010840797126225047;0.0;0.0;0.016931743374884997;0.0;0.02095923272371947;0.0;0.0;0.02254356214279229;0.0
GO:0007565;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10264253022855821;0.0;0.0;0.0
GO:0051591;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04232980852629181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11659949914958978;0.0;0.0
GO:0045663;0.06720964993877188;0.023913827682840113;0.09987522426819093;0.23367129252201957;0.0;0.0;1.0;0.0;0.0;0.029469622566864185;0.0;0.06968481436172225;0.0;0.010840797126225047;0.0;0.0;0.016931743374884997;0.0;0.02095923272371947;0.0;0.0;0.06968481436172225;0.0
GO:0043312;0.009488087970379274;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.018943192534739486;0.02535564089323761;0.02535564089323761;0.02535564089323761;0.02535564089323761;0.0;0.02535564089323761;0.12250760036094419;0.0;0.056185937859846775;0.0;0.0;0.0;0.0;0.022277141600228655
GO:0006468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018943192534739486;1.0;0.0;0.018943192534739486;0.018943192534739486;0.018943192534739486;0.0;0.018943192534739486;0.018943192534739486;0.0;0.0;0.0;0.0;0.0;0.0;0.8271243819215042
GO:0043029;0.009488087970379274;0.0134126327344957;0.01409953652163406;0.009533644794003546;0.0;0.0;0.029469622566864185;0.02535564089323761;0.0;1.0;0.0;0.11153179167231024;0.0;0.004584559814932717;0.0;0.06564636371552118;0.0023902798300414847;0.0;0.011755478656467694;0.0;0.0;0.06925780429685029;0.0
GO:0030216;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02535564089323761;0.018943192534739486;0.0;1.0;0.11153179167231024;0.059997900517474737;0.0;0.08011236636927821;0.06564636371552118;0.0;0.0;0.0;0.13159660545095642;0.0;0.0;0.022277141600228655
GO:0033209;0.02243583701703053;0.0134126327344957;0.03334021611125579;0.02254356214279229;0.0;0.0;0.06968481436172225;0.02535564089323761;0.018943192534739486;0.11153179167231024;0.11153179167231024;1.0;0.059997900517474737;0.010840797126225047;0.08011236636927821;0.06564636371552118;0.0056521323220575575;0.0;0.02095923272371947;0.0;0.0;0.1637692245489811;0.022277141600228655
GO:0071260;0.0;0.0;0.0;0.0;0.0;0.04232980852629181;0.0;0.02535564089323761;0.018943192534739486;0.0;0.059997900517474737;0.059997900517474737;1.0;0.0;0.059997900517474737;0.059997900517474737;0.0;0.0;0.0;0.0;0.09531766296992389;0.0;0.022277141600228655
GO:0043154;0.010840797126225047;0.010840797126225047;0.010840797126225047;0.010840797126225047;0.0;0.0;0.010840797126225047;0.0;0.0;0.004584559814932717;0.0;0.010840797126225047;0.0;1.0;0.0;0.0;0.0056521323220575575;0.0;0.03258631007139714;0.0;0.0;0.010840797126225047;0.0
GO:0051262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02535564089323761;0.018943192534739486;0.0;0.08011236636927821;0.08011236636927821;0.059997900517474737;0.0;1.0;0.06564636371552118;0.0;0.0;0.0;0.0;0.0;0.0;0.022277141600228655
GO:0042098;0.009488087970379274;0.0;0.0;0.0;0.0;0.0;0.0;0.12250760036094419;0.018943192534739486;0.06564636371552118;0.06564636371552118;0.06564636371552118;0.059997900517474737;0.0;0.06564636371552118;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022277141600228655
GO:0010820;0.016931743374884997;0.02995230977357347;0.016931743374884997;0.016931743374884997;0.0;0.0;0.016931743374884997;0.0;0.0;0.0023902798300414847;0.0;0.0056521323220575575;0.0;0.0056521323220575575;0.0;0.0;1.0;0.0;0.008270688754226025;0.0;0.0;0.0056521323220575575;0.0
