;GO:0031295;GO:0051918;GO:1901224;GO:1901741;GO:0007565;GO:0051591;GO:0045663;GO:0043312;GO:0006468;GO:0043029;GO:0030216;GO:0033209;GO:0071260;GO:0043154;GO:0051262;GO:0042098;GO:0010820;GO:0070588;GO:0010544;GO:0031069;GO:0032496;GO:0010469;GO:0018149
GO:0031295;1.0;0.2218194623735618;0.3627558204329808;0.33548398124453677;0.0;0.0;0.4192770961470318;0.10660254087441585;0.0;0.23371287892618592;0.0;0.3246309484401;0.0;0.17715574420745392;0.0;0.13733890249620828;0.33778706464028857;0.0;0.253371610184856;0.0;0.0;0.319398021544597;0.0
GO:0051918;0.2218194623735618;1.0;0.3381534375961551;0.23017612001877485;0.0;0.0;0.2870035653286865;0.0;0.0;0.23316646781873648;0.0;0.2442702104463002;0.0;0.16636085792814068;0.0;0.0;0.3168265979349432;0.0;0.5791992695682618;0.0;0.0;0.29624403562936563;0.0
GO:1901224;0.3627558204329808;0.3381534375961551;1.0;0.37831047180094973;0.0;0.0;0.4883716691420158;0.0;0.0;0.2104667069153848;0.0;0.38207294601912856;0.0;0.19298943263651486;0.0;0.0;0.377931909005108;0.0;0.2880877238807727;0.0;0.0;0.6342974140356095;0.0
GO:1901741;0.33548398124453677;0.23017612001877485;0.37831047180094973;1.0;0.0;0.0;0.6455430431871457;0.0;0.0;0.18704949984333064;0.0;0.34189661047305087;0.0;0.18217622674812192;0.0;0.0;0.28335512975013183;0.0;0.22762184276579342;0.0;0.0;0.3360972214421428;0.0
GO:0007565;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36466623803680115;0.0;0.0;0.0
GO:0051591;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23942904292826442;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5080773465386061;0.0;0.0
GO:0045663;0.4192770961470318;0.2870035653286865;0.4883716691420158;0.6455430431871457;0.0;0.0;1.0;0.0;0.0;0.2656097510519829;0.0;0.4745478039522748;0.0;0.21405947469046885;0.0;0.0;0.34089790752138355;0.0;0.27966865386092304;0.0;0.0;0.46344829459276504;0.0
GO:0043312;0.10660254087441585;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.1408546276402987;0.15856469468109646;0.1994537550540568;0.18464768793011704;0.18367856750298334;0.0;0.19217250394487673;0.34243122374271456;0.0;0.24792744219142368;0.0;0.0;0.0;0.0;0.15071008800861144
GO:0006468;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1408546276402987;1.0;0.0;0.20498512618422554;0.1893785791240687;0.18835929957480158;0.0;0.19730219727997428;0.1852831964508238;0.0;0.0;0.0;0.0;0.0;0.0;0.8867276851797468
GO:0043029;0.23371287892618592;0.23316646781873648;0.2104667069153848;0.18704949984333064;0.0;0.0;0.2656097510519829;0.15856469468109646;0.0;1.0;0.0;0.29483902216283064;0.0;0.11974323532352525;0.0;0.23768817998566882;0.1407927423001136;0.0;0.21405799585957458;0.0;0.0;0.28659125631721716;0.0
