;GO:0008584;GO:1901385;GO:0035162;GO:1902036;GO:0007097;GO:0006366;GO:0045648;GO:0006887;GO:0030502;GO:0000187;GO:0045893;GO:0001701;GO:0030220;GO:0033137;GO:0034622;GO:0071733;GO:0055003;GO:0030222;GO:0030221;GO:2000678;GO:0050714;GO:0033138;GO:0033690;GO:0006094;GO:0030183;GO:0002092;GO:2000251;GO:0045652;GO:0009725;GO:0006930;GO:0060314;GO:0038180;GO:0030219;GO:0030218;GO:0046597;GO:0010628;GO:0043043;GO:0055014;GO:0050804;GO:0055015;GO:0010469;GO:0018149;GO:1902083;GO:0034613;GO:0030335;GO:0008360;GO:0046716;GO:0090630;GO:0008285;GO:0008284;GO:0048812;GO:0006783;GO:0042551;GO:0045664;GO:0006782;GO:0045944;GO:1903507;GO:0048935;GO:0043249;GO:0043524;GO:0000122;GO:0097067;GO:0000165;GO:0010559;GO:0000281;GO:0097028;GO:0001649;GO:0030521;GO:0050731;GO:0032148;GO:2000651;GO:0050732;GO:0050930;GO:0030049;GO:2001240;GO:0006351;GO:1901653;GO:0007169;GO:0048821;GO:0061621;GO:0043456;GO:0006357;GO:0048747;GO:0007517;GO:0002027;GO:0018160;GO:0014809;GO:0010725;GO:0010724;GO:0048873;GO:0043066;GO:0045087;GO:0010881
GO:0008584;1.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.15384615384615385;0.0;0.0;0.0;0.09090909090909094;0.1875;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.16666666666666663;0.0;0.0;0.0;0.19999999999999996;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.25;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.23076923076923073;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901385;0.0;1.0;0.0;0.11111111111111116;0.0;0.0;0.08333333333333337;0.0;0.10344827586206895;0.05714285714285716;0.0625;0.0;0.0;0.06666666666666665;0.0;0.05084745762711862;0.0;0.0;0.0;0.125;0.1428571428571429;0.06666666666666665;0.125;0.0;0.0;0.13888888888888884;0.09999999999999998;0.11538461538461542;0.0;0.0;0.6;0.13043478260869568;0.0;0.0;0.11111111111111116;0.125;0.0;0.0;0.13636363636363635;0.0;0.17391304347826086;0.0;0.08108108108108103;0.0;0.1428571428571429;0.125;0.08695652173913049;0.12;0.13636363636363635;0.13636363636363635;0.0;0.0;0.0;0.11538461538461542;0.0;0.06000000000000005;0.06976744186046513;0.0;0.0;0.09999999999999998;0.05882352941176472;0.0;0.07499999999999996;0.09999999999999998;0.0;0.0;0.0;0.12;0.06666666666666665;0.07407407407407407;0.4375;0.06666666666666665;0.10344827586206895;0.0;0.07317073170731703;0.0;0.0;0.13043478260869568;0.0;0.0;0.07499999999999996;0.08823529411764708;0.0;0.0;0.13043478260869568;0.0;0.32432432432432434;0.10344827586206895;0.1071428571428571;0.08695652173913049;0.11538461538461542;0.0;0.3076923076923077
GO:0035162;0.36363636363636365;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.16666666666666663;0.0;0.0;0.0;0.09523809523809523;0.19999999999999996;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.18181818181818177;0.0;0.0;0.0;0.2142857142857143;0.0;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.2727272727272727;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.25;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.0;0.11111111111111116;0.0;1.0;0.0;0.0;0.4347826086956522;0.0;0.30000000000000004;0.0625;0.09756097560975607;0.0;0.0;0.10526315789473684;0.0;0.07692307692307687;0.0;0.0;0.0;0.10526315789473684;0.1333333333333333;0.10526315789473684;0.23529411764705888;0.0;0.0;0.12903225806451613;0.17391304347826086;0.7692307692307692;0.0;0.0;0.10526315789473684;0.25;0.0;0.0;0.1428571428571429;0.16666666666666663;0.0;0.0;0.2666666666666667;0.0;0.23529411764705888;0.0;0.1333333333333333;0.0;0.18181818181818177;0.3125;0.11764705882352944;0.09999999999999998;0.2666666666666667;0.2666666666666667;0.0;0.0;0.0;0.5333333333333333;0.0;0.09302325581395354;0.11111111111111116;0.0;0.0;0.17391304347826086;0.09090909090909094;0.0;0.12121212121212122;0.17391304347826086;0.0;0.0;0.0;0.2222222222222222;0.10526315789473684;0.08333333333333337;0.08108108108108103;0.10526315789473684;0.13043478260869568;0.0;0.11764705882352944;0.0;0.0;0.25;0.0;0.0;0.12121212121212122;0.14814814814814814;0.0;0.0;0.25;0.0;0.13157894736842102;0.625;0.6666666666666667;0.11764705882352944;0.21052631578947367;0.0;0.125
GO:0007097;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.05882352941176472;0.028169014084507005;0.046511627906976716;0.052631578947368474;0.05555555555555558;0.0;0.0;0.0;0.0;0.1578947368421053;0.05128205128205132;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.05714285714285716;0.06060606060606055;0.06060606060606055;0.0;0.0;0.32352941176470584;0.05405405405405406;0.0;0.05405405405405406;0.0;0.2571428571428571;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.05128205128205132;0.42500000000000004;0.05882352941176472;0.0;0.4473684210526315;0.0;0.0;0.05882352941176472;0.05882352941176472;0.0;0.0;0.050000000000000044;0.19999999999999996;0.0;0.06060606060606055;0.06060606060606055;0.0625;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.9655172413793104;0.045454545454545414;0.05714285714285716;0.05882352941176472;0.15037593984962405;0.0;0.0;0.05714285714285716;0.0;0.0;0.23684210526315785;0.03448275862068961;0.0;0.0;0.0;0.0;0.0;0.033333333333333326
GO:0045648;0.0;0.08333333333333337;0.0;0.4347826086956522;0.0;0.0;1.0;0.0;0.2068965517241379;0.08450704225352113;0.125;0.0;0.0;0.08510638297872342;0.0;0.10169491525423724;0.0;0.0;0.0;0.0714285714285714;0.16216216216216217;0.1333333333333333;0.25;0.0;0.0;0.1578947368421053;0.19999999999999996;0.5238095238095238;0.0;0.0;0.10869565217391308;0.16000000000000003;0.0;0.0;0.09999999999999998;0.15384615384615385;0.0;0.0;0.16666666666666663;0.0;0.15384615384615385;0.0;0.10256410256410253;0.0;0.2068965517241379;0.25;0.12;0.06896551724137934;0.16666666666666663;0.2727272727272727;0.0;0.0;0.0;0.33333333333333337;0.0;0.12;0.0888888888888889;0.0;0.0;0.125;0.07547169811320753;0.0;0.09523809523809523;0.125;0.0;0.0;0.0;0.14814814814814814;0.1333333333333333;0.10909090909090913;0.0888888888888889;0.08510638297872342;0.12903225806451613;0.0;0.09302325581395354;0.0;0.0;0.16000000000000003;0.0;0.0;0.09523809523809523;0.11111111111111116;0.0;0.0;0.20833333333333337;0.0;0.13043478260869568;0.5909090909090908;0.6190476190476191;0.12;0.1428571428571429;0.0;0.125
GO:0006887;0.0;0.0;0.0;0.0;0.2857142857142857;0.05714285714285716;0.0;1.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.040000000000000036;0.09090909090909094;0.11764705882352944;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.1428571428571429;0.16666666666666663;0.16666666666666663;0.0;0.0;0.09090909090909094;0.125;0.0;0.125;0.0;0.09523809523809523;0.0;0.16666666666666663;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.11111111111111116;0.05882352941176472;0.15384615384615385;0.0;0.0625;0.0;0.0;0.15384615384615385;0.15384615384615385;0.0;0.0;0.10526315789473684;0.06451612903225812;0.0;0.16666666666666663;0.16666666666666663;0.18181818181818177;0.125;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.05882352941176472;0.08695652173913049;0.1428571428571429;0.15384615384615385;0.01538461538461533;0.0;0.0;0.1428571428571429;0.0;0.0;0.08333333333333337;0.05405405405405406;0.0;0.0;0.0;0.0;0.0;0.05128205128205132
GO:0030502;0.0;0.10344827586206895;0.0;0.30000000000000004;0.0;0.0;0.2068965517241379;0.0;1.0;0.04477611940298509;0.06818181818181823;0.0;0.0;0.09999999999999998;0.0;0.054545454545454564;0.0;0.0;0.0;0.09523809523809523;0.09090909090909094;0.07317073170731703;0.15000000000000002;0.0;0.0;0.08823529411764708;0.11538461538461542;0.3157894736842105;0.0;0.0;0.07317073170731703;0.1578947368421053;0.0;0.0;0.18181818181818177;0.15000000000000002;0.0;0.0;0.16666666666666663;0.0;0.15000000000000002;0.0;0.125;0.0;0.12;0.21052631578947367;0.10526315789473684;0.09090909090909094;0.23529411764705888;0.16666666666666663;0.0;0.0;0.0;0.3157894736842105;0.0;0.06521739130434778;0.10526315789473684;0.0;0.0;0.16000000000000003;0.08695652173913049;0.0;0.08333333333333337;0.11538461538461542;0.0;0.0;0.0;0.1428571428571429;0.07317073170731703;0.05882352941176472;0.07692307692307687;0.09999999999999998;0.12;0.0;0.11111111111111116;0.0;0.0;0.1578947368421053;0.0;0.0;0.08333333333333337;0.09999999999999998;0.0;0.0;0.2222222222222222;0.0;0.09756097560975607;0.2727272727272727;0.2857142857142857;0.10526315789473684;0.19047619047619047;0.0;0.09302325581395354
GO:0000187;0.0;0.05714285714285716;0.0;0.0625;0.0;0.0;0.08450704225352113;0.0;0.04477611940298509;1.0;0.20270270270270274;0.0;0.0;0.22857142857142854;0.0;0.17647058823529416;0.0;0.0;0.0;0.048387096774193505;0.08333333333333337;0.5087719298245614;0.10169491525423724;0.0;0.0;0.17910447761194026;0.09230769230769231;0.06349206349206349;0.0;0.0;0.13157894736842102;0.06666666666666665;0.0;0.0;0.0461538461538461;0.14035087719298245;0.0;0.0;0.10526315789473684;0.0;0.1607142857142857;0.0;0.18181818181818177;0.0;0.09375;0.06557377049180324;0.032786885245901676;0.09999999999999998;0.06779661016949157;0.10526315789473684;0.0;0.0;0.0;0.06349206349206349;0.0;0.19736842105263153;0.12;0.0;0.0;0.05970149253731338;0.10843373493975905;0.0;0.051948051948051965;0.16393442622950816;0.0;0.0;0.0;0.06451612903225812;0.5087719298245614;0.7142857142857143;0.07692307692307687;0.22857142857142854;0.09375;0.0;0.10810810810810811;0.0;0.0;0.06666666666666665;0.0;0.0;0.15714285714285714;0.13636363636363635;0.0;0.0;0.049180327868852514;0.0;0.048192771084337394;0.06060606060606055;0.06153846153846154;0.032786885245901676;0.06349206349206349;0.0;0.04705882352941182
