;GO:0008584;GO:1901385;GO:0035162;GO:1902036;GO:0007097;GO:0006366;GO:0045648;GO:0006887;GO:0030502;GO:0000187;GO:0045893;GO:0001701;GO:0030220;GO:0033137;GO:0034622;GO:0071733;GO:0055003;GO:0030222;GO:0030221;GO:2000678;GO:0050714;GO:0033138;GO:0033690;GO:0006094;GO:0030183;GO:0002092;GO:2000251;GO:0045652;GO:0009725;GO:0006930;GO:0060314;GO:0038180;GO:0030219;GO:0030218;GO:0046597;GO:0010628;GO:0043043;GO:0055014;GO:0050804;GO:0055015;GO:0010469;GO:0018149;GO:1902083;GO:0034613;GO:0030335;GO:0008360;GO:0046716;GO:0090630;GO:0008285;GO:0008284;GO:0048812;GO:0006783;GO:0042551;GO:0045664;GO:0006782;GO:0045944;GO:1903507;GO:0048935;GO:0043249;GO:0043524;GO:0000122;GO:0097067;GO:0000165;GO:0010559;GO:0000281;GO:0097028;GO:0001649;GO:0030521;GO:0050731;GO:0032148;GO:2000651;GO:0050732;GO:0050930;GO:0030049;GO:2001240;GO:0006351;GO:1901653;GO:0007169;GO:0048821;GO:0061621;GO:0043456;GO:0006357;GO:0048747;GO:0007517;GO:0002027;GO:0018160;GO:0014809;GO:0010725;GO:0010724;GO:0048873;GO:0043066;GO:0045087;GO:0010881
GO:0008584;1.0;0.0;0.43981883480022016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3358017883342646;0.21071843544530963;0.0;0.0;0.0;0.2141024246217492;0.23162452902610664;0.17763511802526943;0.0;0.0;0.0;0.0;0.0;0.2423415192755744;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19464009055611722;0.22863774082222144;0.0;0.0;0.0;0.2383646879234923;0.0;0.26287725906294906;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.264879275665994;0.0;0.21247767117207728;0.0;0.0;0.0;0.0;0.2609090481863114;0.20552615119460027;0.0;0.0;0.0;0.0;0.0;0.0;0.2196125147862734;0.2442794170900051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2747630024384862;0.0;0.0;0.0;0.30174534399053143;0.5141175134688678;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901385;0.0;1.0;0.0;0.0647786024476559;0.0;0.0;0.06554473817778139;0.0;0.06286910061388538;0.3145181183331169;0.09548782572331356;0.0;0.0;0.06497931107021487;0.0;0.056608617115513946;0.0;0.0;0.0;0.2663153462952428;0.4407641492376474;0.07284522651663869;0.06084463636721979;0.0;0.0;0.3613821216534739;0.06314496779019174;0.06863216202860555;0.0;0.0;0.8355574617883257;0.06123879299283058;0.0;0.0;0.06340815317458483;0.09807747689575257;0.0;0.0;0.08179760551690196;0.0;0.3567033802063241;0.0;0.05749152332219108;0.0;0.392340728691093;0.07617105904768938;0.055529557291045036;0.3008415856583411;0.08730628422541088;0.09011561260940268;0.0;0.0;0.0;0.08656963751553243;0.0;0.09286030762286152;0.09361427288349197;0.0;0.0;0.0747496652979939;0.08946535266048014;0.0;0.0805663614806864;0.06698753849191677;0.0;0.0;0.0;0.06804630793655736;0.07658350116731737;0.27532483828301635;0.6512663915017283;0.06816758820461293;0.06194977012663529;0.0;0.06654187609972807;0.0;0.0;0.08476320285598438;0.0;0.0;0.05749152332219108;0.10242224943857961;0.0;0.0;0.07232208263635553;0.0;0.6759473785406377;0.054031133275955365;0.056608617115513946;0.05701427001460949;0.0902593291185827;0.0;0.7424168465081892
GO:0035162;0.43981883480022016;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2896145935034144;0.18639570662148797;0.0;0.0;0.0;0.189038671598951;0.20867027053246248;0.16003127255240313;0.0;0.0;0.0;0.0;0.0;0.21071843544530963;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1737031227999728;0.20028070157418013;0.0;0.0;0.0;0.21412497946266604;0.0;0.23370087327907085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2275537570608601;0.0;0.1877709275142195;0.0;0.0;0.0;0.0;0.23214402135521164;0.18232132035452123;0.0;0.0;0.0;0.0;0.0;0.0;0.19332130005860962;0.2121820521249788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24304776126840424;0.0;0.0;0.0;0.2639239509161839;0.44607601897394333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.0;0.0647786024476559;0.0;1.0;0.0;0.0;0.5921567931463643;0.0;0.3344562222375329;0.08258364709995127;0.10347661963819996;0.0;0.0;0.07147423134874605;0.0;0.06252474796870607;0.0;0.0;0.0;0.05398400832893991;0.0860426179263206;0.07981701015540076;0.06706291148901057;0.0;0.0;0.07103941365552983;0.06951937510977287;0.6191081873859343;0.0;0.0;0.07147423134874605;0.06748421709113606;0.0;0.0;0.06142547964439366;0.0934137036764304;0.0;0.0;0.08923407739651654;0.0;0.09319786449954132;0.0;0.06347219819552367;0.0;0.09142203971574638;0.3555704748943954;0.053786558582145406;0.06073466336935145;0.09498785219929595;0.09791029553328676;0.0;0.0;0.0;0.47509138656426003;0.0;0.10075779505127076;0.10153867089063032;0.0;0.0;0.08182722583658378;0.09723456455375672;0.0;0.0879438135229939;0.07361034737602155;0.0;0.0;0.0;0.07473484232852869;0.083759371835403;0.0726274092519681;0.059732684667655536;0.07486357656283146;0.06005588844494857;0.0;0.07313666887232652;0.0;0.0;0.09233546627731107;0.0;0.0;0.06347219819552367;0.11061881986728621;0.0;0.0;0.31379134101259204;0.0;0.25127407294787857;0.49092276231146037;0.5136856394628375;0.05517835974545515;0.09805958378536898;0.0;0.2752136688068249
GO:0007097;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2891244986196599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4346779365722608;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.044510458339952236;0.0;0.0;0.0;0.0;0.028361444245932052;0.0;0.04541881694119961;0.02457849642351956;0.02890698732904625;0.0232017904231567;0.0232017904231567;0.0;0.0;0.0;0.0;0.3008959367141229;0.033596042514753545;0.0;0.0;0.0;0.0;0.026670480521007286;0.0;0.02712995012846432;0.02581518229491977;0.03128958460041657;0.0;0.0;0.4357164993520049;0.023987756031928202;0.0;0.02690871356398683;0.0;0.2302750754705241;0.0;0.0;0.0;0.0;0.02850587585787385;0.0;0.0;0.0;0.037522569628099876;0.3463750454091822;0.028644630918890454;0.0;0.3174922182437357;0.0;0.0;0.026670480521007286;0.027530959685737516;0.0;0.0;0.02788803645717215;0.2812540613987674;0.0;0.03211309448110751;0.029802620887177462;0.03392705431815796;0.03107562554030067;0.0;0.0;0.0;0.0;0.0;0.030446048767092084;0.0;0.7529976038822191;0.036977489092472636;0.04188220231503106;0.028361444245932052;0.3587560548477891;0.0;0.0;0.031751633760864005;0.0;0.0;0.15842351325454848;0.02505713758405306;0.0;0.0;0.0;0.0;0.0;0.02821077785449304
GO:0045648;0.0;0.06554473817778139;0.0;0.5921567931463643;0.0;0.0;1.0;0.0;0.3381735608320078;0.22331414485652532;0.2807545766969547;0.0;0.0;0.07229474390970289;0.0;0.16852901663661407;0.0;0.0;0.0;0.05459366486698693;0.23279710009339036;0.21573685483123947;0.18089283192382316;0.0;0.0;0.19174126659227417;0.18759276064729752;0.7168615781332417;0.0;0.0;0.252611357948991;0.06821520878684885;0.0;0.0;0.062113931997033064;0.26002918747522324;0.0;0.0;0.09051666877715857;0.0;0.09459782613459605;0.0;0.06411844068378712;0.0;0.24756607851908904;0.3603382452957377;0.24758705391825422;0.06150741866140115;0.09644252615044484;0.26541341366488125;0.0;0.0;0.0;0.48230739534440237;0.0;0.2732578703079515;0.10320266351517417;0.0;0.0;0.08290444648239924;0.09875941838032018;0.0;0.08918932341232631;0.07448093604420547;0.0;0.0;0.0;0.07563239510154253;0.22653627328254944;0.19607740557709097;0.165252162018751;0.07576424278416961;0.16615611011057071;0.0;0.0739960238086043;0.0;0.0;0.09370944795959187;0.0;0.0;0.06411844068378712;0.11259662458766755;0.0;0.0;0.3177912281490316;0.0;0.2538324211184857;0.7735895689073741;0.8098187071939159;0.2540676807561513;0.09961063003977622;0.0;0.27828570104050215
GO:0006887;0.0;0.0;0.0;0.0;0.2891244986196599;0.044510458339952236;0.0;1.0;0.0;0.0;0.0;0.0;0.028733952682755182;0.0;0.046381748301785236;0.024857770018668048;0.029294062066610248;0.023450496235711462;0.023450496235711462;0.0;0.0;0.0;0.0;0.0;0.034120016534274225;0.0;0.0;0.0;0.0;0.026999636045706096;0.0;0.02747061692506122;0.026123442886886162;0.03174359765638247;0.0;0.0;0.03857209314688636;0.024253693733463998;0.0;0.02724381263131305;0.0;0.03240904440176508;0.0;0.4318071451341381;0.0;0.0;0.028882213150935514;0.0;0.0;0.0;0.03817737316058569;0.028882213150935514;0.029024665265743595;0.0;0.026444728918393882;0.0;0.0;0.026999636045706096;0.027881836871419065;0.0;0.0;0.028248133951995043;0.03971410269576684;0.0;0.03259150304490829;0.03021422366456823;0.03446148644673555;0.031523406288358695;0.0;0.0;0.0;0.0;0.0;0.030875744233817254;0.0;0.05578499333256894;0.03761324531958616;0.04269966200499563;0.028733952682755182;0.02954541204519958;0.0;0.0;0.03221925471679732;0.0;0.0;0.022194025132937306;0.025347458467183916;0.0;0.0;0.0;0.0;0.0;0.02857931328682852
GO:0030502;0.0;0.06286910061388538;0.0;0.3344562222375329;0.0;0.0;0.3381735608320078;0.0;1.0;0.07028046975117784;0.08733277757009376;0.0;0.0;0.18598044853448986;0.0;0.05363923315370757;0.0;0.0;0.0;0.05246170793482476;0.07312320484522693;0.06800107072889322;0.05742763996664093;0.0;0.0;0.06073584800599659;0.059472514351682666;0.35310103266422227;0.0;0.0;0.061096950319903746;0.05777864084202347;0.0;0.0;0.1817461223310947;0.08949397809928585;0.0;0.0;0.07573914552575597;0.0;0.07897890231723616;0.0;0.16569005037074003;0.0;0.07752871462421879;0.3437519021634709;0.05227521775345586;0.05881460419270308;0.24485680996252815;0.08281730157860433;0.0;0.0;0.0;0.43818346447704964;0.0;0.08512971888474238;0.2610642794393362;0.0;0.0;0.212039750060829;0.2504249224736825;0.0;0.07468235669613678;0.06286910061388538;0.0;0.0;0.0;0.06380077904803828;0.07124761220532841;0.0620540187806067;0.05810534075053931;0.19453547537834637;0.0584111287575101;0.0;0.19017949993203187;0.0;0.0;0.07827489973647417;0.0;0.0;0.054431295632272475;0.09309757006202315;0.0;0.0;0.3038536555753797;0.0;0.2448612742187486;0.2817511497928105;0.29448669629582924;0.05358894655552444;0.25246710822536594;0.0;0.26753939027149803
GO:0000187;0.0;0.3145181183331169;0.0;0.08258364709995127;0.0;0.0;0.22331414485652532;0.0;0.07028046975117784;1.0;0.49109697150947446;0.0;0.0;0.44888199022768116;0.0;0.2701614348528477;0.0;0.0;0.0;0.29828737637338015;0.27517201238138894;0.5859444453588937;0.20548060393949347;0.0;0.0;0.3068571691592395;0.21416942919066326;0.08813553426089435;0.0;0.0;0.40339273936412273;0.07755427034540745;0.0;0.0;0.07095478833117141;0.49744129647080887;0.0;0.0;0.37966785940676256;0.0;0.4245112637050872;0.0;0.3543566512519161;0.0;0.29604805757735997;0.09923490459031821;0.06216787996238341;0.5043851744517529;0.11623070124852675;0.3219355851141623;0.0;0.0;0.0;0.11508340802388271;0.0;0.47509036842661834;0.2877894600811371;0.0;0.0;0.09711766240262013;0.2727828519877218;0.0;0.10585580184960743;0.33916131938665883;0.0;0.0;0.0;0.08728626214344351;0.6204459723894252;0.7287548583689742;0.38796685150484533;0.47375033751664647;0.3462355408431713;0.0;0.31816900314259533;0.0;0.0;0.11228395979028763;0.0;0.0;0.35724523491741206;0.3204838517464921;0.0;0.0;0.0823067321464868;0.0;0.07230215590892211;0.06751660735586183;0.07107530748439055;0.06403476036637262;0.12086347492862959;0.0;0.08025427140375978
