;GO:0008584;GO:1901385;GO:0035162;GO:1902036;GO:0007097;GO:0006366;GO:0045648;GO:0006887;GO:0030502;GO:0000187;GO:0045893;GO:0001701;GO:0030220;GO:0033137;GO:0034622;GO:0071733;GO:0055003;GO:0030222;GO:0030221;GO:2000678;GO:0050714;GO:0033138;GO:0033690;GO:0006094;GO:0030183;GO:0002092;GO:2000251;GO:0045652;GO:0009725;GO:0006930;GO:0060314;GO:0038180;GO:0030219;GO:0030218;GO:0046597;GO:0010628;GO:0043043;GO:0055014;GO:0050804;GO:0055015;GO:0010469;GO:0018149;GO:1902083;GO:0034613;GO:0030335;GO:0008360;GO:0046716;GO:0090630;GO:0008285;GO:0008284;GO:0048812;GO:0006783;GO:0042551;GO:0045664;GO:0006782;GO:0045944;GO:1903507;GO:0048935;GO:0043249;GO:0043524;GO:0000122;GO:0097067;GO:0000165;GO:0010559;GO:0000281;GO:0097028;GO:0001649;GO:0030521;GO:0050731;GO:0032148;GO:2000651;GO:0050732;GO:0050930;GO:0030049;GO:2001240;GO:0006351;GO:1901653;GO:0007169;GO:0048821;GO:0061621;GO:0043456;GO:0006357;GO:0048747;GO:0007517;GO:0002027;GO:0018160;GO:0014809;GO:0010725;GO:0010724;GO:0048873;GO:0043066;GO:0045087;GO:0010881
GO:0008584;1.0;0.0;0.604523137761283;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3767784303299453;0.44637497268261;0.0;0.0;0.0;0.4730493605834032;0.5013371908646149;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.5136936326222776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44637497268261;0.4854522446386307;0.0;0.0;0.0;0.5013371908646149;0.0;0.5013371908646149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5326990874706177;0.0;0.4632046376675269;0.0;0.0;0.0;0.0;0.5013371908646149;0.4730493605834032;0.0;0.0;0.0;0.0;0.0;0.0;0.493621815514597;0.44637497268261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.528011578765408;0.0;0.0;0.0;0.528011578765408;0.6436004097173036;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901385;0.0;1.0;0.0;0.25439463289305275;0.0;0.0;0.27135246453883716;0.0;0.24454990997717646;0.38116783660447795;0.33695574113755017;0.0;0.0;0.22159095726438927;0.0;0.27001153834718855;0.0;0.0;0.0;0.40614972078497363;0.4499085669329541;0.21174623434851297;0.22772024499225957;0.0;0.0;0.37841737000148745;0.2050590080028431;0.25439463289305275;0.0;0.0;0.7542038255209793;0.27001153834718855;0.0;0.0;0.23278306749618832;0.36007186318581647;0.0;0.0;0.36014561614972107;0.0;0.5270143716533459;0.0;0.2050590080028431;0.0;0.434971635936892;0.3509177111490094;0.23556080727921286;0.35847912226627554;0.35003553459023795;0.3508230654926619;0.0;0.0;0.0;0.3933884134381305;0.0;0.3185156388908518;0.31638235865173403;0.0;0.0;0.2693021783128578;0.303224592835103;0.0;0.33408804616409243;0.31186856991684414;0.0;0.0;0.0;0.29668592624798173;0.24826534516518245;0.33392099377249096;0.6229002998889648;0.2454055643183468;0.21595340251127143;0.0;0.21595340251127143;0.0;0.0;0.37516206524848905;0.0;0.0;0.2671859189058492;0.3568292672612998;0.0;0.0;0.3439327690799688;0.0;0.6235562144465719;0.22772024499225957;0.25452279955392026;0.3090501393575338;0.32493782668606247;0.0;0.5968818265457787
GO:0035162;0.604523137761283;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3936080953148622;0.4632046376675269;0.0;0.0;0.0;0.48987902556832014;0.5181668558495318;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.5305232976071945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4632046376675269;0.5022819096235476;0.0;0.0;0.0;0.5181668558495318;0.0;0.5181668558495318;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5495287524555346;0.0;0.48003430265244385;0.0;0.0;0.0;0.0;0.5181668558495318;0.48987902556832014;0.0;0.0;0.0;0.0;0.0;0.0;0.5104514804995139;0.4632046376675269;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.544841243750325;0.0;0.0;0.0;0.544841243750325;0.6604300747022205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1902036;0.0;0.25439463289305275;0.0;1.0;0.0;0.0;0.5315722364248173;0.0;0.40163534399951073;0.2708618217416087;0.3869086108908294;0.0;0.0;0.2770919213720756;0.0;0.2832212090999459;0.0;0.0;0.0;0.2486476823178529;0.3911721273818419;0.2672471984561994;0.3028512654654583;0.0;0.0;0.31968093045037527;0.2659062722645507;0.5682195139023541;0.0;0.0;0.2925806601653439;0.2832212090999459;0.0;0.0;0.2507800096076434;0.3817907016095516;0.0;0.0;0.4224853506101234;0.0;0.40494151430948844;0.0;0.2659062722645507;0.0;0.387058979856283;0.4517180287335906;0.2289996208968833;0.2021970663352226;0.43503650604005684;0.4358240369424808;0.0;0.0;0.0;0.5554689787669109;0.0;0.36387416435929115;0.37722962291344164;0.0;0.0;0.3365699849015323;0.34858311830354227;0.0;0.36692777328236226;0.3869995903900429;0.0;0.0;0.0;0.3098955970007391;0.3037663092728688;0.2118481364286336;0.27745439750843653;0.30090652842603316;0.23395034462272646;0.0;0.2659062722645507;0.0;0.0;0.3883717360012464;0.0;0.0;0.3295256533662515;0.4067821370145791;0.0;0.0;0.4120085626108248;0.0;0.3647617197788378;0.5147425714399003;0.5147425714399003;0.3081077407918524;0.39220563327473695;0.0;0.33808733187804463
GO:0007097;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.559666130225275;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6893925049445331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006366;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.44260281149260644;0.0;0.0;0.0;0.0;0.48458024718554527;0.0;0.6134653808239018;0.48458024718554527;0.5112546350863385;0.48458024718554527;0.48458024718554527;0.0;0.0;0.0;0.0;0.4504905281127042;0.551898907125213;0.0;0.0;0.0;0.0;0.48458024718554527;0.0;0.48458024718554527;0.48458024718554527;0.523657519141566;0.0;0.0;0.6296433568860909;0.48458024718554527;0.0;0.48458024718554527;0.0;0.5736087628263109;0.0;0.0;0.0;0.0;0.4094852782019528;0.0;0.0;0.0;0.570904361973553;0.5875101117343582;0.5014099121704623;0.0;0.6457754157330338;0.0;0.0;0.48458024718554527;0.5112546350863385;0.0;0.0;0.3866958745516688;0.6397704716837465;0.0;0.5014099121704623;0.5318270900175323;0.48458024718554527;0.5112546350863385;0.0;0.0;0.0;0.0;0.0;0.48458024718554527;0.0;0.8898156103061527;0.43718486950641955;0.5897307740868458;0.5112546350863385;0.4757924436162095;0.0;0.0;0.5112546350863385;0.0;0.0;0.4511352033321729;0.5112546350863385;0.0;0.0;0.0;0.0;0.0;0.48458024718554527
GO:0045648;0.0;0.27135246453883716;0.0;0.5315722364248173;0.0;0.0;1.0;0.0;0.37216056471812203;0.33381723618421;0.4370727393206343;0.0;0.0;0.2532359299073351;0.0;0.37567663088467973;0.0;0.0;0.0;0.2683029667441092;0.46399749280106334;0.3329000656792725;0.37567663088467973;0.0;0.0;0.3925062958695967;0.33338533752975075;0.6497405880012874;0.0;0.0;0.4184954979145669;0.3156677795389986;0.0;0.0;0.24093528669176711;0.4461695714935537;0.0;0.0;0.39301057132873474;0.0;0.4177580283830288;0.0;0.24057281055540614;0.0;0.4568531646516003;0.5323335130059186;0.3918211100137737;0.219154897981007;0.402530546134764;0.5127907199339462;0.0;0.0;0.0;0.5456242558510347;0.0;0.414038292789096;0.3518961612042971;0.0;0.0;0.3094103251502608;0.3247271268388018;0.0;0.37974428735590254;0.3575248111086542;0.0;0.0;0.0;0.34234216743979184;0.3694191764959419;0.27377910733942656;0.3400070693503117;0.27705053696129267;0.2965030164646016;0.0;0.24057281055540614;0.0;0.0;0.42081830644029916;0.0;0.0;0.30005087408486286;0.3814486753054346;0.0;0.0;0.5253485709368779;0.0;0.4184954979145669;0.7543479213398382;0.7543479213398382;0.478101728104891;0.36504597352346546;0.0;0.3918211100137737
GO:0006887;0.0;0.0;0.0;0.0;0.559666130225275;0.44260281149260644;0.0;1.0;0.0;0.0;0.0;0.0;0.4258673669257372;0.0;0.47248503338435305;0.4258673669257372;0.4525417548265304;0.4258673669257372;0.34359989974599653;0.0;0.0;0.0;0.0;0.0;0.4109185596856642;0.0;0.0;0.0;0.0;0.4258673669257372;0.0;0.4258673669257372;0.34359989974599653;0.38267717170201726;0.0;0.0;0.41229070529686773;0.4258673669257372;0.0;0.4258673669257372;0.0;0.4237821658852056;0.0;0.5418860294281378;0.0;0.0;0.3930636912970737;0.0;0.0;0.0;0.512191481713745;0.36747389626619426;0.4426970319106541;0.0;0.4525417548265304;0.0;0.0;0.4258673669257372;0.4525417548265304;0.0;0.0;0.35064423128127736;0.4899438747426411;0.0;0.4426970319106541;0.3908467425779835;0.3662611367354131;0.4525417548265304;0.0;0.0;0.0;0.0;0.0;0.34359989974599653;0.0;0.4508896776412005;0.42076328260154044;0.5310178938270378;0.4525417548265304;0.2771548992029564;0.0;0.0;0.4525417548265304;0.0;0.0;0.3066549065450889;0.4525417548265304;0.0;0.0;0.0;0.0;0.0;0.4258673669257372
GO:0030502;0.0;0.24454990997717646;0.0;0.40163534399951073;0.0;0.0;0.37216056471812203;0.0;1.0;0.22188867298776;0.3451079603331289;0.0;0.0;0.3089543274871695;0.0;0.25690929733551365;0.0;0.0;0.0;0.23880295940197666;0.32791522241650206;0.21413273213010642;0.23959436050011845;0.0;0.0;0.2564240254850354;0.2100943531579859;0.40163534399951073;0.0;0.0;0.2507800096076434;0.25690929733551365;0.0;0.0;0.3319132801999567;0.37194597869367535;0.0;0.0;0.37654338248017877;0.0;0.3589995461795438;0.0;0.29776867837964455;0.0;0.3434321312564556;0.4418733058177144;0.219154897981007;0.19235234341934632;0.4668989121551507;0.36722083182311954;0.0;0.0;0.0;0.49833783118965946;0.0;0.32355098404599464;0.40909202902853553;0.0;0.0;0.3684323910166261;0.39593426321190445;0.0;0.3209858051524176;0.323742685424703;0.0;0.0;0.0;0.2835836852363069;0.25065184294677584;0.174641830155773;0.2676096745925603;0.33276893454112705;0.22410562170685017;0.0;0.31508361521503975;0.0;0.0;0.3620598242368142;0.0;0.0;0.2835836852363069;0.3649814864568786;0.0;0.0;0.40216383969494857;0.0;0.3549169968629616;0.39762219308813407;0.3553308997332051;0.29826301787597614;0.4240680393898308;0.0;0.32824260896216834
GO:0000187;0.0;0.38116783660447795;0.0;0.2708618217416087;0.0;0.0;0.33381723618421;0.0;0.22188867298776;1.0;0.5159830814929649;0.0;0.0;0.5356879610076515;0.0;0.38096947431782185;0.0;0.0;0.0;0.37934716622331294;0.4193197016645409;0.6191324378150106;0.33099883974815736;0.0;0.0;0.4272991466448713;0.30419628518649666;0.2708618217416087;0.0;0.0;0.5125284572784775;0.256978719853612;0.0;0.0;0.21174623434851297;0.5428210998535112;0.0;0.0;0.49565401163457323;0.0;0.5277844198756172;0.0;0.44893732610531123;0.0;0.4208253419556302;0.3378848926554328;0.21100267878542828;0.462103753341363;0.3665027234387939;0.45679911302903153;0.0;0.0;0.0;0.38035559494455395;0.0;0.4944261052058306;0.4099419334029522;0.0;0.0;0.28576936716141377;0.3967841675863212;0.0;0.32105522767051586;0.4608249499341815;0.0;0.0;0.0;0.28365310775440516;0.6556515486316801;0.7256967616916506;0.4686322236615756;0.559502568061609;0.3824157083712405;0.0;0.38874917783067947;0.0;0.0;0.3621292467549125;0.0;0.0;0.43897531898538045;0.4512612899850778;0.0;0.0;0.31443276173783624;0.0;0.28365310775440516;0.2324205913598274;0.24418743384081554;0.2762464637288703;0.34140501553461844;0.0;0.256978719853612
