;GO:2000480;GO:0033144;GO:0034199;GO:1904695;GO:0051491;GO:1901224;GO:0051091;GO:0002363;GO:0090051;GO:0006686;GO:0007016;GO:0021795;GO:0003334;GO:0030307;GO:0001666;GO:0071377;GO:0010812;GO:0001947;GO:0001829;GO:0042789;GO:0038027;GO:1904504;GO:0045773;GO:0007266;GO:0009725;GO:0003100;GO:0009967;GO:0051016;GO:2000406;GO:0048010;GO:0051893;GO:0097498;GO:0048015;GO:0051496;GO:0048013;GO:0070830;GO:0071803;GO:0051017;GO:0035385;GO:0070507;GO:0060261;GO:0008285;GO:0090398;GO:0046512;GO:0051150;GO:0043123;GO:0048812;GO:0046513;GO:0043124;GO:0046511;GO:0046638;GO:0043525;GO:1903427;GO:0048538;GO:0043524;GO:2000811;GO:0060947;GO:0071277;GO:0045792;GO:0051384;GO:0030521;GO:0016579;GO:0090324;GO:1903673;GO:0048821;GO:0048666;GO:0005980;GO:0061621;GO:0005978;GO:0030517;GO:0010764;GO:0003091;GO:0045727;GO:0007179;GO:0002042;GO:0046016;GO:0043542;GO:0008306;GO:0043149;GO:0043547;GO:0003257;GO:0009749;GO:0010735;GO:0071333;GO:0030220;GO:0016055;GO:0055003;GO:0060292;GO:0007186;GO:0045214;GO:0003382;GO:1900222;GO:0043312;GO:0021861;GO:0007616;GO:0043280;GO:0001998;GO:0051056;GO:0010628;GO:0030336;GO:0090307;GO:0008360;GO:0019934;GO:0046716;GO:0033561;GO:1902894;GO:0022028;GO:0043200;GO:0046039;GO:1902895;GO:1904837;GO:0045987;GO:0000122;GO:0050773;GO:0045471;GO:0050771;GO:0050772;GO:0001569;GO:0043297;GO:0045198;GO:0035855;GO:0019388;GO:0060071;GO:1990869;GO:0060193;GO:0031532;GO:0032467;GO:0060693;GO:0006351;GO:0031098;GO:0060218;GO:0006357;GO:0090090;GO:0071222;GO:0030838;GO:0071346;GO:0030950;GO:0030036;GO:0071902
GO:2000480;1.0;0.016748290373977258;0.11165122907290294;0.003125082239637018;0.0055718127568780825;0.0055718127568780825;0.015937097983932783;0.0;0.016748290373977258;0.0;0.002356312784390948;0.0;0.0;0.0055718127568780825;0.0;0.0;0.016748290373977258;0.0;0.0;0.0;0.0055718127568780825;0.015937097983932783;0.0055718127568780825;0.0055718127568780825;0.0;0.002356312784390948;0.0055718127568780825;0.016748290373977258;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0;0.0055718127568780825;0.0055718127568780825;0.0055718127568780825;0.0;0.0055718127568780825;0.0;0.0055718127568780825;0.0055718127568780825;0.006319407445424108;0.016748290373977258;0.0;0.0;0.0055718127568780825;0.0055718127568780825;0.0;0.0;0.016748290373977258;0.0;0.0055718127568780825;0.0055718127568780825;0.056228377840487634;0.0;0.016748290373977258;0.016748290373977258;0.0;0.0;0.002356312784390948;0.0;0.0055718127568780825;0.0;0.12700204370944507;0.0;0.0;0.0;0.0;0.0;0.0;0.016748290373977258;0.016748290373977258;0.002356312784390948;0.049514967237129656;0.0055718127568780825;0.0;0.012474427995589963;0.0;0.0;0.0;0.004736348658065175;0.011523391641524279;0.0;0.015515346538753272;0.002356312784390948;0.0;0.0055718127568780825;0.0;0.016748290373977258;0.0055718127568780825;0.0;0.0;0.0055718127568780825;0.0;0.0;0.0;0.049514967237129656;0.002356312784390948;0.0055718127568780825;0.007511970848689467;0.016748290373977258;0.0;0.0055718127568780825;0.0055718127568780825;0.002356312784390948;0.002356312784390948;0.03837355203214247;0.0;0.0;0.0;0.013231726337952518;0.0;0.003125082239637018;0.04374284022303413;0.0055718127568780825;0.0;0.016748290373977258;0.0055718127568780825;0.0;0.0;0.0;0.0;0.0;0.0055718127568780825;0.0;0.004736348658065175;0.0;0.0055718127568780825;0.003125082239637018;0.0;0.0055718127568780825;0.0;0.015937097983932783;0.016748290373977258;0.0;0.0055718127568780825;0.0;0.0;0.0;0.11310634764176179
GO:0033144;0.016748290373977258;1.0;0.007244019629131083;0.01791621525999163;0.03975112831612477;0.15739075951875556;0.028659235217474235;0.0;0.03611212160802601;0.0;0.017862407944911937;0.0;0.0;0.042238022522016694;0.0;0.0;0.1269631082178891;0.0;0.0;0.0;0.042238022522016694;0.025202807365133622;0.0063298825873684406;0.042238022522016694;0.0;0.017862407944911937;0.1993950616014802;0.028920403541120614;0.02263450911842551;0.042238022522016694;0.042238022522016694;0.0;0.042238022522016694;0.02181035718438865;0.042238022522016694;0.0;0.025990862758751034;0.0;0.042238022522016694;0.042238022522016694;0.0022093454564828807;0.1269631082178891;0.0;0.0;0.042238022522016694;0.15720139754761792;0.0;0.0;0.5872976627902008;0.0;0.006194667947238045;0.042238022522016694;0.11949680796686155;0.0;0.1269631082178891;0.1269631082178891;0.0;0.0;0.017862407944911937;0.0;0.042238022522016694;0.0;0.02265254660939737;0.0;0.0;0.0;0.0;0.0;0.0;0.019001305053943218;0.11830350015703128;0.017862407944911937;0.007710392655491601;0.042238022522016694;0.0;0.004361219157380966;0.0;0.0;0.0;0.017862407944911937;0.004028724716098102;0.0;0.005424363071568242;0.012366105462841568;0.0;0.042238022522016694;0.0;0.23045824582679283;0.042238022522016694;0.0;0.0;0.042238022522016694;0.0;0.0;0.0;0.010857048266638851;0.017862407944911937;0.1993950616014802;0.023690188414533433;0.1269631082178891;0.0;0.042238022522016694;0.042238022522016694;0.017862407944911937;0.017862407944911937;0.011430018378593037;0.0;0.0;0.0;0.004625980318352198;0.0;0.023690188414533433;0.013029324657314607;0.042238022522016694;0.0;0.027041328095167447;0.009007137142287958;0.0;0.0;0.0;0.0;0.0;0.042238022522016694;0.0;0.017862407944911937;0.0;0.042238022522016694;0.023690188414533433;0.0;0.042238022522016694;0.0;0.03203300198081839;0.5934813101514665;0.0;0.01731240657159823;0.0;0.0;0.0;0.006316456237097961
GO:0034199;0.11165122907290294;0.007244019629131083;1.0;0.007244019629131083;0.021700461768104386;0.021700461768104386;0.020720123892261057;0.0;0.007244019629131083;0.0;0.0030634870207060763;0.0;0.0;0.021700461768104386;0.0;0.0;0.007244019629131083;0.0;0.0;0.0;0.007244019629131083;0.07276827335289583;0.018962037945258158;0.007244019629131083;0.0;0.0030634870207060763;0.021700461768104386;0.007244019629131083;0.021700461768104386;0.007244019629131083;0.007244019629131083;0.0;0.007244019629131083;0.021700461768104386;0.007244019629131083;0.0;0.021700461768104386;0.0;0.007244019629131083;0.007244019629131083;0.022193514421441324;0.007244019629131083;0.0;0.0;0.007244019629131083;0.021700461768104386;0.0;0.0;0.007244019629131083;0.0;0.018556983806967593;0.021700461768104386;0.020720123892261057;0.0;0.007244019629131083;0.007244019629131083;0.0;0.0;0.0030634870207060763;0.0;0.007244019629131083;0.0;0.0284597235702065;0.0;0.0;0.0;0.0;0.0;0.0;0.006321344539224822;0.007244019629131083;0.0030634870207060763;0.2624635238909515;0.007244019629131083;0.0;0.04380970842761938;0.0;0.0;0.0;0.016671181819866356;0.0404697055521037;0.0;0.054489296684108825;0.0030634870207060763;0.0;0.007244019629131083;0.0;0.007244019629131083;0.007244019629131083;0.0;0.0;0.004062978796018223;0.0;0.0;0.0;0.2624635238909515;0.0030634870207060763;0.007244019629131083;0.03546887390152136;0.007244019629131083;0.0;0.007244019629131083;0.007244019629131083;0.0030634870207060763;0.0030634870207060763;0.010876412982475145;0.0;0.0;0.0;0.04646931090264685;0.0;0.007244019629131083;0.01239825791716216;0.007244019629131083;0.0;0.007244019629131083;0.021700461768104386;0.0;0.0;0.0;0.0;0.0;0.007244019629131083;0.0;0.016671181819866356;0.0;0.021700461768104386;0.004062978796018223;0.0;0.007244019629131083;0.0;0.020720123892261057;0.007244019629131083;0.0;0.021700461768104386;0.0;0.0;0.0;0.8685843369464665
GO:1904695;0.003125082239637018;0.01791621525999163;0.007244019629131083;1.0;0.03194341431225504;0.03194341431225504;0.028659235217474235;0.0;0.012013762322043507;0.0;0.01791621525999163;0.0;0.0;0.03194341431225504;0.0;0.0;0.01791621525999163;0.0;0.0;0.0;0.01791621525999163;0.025202807365133622;0.01876417302336702;0.01791621525999163;0.0;0.0304365431755179;0.03194341431225504;0.010440327541014805;0.02263450911842551;0.01791621525999163;0.01791621525999163;0.0;0.01791621525999163;0.02181035718438865;0.01791621525999163;0.0;0.025990862758751034;0.0;0.01791621525999163;0.01791621525999163;0.0022093454564828807;0.01791621525999163;0.0;0.0;0.01791621525999163;0.03194341431225504;0.0;0.0;0.01791621525999163;0.0;0.01836334554075903;0.03194341431225504;0.01791621525999163;0.0;0.01791621525999163;0.01791621525999163;0.0;0.0;0.03466291468124804;0.0;0.01791621525999163;0.0;0.004226764016557144;0.0;0.0;0.0;0.0;0.0;0.0;0.006321344539224822;0.01791621525999163;0.0304365431755179;0.007710392655491601;0.01791621525999163;0.0;0.004361219157380966;0.0;0.0304365431755179;0.0;0.013508830753177856;0.004028724716098102;0.0;0.005424363071568242;0.016400664975975733;0.0;0.01791621525999163;0.0;0.01791621525999163;0.01791621525999163;0.0;0.0;0.03194341431225504;0.0;0.0;0.0304365431755179;0.010857048266638851;0.1536243807612929;0.01791621525999163;0.03194341431225504;0.01791621525999163;0.0;0.01791621525999163;0.01791621525999163;0.01791621525999163;0.01791621525999163;0.002132739917691273;0.0;0.0;0.0;0.004625980318352198;0.0;0.2659821586480663;0.0024311562656152597;0.03194341431225504;0.0;0.008996095331478294;0.02670057105330147;0.013508830753177856;0.0;0.0;0.0;0.0;0.03194341431225504;0.0;0.013508830753177856;0.0;0.03194341431225504;0.03194341431225504;0.0;0.01791621525999163;0.0;0.01791621525999163;0.01791621525999163;0.0;0.018786297108138516;0.0;0.0;0.0;0.006316456237097961
GO:0051491;0.0055718127568780825;0.03975112831612477;0.021700461768104386;0.03194341431225504;1.0;0.09987522426819093;0.028659235217474235;0.0;0.012013762322043507;0.0;0.01681070343392721;0.0;0.0;0.11907999762923722;0.0;0.0;0.03975112831612477;0.0;0.0;0.0;0.03975112831612477;0.0754984919528143;0.0516932342872629;0.03975112831612477;0.0;0.01681070343392721;0.11907999762923722;0.014548235742023389;0.0678047996707485;0.03975112831612477;0.060107603117010126;0.0;0.03975112831612477;0.12007659871457663;0.03975112831612477;0.0;0.1430923102883453;0.0;0.03975112831612477;0.060107603117010126;0.012163518715312785;0.03975112831612477;0.0;0.0;0.03975112831612477;0.09975506111888617;0.0;0.0;0.03324772262229147;0.0;0.018556983806967593;0.11907999762923722;0.03975112831612477;0.0;0.03975112831612477;0.03975112831612477;0.0;0.0;0.01681070343392721;0.0;0.03975112831612477;0.0;0.007536037730162833;0.0;0.0;0.0;0.0;0.0;0.0;0.01371569258968008;0.03935714849931525;0.01681070343392721;0.023097546611374684;0.03975112831612477;0.0;0.013064634613424173;0.0;0.0;0.0;0.01681070343392721;0.012068601570919634;0.0;0.01624942911219076;0.012366105462841568;0.0;0.03975112831612477;0.0;0.03975112831612477;0.03975112831612477;0.0;0.0;0.022295355304771215;0.0;0.0;0.0;0.03252378829527287;0.01681070343392721;0.03975112831612477;0.03975112831612477;0.03975112831612477;0.0;0.060107603117010126;0.03975112831612477;0.01681070343392721;0.01681070343392721;0.0038025327237070083;0.0;0.0;0.0;0.01385776325546021;0.0;0.03975112831612477;0.004334589126298501;0.08624972941970876;0.0;0.01951921419697577;0.07355713856098063;0.0;0.0;0.0;0.0;0.0;0.03975112831612477;0.0;0.01681070343392721;0.0;0.11907999762923722;0.022295355304771215;0.0;0.03975112831612477;0.0;0.03203300198081839;0.03359778734293871;0.0;0.09531319817950379;0.0;0.0;0.0;0.01892181745778763
GO:1901224;0.0055718127568780825;0.15739075951875556;0.021700461768104386;0.03194341431225504;0.09987522426819093;1.0;0.028659235217474235;0.0;0.012013762322043507;0.0;0.01409953652163406;0.0;0.0;0.09987522426819093;0.0;0.0;0.03334021611125579;0.0;0.0;0.0;0.03334021611125579;0.0754984919528143;0.018962037945258158;0.03334021611125579;0.0;0.01409953652163406;0.5871787219728573;0.009621225198892452;0.0678047996707485;0.03334021611125579;0.03334021611125579;0.0;0.03334021611125579;0.06533593867211791;0.03334021611125579;0.0;0.07785922077684625;0.0;0.03334021611125579;0.03334021611125579;0.006618399599324765;0.03334021611125579;0.0;0.0;0.03334021611125579;0.7924206943662939;0.0;0.0;0.17475329205241238;0.0;0.018556983806967593;0.09987522426819093;0.03334021611125579;0.0;0.03334021611125579;0.03334021611125579;0.0;0.0;0.01409953652163406;0.0;0.03334021611125579;0.0;0.007536037730162833;0.0;0.0;0.0;0.0;0.0;0.0;0.006321344539224822;0.03334021611125579;0.01409953652163406;0.023097546611374684;0.03334021611125579;0.0;0.013064634613424173;0.0;0.0;0.0;0.01409953652163406;0.012068601570919634;0.0;0.01624942911219076;0.012366105462841568;0.0;0.03334021611125579;0.0;0.05041367535315472;0.03334021611125579;0.0;0.0;0.018699644403220073;0.0;0.0;0.0;0.03252378829527287;0.01409953652163406;0.17523944690498838;0.03334021611125579;0.03334021611125579;0.0;0.03334021611125579;0.03334021611125579;0.01409953652163406;0.01409953652163406;0.0038025327237070083;0.0;0.0;0.0;0.01385776325546021;0.0;0.03334021611125579;0.004334589126298501;0.03334021611125579;0.0;0.008996095331478294;0.026982123904009638;0.0;0.0;0.0;0.0;0.0;0.03334021611125579;0.0;0.01409953652163406;0.0;0.09987522426819093;0.018699644403220073;0.0;0.03334021611125579;0.0;0.03203300198081839;0.15739075951875556;0.0;0.051861706090643216;0.0;0.0;0.0;0.01892181745778763
GO:0051091;0.015937097983932783;0.028659235217474235;0.020720123892261057;0.028659235217474235;0.028659235217474235;0.028659235217474235;1.0;0.0;0.012013762322043507;0.0;0.012119955440074649;0.0;0.0;0.028659235217474235;0.0;0.0;0.028659235217474235;0.0;0.0;0.0;0.028659235217474235;0.07208777968220338;0.0063298825873684406;0.028659235217474235;0.0;0.012119955440074649;0.028659235217474235;0.009621225198892452;0.02263450911842551;0.028659235217474235;0.028659235217474235;0.0;0.028659235217474235;0.02181035718438865;0.028659235217474235;0.0;0.025990862758751034;0.0;0.028659235217474235;0.028659235217474235;0.06807776786392528;0.028659235217474235;0.0;0.0;0.028659235217474235;0.028659235217474235;0.0;0.0;0.028659235217474235;0.0;0.006194667947238045;0.028659235217474235;0.08197422629495915;0.0;0.028659235217474235;0.028659235217474235;0.0;0.0;0.012119955440074649;0.0;0.028659235217474235;0.0;0.05123935601673799;0.0;0.0;0.0;0.0;0.0;0.0;0.006321344539224822;0.028659235217474235;0.012119955440074649;0.07245514181338727;0.028659235217474235;0.0;0.1343846271431594;0.0;0.0;0.0;0.024361933213906894;0.1241392943803354;0.0;0.16714386105273749;0.012119955440074649;0.0;0.028659235217474235;0.0;0.028659235217474235;0.028659235217474235;0.0;0.0;0.01607420616731041;0.0;0.0;0.0;0.031054496910025483;0.012119955440074649;0.028659235217474235;0.04942123444857465;0.028659235217474235;0.0;0.028659235217474235;0.028659235217474235;0.012119955440074649;0.012119955440074649;0.11716951701686543;0.0;0.0;0.0;0.14254285735704197;0.0;0.028659235217474235;0.13356406145528946;0.028659235217474235;0.0;0.008996095331478294;0.009007137142287958;0.0;0.0;0.0;0.0;0.0;0.028659235217474235;0.0;0.024361933213906894;0.0;0.028659235217474235;0.01607420616731041;0.0;0.028659235217474235;0.0;0.8830926628372483;0.028659235217474235;0.0;0.01731240657159823;0.0;0.0;0.0;0.018067007337528924
GO:0002363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.004198648868195642;0.05033801934168626;0.14684695572759143;0.40322596619553985;0.0;0.0;0.007277504342912662;0.0;0.07017914666689468;0.6491181118588594;0.0026135649106476403;0.12705590171490894;0.0;0.0;0.11373532356070608;0.0;0.0;0.0;0.004068804341938637;0.0;0.10861444214277861;0.0;0.06748121315127806;0.12741218007660887;0.0;0.10861444214277861;0.0599793186149035;0.0;0.08462108541438568;0.12705590171490894;0.0;0.0;0.0;0.25121428390423256;0.005127335929329187;0.0;0.0;0.2198579318211122;0.007588251574740483;0.0;0.005132753272521138;0.0;0.0;0.0;0.09382091077367775;0.0;0.0;0.2889743284814068;0.042893390906138834;0.11364424531741696;0.0;0.06234412782594935;0.016620707704463857;0.0;0.05046459142734673;0.41297530982019875;0.4307808540776915;0.004825413462602607;1.9443677566214485E-4;0.004219409160901019;0.0;0.0;0.0;0.0;0.11260476012938384;0.1239384715531756;0.0018443542352319484;0.13484356899313144;0.0;0.044815189934298894;0.0;0.0;0.0;0.0;0.012366105462841568;0.40982350629087533;0.1178121086385134;0.02683874095309384;0.0;0.14532829318607357;0.09915929280391203;0.2918929813101488;0.0;0.02535564089323761;0.5810266194713835;0.0;0.0;0.0;0.0;0.0;0.0;0.018098669291935595;0.0;0.11811836916761348;0.10540706584195096;0.0;0.0;0.14684695572759143;0.0;0.002562855490923175;0.0;0.08330205454180095;0.0;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0599793186149035;0.16344211452095075;0.20864363130510183;0.0;0.03399884334695676;0.04124057718599388;0.0;0.10518677698940293;0.0;0.0;0.005791764842280598;0.0607527415935671;0.30419230885957294;0.0;0.0;0.014148413061266386;0.007321395515826265;0.04124057718599388;0.05252201002056483;0.11370374161179679;0.0
GO:0090051;0.016748290373977258;0.03611212160802601;0.007244019629131083;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.0;1.0;0.0;0.005080605358304724;0.0;0.0;0.012013762322043507;0.0;0.0;0.03611212160802601;0.0;0.0;0.0;0.012013762322043507;0.012013762322043507;0.01835242373922264;0.012013762322043507;0.0;0.005080605358304724;0.012013762322043507;0.028920403541120614;0.05543553439964491;0.012013762322043507;0.012013762322043507;0.0;0.012013762322043507;0.012013762322043507;0.012013762322043507;0.0;0.012013762322043507;0.0;0.012013762322043507;0.012013762322043507;0.0022093454564828807;0.03611212160802601;0.0;0.0;0.012013762322043507;0.012013762322043507;0.0;0.0;0.03611212160802601;0.0;0.017960391764352917;0.012013762322043507;0.03611212160802601;0.0;0.03611212160802601;0.03611212160802601;0.0;0.0;0.005080605358304724;0.0;0.012013762322043507;0.0;0.02265254660939737;0.0;0.0;0.0;0.0;0.0;0.0;0.019001305053943218;0.23845303687830427;0.005080605358304724;0.007710392655491601;0.012013762322043507;0.0;0.004361219157380966;0.0;0.0;0.0;0.005080605358304724;0.004028724716098102;0.0;0.005424363071568242;0.005080605358304724;0.0;0.012013762322043507;0.0;0.03611212160802601;0.012013762322043507;0.0;0.0;0.03573658507782031;0.0;0.0;0.0;0.010857048266638851;0.005080605358304724;0.012013762322043507;0.006738201174742033;0.23845303687830427;0.0;0.017041421590530098;0.012013762322043507;0.005080605358304724;0.005080605358304724;0.011430018378593037;0.0;0.0;0.0;0.004625980318352198;0.0;0.012013762322043507;0.013029324657314607;0.034831871491017956;0.0;0.027041328095167447;0.02611467041149049;0.0;0.0;0.0;0.0;0.0;0.034831871491017956;0.0;0.005080605358304724;0.0;0.012013762322043507;0.034831871491017956;0.0;0.012013762322043507;0.0;0.012013762322043507;0.03611212160802601;0.0;0.012013762322043507;0.0;0.0;0.0;0.006316456237097961
GO:0006686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004198648868195642;0.0;1.0;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.0;0.0;0.004198648868195642;0.0;0.0;0.004198648868195642;0.04690017593738369;0.004198648868195642;0.0;0.0;0.004198648868195642;0.0;0.0;0.0;0.004068804341938637;0.0;0.004198648868195642;0.0;0.0;0.004198648868195642;0.0;0.004198648868195642;0.004198648868195642;0.0;0.004198648868195642;0.004198648868195642;0.0;0.0;0.0;0.004198648868195642;0.29779292178077493;0.0;0.0;0.004198648868195642;0.29779292178077493;0.0;0.29779292178077493;0.0;0.0;0.0;0.0;0.0;0.0;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.0;0.004198648868195642;0.02419327460182903;0.0;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.017212655966395506;0.0034891496094476117;0.03350930075961014;0.0;0.0;0.0;0.0;0.004198648868195642;0.004198648868195642;0.0018443542352319484;0.004198648868195642;0.0;0.004198648868195642;0.0;0.0;0.0;0.0;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.0;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.0;0.004198648868195642;0.004198648868195642;0.0;0.0;0.0;0.0;0.0;0.0;0.004198648868195642;0.0;0.004198648868195642;0.004198648868195642;0.0;0.0;0.004198648868195642;0.0;0.02364646638472637;0.0;0.004198648868195642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.007994834689915974;0.004198648868195642;0.004198648868195642;0.0;0.004198648868195642;0.0;0.0;0.07534435812764124;0.004198648868195642;0.004198648868195642;0.0;0.0;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.004198648868195642;0.0
