;GO:2000480;GO:0033144;GO:0034199;GO:1904695;GO:0051491;GO:1901224;GO:0051091;GO:0002363;GO:0090051;GO:0006686;GO:0007016;GO:0021795;GO:0003334;GO:0030307;GO:0001666;GO:0071377;GO:0010812;GO:0001947;GO:0001829;GO:0042789;GO:0038027;GO:1904504;GO:0045773;GO:0007266;GO:0009725;GO:0003100;GO:0009967;GO:0051016;GO:2000406;GO:0048010;GO:0051893;GO:0097498;GO:0048015;GO:0051496;GO:0048013;GO:0070830;GO:0071803;GO:0051017;GO:0035385;GO:0070507;GO:0060261;GO:0008285;GO:0090398;GO:0046512;GO:0051150;GO:0043123;GO:0048812;GO:0046513;GO:0043124;GO:0046511;GO:0046638;GO:0043525;GO:1903427;GO:0048538;GO:0043524;GO:2000811;GO:0060947;GO:0071277;GO:0045792;GO:0051384;GO:0030521;GO:0016579;GO:0090324;GO:1903673;GO:0048821;GO:0048666;GO:0005980;GO:0061621;GO:0005978;GO:0030517;GO:0010764;GO:0003091;GO:0045727;GO:0007179;GO:0002042;GO:0046016;GO:0043542;GO:0008306;GO:0043149;GO:0043547;GO:0003257;GO:0009749;GO:0010735;GO:0071333;GO:0030220;GO:0016055;GO:0055003;GO:0060292;GO:0007186;GO:0045214;GO:0003382;GO:1900222;GO:0043312;GO:0021861;GO:0007616;GO:0043280;GO:0001998;GO:0051056;GO:0010628;GO:0030336;GO:0090307;GO:0008360;GO:0019934;GO:0046716;GO:0033561;GO:1902894;GO:0022028;GO:0043200;GO:0046039;GO:1902895;GO:1904837;GO:0045987;GO:0000122;GO:0050773;GO:0045471;GO:0050771;GO:0050772;GO:0001569;GO:0043297;GO:0045198;GO:0035855;GO:0019388;GO:0060071;GO:1990869;GO:0060193;GO:0031532;GO:0032467;GO:0060693;GO:0006351;GO:0031098;GO:0060218;GO:0006357;GO:0090090;GO:0071222;GO:0030838;GO:0071346;GO:0030950;GO:0030036;GO:0071902
GO:2000480;1.0;0.11764705882352944;0.34426229508196726;0.045454545454545414;0.07272727272727275;0.07272727272727275;0.18181818181818177;0.0;0.08450704225352113;0.0;0.037735849056603765;0.0;0.0;0.08333333333333337;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0888888888888889;0.10909090909090913;0.050000000000000044;0.08510638297872342;0.0;0.040000000000000036;0.07843137254901966;0.07999999999999996;0.06666666666666665;0.08510638297872342;0.07999999999999996;0.0;0.08695652173913049;0.06557377049180324;0.08510638297872342;0.0;0.07272727272727275;0.0;0.0888888888888889;0.08695652173913049;0.11538461538461542;0.13953488372093026;0.0;0.0;0.0888888888888889;0.07272727272727275;0.0;0.0;0.1132075471698113;0.0;0.05128205128205132;0.07547169811320753;0.21276595744680848;0.0;0.11764705882352944;0.12244897959183676;0.0;0.0;0.04081632653061229;0.0;0.08333333333333337;0.0;0.35185185185185186;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.11538461538461542;0.038461538461538436;0.17460317460317465;0.08510638297872342;0.0;0.1071428571428571;0.0;0.0;0.0;0.08510638297872342;0.125;0.0;0.13043478260869568;0.030303030303030276;0.0;0.08695652173913049;0.0;0.11764705882352944;0.09090909090909094;0.0;0.0;0.0888888888888889;0.0;0.0;0.0;0.18840579710144922;0.03508771929824561;0.08510638297872342;0.10869565217391308;0.12;0.0;0.08510638297872342;0.08510638297872342;0.04255319148936165;0.040000000000000036;0.23076923076923073;0.0;0.0;0.0;0.12857142857142856;0.0;0.06000000000000005;0.23809523809523814;0.07407407407407407;0.0;0.08695652173913049;0.05633802816901412;0.0;0.0;0.0;0.0;0.0;0.07272727272727275;0.0;0.08510638297872342;0.0;0.07843137254901966;0.061224489795918324;0.0;0.08163265306122447;0.0;0.17307692307692313;0.1132075471698113;0.0;0.05714285714285716;0.0;0.0;0.0;0.3666666666666667
GO:0033144;0.11764705882352944;1.0;0.07843137254901966;0.07692307692307687;0.1428571428571429;0.33333333333333337;0.11764705882352944;0.0;0.13636363636363635;0.0;0.07692307692307687;0.0;0.0;0.19047619047619047;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.2222222222222222;0.1333333333333333;0.07547169811320753;0.19999999999999996;0.0;0.08695652173913049;0.4;0.125;0.12121212121212122;0.19999999999999996;0.17391304347826086;0.0;0.21052631578947367;0.11764705882352944;0.19999999999999996;0.0;0.1428571428571429;0.0;0.2222222222222222;0.21052631578947367;0.0714285714285714;0.375;0.0;0.0;0.2222222222222222;0.33333333333333337;0.0;0.0;0.7777777777777778;0.0;0.07843137254901966;0.15384615384615385;0.25;0.0;0.25;0.2727272727272727;0.0;0.0;0.09090909090909094;0.0;0.19047619047619047;0.0;0.15000000000000002;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.24;0.07999999999999996;0.09302325581395354;0.19999999999999996;0.0;0.06451612903225812;0.0;0.0;0.0;0.09090909090909094;0.07999999999999996;0.0;0.08510638297872342;0.05128205128205132;0.0;0.21052631578947367;0.0;0.5;0.23529411764705888;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.07843137254901966;0.06666666666666665;0.5;0.1428571428571429;0.26086956521739135;0.0;0.19999999999999996;0.19999999999999996;0.09999999999999998;0.08695652173913049;0.12765957446808507;0.0;0.0;0.0;0.08333333333333337;0.0;0.13043478260869568;0.1333333333333333;0.14814814814814814;0.0;0.1428571428571429;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.09090909090909094;0.0;0.16666666666666663;0.13636363636363635;0.0;0.18181818181818177;0.0;0.1333333333333333;0.7777777777777778;0.0;0.09302325581395354;0.0;0.0;0.0;0.07843137254901966
GO:0034199;0.34426229508196726;0.07843137254901966;1.0;0.06349206349206349;0.11764705882352944;0.11764705882352944;0.23529411764705888;0.0;0.05633802816901412;0.0;0.039215686274509776;0.0;0.0;0.13636363636363635;0.0;0.0;0.0888888888888889;0.0;0.0;0.0;0.09302325581395354;0.20408163265306123;0.07894736842105265;0.0888888888888889;0.0;0.04166666666666663;0.12765957446808507;0.053333333333333344;0.1071428571428571;0.0888888888888889;0.08333333333333337;0.0;0.09090909090909094;0.10526315789473684;0.0888888888888889;0.0;0.11764705882352944;0.0;0.09302325581395354;0.09090909090909094;0.2142857142857143;0.09302325581395354;0.0;0.0;0.09302325581395354;0.11764705882352944;0.0;0.0;0.07547169811320753;0.0;0.08108108108108103;0.12244897959183676;0.12244897959183676;0.0;0.07843137254901966;0.08163265306122447;0.0;0.0;0.04255319148936165;0.0;0.08695652173913049;0.0;0.18333333333333335;0.0;0.0;0.0;0.0;0.0;0.0;0.05128205128205132;0.07692307692307687;0.040000000000000036;0.3584905660377359;0.0888888888888889;0.0;0.19736842105263153;0.0;0.0;0.0;0.13953488372093026;0.234375;0.0;0.24590163934426235;0.03125;0.0;0.09090909090909094;0.0;0.07843137254901966;0.09523809523809523;0.0;0.0;0.06818181818181823;0.0;0.0;0.0;0.4035087719298246;0.036363636363636376;0.0888888888888889;0.19512195121951215;0.07999999999999996;0.0;0.0888888888888889;0.0888888888888889;0.0444444444444444;0.04166666666666663;0.13043478260869568;0.0;0.0;0.0;0.24193548387096775;0.0;0.08510638297872342;0.13432835820895528;0.07692307692307687;0.0;0.05797101449275366;0.08955223880597019;0.0;0.0;0.0;0.0;0.0;0.07547169811320753;0.0;0.13953488372093026;0.0;0.12765957446808507;0.06382978723404253;0.0;0.08510638297872342;0.0;0.18000000000000005;0.07547169811320753;0.0;0.09090909090909094;0.0;0.0;0.0;0.9512195121951219
GO:1904695;0.045454545454545414;0.07692307692307687;0.06349206349206349;1.0;0.09999999999999998;0.09999999999999998;0.08695652173913049;0.0;0.06896551724137934;0.0;0.08108108108108103;0.0;0.0;0.12121212121212122;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.09677419354838712;0.09523809523809523;0.09523809523809523;0.09090909090909094;0.0;0.15625;0.11111111111111116;0.08196721311475408;0.0888888888888889;0.09090909090909094;0.08333333333333337;0.0;0.09375;0.08695652173913049;0.09090909090909094;0.0;0.09999999999999998;0.0;0.09677419354838712;0.09375;0.05882352941176472;0.09677419354838712;0.0;0.0;0.09677419354838712;0.09999999999999998;0.0;0.0;0.07317073170731703;0.0;0.09836065573770492;0.10526315789473684;0.07692307692307687;0.0;0.07692307692307687;0.08108108108108103;0.0;0.0;0.125;0.0;0.08823529411764708;0.0;0.054545454545454564;0.0;0.0;0.0;0.0;0.0;0.0;0.06153846153846154;0.07499999999999996;0.1470588235294118;0.07272727272727275;0.09090909090909094;0.0;0.05405405405405406;0.0;0.09375;0.0;0.05882352941176472;0.06451612903225812;0.0;0.06779661016949157;0.06000000000000005;0.0;0.09375;0.0;0.10526315789473684;0.09999999999999998;0.0;0.0;0.1333333333333333;0.0;0.0;0.09375;0.06349206349206349;0.375;0.09090909090909094;0.125;0.07894736842105265;0.0;0.125;0.09090909090909094;0.09677419354838712;0.12121212121212122;0.048387096774193505;0.0;0.0;0.0;0.06666666666666665;0.0;0.40740740740740744;0.050000000000000044;0.10256410256410253;0.0;0.0714285714285714;0.11111111111111116;0.05714285714285716;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.05882352941176472;0.0;0.11111111111111116;0.12121212121212122;0.0;0.08571428571428574;0.0;0.06976744186046513;0.07317073170731703;0.0;0.1132075471698113;0.0;0.0;0.0;0.06349206349206349
GO:0051491;0.07272727272727275;0.1428571428571429;0.11764705882352944;0.09999999999999998;1.0;0.2142857142857143;0.1428571428571429;0.0;0.08333333333333337;0.0;0.0714285714285714;0.0;0.0;0.35;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.19999999999999996;0.19999999999999996;0.22916666666666663;0.18181818181818177;0.0;0.07999999999999996;0.25;0.12;0.18181818181818177;0.18181818181818177;0.26086956521739135;0.0;0.19047619047619047;0.33333333333333337;0.18181818181818177;0.0;0.41666666666666663;0.0;0.19999999999999996;0.25;0.1923076923076923;0.19999999999999996;0.0;0.0;0.19999999999999996;0.2142857142857143;0.0;0.0;0.1333333333333333;0.0;0.11764705882352944;0.23076923076923073;0.1428571428571429;0.0;0.1428571428571429;0.15384615384615385;0.0;0.0;0.08333333333333337;0.0;0.17391304347826086;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.13461538461538458;0.13793103448275867;0.07407407407407407;0.13953488372093026;0.18181818181818177;0.0;0.09677419354838712;0.0;0.0;0.0;0.08333333333333337;0.12;0.0;0.12765957446808507;0.04878048780487809;0.0;0.19047619047619047;0.0;0.1428571428571429;0.21052631578947367;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.11764705882352944;0.0625;0.18181818181818177;0.18181818181818177;0.14814814814814814;0.0;0.23809523809523814;0.18181818181818177;0.09090909090909094;0.07999999999999996;0.07843137254901966;0.0;0.0;0.0;0.125;0.0;0.16666666666666663;0.08163265306122447;0.2692307692307693;0.0;0.16279069767441856;0.28205128205128205;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.08333333333333337;0.0;0.25;0.125;0.0;0.16666666666666663;0.0;0.125;0.1333333333333333;0.0;0.2564102564102564;0.0;0.0;0.0;0.11764705882352944
GO:1901224;0.07272727272727275;0.33333333333333337;0.11764705882352944;0.09999999999999998;0.2142857142857143;1.0;0.1428571428571429;0.0;0.08333333333333337;0.0;0.0714285714285714;0.0;0.0;0.2857142857142857;0.0;0.0;0.18181818181818177;0.0;0.0;0.0;0.19999999999999996;0.19999999999999996;0.1132075471698113;0.18181818181818177;0.0;0.07999999999999996;0.7647058823529411;0.07692307692307687;0.18181818181818177;0.18181818181818177;0.16000000000000003;0.0;0.19047619047619047;0.17647058823529416;0.18181818181818177;0.0;0.2142857142857143;0.0;0.19999999999999996;0.19047619047619047;0.1071428571428571;0.19999999999999996;0.0;0.0;0.19999999999999996;0.8888888888888888;0.0;0.0;0.36;0.0;0.11764705882352944;0.23076923076923073;0.1428571428571429;0.0;0.1428571428571429;0.15384615384615385;0.0;0.0;0.08333333333333337;0.0;0.17391304347826086;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.0;0.07272727272727275;0.13793103448275867;0.07407407407407407;0.13953488372093026;0.18181818181818177;0.0;0.09677419354838712;0.0;0.0;0.0;0.08333333333333337;0.12;0.0;0.12765957446808507;0.04878048780487809;0.0;0.19047619047619047;0.0;0.23076923076923073;0.21052631578947367;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.11764705882352944;0.0625;0.5294117647058824;0.18181818181818177;0.14814814814814814;0.0;0.18181818181818177;0.18181818181818177;0.09090909090909094;0.07999999999999996;0.07843137254901966;0.0;0.0;0.0;0.125;0.0;0.16666666666666663;0.08163265306122447;0.13793103448275867;0.0;0.08695652173913049;0.13636363636363635;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.0;0.08333333333333337;0.0;0.25;0.125;0.0;0.16666666666666663;0.0;0.125;0.3076923076923077;0.0;0.13953488372093026;0.0;0.0;0.0;0.11764705882352944
GO:0051091;0.18181818181818177;0.11764705882352944;0.23529411764705888;0.08695652173913049;0.1428571428571429;0.1428571428571429;1.0;0.0;0.07407407407407407;0.0;0.05882352941176472;0.0;0.0;0.1785714285714286;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.15384615384615385;0.19999999999999996;0.08333333333333337;0.1428571428571429;0.0;0.06451612903225812;0.16129032258064513;0.06896551724137934;0.125;0.1428571428571429;0.12903225806451613;0.0;0.14814814814814814;0.12195121951219512;0.1428571428571429;0.0;0.1428571428571429;0.0;0.15384615384615385;0.14814814814814814;0.41666666666666663;0.15384615384615385;0.0;0.0;0.15384615384615385;0.1428571428571429;0.0;0.0;0.11111111111111116;0.0;0.08620689655172409;0.1515151515151515;0.22580645161290325;0.0;0.11764705882352944;0.125;0.0;0.0;0.06666666666666665;0.0;0.13793103448275867;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.0;0.06557377049180324;0.11428571428571432;0.06060606060606055;0.375;0.1428571428571429;0.0;0.37037037037037035;0.0;0.0;0.0;0.1428571428571429;0.47619047619047616;0.0;0.5128205128205128;0.04255319148936165;0.0;0.14814814814814814;0.0;0.11764705882352944;0.16000000000000003;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.23529411764705888;0.052631578947368474;0.1428571428571429;0.28;0.12121212121212122;0.0;0.1428571428571429;0.1428571428571429;0.0714285714285714;0.06451612903225812;0.45238095238095233;0.0;0.0;0.0;0.5;0.0;0.1333333333333333;0.475;0.11428571428571432;0.0;0.07692307692307687;0.0980392156862745;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.1428571428571429;0.0;0.16129032258064513;0.09999999999999998;0.0;0.1333333333333333;0.0;0.8260869565217391;0.11111111111111116;0.0;0.09999999999999998;0.0;0.0;0.0;0.23529411764705888
GO:0002363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.05714285714285716;0.11764705882352944;0.16666666666666663;0.4444444444444444;0.0;0.0;0.07407407407407407;0.0;0.15384615384615385;0.5714285714285714;0.05555555555555558;0.18181818181818177;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.046511627906976716;0.0;0.15384615384615385;0.0;0.15384615384615385;0.16666666666666663;0.0;0.15384615384615385;0.15384615384615385;0.0;0.16666666666666663;0.18181818181818177;0.0;0.0;0.0;0.33333333333333337;0.05128205128205132;0.0;0.0;0.2857142857142857;0.0714285714285714;0.0;0.05128205128205132;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.36363636363636365;0.1333333333333333;0.15384615384615385;0.0;0.1428571428571429;0.09090909090909094;0.0;0.125;0.4444444444444444;0.5;0.0625;0.015625;0.06060606060606055;0.0;0.0;0.0;0.0;0.15384615384615385;0.1428571428571429;0.036363636363636376;0.16666666666666663;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.06666666666666665;0.4444444444444444;0.16666666666666663;0.1578947368421053;0.0;0.19999999999999996;0.15384615384615385;0.33333333333333337;0.0;0.07692307692307687;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.15384615384615385;0.18181818181818177;0.0;0.0;0.16666666666666663;0.0;0.050000000000000044;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.15384615384615385;0.2222222222222222;0.4;0.0;0.09523809523809523;0.1333333333333333;0.0;0.16666666666666663;0.0;0.0;0.0625;0.1333333333333333;0.4444444444444444;0.0;0.0;0.08695652173913049;0.05555555555555558;0.1333333333333333;0.1428571428571429;0.18181818181818177;0.0
GO:0090051;0.08450704225352113;0.13636363636363635;0.05633802816901412;0.06896551724137934;0.08333333333333337;0.08333333333333337;0.07407407407407407;0.0;1.0;0.0;0.04347826086956519;0.0;0.0;0.09756097560975607;0.0;0.0;0.1578947368421053;0.0;0.0;0.0;0.10526315789473684;0.07999999999999996;0.1159420289855072;0.09999999999999998;0.0;0.046511627906976716;0.09090909090909094;0.08823529411764708;0.1875;0.09999999999999998;0.09302325581395354;0.0;0.10256410256410253;0.07407407407407407;0.09999999999999998;0.0;0.08333333333333337;0.0;0.10526315789473684;0.10256410256410253;0.052631578947368474;0.16666666666666663;0.0;0.0;0.1351351351351351;0.08333333333333337;0.0;0.0;0.13043478260869568;0.0;0.1029411764705882;0.08695652173913049;0.13636363636363635;0.0;0.13636363636363635;0.1428571428571429;0.0;0.0;0.04761904761904767;0.0;0.09756097560975607;0.0;0.09999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.18461538461538463;0.41666666666666663;0.0444444444444444;0.06349206349206349;0.09999999999999998;0.0;0.04878048780487809;0.0;0.0;0.0;0.04761904761904767;0.05714285714285716;0.0;0.05970149253731338;0.03389830508474578;0.0;0.10256410256410253;0.0;0.13636363636363635;0.10810810810810811;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.05633802816901412;0.040000000000000036;0.09999999999999998;0.07317073170731703;0.4;0.0;0.1578947368421053;0.09999999999999998;0.050000000000000044;0.046511627906976716;0.08955223880597019;0.0;0.0;0.0;0.05882352941176472;0.0;0.09523809523809523;0.09230769230769231;0.15909090909090906;0.0;0.2142857142857143;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.04761904761904767;0.0;0.09090909090909094;0.1842105263157895;0.0;0.09523809523809523;0.0;0.07999999999999996;0.13043478260869568;0.0;0.06349206349206349;0.0;0.0;0.0;0.05633802816901412
GO:0006686;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05714285714285716;0.0;1.0;0.04761904761904767;0.05405405405405406;0.05555555555555558;0.0;0.0;0.038461538461538436;0.0;0.0;0.05882352941176472;0.23529411764705888;0.05555555555555558;0.0;0.0;0.052631578947368474;0.0;0.0;0.0;0.02941176470588236;0.0;0.052631578947368474;0.0;0.0;0.05405405405405406;0.0;0.052631578947368474;0.052631578947368474;0.0;0.05405405405405406;0.05555555555555558;0.0;0.0;0.0;0.05128205128205132;0.5;0.0;0.0;0.04878048780487809;0.71875;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.050000000000000044;0.052631578947368474;0.0;0.05128205128205132;0.19512195121951215;0.0;0.04878048780487809;0.05555555555555558;0.05714285714285716;0.1132075471698113;0.13138686131386856;0.17647058823529416;0.0;0.0;0.0;0.0;0.052631578947368474;0.05128205128205132;0.025000000000000022;0.05405405405405406;0.0;0.045454545454545414;0.0;0.0;0.0;0.0;0.036363636363636376;0.05555555555555558;0.05405405405405406;0.0444444444444444;0.0;0.05714285714285716;0.052631578947368474;0.05128205128205132;0.0;0.039215686274509776;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.0;0.0444444444444444;0.0;0.052631578947368474;0.05555555555555558;0.0;0.0;0.05405405405405406;0.0;0.21818181818181814;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.052631578947368474;0.0444444444444444;0.05405405405405406;0.09523809523809523;0.04347826086956519;0.050000000000000044;0.0;0.05405405405405406;0.0;0.0;0.25531914893617025;0.050000000000000044;0.05555555555555558;0.0;0.0;0.04166666666666663;0.032786885245901676;0.050000000000000044;0.05128205128205132;0.05555555555555558;0.0
