;GO:0008584;GO:0039003;GO:0006487;GO:0006366;GO:0009235;GO:0006682;GO:0051091;GO:0045329;GO:1900215;GO:1900218;GO:0046415;GO:0002003;GO:0009436;GO:0019481;GO:0045892;GO:0071333;GO:0072300;GO:0007409;GO:0043154;GO:0072189;GO:0072221;GO:0072305;GO:0015747;GO:2000594;GO:0050679;GO:0070447;GO:0072307;GO:0072108;GO:2000597;GO:0015760;GO:0048843;GO:0006898;GO:0090190;GO:0003337;GO:0001755;GO:0071364;GO:0071526;GO:0030335;GO:1905167;GO:0045429;GO:0060068;GO:0060982;GO:0008203;GO:0045944;GO:0006468;GO:0042359;GO:0042953;GO:0043491;GO:0006855;GO:0043171;GO:0001523;GO:0072162;GO:0048863;GO:0072289;GO:0019265;GO:0140058;GO:0070301;GO:0015889;GO:2000378;GO:0050908;GO:0003081;GO:0002072;GO:0045918;GO:1904447;GO:0030514;GO:0048675;GO:0071300;GO:0001658;GO:0015739;GO:0035725;GO:0016266;GO:0015812;GO:0010001
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03613816327497913;0.05211794261980828;0.0;0.23018548011744744;0.032652507597468766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.033421167696460925;0.0;0.0;0.0;0.0;0.0;0.0;0.6035225741439464;0.06607111804024644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0459395610088372;0.06607111804024644;0.06607111804024644;0.0;0.05211794261980828;0.0;0.0;0.0;0.0;0.0;0.06607111804024644;0.0;0.0;0.0;0.06476678763593496;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.06607111804024644
GO:0039003;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07997568826280978;0.0;0.0;0.0;0.0;0.0;0.0;0.06293476764642246;0.0;0.0;0.0;0.0;0.0
GO:0006487;0.0;0.0;1.0;0.05214194580361808;0.10989306684129958;0.009745808229298408;0.0;0.08018071482999162;0.0;0.0;0.10989306684129958;0.2423496001643775;0.035887877736614414;0.029997908032243403;0.0;0.012366105462841568;0.0;0.019071515051579176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019071515051579176;0.019071515051579176;0.019071515051579176;0.019071515051579176;0.0;0.0;0.0;0.0;0.0;0.03631492294547244;0.0;0.8271243819215042;0.03631492294547244;0.0;0.019071515051579176;0.0;0.10989306684129958;0.07818501561952232;0.019071515051579176;0.019071515051579176;0.0;0.0284311435957225;0.019071515051579176;0.009327028918431297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019071515051579176;0.016785930066481353;0.0;0.0;0.0;0.9744496001395415;0.0;0.019071515051579176
GO:0006366;0.0;0.0;0.05214194580361808;1.0;0.030002874601941048;0.030351065639376472;0.0;0.10349035103267758;0.0;0.0;0.04573286750932839;0.04573286750932839;0.02364269671193163;0.02134244657527849;0.0;0.00576711589335461;0.0;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.01750103518009864;0.0;0.05214194580361808;0.01750103518009864;0.0;0.00576711589335461;0.0;0.04573286750932839;0.02364269671193163;0.00576711589335461;0.00576711589335461;0.0;0.039379032287621935;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00576711589335461;0.00576711589335461;0.0;0.0;0.0;0.05214194580361808;0.0;0.00576711589335461
GO:0009235;0.0;0.0;0.10989306684129958;0.030002874601941048;1.0;0.009745808229298408;0.0;0.08018071482999162;0.0;0.0;0.12612339635740064;0.10503878468824002;0.035887877736614414;0.029997908032243403;0.0;0.012366105462841568;0.0;0.024023165518719903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024023165518719903;0.024023165518719903;0.024023165518719903;0.024023165518719903;0.0;0.0;0.0;0.0;0.0;0.07290130329527576;0.0;0.10915365233321411;0.07290130329527576;0.0;0.024023165518719903;0.0;0.1384252549914587;0.09848465453487719;0.024023165518719903;0.024023165518719903;0.0;0.0284311435957225;0.024023165518719903;0.009327028918431297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.024023165518719903;0.016785930066481353;0.0;0.0;0.0;0.10861387422658957;0.0;0.024023165518719903
GO:0006682;0.0;0.0;0.009745808229298408;0.030351065639376472;0.009745808229298408;1.0;0.0;0.030351065639376472;0.0;0.0;0.013412277084790763;0.014987193444162923;0.006933796558184709;0.009745808229298408;0.0;0.001691347176644786;0.0;0.001691347176644786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001691347176644786;0.001691347176644786;0.001691347176644786;0.001691347176644786;0.0;0.0;0.0;0.0;0.0;0.009253150954258552;0.0;0.009745808229298408;0.009253150954258552;0.0;0.001691347176644786;0.0;0.014987193444162923;0.019096699938575972;0.001691347176644786;0.001691347176644786;0.0;0.023475912203179156;0.001691347176644786;0.001691347176644786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.001691347176644786;0.001691347176644786;0.0;0.0;0.0;0.009745808229298408;0.0;0.001691347176644786
GO:0051091;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.023784216183917416;0.023784216183917416;0.0;0.012119955440074649;0.0;0.0;0.155161534124081;0.012119955440074649;0.024528070181682314;0.0;0.031008013650729714;0.0;0.0;0.00572736158645778;0.0;0.028659235217474235;0.028659235217474235;0.016382149590159763;0.028659235217474235;0.01165893268511696;0.028659235217474235;0.0;0.0027165988484176284;0.0;0.02671567573066729;0.0;0.0;0.0;0.028659235217474235;0.028659235217474235;0.018536604389618773;0.061263427130196925;0.0;0.0;0.0;0.16760549890937199;0.0;0.0;0.0;0.028659235217474235;0.0;0.0;0.0;0.0;0.0;0.0;0.0049341145770595025;0.0;0.0;0.0;0.08197422629495915;0.0;0.012119955440074649;0.0;0.028659235217474235;0.0;0.4093747313373433;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045329;0.0;0.0;0.08018071482999162;0.10349035103267758;0.08018071482999162;0.030351065639376472;0.0;1.0;0.0;0.0;0.11034548791176624;0.11034548791176624;0.035887877736614414;0.029997908032243403;0.0;0.012366105462841568;0.0;0.01391505172873997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01391505172873997;0.01391505172873997;0.01391505172873997;0.01391505172873997;0.0;0.0;0.0;0.0;0.0;0.02649627100651413;0.0;0.08018071482999162;0.02649627100651413;0.0;0.01391505172873997;0.0;0.11034548791176624;0.05704573201529212;0.01391505172873997;0.01391505172873997;0.0;0.06848554939575388;0.01391505172873997;0.009327028918431297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01391505172873997;0.01391505172873997;0.0;0.0;0.0;0.08018071482999162;0.0;0.01391505172873997
GO:1900215;0.0;0.0;0.0;0.0;0.0;0.0;0.023784216183917416;0.0;1.0;0.4308341978876559;0.0;0.010058315867075895;0.0;0.0;0.015136182446102072;0.010058315867075895;0.08893683044801949;0.0;0.11038202422645156;0.0;0.0;0.10374709076108346;0.0;0.08893683044801949;0.023784216183917416;0.04749727137718306;0.08893683044801949;0.04359649741673068;0.06895831126213625;0.0;0.008165813951078226;0.0;0.0817741725504791;0.0;0.0;0.0;0.023784216183917416;0.023784216183917416;0.006480633356926454;0.012089187756001556;0.0;0.0;0.0;0.005439344724655555;0.0;0.0;0.0;0.023784216183917416;0.0;0.0;0.0;0.0;0.0;0.0;0.0049341145770595025;0.0;0.0;0.0;0.07149288325849865;0.0;0.010058315867075895;0.0;0.07149288325849865;0.0;0.039934966210058716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900218;0.0;0.0;0.0;0.0;0.0;0.0;0.023784216183917416;0.0;0.4308341978876559;1.0;0.0;0.010058315867075895;0.0;0.0;0.015136182446102072;0.010058315867075895;0.08893683044801949;0.0;0.11038202422645156;0.0;0.0;0.10374709076108346;0.0;0.08893683044801949;0.023784216183917416;0.04749727137718306;0.08893683044801949;0.04359649741673068;0.06895831126213625;0.0;0.008165813951078226;0.0;0.0817741725504791;0.0;0.0;0.0;0.023784216183917416;0.023784216183917416;0.006480633356926454;0.012089187756001556;0.0;0.0;0.0;0.005439344724655555;0.0;0.0;0.0;0.023784216183917416;0.0;0.0;0.0;0.0;0.0;0.0;0.0049341145770595025;0.0;0.0;0.0;0.07149288325849865;0.0;0.010058315867075895;0.0;0.07149288325849865;0.0;0.039934966210058716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
