;GO:0008584;GO:0039003;GO:0006487;GO:0006366;GO:0009235;GO:0006682;GO:0051091;GO:0045329;GO:1900215;GO:1900218;GO:0046415;GO:0002003;GO:0009436;GO:0019481;GO:0045892;GO:0071333;GO:0072300;GO:0007409;GO:0043154;GO:0072189;GO:0072221;GO:0072305;GO:0015747;GO:2000594;GO:0050679;GO:0070447;GO:0072307;GO:0072108;GO:2000597;GO:0015760;GO:0048843;GO:0006898;GO:0090190;GO:0003337;GO:0001755;GO:0071364;GO:0071526;GO:0030335;GO:1905167;GO:0045429;GO:0060068;GO:0060982;GO:0008203;GO:0045944;GO:0006468;GO:0042359;GO:0042953;GO:0043491;GO:0006855;GO:0043171;GO:0001523;GO:0072162;GO:0048863;GO:0072289;GO:0019265;GO:0140058;GO:0070301;GO:0015889;GO:2000378;GO:0050908;GO:0003081;GO:0002072;GO:0045918;GO:1904447;GO:0030514;GO:0048675;GO:0071300;GO:0001658;GO:0015739;GO:0035725;GO:0016266;GO:0015812;GO:0010001
GO:0008584;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.30622895629089975;0.24050879137485282;0.0;0.5914500723647534;0.30207049460324364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2742778218166832;0.0;0.0;0.0;0.0;0.0;0.0;0.7702745422194703;0.3167292655109537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27424153277183133;0.35226497094890796;0.30106911708638007;0.0;0.24050879137485282;0.0;0.0;0.0;0.0;0.0;0.31682560243079405;0.0;0.0;0.0;0.28514850817847504;0.0;0.2731515340457502;0.0;0.0;0.0;0.0;0.35226497094890796
GO:0039003;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27219186482877167;0.0;0.0;0.0;0.0;0.0;0.0;0.27398346344196245;0.0;0.0;0.0;0.0;0.0
GO:0006487;0.0;0.0;1.0;0.40276922916829117;0.42894389316689546;0.31554259576248217;0.0;0.4195756810756599;0.0;0.0;0.45321783852160097;0.5189442437692492;0.29428043199372717;0.36367927771482716;0.0;0.12598902241714036;0.0;0.17238408868241864;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18906860162934358;0.20774635485378218;0.17227929385211668;0.20731551623866065;0.0;0.0;0.0;0.0;0.0;0.29956667043575125;0.0;0.8034652999978878;0.30782596432961745;0.0;0.20731515515872195;0.0;0.45372265357680625;0.43526094618435063;0.18905135712049376;0.22311869126874306;0.0;0.33591525808458794;0.17238408868241864;0.13753199785503925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19417129666148808;0.16342472894734836;0.0;0.0;0.0;0.9294769826087701;0.0;0.22311869126874306
GO:0006366;0.0;0.0;0.40276922916829117;1.0;0.41689101612459345;0.3813908063443184;0.0;0.48877319439833256;0.0;0.0;0.47693563095871294;0.37953411943774534;0.23439940122557115;0.26819662038212416;0.0;0.10304119322347231;0.0;0.13212384462917118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1417084419038491;0.15194752738841927;0.1320622745695539;0.15171691796475154;0.0;0.0;0.0;0.0;0.0;0.27301467404658364;0.0;0.40299468620960527;0.2787044250642346;0.0;0.15171672458634766;0.0;0.349658530399101;0.3288826259918161;0.14169875436686521;0.16001084115038958;0.0;0.342579096639802;0.13212384462917118;0.11063547294426508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1445556951688494;0.1267960326300888;0.0;0.0;0.0;0.39525995578907197;0.0;0.16001084115038958
GO:0009235;0.0;0.0;0.42894389316689546;0.41689101612459345;1.0;0.2894426934027197;0.0;0.4409439885701304;0.0;0.0;0.7133093891576506;0.3965381974420437;0.3600252396306319;0.3777636858415865;0.0;0.13115056975223902;0.0;0.18219503123836295;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20093596138203612;0.22216363763671204;0.18207797258162034;0.22167099584444508;0.0;0.0;0.0;0.0;0.0;0.37991828036256686;0.0;0.4292632705411869;0.45587375754943515;0.0;0.22167058302757445;0.0;0.47881459307842894;0.3951870921984765;0.20091648425677933;0.23983438596022025;0.0;0.38520697507091617;0.18219503123836295;0.14370583517313984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2067091061525608;0.17221635469688268;0.0;0.0;0.0;0.41837340369150766;0.0;0.23983438596022025
GO:0006682;0.0;0.0;0.31554259576248217;0.3813908063443184;0.2894426934027197;1.0;0.0;0.49148089223179126;0.0;0.0;0.3362333650938233;0.36313770915274846;0.20447674484685238;0.2668798726333456;0.0;0.09110709904328776;0.0;0.11312354041311538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12007715001164551;0.12734869470997903;0.11307840241944561;0.12718666841890405;0.0;0.0;0.0;0.0;0.0;0.23215525822777683;0.0;0.3156959622233858;0.2362709456975285;0.0;0.1271865325177264;0.0;0.3723762941169338;0.35594756723089677;0.12007019420978078;0.1329643471034663;0.0;0.3600468237137049;0.11312354041311538;0.09699387983056777;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12211524979978118;0.10919511752372763;0.0;0.0;0.0;0.31042148980815926;0.0;0.1329643471034663
GO:0051091;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2017792797927755;0.2017792797927755;0.0;0.12585897685015984;0.0;0.0;0.6588810698412509;0.11428918754928981;0.21346694157341622;0.0;0.33697551639212836;0.0;0.0;0.1590832834930612;0.0;0.27388213553961865;0.3410318905391176;0.23329265169961588;0.256507816131117;0.233285884893145;0.2562310478974128;0.0;0.12326841244471237;0.0;0.22348638346412986;0.0;0.0;0.0;0.2999934702333682;0.299988907878054;0.395203741817458;0.43834292630463;0.0;0.0;0.0;0.6818482943141718;0.0;0.0;0.0;0.2999930230630742;0.0;0.0;0.0;0.0;0.0;0.0;0.10118002613143265;0.0;0.0;0.0;0.37515056996148777;0.0;0.16284848755694079;0.0;0.30064040041908663;0.0;0.6465742837538131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045329;0.0;0.0;0.4195756810756599;0.48877319439833256;0.4409439885701304;0.49148089223179126;0.0;1.0;0.0;0.0;0.5224803150173849;0.43501467960103074;0.30176390960828386;0.32955580370010135;0.0;0.12877295548342566;0.0;0.17763864497328152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19540822823006937;0.21542584958175526;0.17752736619214574;0.2149626052301016;0.0;0.0;0.0;0.0;0.0;0.24619194911154263;0.0;0.4198812553027282;0.25319933863260496;0.0;0.2149622170211451;0.0;0.5230795271468696;0.38467670882515964;0.1953898079439791;0.2320010290561312;0.0;0.45145654992274603;0.17763864497328152;0.14085615072414634;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20086379248756012;0.1681398165104406;0.0;0.0;0.0;0.409456426071241;0.0;0.2320010290561312
GO:1900215;0.0;0.0;0.0;0.0;0.0;0.0;0.2017792797927755;0.0;1.0;0.9250416507596749;0.0;0.12372934587625123;0.0;0.0;0.23261868418629833;0.11253036384806528;0.3722823952259323;0.0;0.38658890076869235;0.0;0.0;0.731791697526095;0.0;0.4424323323720556;0.27787592551484186;0.30466659116113476;0.49600203070569027;0.37786815080142844;0.3493513560140523;0.0;0.28886620004484503;0.0;0.3475028628088978;0.0;0.0;0.0;0.292886762207602;0.24509668809631524;0.17855254070190407;0.198305136703174;0.0;0.0;0.0;0.1645779318131014;0.0;0.0;0.0;0.29288633597286273;0.0;0.0;0.0;0.0;0.0;0.0;0.0997991050025233;0.0;0.0;0.0;0.36709319187530864;0.0;0.1593007699354243;0.0;0.40842037648105445;0.0;0.22833142462844225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1900218;0.0;0.0;0.0;0.0;0.0;0.0;0.2017792797927755;0.0;0.9250416507596749;1.0;0.0;0.12372934587625123;0.0;0.0;0.23261868418629833;0.11253036384806528;0.3722823952259323;0.0;0.38658890076869235;0.0;0.0;0.731791697526095;0.0;0.4424323323720556;0.27787592551484186;0.30466659116113476;0.49600203070569027;0.37786815080142844;0.3493513560140523;0.0;0.28886620004484503;0.0;0.3475028628088978;0.0;0.0;0.0;0.292886762207602;0.24509668809631524;0.17855254070190407;0.198305136703174;0.0;0.0;0.0;0.1645779318131014;0.0;0.0;0.0;0.29288633597286273;0.0;0.0;0.0;0.0;0.0;0.0;0.0997991050025233;0.0;0.0;0.0;0.36709319187530864;0.0;0.1593007699354243;0.0;0.40842037648105445;0.0;0.22833142462844225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
