;GO:0045926;GO:0061178;GO:0036498;GO:0015031;GO:0044313;GO:0051091;GO:0071380;GO:0000460;GO:0045892;GO:0045893;GO:0007409;GO:0010811;GO:1904294;GO:0070207;GO:0035556;GO:0086003;GO:0034063;GO:0090503;GO:0098909;GO:0045815;GO:0000902;GO:0046627;GO:0071361;GO:0050684;GO:0001558;GO:0045780;GO:0010666;GO:0035669;GO:0086091;GO:0033365;GO:0034614;GO:0051259;GO:0070507;GO:0033089;GO:0000958;GO:1900276;GO:1900275;GO:0008284;GO:0043123;GO:0007597;GO:0051151;GO:0038096;GO:0045944;GO:0000165;GO:0050730;GO:0051145;GO:0097222;GO:0071277;GO:0045672;GO:0070584;GO:0051384;GO:0010634;GO:0032024;GO:2000650;GO:0048260;GO:0030520;GO:2000772;GO:0006390;GO:0042327;GO:0008298;GO:2000273;GO:0000209;GO:0009303;GO:0000448;GO:0060416;GO:0006275;GO:0006396;GO:0000964;GO:0006397;GO:0043410;GO:0000962;GO:0048704;GO:0007517;GO:0051279;GO:0035928;GO:0055113;GO:0010881;GO:0035523;GO:0010763;GO:0061014;GO:0006361;GO:1904894;GO:0002281;GO:0038111;GO:0046777;GO:0006366;GO:0006363;GO:0000018;GO:0000413;GO:0003254;GO:0042059;GO:1902514;GO:0045844;GO:0072385;GO:0006637;GO:0071850;GO:0006914;GO:0030509;GO:0016055;GO:0010613;GO:0031397;GO:0051209;GO:0071456;GO:0010694;GO:0050996;GO:1904781;GO:0090305;GO:0090303;GO:0042100;GO:0043278;GO:0003143;GO:0048842;GO:0006897;GO:0042742;GO:0060314;GO:0006406;GO:1900737;GO:0071042;GO:0030217;GO:0010508;GO:0006888;GO:0070233;GO:0042074;GO:0010628;GO:0010506;GO:0031663;GO:0001915;GO:0030177;GO:0018105;GO:0018107;GO:0008360;GO:2001031;GO:0032230;GO:0008361;GO:0051591;GO:1901844;GO:0043687;GO:1901725;GO:0000122;GO:0030326;GO:0097421;GO:0044782;GO:0016310;GO:0032469;GO:0035335;GO:0017126;GO:0032467;GO:0035458;GO:0060333;GO:1900087;GO:0006351;GO:1903078;GO:0030041;GO:1900245;GO:0006355;GO:1900246;GO:0043457;GO:0045879;GO:0006511;GO:0006357;GO:0048747;GO:0002026;GO:0097155;GO:0030318;GO:0072393;GO:0045087;GO:2000627;GO:0030838;GO:0034599;GO:0070257;GO:0070536
GO:0045926;1.0;0.43793811701200963;0.3844611745495559;0.0;0.0;0.4585105719432035;0.0;0.0;0.5534582052544597;0.4631722198209056;0.0;0.4349501695043066;0.38847432546093247;0.0;0.5059573622185924;0.0;0.0;0.0;0.44406740473988;0.3980768181355645;0.0;0.4961124348915357;0.0;0.43453653948599386;0.7846425441890438;0.36179993756013934;0.2953549370170992;0.3844611745495559;0.36179993756013934;0.0;0.0;0.0;0.48262675938181576;0.3360405934667566;0.41997425543966543;0.38847432546093247;0.29040421329125604;0.4947727090371618;0.36884426909542006;0.0;0.489882335261069;0.3844611745495559;0.43831157524724046;0.4485376823664598;0.4030094882712731;0.0;0.0;0.0;0.3416846093441486;0.0;0.0;0.4378099503511423;0.3589995461795438;0.4861395453147921;0.40904678039212633;0.3844611745495559;0.41113556245034905;0.0;0.4343789479444136;0.0;0.433291134491606;0.0;0.0;0.0;0.0;0.45819891987069095;0.0;0.0;0.0;0.4263182061192115;0.3589995461795438;0.0;0.0;0.4502128344063698;0.0;0.0;0.3844611745495559;0.0;0.3589995461795438;0.40250359906525396;0.0;0.3758292111644607;0.0;0.3844611745495559;0.0;0.0;0.0;0.46038779519614653;0.0;0.4800543593677563;0.48171276438510263;0.3360405934667566;0.4319783783466426;0.0;0.0;0.4762948223989158;0.0;0.45719777647541043;0.48655142339358604;0.38847432546093247;0.4626213598273479;0.5199270419454933;0.0;0.30936620556596345;0.43059056781667915;0.3844611745495559;0.0;0.4357211682929195;0.0;0.0;0.0;0.6053749015640896;0.0;0.0;0.36884426909542006;0.0;0.4594651574139989;0.40034419907415303;0.0;0.4123483219811302;0.0;0.4265333151244679;0.0;0.4941515557536962;0.4552818070628283;0.3844611745495559;0.4961124348915357;0.42911859749980696;0.0;0.0;0.4653673473513767;0.36179993756013934;0.36179993756013934;0.39312609440972135;0.0;0.38847432546093247;0.0;0.36884426909542006;0.5181398402719253;0.0;0.0;0.0;0.0;0.30935013768318154;0.0;0.0;0.4357211682929195;0.0;0.3844611745495559;0.3416846093441486;0.0;0.40087720951615996;0.0;0.3844611745495559;0.5107192972254155;0.3844611745495559;0.4474202328015961;0.5030973769605764;0.0;0.48304574594465527;0.0;0.4546396153360592;0.0;0.0;0.0;0.0;0.34216988119462693;0.3955186569962133;0.0;0.3844611745495559;0.0
GO:0061178;0.43793811701200963;1.0;0.3255125024548749;0.0;0.0;0.3995618998485225;0.0;0.0;0.39404392192532367;0.4042235477262246;0.0;0.35953430856106966;0.4395294601029082;0.0;0.44700869012391137;0.0;0.0;0.0;0.46127206311997404;0.3226609571923275;0.0;0.4685306442114923;0.0;0.37558786739131284;0.4564877306578973;0.3790045959402334;0.23640626492241817;0.38605251764045445;0.3790045959402334;0.0;0.0;0.0;0.42367808728713474;0.2770919213720756;0.24943908341599474;0.4685306442114923;0.21498835234801905;0.4358240369424808;0.44172808964983173;0.0;0.3304680519319329;0.38605251764045445;0.37936290315255944;0.38958901027177884;0.34406081617659207;0.0;0.0;0.0;0.28273593724946766;0.0;0.0;0.45301642358340416;0.7949921933787127;0.4173229785997503;0.44069582491153964;0.3255125024548749;0.4395294601029082;0.0;0.37543027584973265;0.0;0.5133474532421658;0.0;0.0;0.0;0.0;0.3992502477760099;0.0;0.0;0.0;0.4992020266736231;0.30005087408486286;0.0;0.0;0.5899568173150664;0.0;0.0;0.46459892726792856;0.0;0.37420601941180576;0.34355492697057294;0.0;0.4487130317188724;0.0;0.3255125024548749;0.0;0.0;0.0;0.40143912310146557;0.0;0.49725901774785036;0.4541309737050592;0.3831783767794382;0.35656251740340567;0.0;0.0;0.35917183242470874;0.0;0.3982491043807294;0.427602751298905;0.4395294601029082;0.3126946942244774;0.4521548278844007;0.0;0.2504175334712824;0.35517470687344216;0.5067363897456836;0.0;0.4867763029348952;0.0;0.0;0.0;0.4264702023434784;0.0;0.0;0.5180758697303823;0.0;0.4318833667339555;0.23395034462272646;0.0;0.35339964988644923;0.0;0.27991031780812825;0.0;0.4187356948104592;0.39633313496814726;0.3255125024548749;0.39006566855183106;0.5091749162503667;0.0;0.0;0.4825720057314708;0.3028512654654583;0.392392464759622;0.41528147651565855;0.0;0.41906685266041516;0.0;0.3098955970007391;0.36407185709681056;0.0;0.0;0.0;0.0;0.33150551978911874;0.0;0.0;0.3767724961982385;0.0;0.3255125024548749;0.28273593724946766;0.0;0.5190111071400436;0.0;0.44185625631069914;0.4517706251307345;0.44185625631069914;0.3884715607069151;0.475515586280533;0.0;0.4240970738499743;0.0;0.4718442737161533;0.0;0.0;0.0;0.0;0.2832212090999459;0.41272331537630735;0.0;0.4729375304475425;0.0
GO:0036498;0.3844611745495559;0.3255125024548749;1.0;0.0;0.22407358170335817;0.3460849573860687;0.4092781021407852;0.4122517233397286;0.3500545971891353;0.36023422299003627;0.46373187935097676;0.3101986836708599;0.3028512654654583;0.3855773354389354;0.6400331862090207;0.3855773354389354;0.3855773354389354;0.26315085365937885;0.3842684492507788;0.2786716324561392;0.4790592049416244;0.3028512654654583;0.4360806567024458;0.32928342312500725;0.4030107881954435;0.28237092570552574;0.209731877021625;0.5185369985399844;0.28237092570552574;0.0;0.5763294514470103;0.44148427237987303;0.3970036993863416;0.2504175334712824;0.24138851853875337;0.3255125024548749;0.20232523299609012;0.4091496490416876;0.2659062722645507;0.4630325427783602;0.3037936640311397;0.5185369985399844;0.33719977645849797;0.5826135063568882;0.3173864282757989;0.44148427237987303;0.3855773354389354;0.4092781021407852;0.2560615493486744;0.3855773354389354;0.3966948574235851;0.3295256533662515;0.2733764861840696;0.2835836852363069;0.3037936640311397;0.5185369985399844;0.3255125024548749;0.4024070004238523;0.34875588794893947;0.0;0.3703293114855484;0.26680591808998444;0.4246546073949561;0.3855773354389354;0.37796468421802404;0.3529458035097044;0.5124588524979681;0.4024070004238523;0.45706853237040207;0.3233802092883421;0.2733764861840696;0.0;0.0;0.3645897744108956;0.0;0.0;0.5185369985399844;0.22407358170335817;0.2560615493486744;0.31688053906977975;0.3855773354389354;0.27289121433359137;0.4024070004238523;0.5185369985399844;0.297295455479691;0.48458024718554527;0.3855773354389354;0.3551346788351599;0.24090324668827506;0.39443129937228216;0.2783091563197782;0.2199390760738622;0.3102580731371;0.4024070004238523;0.4129323266817166;0.4343949680691686;0.4250442347350967;0.5912736004658388;0.6206272473840144;0.26675402025138994;0.2860203063236842;0.4512246330540855;0.5603996696220448;0.23923188436375753;0.3088702626071366;0.25970968871610917;0.3591841597365257;0.314000863083377;0.2946779048740996;0.4047672387796846;0.0;0.40073563809933477;0.0;0.5140061428858755;0.2659062722645507;0.0;0.2560615493486744;0.22407358170335817;0.47119763068039217;0.326725261985656;0.0;0.2532359299073351;0.42908138832464554;0.37243125054415366;0.36965874706735413;0.5185369985399844;0.26675402025138994;0.3238654811388204;0.30714017839556723;0.2996095937186479;0.40654684191756313;0.25654682119915273;0.25654682119915273;0.36638930339628056;0.4146119616955609;0.3028512654654583;0.34933943682064933;0.3028512654654583;0.32190873040274914;0.0;0.0;0.36097136141009367;0.4009116277617444;0.2675776345890683;0.26806290643954656;0.31048236645534294;0.35009810829744537;0.4092781021407852;0.5185369985399844;0.2560615493486744;0.4928671133341394;0.27915690430661744;0.4024070004238523;0.27617687756466514;0.40546618086442887;0.27617687756466514;0.3617971728061219;0.29020615116898657;0.45132899529574927;0.3801077491137859;0.4122517233397286;0.3793519210536896;0.3855773354389354;0.4122517233397286;0.32275708384970303;0.5734842064153322;0.25654682119915273;0.3098955970007391;0.6291902998785845;0.25970968871610917;0.24090324668827506
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.718459997739567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.626019733868687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5748320503222434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5525958451010092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5862551750708431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.60084403070416;0.0;0.0;0.6343101138517001;0.0;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044313;0.0;0.0;0.22407358170335817;0.0;1.0;0.0;0.15912105135901272;0.36318629871548336;0.0;0.0;0.3022281256153995;0.0;0.0;0.22407358170335817;0.34556976937239464;0.22407358170335817;0.22407358170335817;0.32315545077653496;0.0;0.0;0.31755545120604717;0.0;0.17001544586744105;0.0;0.0;0.0;0.0;0.22407358170335817;0.0;0.0;0.2282365210473356;0.2799805186442958;0.0;0.0;0.2856872910425229;0.0;0.0;0.0;0.0;0.3937826428505954;0.0;0.22407358170335817;0.0;0.4277896058328686;0.0;0.2799805186442958;0.3365119108146902;0.15912105135901272;0.0;0.22407358170335817;0.0;0.0;0.0;0.0;0.0;0.22407358170335817;0.0;0.3689619565704799;0.0;0.0;0.0;0.5784529035350547;0.3912095635415837;0.3365119108146902;0.0;0.0;0.46339342787372284;0.35334157579960707;0.40800310774615683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22407358170335817;0.7038589263850874;0.0;0.0;0.3365119108146902;0.0;0.24090324668827506;0.22407358170335817;0.43925009132241477;0.4511352033321729;0.3365119108146902;0.0;0.38054276300088163;0.0;0.0;0.0;0.0;0.24090324668827506;0.3596371258032051;0.257732911673192;0.3234566194346535;0.2968101836292127;0.32616383054738834;0.0;0.0;0.2745625766581089;0.1817822883484292;0.0;0.0;0.0;0.41504743928143767;0.0;0.2036747758372749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27289600502972644;0.3096938769448149;0.0;0.0;0.0;0.2675776345890683;0.0;0.0;0.22407358170335817;0.0;0.0;0.449094814238291;0.4415642295613717;0.0;0.0;0.0;0.2376892252893668;0.0;0.0;0.4943252532872773;0.0;0.0;0.0;0.0;0.23227128330317992;0.34491897410276096;0.18299504787921034;0.41001754228227033;0.19457357436122563;0.0;0.15912105135901272;0.22407358170335817;0.0;0.459422069480767;0.0;0.24090324668827506;0.0;0.0;0.0;0.0;0.0;0.5782394452691044;0.0;0.25074796960415136;0.0;0.22407358170335817;0.25074796960415136;0.20909271782346173;0.0;0.0;0.20232738852135207;0.25057291860496905;0.0;0.7206885913700043
GO:0051091;0.4585105719432035;0.3995618998485225;0.3460849573860687;0.0;0.0;1.0;0.0;0.0;0.6564357892363062;0.6666154150372072;0.0;0.4966216496470707;0.46575989124275635;0.0;0.4675811450551052;0.0;0.0;0.0;0.3892239987278368;0.5125468172299152;0.0;0.3500981082974453;0.0;0.5704567517294259;0.4770601855890911;0.38652642450199587;0.3269201943116717;0.38652642450199587;0.30695653154809616;0.0;0.0;0.0;0.4442505422183286;0.37090951904786007;0.4339786432995611;0.501062302261186;0.3879791296084081;0.5564441891799259;0.41320081240278905;0.0;0.3510405068631267;0.38652642450199587;0.6262660316702737;0.4101614652029726;0.43083126250201975;0.0;0.0;0.0;0.3806948524974962;0.0;0.0;0.4994814304939063;0.40335608948691276;0.4684281756950258;0.46057582189564344;0.3460849573860687;0.3727593452868619;0.0;0.48275055471769135;0.0;0.6736118602361776;0.0;0.0;0.0;0.0;0.5856401549833775;0.0;0.0;0.0;0.49643127370488715;0.4877472602268277;0.0;0.0;0.41183661724288256;0.0;0.0;0.3460849573860687;0.0;0.40335608948691276;0.5312513131125378;0.0;0.4201857544718297;0.0;0.3460849573860687;0.0;0.0;0.0;0.5241367114067488;0.0;0.44167814220426915;0.3428709359871604;0.28119718745471345;0.4835074198501597;0.0;0.0;0.37974428735590254;0.0;0.5855460027081194;0.4481752062300989;0.44000336696444964;0.39946514054990506;0.39657395234081944;0.0;0.5002231397594579;0.49936613636712374;0.44613265469231994;0.0;0.4872502097964367;0.0;0.0;0.0;0.41332897906365645;0.0;0.0;0.43196845434459646;0.0;0.3206233290160566;0.4143485869340487;0.0;0.46606622890842925;0.0;0.3004827727393221;0.0;0.6157940530441952;0.4667084206351984;0.3460849573860687;0.33363091944888934;0.48064763900332413;0.0;0.0;0.42699113018788953;0.43057550611058387;0.41332897906365645;0.3382826883976782;0.0;0.3500981082974453;0.0;0.47425974769952545;0.6109749856145248;0.0;0.0;0.0;0.0;0.2545067316711384;0.0;0.0;0.4872502097964367;0.0;0.3460849573860687;0.3806948524974962;0.0;0.45240625101967713;0.0;0.44613265469231994;0.7368237294311335;0.44613265469231994;0.45884684637396617;0.35708305036648597;0.0;0.6864889411609568;0.0;0.399796209324016;0.0;0.0;0.0;0.0;0.4709175952419108;0.43987520030358224;0.0;0.44613265469231994;0.0
GO:0071380;0.0;0.0;0.4092781021407852;0.0;0.15912105135901272;0.0;1.0;0.26806290643954656;0.0;0.0;0.33917311881630713;0.0;0.0;0.24138851853875337;0.38251476257330225;0.24138851853875337;0.24138851853875337;0.20909271782346173;0.0;0.0;0.33487038804144237;0.0;0.6930230424127137;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.0;0.5884881451518567;0.297295455479691;0.0;0.0;0.1817822883484292;0.0;0.0;0.0;0.0;0.33847378224369057;0.0;0.2610185749042658;0.0;0.32509508272116966;0.0;0.297295455479691;0.24138851853875337;0.4147483436979539;0.0;0.24138851853875337;0.5357903655213827;0.0;0.0;0.0;0.0;0.2610185749042658;0.0;0.25821818352367026;0.0;0.0;0.0;0.21734212653890728;0.28046579049477405;0.2610185749042658;0.5163188016030434;0.0;0.36827003559778604;0.25821818352367026;0.31287971547022003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2610185749042658;0.15912105135901272;0.0;0.0;0.2610185749042658;0.0;0.25821818352367026;0.2610185749042658;0.2376892252893668;0.34039143028536323;0.2610185749042658;0.0;0.18684511085235794;0.0;0.0;0.0;0.0;0.25821818352367026;0.3265235419297318;0.2946779048740996;0.32314671118984367;0.3337551768301203;0.36310882374829595;0.0;0.0;0.2918775134935041;0.4147483436979539;0.0;0.0;0.0;0.29273915919348553;0.0;0.22823290433105947;0.4062221511962124;0.0;0.0;0.0;0.33938882605110104;0.0;0.0;0.0;0.17001544586744105;0.32700881378021013;0.0;0.0;0.0;0.2848925714244635;0.0;0.0;0.2610185749042658;0.0;0.0;0.24753394820524305;0.24000336352832374;0.0;0.0;0.0;0.2799805186442958;0.48528092571504844;0.0;0.2828944362776092;0.0;0.0;0.0;0.0;0.2745625766581089;0.3258166587781519;0.21351949875315118;0.20845667624922237;0.20858484291008988;0.0;0.48452019006335256;0.2610185749042658;0.0;0.34867829643395737;0.0;0.27784823988918267;0.0;0.0;0.0;0.0;0.0;0.32677023476107964;0.0;0.28769296280505896;0.0;0.2610185749042658;0.26806290643954656;0.24766211486611056;0.3988668895805577;0.0;0.23513106415001556;0.5330027655055709;0.0;0.17595071634392961
GO:0000460;0.0;0.0;0.4122517233397286;0.0;0.36318629871548336;0.0;0.26806290643954656;1.0;0.0;0.0;0.49040626725176995;0.0;0.0;0.4122517233397286;0.5337479110087651;0.4122517233397286;0.4122517233397286;0.4969208608882464;0.0;0.0;0.5057335928424176;0.0;0.28769296280505896;0.0;0.0;0.0;0.0;0.4122517233397286;0.0;0.0;0.3459140379849535;0.46815866028066616;0.0;0.0;0.43518235194280913;0.0;0.0;0.0;0.0;0.487745059250153;0.0;0.4122517233397286;0.0;0.551821567067057;0.0;0.46815866028066616;0.6114076000471507;0.26806290643954656;0.0;0.4122517233397286;0.0;0.0;0.0;0.0;0.0;0.4122517233397286;0.0;0.5765707774623957;0.0;0.0;0.0;0.3844623806944703;0.7105422487466436;0.5597411124774787;0.0;0.0;0.7382891171061833;0.6282372650320676;0.6828987969786173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4122517233397286;0.36318629871548336;0.0;0.0;0.5597411124774787;0.0;0.42908138832464554;0.4122517233397286;0.4190932356564209;0.6587440242240886;0.5597411124774787;0.0;0.3603859073348879;0.0;0.0;0.0;0.0;0.42908138832464554;0.5055239740846466;0.44591105330956243;0.4520285308806997;0.4849883252655831;0.5143419721837588;0.0;0.0;0.4627407182944793;0.31035419979447554;0.0;0.0;0.0;0.5944762938015191;0.0;0.3213522927748928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4155522955772967;0.49787201858118535;0.0;0.0;0.0;0.45575577622543867;0.0;0.0;0.4122517233397286;0.0;0.0;0.4289379585722972;0.4214073738953779;0.0;0.0;0.0;0.3662611367354131;0.0;0.0;0.47416839762128354;0.0;0.0;0.0;0.0;0.36084319474922627;0.46069959953601086;0.27876328369659314;0.38986068661627654;0.3371567543561361;0.0;0.26806290643954656;0.4122517233397286;0.0;0.6670308903726827;0.0;0.42908138832464554;0.0;0.0;0.0;0.0;0.0;0.5534967191069669;0.0;0.4389261112405218;0.0;0.4122517233397286;0.4389261112405218;0.32677023476107964;0.0;0.0;0.3040967454057377;0.37914483005101535;0.0;0.3800159637004003
GO:0045892;0.5534582052544597;0.39404392192532367;0.3500545971891353;0.0;0.0;0.6564357892363062;0.0;0.0;1.0;0.7724825783855269;0.0;0.38407640329533005;0.44292697648416235;0.0;0.48886572169356696;0.0;0.0;0.0;0.3705324015414869;0.6029252417849666;0.0;0.47333864536333553;0.0;0.6668362973514801;0.4715422076658923;0.31809866954731103;0.29599646135321817;0.3500545971891353;0.31809866954731103;0.0;0.0;0.0;0.46553511885679033;0.3344376917349995;0.642743053909522;0.3612402462966602;0.2636841542703907;0.4776810685121364;0.34722897774779593;0.0;0.47428104392901693;0.3500545971891353;0.7226455772923279;0.4141311050060392;0.4944071324954105;0.0;0.0;0.0;0.3373842548319197;0.0;0.0;0.40340337299072165;0.35139552338078395;0.4352657791058155;0.381812701227854;0.3500545971891353;0.39404392192532367;0.0;0.5093814315101746;0.0;0.40605705532733366;0.0;0.0;0.0;0.0;0.6820197006054317;0.0;0.0;0.0;0.48491217471468545;0.5286618932308019;0.0;0.0;0.43312119388134435;0.0;0.0;0.3500545971891353;0.0;0.3373842548319197;0.6216297376675892;0.0;0.3542139198168366;0.0;0.3500545971891353;0.0;0.0;0.0;0.6103738183895562;0.0;0.4557902206465827;0.4487965362176554;0.3062036604054554;0.38827711033381435;0.0;0.0;0.4606935310668638;0.0;0.6819255483301737;0.4521448460331654;0.3447730574481042;0.5540948480562682;0.4971532524172931;0.0;0.37035742058286003;0.4938481584439249;0.3335874083405793;0.0;0.3920199002800912;0.0;0.0;0.0;0.3673695340245305;0.0;0.0;0.34722897774779593;0.0;0.4265489292465517;0.6099393782808585;0.0;0.4873508055468911;0.0;0.4237233098052123;0.0;0.7121735986662494;0.5302842906285892;0.3500545971891353;0.4357510509562938;0.4018845183355346;0.0;0.0;0.4309607699909561;0.42505752818738507;0.334565858395867;0.3550436142135412;0.0;0.37672898508992847;0.0;0.42743823769089406;0.885445348461629;0.0;0.0;0.0;0.0;0.2875581507905883;0.0;0.0;0.42397582792191546;0.0;0.3500545971891353;0.3373842548319197;0.0;0.3571759415033317;0.0;0.3500545971891353;0.8600058296148485;0.3500545971891353;0.5224227163673569;0.4606935310668638;0.0;0.7923561045092766;0.0;0.40376584912708263;0.0;0.0;0.0;0.0;0.4922021718803726;0.38791463419745337;0.0;0.3335874083405793;0.0
GO:0045893;0.4631722198209056;0.4042235477262246;0.36023422299003627;0.0;0.0;0.6666154150372072;0.0;0.0;0.7724825783855269;1.0;0.0;0.4881096782616217;0.5282143021904344;0.0;0.49904534749446794;0.0;0.0;0.0;0.3807120273423879;0.7507022854445253;0.0;0.3869086108908294;0.0;0.6770159231523811;0.4817218334667932;0.40067569010596343;0.3779517809807884;0.40067569010596343;0.328278295348212;0.0;0.0;0.0;0.4757147446576913;0.417417454894378;0.5303953760832694;0.3714198720975611;0.2738637800712917;0.5674996020242309;0.4469174622365105;0.0;0.39199232702875497;0.40067569010596343;0.890556768716477;0.42431073080694015;0.5045867582963115;0.0;0.0;0.0;0.421584000527366;0.0;0.0;0.5105368433382114;0.4370727393206343;0.35777107968505784;0.4848048540030996;0.36023422299003627;0.4042235477262246;0.0;0.5919852995740683;0.0;0.5090492081025793;0.0;0.0;0.0;0.0;0.6921993264063326;0.0;0.0;0.0;0.585688239214226;0.6459285252714366;0.0;0.0;0.44330081968224533;0.0;0.0;0.36023422299003627;0.0;0.4370727393206343;0.6894325781571468;0.0;0.4539024043055512;0.0;0.36023422299003627;0.0;0.0;0.0;0.6205534441904572;0.0;0.4659698464474837;0.36981148760392435;0.3163832862063563;0.4881690677278619;0.0;0.0;0.39389355295987005;0.0;0.6921051741310746;0.4623244718340664;0.44466501484215176;0.47322063634419675;0.41072321794478694;0.0;0.44965762036022294;0.5878464293717798;0.43762068330687104;0.0;0.4919118576741388;0.0;0.0;0.0;0.4375580111711126;0.0;0.0;0.35740860354869686;0.0;0.3475638806328206;0.5077341390938528;0.0;0.5722697931409021;0.0;0.3496801400398292;0.0;0.8867531968874688;0.5404639164294901;0.36023422299003627;0.35495268324900514;0.5048766711107802;0.0;0.0;0.44114039579185704;0.5247525893438154;0.4375580111711126;0.3652232400144422;0.0;0.3869086108908294;0.0;0.437617863491795;0.71753415703748;0.0;0.0;0.0;0.0;0.29773777659148926;0.0;0.0;0.5114792419038927;0.0;0.36023422299003627;0.421584000527366;0.0;0.45706789889737925;0.0;0.457188067536625;0.8701854554157495;0.457188067536625;0.532602342168258;0.37840481416660177;0.0;0.8025357303101776;0.0;0.41394547492798356;0.0;0.0;0.0;0.0;0.6022963057248591;0.47359185013730376;0.0;0.43762068330687104;0.0
