;GO:0045926;GO:0061178;GO:0036498;GO:0015031;GO:0044313;GO:0051091;GO:0071380;GO:0000460;GO:0045892;GO:0045893;GO:0007409;GO:0010811;GO:1904294;GO:0070207;GO:0035556;GO:0086003;GO:0034063;GO:0090503;GO:0098909;GO:0045815;GO:0000902;GO:0046627;GO:0071361;GO:0050684;GO:0001558;GO:0045780;GO:0010666;GO:0035669;GO:0086091;GO:0033365;GO:0034614;GO:0051259;GO:0070507;GO:0033089;GO:0000958;GO:1900276;GO:1900275;GO:0008284;GO:0043123;GO:0007597;GO:0051151;GO:0038096;GO:0045944;GO:0000165;GO:0050730;GO:0051145;GO:0097222;GO:0071277;GO:0045672;GO:0070584;GO:0051384;GO:0010634;GO:0032024;GO:2000650;GO:0048260;GO:0030520;GO:2000772;GO:0006390;GO:0042327;GO:0008298;GO:2000273;GO:0000209;GO:0009303;GO:0000448;GO:0060416;GO:0006275;GO:0006396;GO:0000964;GO:0006397;GO:0043410;GO:0000962;GO:0048704;GO:0007517;GO:0051279;GO:0035928;GO:0055113;GO:0010881;GO:0035523;GO:0010763;GO:0061014;GO:0006361;GO:1904894;GO:0002281;GO:0038111;GO:0046777;GO:0006366;GO:0006363;GO:0000018;GO:0000413;GO:0003254;GO:0042059;GO:1902514;GO:0045844;GO:0072385;GO:0006637;GO:0071850;GO:0006914;GO:0030509;GO:0016055;GO:0010613;GO:0031397;GO:0051209;GO:0071456;GO:0010694;GO:0050996;GO:1904781;GO:0090305;GO:0090303;GO:0042100;GO:0043278;GO:0003143;GO:0048842;GO:0006897;GO:0042742;GO:0060314;GO:0006406;GO:1900737;GO:0071042;GO:0030217;GO:0010508;GO:0006888;GO:0070233;GO:0042074;GO:0010628;GO:0010506;GO:0031663;GO:0001915;GO:0030177;GO:0018105;GO:0018107;GO:0008360;GO:2001031;GO:0032230;GO:0008361;GO:0051591;GO:1901844;GO:0043687;GO:1901725;GO:0000122;GO:0030326;GO:0097421;GO:0044782;GO:0016310;GO:0032469;GO:0035335;GO:0017126;GO:0032467;GO:0035458;GO:0060333;GO:1900087;GO:0006351;GO:1903078;GO:0030041;GO:1900245;GO:0006355;GO:1900246;GO:0043457;GO:0045879;GO:0006511;GO:0006357;GO:0048747;GO:0002026;GO:0097155;GO:0030318;GO:0072393;GO:0045087;GO:2000627;GO:0030838;GO:0034599;GO:0070257;GO:0070536
GO:0045926;1.0;0.2546021121822044;0.3833012983727307;0.0;0.0;0.25540785077198785;0.0;0.0;0.24040977035050148;0.19685052501259453;0.0;0.5046926711359894;0.16902512669538175;0.0;0.5349332415663253;0.0;0.0;0.0;0.5038905964300558;0.4065039387185908;0.0;0.3929243001146174;0.0;0.370054572085164;0.6714263562848657;0.3862910383132501;0.31509964933323786;0.2159540153391325;0.36519323570545875;0.0;0.0;0.0;0.47628703124448313;0.17572417737337284;0.20917221646327017;0.40469337529103877;0.27319557525428;0.5050552524617519;0.3145559884116397;0.0;0.46340194941559415;0.24020661237114996;0.18814408810704145;0.23940499706252977;0.3271077579373591;0.0;0.0;0.0;0.24936108940781496;0.0;0.0;0.30287526923731517;0.1912769955394246;0.2774090326451372;0.3401326585797319;0.4262542391953926;0.449572734318895;0.0;0.34087992491339864;0.0;0.3125914195210147;0.0;0.0;0.0;0.0;0.3399469463881085;0.0;0.0;0.0;0.16884183747480003;0.24912139939375502;0.0;0.0;0.3132351113451284;0.0;0.0;0.1948383814250511;0.0;0.32707310678450424;0.2287566627366129;0.0;0.31455595915168016;0.0;0.4743037951515058;0.0;0.0;0.0;0.40607686437826884;0.0;0.44702581393496865;0.3930426729371351;0.3880421138064906;0.35470060952613275;0.0;0.0;0.46001550263836477;0.0;0.24107051339357569;0.4742791740400632;0.3698740359422041;0.3117703795399032;0.18302736661055918;0.0;0.240833171502882;0.3873114558222379;0.4271196495672721;0.0;0.42712861160094295;0.0;0.0;0.0;0.15696508424717867;0.0;0.0;0.20969462869146785;0.0;0.39305012285397745;0.20513684839792576;0.0;0.34051749512932794;0.0;0.3937562987898747;0.0;0.45025898223519856;0.47628667570849526;0.5027631807911361;0.28541839013537446;0.33981985586293284;0.0;0.0;0.4479181430990631;0.29255015328969786;0.35472115352586125;0.34779208138769496;0.0;0.386050076620079;0.0;0.26324469719149357;0.23000707831966227;0.0;0.0;0.0;0.0;0.21606929721041923;0.0;0.0;0.37064134671506305;0.0;0.4743037951515058;0.29327811855628927;0.0;0.35525804091674834;0.0;0.16804737129861547;0.3031451151760953;0.16804737129861547;0.5055333525016223;0.42461892555695996;0.0;0.292706838635439;0.0;0.474089414113867;0.0;0.0;0.0;0.0;0.2353024270667684;0.1994313677158018;0.0;0.3523438899942945;0.0
GO:0061178;0.2546021121822044;1.0;0.2604550373232507;0.0;0.0;0.20471065163051658;0.0;0.0;0.16917385456659192;0.1719084971702284;0.0;0.23980993522134883;0.1849578872752364;0.0;0.30792032424822546;0.0;0.0;0.0;0.30216734680070645;0.21512010669498952;0.0;0.3712544529314718;0.0;0.2554816852867264;0.3085580951969995;0.2639534776674226;0.23302671131895894;0.21982920652781418;0.25594115071713464;0.0;0.0;0.0;0.2913915340906641;0.15858353643965112;0.12251533568121212;0.42774969990956996;0.1510156611339587;0.299751367720708;0.37132276261994196;0.0;0.25578928080752605;0.23601041621545088;0.1665228409419925;0.1962941437343801;0.23820207969720444;0.0;0.0;0.0;0.2015752603911171;0.0;0.0;0.27303927445425946;0.7261286007187919;0.22345641804934605;0.3402660106379715;0.2755551197496999;0.33969844889772444;0.0;0.24394593260889993;0.0;0.3699457240063923;0.0;0.0;0.0;0.0;0.24356309172767443;0.0;0.0;0.0;0.24572366081025737;0.20144986874385334;0.0;0.0;0.4185237088267761;0.0;0.0;0.3076207883421628;0.0;0.28575279806807297;0.19047610342185295;0.0;0.3713227421627863;0.0;0.29079618886949105;0.0;0.0;0.0;0.2686489770278228;0.0;0.341313815856589;0.3713206950704782;0.31382350238415496;0.19968672236012433;0.0;0.0;0.25475409705190033;0.0;0.1971880949015563;0.29078878195163826;0.25541280401661687;0.20165343875004416;0.1952220231241263;0.0;0.1970609644863901;0.2096231007449159;0.38447146840065033;0.0;0.2758472660605631;0.0;0.0;0.0;0.17228926087921623;0.0;0.0;0.43057753754351996;0.0;0.37132486354431693;0.12077651714453541;0.0;0.24379731861664727;0.0;0.2330374337664777;0.0;0.2267826086077859;0.2913914275895257;0.29910368405885857;0.19028979194454776;0.38842595668064106;0.0;0.0;0.3416578612867663;0.22285999774641624;0.348185699371602;0.23183292652326948;0.0;0.364854236147921;0.0;0.20869590558386275;0.16395575529100423;0.0;0.0;0.0;0.0;0.17828967122179792;0.0;0.0;0.2557053541098406;0.0;0.29079618886949105;0.22319775663256572;0.0;0.34807991643899144;0.0;0.2448783328443424;0.22771199668823117;0.2448783328443424;0.29988607830590214;0.38842840111535415;0.0;0.2229327514906743;0.0;0.2933967116535927;0.0;0.0;0.0;0.0;0.19407377679523474;0.20971073879255697;0.0;0.39781048400255953;0.0
GO:0036498;0.3833012983727307;0.2604550373232507;1.0;0.0;0.17218003061500553;0.26112947332241326;0.23837551376626875;0.1674798622477541;0.2059455170938568;0.21001245347331812;0.20636453672315427;0.35073130012661985;0.1841314696920325;0.2307783325305627;0.642450547182496;0.2716098907157961;0.21458545742972546;0.18205504269666076;0.3503437566094191;0.30031992252037737;0.2474578856225725;0.3085364713356589;0.2912835020640198;0.3498033373958782;0.45757061029729873;0.2891424095042081;0.3090303809345356;0.31993757450176;0.27715740638301667;0.0;0.48742310646916964;0.2596141263880842;0.4208075953341925;0.19046171220133026;0.1854929524204962;0.3740217685778879;0.20672590873989596;0.43846716759845694;0.30861173197256997;0.22933804283121806;0.35038023860147477;0.34965847940750455;0.20203014163135774;0.34869270550328446;0.3181986972284227;0.2710596676389184;0.13486977196305672;0.3754655851434803;0.2560491276441081;0.2208216783063737;0.23056661603053488;0.29954123606821964;0.20491441953977196;0.18607904936040434;0.3279762508275607;0.5472305638654952;0.4038399323827251;0.13175969861902942;0.32853202701814643;0.0;0.30709631044289193;0.17706226567596212;0.12645314594082913;0.1631549432743905;0.22200312625504057;0.32783804166007047;0.19325855703869355;0.16283236419291666;0.18204437068031148;0.18395736721125472;0.2558468407489457;0.0;0.0;0.3075932872540533;0.0;0.0;0.29318779710026055;0.17218003061500553;0.3181724552149412;0.23840308072734415;0.1438854165116509;0.30861170943241756;0.22169195873318084;0.5909012514308081;0.17190998329823828;0.134588675161899;0.1438854165116509;0.37496666696490283;0.18220437098153064;0.40219260350246544;0.3086094539043401;0.29012236053386203;0.2710717107733018;0.181200039005543;0.23010572853665567;0.4235689121900325;0.2587892134386461;0.3506980477755691;0.5908795358442326;0.27984514981340364;0.2561752825698772;0.19734760799919002;0.4706143497473218;0.24880907528248358;0.28971373526631944;0.3114250007479004;0.19940720610887025;0.3114297651888446;0.220336552383144;0.20688279682543717;0.0;0.14150412054776554;0.0;0.296800644559928;0.2216016162036565;0.0;0.308614046822423;0.1823615502406596;0.21325316526069682;0.32826254100153346;0.0;0.30904923875034196;0.259177702581465;0.32354860927713786;0.4208073732245262;0.6155694911036339;0.19056105697413125;0.32774343955452023;0.16298443126715634;0.16298441759385354;0.4027703529990884;0.29140107986818964;0.33872655825398257;0.33674258156250314;0.23043516344752363;0.36112268550059107;0.19343867575332124;0.267649108983376;0.198263972210836;0.0;0.0;0.25942678015109694;0.27110109046357056;0.2350621228896903;0.1719098305154012;0.24803401721055315;0.35022278160257714;0.37553084103727086;0.5909012514308081;0.291978813077504;0.13753174483479577;0.2713971538640321;0.21445003879069746;0.18320216097696534;0.29975242686763137;0.18320216097696534;0.43875546708204977;0.32774621556309214;0.16716487524434148;0.2915254789071959;0.24893795899624424;0.33567315332009934;0.2214754406693717;0.27107255249152784;0.23908855272806706;0.36293066001963414;0.24406590859159283;0.25814604309162853;0.5628907328967142;0.269693126574384;0.17218003061500553
GO:0015031;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.45921437440941376;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.38369430605020916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47281804173040465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3159996454320279;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16472111930688513;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4810025306380993;0.0;0.0;0.4300972077447262;0.0;0.0;0.0;0.0;0.420815930558855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044313;0.0;0.0;0.17218003061500553;0.0;1.0;0.0;0.12184459470585231;0.4319248064861289;0.0;0.0;0.16816656290752616;0.0;0.0;0.184031446809649;0.20802157026154358;0.20909817320250124;0.17358581027237566;0.4632387967791258;0.0;0.0;0.19448505849289027;0.0;0.14458446964230925;0.0;0.0;0.0;0.0;0.11704760614906237;0.0;0.0;0.16819229388639184;0.20191569461424633;0.0;0.0;0.3259681707954154;0.0;0.0;0.0;0.0;0.5507676153315904;0.0;0.12640799219918772;0.0;0.6700381618185061;0.0;0.2087719231056873;0.3586954096286908;0.1781751559337451;0.0;0.1776441139287109;0.0;0.0;0.0;0.0;0.0;0.183414292409001;0.0;0.3886326750908422;0.0;0.0;0.0;0.8345670852560596;0.3748930590266504;0.4224690794320951;0.0;0.0;0.48674576632294847;0.42176075367121085;0.4632161747340272;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1084292948085681;0.9538982503866794;0.0;0.0;0.3793948869766353;0.0;0.17820689943646267;0.19491113472332688;0.7680654357996083;0.395900274603766;0.3793948869766353;0.0;0.806375872351612;0.0;0.0;0.0;0.0;0.151069859210328;0.37385874824937015;0.16797838662509687;0.3411551679547482;0.12673139096204944;0.19490550842903168;0.0;0.0;0.08683903086570036;0.16343558540611658;0.0;0.0;0.0;0.49944467509855556;0.0;0.17733002016633143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.32104109271185055;0.1727129538019892;0.0;0.0;0.0;0.2016516032295558;0.0;0.0;0.2012456485246162;0.0;0.0;0.7342532914447119;0.7342532392154698;0.0;0.0;0.0;0.19406494121949347;0.0;0.0;0.8473673997024113;0.0;0.0;0.0;0.0;0.20180235071555508;0.35365551275659424;0.14480627742428787;0.7680648618026341;0.19484075137931298;0.0;0.17820004882840407;0.19491113472332688;0.0;0.4034192582232075;0.0;0.17349718477560114;0.0;0.0;0.0;0.0;0.0;0.6135334753665606;0.0;0.195398114533514;0.0;0.17806696439236588;0.20877956654975047;0.18927771194558154;0.0;0.0;0.11034294725046548;0.18882123376288637;0.0;0.9538982503866794
GO:0051091;0.25540785077198785;0.20471065163051658;0.26112947332241326;0.0;0.0;1.0;0.0;0.0;0.6588810698412509;0.7039381842255182;0.0;0.30054215577389126;0.3368238427119538;0.0;0.30886342246615606;0.0;0.0;0.0;0.24034231369879228;0.4288308310338125;0.0;0.23328417995334688;0.0;0.6545052557337437;0.3095051101974878;0.2622360485536129;0.2802090648237793;0.22022937324847652;0.2034815381779085;0.0;0.0;0.0;0.29223596219253595;0.19055192962786444;0.21332990673065025;0.3250376987153363;0.20486496849620228;0.3606830776453692;0.2799220634569799;0.0;0.25643973955313987;0.23647172393416976;0.6818482943141718;0.1966769799046896;0.47316565904258906;0.0;0.0;0.0;0.24231369616267015;0.0;0.0;0.27365688091003554;0.20246024585295155;0.18875688678900077;0.2930014390010869;0.27631013790252384;0.28395070845324427;0.0;0.38916496344755364;0.0;0.3743373924747995;0.0;0.0;0.0;0.0;0.7175123445987214;0.0;0.0;0.0;0.3365567367366191;0.5168049947400333;0.0;0.0;0.23274457248571548;0.0;0.0;0.17096596120765828;0.0;0.28642933001877713;0.525765268095495;0.0;0.2799220479996492;0.0;0.29163716499651215;0.0;0.0;0.0;0.5848920078667239;0.0;0.283135302362456;0.2333259006594038;0.21038395071979354;0.2501329539692889;0.0;0.0;0.2553992949748388;0.0;0.7682018395568138;0.2916297151759759;0.2560613470224221;0.40041981038820995;0.13878746566231634;0.0;0.39530155700883346;0.3666998976047891;0.27660088030898616;0.0;0.27660388821570897;0.0;0.0;0.0;0.14788365776096934;0.0;0.0;0.21749546782636098;0.0;0.2333285260539131;0.21029765002907116;0.0;0.38892730619805377;0.0;0.23357720313161334;0.0;0.45214493958049107;0.4067149458274978;0.2999934702333682;0.15257730548989387;0.2928465339117157;0.0;0.0;0.2834215057856418;0.3993767388132603;0.3000936900202337;0.1718223990272266;0.0;0.262147152713719;0.0;0.45811240212704873;0.6385250534290378;0.0;0.0;0.0;0.0;0.1320510874668858;0.0;0.0;0.3075489168147729;0.0;0.29163716499651215;0.2683637638401883;0.0;0.2503546542902461;0.0;0.18445646284633138;0.8873854333425214;0.18445646284633138;0.4186068747866724;0.24410185044035076;0.0;0.8687196231415284;0.0;0.23334602648114264;0.0;0.0;0.0;0.0;0.4978456797303908;0.20847917418110842;0.0;0.249192280515569;0.0
GO:0071380;0.0;0.0;0.23837551376626875;0.0;0.12184459470585231;0.0;1.0;0.11947190955393758;0.0;0.0;0.13802441294196988;0.0;0.0;0.14853403497981593;0.1637786065191584;0.16444522198297667;0.1416541084149656;0.1267082560016421;0.0;0.0;0.1552700290214836;0.0;0.5254795677928855;0.0;0.0;0.0;0.0;0.10160389831942554;0.0;0.0;0.41659347048832324;0.1599700075590036;0.0;0.0;0.08576695430797057;0.0;0.0;0.0;0.0;0.14793606584769894;0.0;0.10858350447239958;0.0;0.10836156648458388;0.0;0.1642433679549043;0.10189669325082641;0.3417091783708608;0.0;0.14434508975366106;0.39732296861028504;0.0;0.0;0.0;0.0;0.14813174175057636;0.0;0.10011136980131564;0.0;0.0;0.0;0.12426941984503614;0.0970179715018871;0.11725467761467412;0.3884460823897784;0.0;0.13203557500651017;0.11708797680295792;0.12670308638162117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09504610527897427;0.12184459470585231;0.0;0.0;0.10696015450958696;0.0;0.14471644320459248;0.15554148429831874;0.12170929837651485;0.10173615882137167;0.10696015450958696;0.0;0.1267805726342644;0.0;0.0;0.0;0.0;0.1262934997874257;0.14825511947436884;0.13789762308267545;0.1596564201743046;0.1088220439987157;0.1555379013202024;0.0;0.0;0.07803861508161948;0.3183903859562457;0.0;0.0;0.0;0.1348769517992975;0.0;0.14413764347021416;0.23204499432188458;0.0;0.0;0.0;0.14438267480773367;0.0;0.0;0.0;0.08461301453077694;0.14107230716903896;0.0;0.0;0.0;0.15980419812886337;0.0;0.0;0.15954914417250127;0.0;0.0;0.11716658438031276;0.11716657731406699;0.0;0.0;0.0;0.1550021353054344;0.2987429476050986;0.0;0.13211962449754316;0.0;0.0;0.0;0.0;0.15989885577886578;0.1642585755114066;0.12188599939188419;0.12170922179569622;0.15549665925134706;0.0;0.4367321908112225;0.15554148429831874;0.0;0.10340887486210473;0.0;0.14159508431400258;0.0;0.0;0.0;0.0;0.0;0.11931153581566385;0.0;0.1558514481282877;0.0;0.14462414838729368;0.16424809856550812;0.15193292086232907;0.16390173521918755;0.0;0.09651331916260279;0.358105946011165;0.0;0.12184459470585231
GO:0000460;0.0;0.0;0.1674798622477541;0.0;0.4319248064861289;0.0;0.11947190955393758;1.0;0.0;0.0;0.16368010515133274;0.0;0.0;0.17867204057108688;0.20119969569983537;0.20220667317589167;0.16880964317497082;0.7877632587853599;0.0;0.0;0.1885093796902294;0.0;0.1412556106978264;0.0;0.0;0.0;0.0;0.11485638743722025;0.0;0.0;0.16370448140890484;0.19548222304368848;0.0;0.0;0.5057585459766646;0.0;0.0;0.0;0.0;0.41973250754747904;0.0;0.12385611353374269;0.0;0.37742209842608265;0.0;0.20190155823578596;0.6500908794311461;0.1731467589888002;0.0;0.17264522560718748;0.0;0.0;0.0;0.0;0.0;0.17809025176595197;0.0;0.6011961570685679;0.0;0.0;0.0;0.44193289344807085;0.6498997227200132;0.7199606661771865;0.0;0.0;0.8762908201274697;0.7618731382031811;0.8349522226145238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10654628328658354;0.4319248064861289;0.0;0.0;0.6480114370979758;0.0;0.17317673591520807;0.18890964828722612;0.43136827588976795;0.6122280056691719;0.6480114370979758;0.0;0.45236515183294757;0.0;0.0;0.0;0.0;0.14743941748141767;0.36299573107560884;0.1635018301925858;0.3303112522144378;0.12416657074673253;0.18890436313123113;0.0;0.0;0.08562705488074727;0.15919482621759495;0.0;0.0;0.0;0.7969051973051113;0.0;0.1723485455038898;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4982305352650597;0.16798404449818533;0.0;0.0;0.0;0.19523468228573398;0.0;0.0;0.19485412855534223;0.0;0.0;0.41279669031879224;0.41279666160237094;0.0;0.0;0.0;0.1881146563482481;0.0;0.0;0.4747781888645541;0.0;0.0;0.0;0.0;0.19537598494284694;0.34201592570399564;0.14146731494036857;0.43136796093690816;0.18884353181011237;0.0;0.17317026657986895;0.18890964828722612;0.0;0.6236334533877523;0.0;0.1687258264195232;0.0;0.0;0.0;0.0;0.0;0.421538090368971;0.0;0.18936706552422267;0.0;0.1730445862138038;0.20190870688071633;0.18361308714274768;0.0;0.0;0.10839348072664723;0.1831834916833863;0.0;0.4319248064861289
GO:0045892;0.24040977035050148;0.16917385456659192;0.2059455170938568;0.0;0.0;0.6588810698412509;0.0;0.0;1.0;0.5690051754656396;0.0;0.1838315559621527;0.26413861561748536;0.0;0.23453190389329298;0.0;0.0;0.0;0.18372503380124816;0.29376508004998564;0.0;0.2619236528035837;0.0;0.5182867446106941;0.23490171295203838;0.16536906122382136;0.18841005353278265;0.15447293071968674;0.16137790971943117;0.0;0.0;0.0;0.2248187506642741;0.1365738914346513;0.28654605149691964;0.21073546408064603;0.11990341825372988;0.22976267179755847;0.18825435464382465;0.0;0.28250589039448964;0.1639489793886446;0.5537590352754593;0.1636496662064977;0.38005082314958866;0.0;0.0;0.0;0.16730395202193282;0.0;0.0;0.1848400436577621;0.1438490715758124;0.15692383281218958;0.1952878656539733;0.21527334834941242;0.2198829981179353;0.0;0.2720630566267614;0.0;0.18768937715174938;0.0;0.0;0.0;0.0;0.573764867978589;0.0;0.0;0.0;0.2639577793608641;0.394734614941358;0.0;0.0;0.18787489817212558;0.0;0.0;0.14544919816976606;0.0;0.19176947538060368;0.4077988355338933;0.0;0.18825434625652693;0.0;0.22446419629691636;0.0;0.0;0.0;0.4582333242941869;0.0;0.21939372334845372;0.2619614466596266;0.16568914206932334;0.15929559015223366;0.0;0.0;0.28159770139221796;0.0;0.6387108308505953;0.22445978306463865;0.16228545272373426;0.5246632473621017;0.16905217570213096;0.0;0.22849829484186904;0.2475486777421075;0.17242500195567653;0.0;0.17242646245887866;0.0;0.0;0.0;0.10942623142469557;0.0;0.0;0.15187765426573296;0.0;0.2619638248585727;0.2830199656109158;0.0;0.2719302231272674;0.0;0.2621890407422036;0.0;0.3061304220577927;0.31288809578206495;0.2293819403927906;0.15945500796698053;0.19520530094252858;0.0;0.0;0.21956552856922104;0.2886236416479346;0.19904940298085635;0.1323636283128393;0.0;0.20657799643690067;0.0;0.34121097823343377;0.9735606020461115;0.0;0.0;0.0;0.0;0.10743666685127543;0.0;0.0;0.20296449985432216;0.0;0.22446419629691636;0.18193228178493615;0.0;0.15940792104777488;0.0;0.1328004405843368;0.7190010501133614;0.1328004405843368;0.3198789545062113;0.27163648543670893;0.0;0.7066978465141127;0.0;0.17960849519415853;0.0;0.0;0.0;0.0;0.3826623137628167;0.14747838029967095;0.0;0.15881851794813784;0.0
GO:0045893;0.19685052501259453;0.1719084971702284;0.21001245347331812;0.0;0.0;0.7039381842255182;0.0;0.0;0.5690051754656396;1.0;0.0;0.2347734892298209;0.42316682608558476;0.0;0.23982072189214945;0.0;0.0;0.0;0.18777853303232425;0.4659229067416093;0.0;0.19161780370465165;0.0;0.5283635111917382;0.24020741153649108;0.2107276067676568;0.2669104960481108;0.1880522884964328;0.16449692635037216;0.0;0.0;0.0;0.22967403213675905;0.19252165126119794;0.1866551411918613;0.2149957374223998;0.12223356100590152;0.3267861487913735;0.2666859508866279;0.0;0.20696837386979938;0.1997688683008077;0.9728419195819074;0.166207281122882;0.3870301879046922;0.0;0.0;0.0;0.23653271046674224;0.0;0.0;0.26176359658116793;0.20291774309488736;0.12746740142577165;0.2768361927014235;0.21972101102592947;0.22452522953178972;0.0;0.43104047436838017;0.0;0.265871210257283;0.0;0.0;0.0;0.0;0.5844953014678479;0.0;0.0;0.0;0.42287344038715124;0.6609661014956693;0.0;0.0;0.1912535880988007;0.0;0.0;0.1474660470451519;0.0;0.2717570035421555;0.6618935228940368;0.0;0.2666859387908508;0.0;0.22930401079163146;0.0;0.0;0.0;0.4675105056741712;0.0;0.2240151012317533;0.1916459511456081;0.16897873315520964;0.20284064840394242;0.0;0.0;0.20629011367090475;0.0;0.6487314513539579;0.22929940519659242;0.20672182471422712;0.33695765007182266;0.12288988724203737;0.0;0.3609367912519138;0.335112740477834;0.21990481899585984;0.0;0.21990672018696433;0.0;0.0;0.0;0.1538550421414238;0.0;0.0;0.15407806977400726;0.0;0.1916477223435332;0.18432964863836604;0.0;0.4308260819491484;0.0;0.1918154577434385;0.0;0.4859491274450301;0.31964535838709385;0.23443853584467453;0.1295547424358458;0.2767169620951859;0.0;0.0;0.2241942235556856;0.4364900927392845;0.28227017985154085;0.13520897161100714;0.0;0.2106701992931927;0.0;0.3468261652812061;0.5537595493375639;0.0;0.0;0.0;0.0;0.10930368189460618;0.0;0.0;0.28793016402324784;0.0;0.22930401079163146;0.2575740609826756;0.0;0.20298641623991695;0.0;0.1871351357594171;0.731724428990507;0.1871351357594171;0.3269449549874611;0.19885637341721626;0.0;0.7189857972083163;0.0;0.18348047011384389;0.0;0.0;0.0;0.0;0.6404386594607745;0.20810934762910374;0.0;0.2022216123406803;0.0
