;GO:0042416;GO:0015031;GO:1901223;GO:0006366;GO:0008543;GO:0021952;GO:0008344;GO:0045444;GO:0006886;GO:0006367;GO:0001672;GO:0001666;GO:0045892;GO:1990126;GO:0071376;GO:0045893;GO:0016055;GO:0035556;GO:0051403;GO:0038061;GO:0042147;GO:1904948;GO:0006974;GO:0009967;GO:0048846;GO:0031668;GO:0016241;GO:0031146;GO:0008284;GO:0042551;GO:0045862;GO:0045944;GO:0006468;GO:0042753;GO:0043687;GO:0043401;GO:0043524;GO:0000122;GO:0007229;GO:0000086;GO:0060070;GO:0016236;GO:0050852;GO:0030522;GO:0007281;GO:0006351;GO:0000209;GO:0006470;GO:0046600;GO:0007169;GO:0009267;GO:0006357;GO:0010923;GO:0001975;GO:0042053;GO:0034599;GO:0070498;GO:0050868;GO:2001234
GO:0042416;1.0;0.0;0.0;0.2857142857142857;0.16666666666666666;0.16666666666666666;0.0;0.125;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.0;0.16666666666666666;0.125;0.0;0.16666666666666666;0.14285714285714285;0.0;0.42857142857142855;0.0;0.16666666666666666;0.0;0.0;0.3;0.0;0.3;0.16666666666666666;0.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.25;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.2857142857142857;0.23076923076923078;0.3;0.0;0.16666666666666666;0.125;0.0;0.0;0.0;0.0;0.125;0.16666666666666666;0.0;0.0
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901223;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23076923076923078;0.0;0.3333333333333333;0.0;0.0;0.23076923076923078;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.25;0.0;0.3;0.0;0.25;0.21428571428571427;0.0;0.2222222222222222;0.0;0.0;0.36363636363636365;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.23076923076923078;0.3076923076923077;0.0;0.25;0.0;0.0;0.3333333333333333;0.625
GO:0006366;0.2857142857142857;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.0;0.375;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.2727272727272727;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0008543;0.16666666666666666;0.0;0.0;0.0;1.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.14285714285714285;0.0;0.5;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
GO:0021952;0.16666666666666666;0.0;0.0;0.0;0.0;1.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.14285714285714285;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045444;0.125;0.0;0.0;0.0;0.2;0.4;0.0;1.0;0.0;0.2;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.2;0.2;0.2;0.0;0.6;0.14285714285714285;0.0;0.2;0.16666666666666666;0.0;0.2;0.0;0.4;0.0;0.0;0.1111111111111111;0.0;0.1111111111111111;0.2;0.0;0.0;0.2;0.2;0.2;0.14285714285714285;0.2;0.2;0.4;0.0;0.08333333333333333;0.1111111111111111;0.0;0.2;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.2;0.0;0.0
GO:0006886;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006367;0.3333333333333333;0.0;0.0;0.6;0.0;0.0;0.0;0.2;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.25;0.0;0.5;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.6;0.2;0.2857142857142857;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0
