;GO:0042416;GO:0015031;GO:1901223;GO:0006366;GO:0008543;GO:0021952;GO:0008344;GO:0045444;GO:0006886;GO:0006367;GO:0001672;GO:0001666;GO:0045892;GO:1990126;GO:0071376;GO:0045893;GO:0016055;GO:0035556;GO:0051403;GO:0038061;GO:0042147;GO:1904948;GO:0006974;GO:0009967;GO:0048846;GO:0031668;GO:0016241;GO:0031146;GO:0008284;GO:0042551;GO:0045862;GO:0045944;GO:0006468;GO:0042753;GO:0043687;GO:0043401;GO:0043524;GO:0000122;GO:0007229;GO:0000086;GO:0060070;GO:0016236;GO:0050852;GO:0030522;GO:0007281;GO:0006351;GO:0000209;GO:0006470;GO:0046600;GO:0007169;GO:0009267;GO:0006357;GO:0010923;GO:0001975;GO:0042053;GO:0034599;GO:0070498;GO:0050868;GO:2001234
GO:0042416;1.0;0.0;0.0;0.5340331692719045;0.37324607880445376;0.3678281368182669;0.0;0.29187751349350416;0.0;0.46183281208695515;0.0;0.0;0.0;0.0;0.21140323934614252;0.0;0.4025997257226294;0.4220056645476357;0.41495844041761387;0.30050947687859925;0.0;0.30050947687859925;0.3657987442262843;0.0;0.30050947687859925;0.39153073356139606;0.0;0.39451415214728747;0.0;0.3173391418635162;0.0;0.0;0.4327100821259019;0.0;0.4137411661470815;0.36278663763179425;0.0;0.0;0.30050947687859925;0.30050947687859925;0.38226766952968955;0.3691828989425506;0.30050947687859925;0.38683359166660697;0.33416880684843314;0.5423200354204986;0.33682643523306477;0.3857540221013249;0.0;0.4056600037798998;0.3489690792413674;0.0;0.0;0.0;0.0;0.32700881378021013;0.30050947687859925;0.0;0.0
GO:0015031;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8794997557722131;0.0;0.0;0.0;0.0;0.5694255100859262;0.0;0.0;0.0;0.0;0.0;0.0;0.5694255100859262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:1901223;0.0;0.0;1.0;0.0;0.31196848628961205;0.0;0.0;0.0;0.0;0.0;0.28122307395309165;0.0;0.40971926426163474;0.0;0.0;0.33073421564790373;0.3413221332077877;0.3780430088681892;0.2864787271957445;0.23923188436375753;0.0;0.0;0.0;0.5675840103402714;0.0;0.0;0.30550133822157954;0.0;0.3668583556867586;0.0;0.3201421278810409;0.31039722189683727;0.0;0.2835836852363069;0.0;0.3015090451169525;0.36956026407323855;0.3815733974752486;0.23923188436375753;0.0;0.32099007701484783;0.0;0.2997718995493371;0.3428709359871604;0.0;0.0;0.0;0.0;0.3157262164211739;0.34438241126505803;0.0;0.3506077417716534;0.33675658844457507;0.0;0.2672471984561994;0.0;0.23923188436375753;0.38906235681324935;0.5916166062649809
GO:0006366;0.5340331692719045;0.0;0.0;1.0;0.5573168491113998;0.551898907125213;0.0;0.41634205361012605;0.0;0.7018838482221958;0.0;0.0;0.0;0.0;0.34039143028536323;0.0;0.5866704960295754;0.6060764348545817;0.6229408066988296;0.48458024718554527;0.0;0.48458024718554527;0.4902632843429062;0.0;0.48458024718554527;0.5231677718741662;0.0;0.5756939638668426;0.0;0.5014099121704623;0.0;0.0;0.5810862182167934;0.0;0.5621173022379731;0.5468574079387403;0.0;0.0;0.48458024718554527;0.48458024718554527;0.5663384398366356;0.47401738269366006;0.48458024718554527;0.570904361973553;0.5182395771553792;0.8898156103061527;0.47241128531115983;0.5341301581922164;0.0;0.5897307740868458;0.47343361935798933;0.0;0.0;0.0;0.0;0.451473353896832;0.48458024718554527;0.0;0.0
GO:0008543;0.37324607880445376;0.0;0.31196848628961205;0.5573168491113998;1.0;0.5256325973044575;0.0;0.4168782983510313;0.0;0.4583139373647899;0.3679709444278104;0.0;0.4227911991149898;0.0;0.3141251204646079;0.4329708249158908;0.7301260183278733;0.7127697881348753;0.6385204432978258;0.5912736004658388;0.0;0.4583139373647899;0.49079952908381147;0.48858637008011374;0.4583139373647899;0.5297051376820743;0.39372667894070235;0.4583139373647899;0.45922501397812554;0.4751436023497068;0.4083674686001637;0.4099363783843525;0.4410449547253243;0.3986115805170904;0.42207603874650385;0.6535507612190338;0.3653172620911984;0.39464533232860366;0.628035769483843;0.4583139373647899;0.7097939621349334;0.441440043561092;0.628035769483843;0.6775977152538465;0.49197326733462377;0.565603715259994;0.33954252001583896;0.3940888947007473;0.34611308810992414;0.8656885514793009;0.4739698640988946;0.45284435103964044;0.3826321989265936;0.0;0.3727874760107174;0.4520095986377373;0.628035769483843;0.4021342916666044;0.40644680598055116
GO:0021952;0.3678281368182669;0.0;0.0;0.551898907125213;0.5256325973044575;1.0;0.0;0.558820237752769;0.0;0.4528959953786031;0.0;0.0;0.0;0.0;0.30870717847842105;0.0;0.5549862442226332;0.5743921830476395;0.5001428382105901;0.4528959953786031;0.0;0.5674522011378642;0.48538158709762463;0.0;0.5136936326222776;0.5242871956958874;0.0;0.4528959953786031;0.0;0.5842818661227811;0.0;0.0;0.4356270127391374;0.0;0.416658096760317;0.515173156131798;0.0;0.0;0.4528959953786031;0.4528959953786031;0.5346541880296933;0.4360221015749051;0.4528959953786031;0.5392201101666108;0.601111531107698;0.560185773273807;0.33412457802965206;0.3886709527145605;0.0;0.5580465222799036;0.46855192211270774;0.0;0.0;0.0;0.0;0.44659165665155043;0.4528959953786031;0.0;0.0
GO:0008344;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045444;0.29187751349350416;0.0;0.0;0.41634205361012605;0.4168782983510313;0.558820237752769;0.0;1.0;0.0;0.3441416964251768;0.0;0.0;0.0;0.0;0.24224417287992372;0.0;0.4462319452692069;0.46563788409421325;0.39138853925716377;0.3441416964251768;0.0;0.5688437046108052;0.40225846557671363;0.0;0.4049393336688514;0.4310216355357296;0.0;0.3441416964251768;0.0;0.5083312427980183;0.0;0.0;0.36502268956839595;0.0;0.3460537735895756;0.40641885717837173;0.0;0.0;0.3441416964251768;0.3441416964251768;0.4258998890762671;0.35289898005399417;0.3441416964251768;0.43046581121318445;0.5251609077829352;0.42462891975872014;0.2736626934981576;0.31806662954381903;0.0;0.4492922233264773;0.38542880059179674;0.0;0.0;0.0;0.0;0.3634685351306394;0.3441416964251768;0.0;0.0
GO:0006886;0.0;0.8794997557722131;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7131408003543849;0.0;0.0;0.0;0.0;0.0;0.0;0.7131408003543849;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006367;0.46183281208695515;0.0;0.0;0.7018838482221958;0.4583139373647899;0.4528959953786031;0.0;0.3441416964251768;0.0;1.0;0.0;0.0;0.0;0.0;0.24138851853875337;0.0;0.4876675842829656;0.5070735231079719;0.5083175141813467;0.3855773354389354;0.0;0.3855773354389354;0.41806292715795695;0.0;0.3855773354389354;0.4569685357562198;0.0;0.4610706713493598;0.0;0.4024070004238523;0.0;0.0;0.46646292569931075;0.0;0.4474940097204903;0.44785449619213036;0.0;0.0;0.3855773354389354;0.3855773354389354;0.4673355280900257;0.4018170255087108;0.3855773354389354;0.4719014502269431;0.41923666540876925;0.71017071437079;0.3577879927936771;0.4195068656747338;0.0;0.4907278623402359;0.40123326217304006;0.0;0.0;0.0;0.0;0.3792729967118828;0.3855773354389354;0.0;0.0
