;GO:0015874;GO:0036376;GO:0015872;GO:1902474;GO:1902358;GO:0051491;GO:0006520;GO:0009313;GO:0002087;GO:0042136;GO:0051290;GO:0003333;GO:0046415;GO:1904659;GO:0050796;GO:0048488;GO:2000311;GO:2000310;GO:0060291;GO:0051968;GO:0015747;GO:0015746;GO:0035435;GO:0061002;GO:0070837;GO:1904064;GO:0065003;GO:0015760;GO:1904861;GO:0051260;GO:1904823;GO:0060999;GO:0043312;GO:1900029;GO:2000809;GO:0006139;GO:0007269;GO:0007589;GO:1990573;GO:0006605;GO:0098942;GO:0001558;GO:0072531;GO:2000649;GO:0015718;GO:0015879;GO:0015711;GO:0015697;GO:0090314;GO:0032230;GO:1905520;GO:1901642;GO:1902533;GO:0099054;GO:0006855;GO:0071277;GO:0097104;GO:0072488;GO:0023041;GO:0097105;GO:1990822;GO:0043252;GO:0140058;GO:0048789;GO:1900244;GO:0097113;GO:0097115;GO:0097114;GO:0097119;GO:0010248;GO:0015739;GO:0010841;GO:0035725;GO:2000463;GO:0050900;GO:0015812;GO:0032414;GO:0015811;GO:0015855;GO:2000302;GO:0106001
GO:0015874;1.0;0.05688707143973596;0.4964393511738025;0.0;0.06051745053740567;0.0;0.0;0.0;0.0;0.0;0.0;0.05610441158504202;0.0;0.21760149972247916;0.0;0.13564939907562254;0.0;0.0;0.0;0.0;0.21760149972247916;0.15862819521076033;0.067764030707916;0.0;0.21760149972247916;0.0;0.0;0.21760149972247916;0.0;0.0;0.14172432161011614;0.0;0.056185937859846775;0.0;0.0;0.0;0.12112144739124277;0.14776701895325683;0.028376159620272713;0.11759044935019272;0.0;0.0;0.21760149972247916;0.0;0.21760149972247916;0.15978979652673347;0.21760149972247916;0.165780443566423;0.0;0.0;0.0;0.16921963786384353;0.0;0.0;0.14776701895325683;0.0;0.0;0.1377645391884679;0.0;0.0;0.041075892317271795;0.21760149972247916;0.0;0.0;0.0;0.06668443406229249;0.06668443406229249;0.06668443406229249;0.06668443406229249;0.14776701895325683;0.1613500879916613;0.0;0.06549664562063465;0.0;0.0;0.08125311607510624;0.0;0.04309703562367681;0.21760149972247916;0.0;0.21760149972247916
GO:0036376;0.05688707143973596;1.0;0.09214756980290204;0.0;0.21302916228696472;0.0;0.0;0.0;0.0;0.0;0.0;0.1344540511254795;0.0;0.08377181963738549;0.0;0.05688707143973596;0.0;0.0;0.0;0.0;0.08377181963738549;0.08377181963738549;0.21302916228696472;0.0;0.08377181963738549;0.0;0.0;0.05688707143973596;0.0;0.0;0.08377181963738549;0.0;0.056185937859846775;0.0;0.0;0.0;0.05688707143973596;0.05688707143973596;0.2903656535240642;0.05688707143973596;0.0;0.0;0.08377181963738549;0.0;0.08377181963738549;0.09214756980290204;0.08377181963738549;0.09214756980290204;0.0;0.0;0.0;0.08377181963738549;0.0;0.0;0.08377181963738549;0.0;0.0;0.3305812471908594;0.0;0.0;0.09843825056929374;0.08377181963738549;0.0;0.0;0.0;0.02567204908979038;0.02567204908979038;0.02567204908979038;0.02567204908979038;0.20075891007833732;0.08377181963738549;0.0;0.8685493875401421;0.0;0.0;0.08125311607510624;0.0;0.04309703562367681;0.05688707143973596;0.0;0.05688707143973596
GO:0015872;0.4964393511738025;0.09214756980290204;1.0;0.0;0.08911791067860737;0.0;0.0;0.0;0.0;0.0;0.0;0.05610441158504202;0.0;0.11158236693079383;0.0;0.07577242689108439;0.0;0.0;0.0;0.0;0.11158236693079383;0.11158236693079383;0.09978921422206614;0.0;0.11158236693079383;0.0;0.0;0.11158236693079383;0.0;0.0;0.11158236693079383;0.0;0.056185937859846775;0.0;0.0;0.0;0.07577242689108439;0.07577242689108439;0.0459646468550835;0.11158236693079383;0.0;0.0;0.11158236693079383;0.0;0.11158236693079383;0.3061151318060727;0.11158236693079383;0.3061151318060727;0.0;0.0;0.0;0.11158236693079383;0.0;0.0;0.11158236693079383;0.0;0.0;0.3061151318060727;0.0;0.0;0.041075892317271795;0.11158236693079383;0.0;0.0;0.0;0.03419464939166677;0.03419464939166677;0.03419464939166677;0.03419464939166677;0.11158236693079383;0.11158236693079383;0.0;0.10609364432790325;0.0;0.0;0.08125311607510624;0.0;0.04309703562367681;0.11158236693079383;0.0;0.11158236693079383
GO:1902474;0.0;0.0;0.0;1.0;0.0;0.03975112831612477;0.0;0.0;0.11064660451523582;0.054169420788167694;0.0;0.0;0.0;0.0;0.050843190062741885;0.0;0.039664083235136566;0.039664083235136566;0.05462324715381701;0.05862038668563815;0.0;0.0;0.0;0.0022560722757087887;0.0;0.046545765507466426;0.0;0.0;0.0;0.0;0.0;0.011851510908018363;0.0;0.03975112831612477;0.1333987491958163;0.0;0.05465979640995349;0.13216089166520228;0.0;0.0;0.0;0.17012716498780991;0.0;0.06494926204545304;0.0;0.0;0.0;0.0;0.021017364726634978;0.0587958976875789;0.020369181696957544;0.0;0.04202326320276276;0.0;0.0;0.0;0.0;0.0;0.17527963946614583;0.0;0.0;0.0;0.0;0.0;0.029945588469290838;0.0;0.0;0.0;0.0;0.0;0.0;0.07267453642814237;0.0;0.020007437660307888;0.0;0.0;0.03245569217573306;0.0;0.0;0.007499194766151693;0.0
GO:1902358;0.06051745053740567;0.21302916228696472;0.08911791067860737;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.21146406639848328;0.0;0.08911791067860737;0.0;0.06051745053740567;0.0;0.0;0.0;0.0;0.09802817857475463;0.09802817857475463;0.7360507669918622;0.0;0.09802817857475463;0.0;0.0;0.06051745053740567;0.0;0.0;0.08911791067860737;0.0;0.056185937859846775;0.0;0.0;0.0;0.06051745053740567;0.06051745053740567;0.10626227295303267;0.06051745053740567;0.0;0.0;0.08911791067860737;0.0;0.09802817857475463;0.08911791067860737;0.09802817857475463;0.08911791067860737;0.0;0.0;0.0;0.08911791067860737;0.0;0.0;0.08911791067860737;0.0;0.0;0.21357080094164965;0.0;0.0;0.15481982566006097;0.09802817857475463;0.0;0.0;0.0;0.027310369854969117;0.027310369854969117;0.027310369854969117;0.027310369854969117;0.21357080094164965;0.09802817857475463;0.0;0.2266241074720051;0.0;0.0;0.08937703893318259;0.0;0.04740600258680089;0.06051745053740567;0.0;0.06051745053740567
GO:0051491;0.0;0.0;0.0;0.03975112831612477;0.0;1.0;0.0;0.0;0.022295355304771215;0.01681070343392721;0.0;0.0;0.0;0.0;0.03875008360983803;0.0;0.039664083235136566;0.039664083235136566;0.11907999762923722;0.11907999762923722;0.0;0.0;0.0;0.008727630516368054;0.0;0.03975112831612477;0.0;0.0;0.0;0.0;0.0;0.09678582842102018;0.0;0.726632065120105;0.03975112831612477;0.0;0.01681070343392721;0.01681070343392721;0.0;0.0;0.0;0.060107603117010126;0.0;0.022295355304771215;0.0;0.0;0.0;0.0;0.016018362329557684;0.11907999762923722;0.11214222839599168;0.0;0.11907999762923722;0.0;0.0;0.0;0.0;0.0;0.03975112831612477;0.0;0.0;0.0;0.0;0.0;0.16486499416307837;0.0;0.0;0.0;0.0;0.0;0.0;0.03975112831612477;0.0;0.05993504411270097;0.0;0.0;0.03245569217573306;0.0;0.0;0.02246487415081224;0.0
GO:0006520;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.08240275195891353;0.0;0.1774108252597164;0.03940633811535304;0.0;0.2411118866748478;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04327546905815194;0.0;0.04327546905815194;0.04327546905815194;0.0;0.0;0.02535564089323761;0.0;0.0;0.14338225437125585;0.04327546905815194;0.0;0.012805618997685389;0.0;0.04327546905815194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04327546905815194;0.0;0.042893390906138834;0.04327546905815194;0.0;0.04327546905815194;0.04327546905815194;0.0;0.0;0.04327546905815194;0.04327546905815194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04327546905815194;0.0;0.0;0.0;0.0;0.0;0.0
GO:0009313;0.0;0.0;0.0;0.0;0.0;0.0;0.08240275195891353;1.0;0.0;0.0490834256187206;0.0;0.0;0.04167834743346143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06659735856009921;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002087;0.0;0.0;0.0;0.11064660451523582;0.0;0.022295355304771215;0.0;0.0;1.0;0.054169420788167694;0.0;0.0;0.0;0.0;0.021733895835617738;0.0;0.02224653402370641;0.02224653402370641;0.03063673296288983;0.03287862268627032;0.0;0.0;0.0;0.004022426074679323;0.0;0.02610628739060397;0.0;0.0;0.0;0.0;0.0;0.011851510908018363;0.0;0.022295355304771215;0.07481982616645211;0.0;0.05465979640995349;0.08342756726907197;0.0;0.0;0.0;0.11064660451523582;0.0;0.036428321293679324;0.0;0.0;0.0;0.0;0.008984275281393256;0.03297706215991359;0.020369181696957544;0.0;0.023569735598963044;0.0;0.0;0.0;0.0;0.0;0.11064660451523582;0.0;0.0;0.0;0.0;0.0;0.016795687644983716;0.0;0.0;0.0;0.0;0.0;0.0;0.07267453642814237;0.0;0.029627797503513204;0.0;0.0;0.018203538349041627;0.0;0.0;0.004206099773605931;0.1820622282475622
GO:0042136;0.0;0.0;0.0;0.054169420788167694;0.0;0.01681070343392721;0.1774108252597164;0.0490834256187206;0.054169420788167694;1.0;0.03940633811535304;0.0;0.08973231885894248;0.0;0.021733895835617738;0.0;0.01677389217588598;0.01677389217588598;0.03063673296288983;0.024790489666545068;0.0;0.0;0.0;0.0017010790558843213;0.0;0.019684147172590677;0.054169420788167694;0.0;0.054169420788167694;0.054169420788167694;0.0;0.005011989434217718;0.02535564089323761;0.01681070343392721;0.054169420788167694;0.14338225437125585;0.13899574622112815;0.071842709489981;0.012805618997685389;0.0;0.054169420788167694;0.054169420788167694;0.0;0.027466963297633925;0.0;0.0;0.0;0.0;0.006774145792237904;0.02486471305410664;0.00861410196903596;0.0;0.01777158649207319;0.054169420788167694;0.0;0.042893390906138834;0.054169420788167694;0.0;0.054169420788167694;0.054169420788167694;0.0;0.0;0.05211794261980828;0.054169420788167694;0.012663952653325698;0.0;0.0;0.0;0.0;0.0;0.0;0.03073397236364893;0.0;0.011221642007924552;0.054169420788167694;0.0;0.013725472433640588;0.0;0.0;0.008137638194094078;0.0
