;GO:0051260;GO:0007166;GO:0061737;GO:0007188;GO:0006099;GO:0007200;GO:0006367;GO:0006103;GO:0007204;GO:0006357;GO:0006104;GO:0106077;GO:0007218;GO:0043161;GO:0006559;GO:0002437;GO:0006816;GO:0016567;GO:0033512
GO:0051260;1.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0007166;0.01468324974140624;1.0;0.12659489728285286;0.12659489728285286;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0061737;0.01468324974140624;0.12659489728285286;1.0;0.26648227313493894;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0007188;0.01468324974140624;0.12659489728285286;0.26648227313493894;1.0;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0006099;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.06927734236639929;0.304136849461119;0.01468324974140624;0.0;0.06886689890529227;0.06927734236639929;0.01468324974140624;0.06927734236639929;0.34692172298670104;0.0;0.0;0.06927734236639929;0.34692172298670104
GO:0007200;0.01468324974140624;0.12659489728285286;0.26648227313493894;0.26648227313493894;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0006367;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;1.0;0.06886689890529227;0.01468324974140624;0.0;0.06886689890529227;0.08547128021085358;0.01468324974140624;0.08547128021085358;0.13458178987925878;0.0;0.0;0.08547128021085358;0.07548231845693805
GO:0006103;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.304136849461119;0.01468324974140624;0.06886689890529227;1.0;0.01468324974140624;0.0;0.3658113449725846;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.304136849461119;0.0;0.0;0.06886689890529227;0.3658113449725846
GO:0007204;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;1.0;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0006357;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.036692364793703955;1.0;0.0;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006104;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.3658113449725846;0.01468324974140624;0.0;1.0;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.0;0.0;0.06886689890529227;0.5364053022654205
GO:0106077;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.08547128021085358;0.06886689890529227;0.01468324974140624;0.0;0.06886689890529227;1.0;0.01468324974140624;0.1468397877411918;0.1237146889194086;0.0;0.0;0.18032682375526765;0.1237146889194086
GO:0007218;0.01468324974140624;0.12659489728285286;0.26648227313493894;0.26648227313493894;0.01468324974140624;0.26648227313493894;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.047799631016701725;0.01468324974140624;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624
GO:0043161;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.08547128021085358;0.06886689890529227;0.01468324974140624;0.0;0.06886689890529227;0.1468397877411918;0.01468324974140624;1.0;0.316425220850889;0.0;0.0;0.1468397877411918;0.316425220850889
GO:0006559;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.34692172298670104;0.01468324974140624;0.13458178987925878;0.304136849461119;0.01468324974140624;0.0;0.06886689890529227;0.1237146889194086;0.01468324974140624;0.316425220850889;1.0;0.0;0.0;0.1237146889194086;0.525959488009994
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0006816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0016567;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.06927734236639929;0.01468324974140624;0.08547128021085358;0.06886689890529227;0.01468324974140624;0.0;0.06886689890529227;0.18032682375526765;0.01468324974140624;0.1468397877411918;0.1237146889194086;0.0;0.0;1.0;0.1237146889194086
GO:0033512;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.34692172298670104;0.01468324974140624;0.07548231845693805;0.3658113449725846;0.01468324974140624;0.0;0.5364053022654205;0.1237146889194086;0.01468324974140624;0.316425220850889;0.525959488009994;0.0;0.0;0.1237146889194086;1.0
