;GO:0051260;GO:0007166;GO:0061737;GO:0007188;GO:0006099;GO:0007200;GO:0006367;GO:0006103;GO:0007204;GO:0006357;GO:0006104;GO:0106077;GO:0007218;GO:0043161;GO:0006559;GO:0002437;GO:0006816;GO:0016567;GO:0033512
GO:0051260;1.0;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.125;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.10526315789473684;0.0;0.14285714285714285;0.11764705882352941;0.14285714285714285;0.11764705882352941;0.1111111111111111;0.0;0.0;0.11764705882352941;0.09523809523809523
GO:0007166;0.15384615384615385;1.0;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.15384615384615385;0.125;0.2857142857142857;0.2222222222222222;0.47058823529411764;0.3076923076923077;0.25;0.15384615384615385;0.125;0.23529411764705882;0.0;0.0;0.25;0.2
GO:0061737;0.14285714285714285;0.15384615384615385;1.0;0.13333333333333333;0.125;0.14285714285714285;0.11764705882352941;0.26666666666666666;0.21052631578947367;0.1111111111111111;0.2857142857142857;0.23529411764705882;0.14285714285714285;0.11764705882352941;0.2222222222222222;0.0;0.0;0.23529411764705882;0.19047619047619047
GO:0007188;0.13333333333333333;0.14285714285714285;0.13333333333333333;1.0;0.11764705882352941;0.13333333333333333;0.1111111111111111;0.25;0.2;0.10526315789473684;0.26666666666666666;0.2222222222222222;0.13333333333333333;0.1111111111111111;0.21052631578947367;0.0;0.0;0.2222222222222222;0.18181818181818182
GO:0006099;0.125;0.13333333333333333;0.125;0.11764705882352941;1.0;0.125;0.10526315789473684;0.35294117647058826;0.19047619047619047;0.0;0.375;0.3157894736842105;0.125;0.10526315789473684;0.3;0.0;0.0;0.3157894736842105;0.2608695652173913
GO:0007200;0.14285714285714285;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.125;1.0;0.11764705882352941;0.26666666666666666;0.21052631578947367;0.1111111111111111;0.2857142857142857;0.23529411764705882;0.14285714285714285;0.11764705882352941;0.2222222222222222;0.0;0.0;0.23529411764705882;0.19047619047619047
GO:0006367;0.11764705882352941;0.125;0.11764705882352941;0.1111111111111111;0.10526315789473684;0.11764705882352941;1.0;0.3333333333333333;0.18181818181818182;0.0;0.35294117647058826;0.3;0.11764705882352941;0.3;0.38095238095238093;0.0;0.0;0.3;0.25
GO:0006103;0.13333333333333333;0.2857142857142857;0.26666666666666666;0.25;0.35294117647058826;0.26666666666666666;0.3333333333333333;1.0;0.2;0.0;0.5333333333333333;0.3333333333333333;0.26666666666666666;0.3333333333333333;0.3157894736842105;0.0;0.0;0.3333333333333333;0.36363636363636365
GO:0007204;0.10526315789473684;0.2222222222222222;0.21052631578947367;0.2;0.19047619047619047;0.21052631578947367;0.18181818181818182;0.2;1.0;0.17391304347826086;0.21052631578947367;0.18181818181818182;0.21052631578947367;0.18181818181818182;0.17391304347826086;0.0;0.0;0.18181818181818182;0.15384615384615385
GO:0006357;0.0;0.47058823529411764;0.1111111111111111;0.10526315789473684;0.0;0.1111111111111111;0.0;0.0;0.17391304347826086;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006104;0.14285714285714285;0.3076923076923077;0.2857142857142857;0.26666666666666666;0.375;0.2857142857142857;0.35294117647058826;0.5333333333333333;0.21052631578947367;0.0;1.0;0.35294117647058826;0.2857142857142857;0.35294117647058826;0.3333333333333333;0.0;0.0;0.35294117647058826;0.5714285714285714
GO:0106077;0.11764705882352941;0.25;0.23529411764705882;0.2222222222222222;0.3157894736842105;0.23529411764705882;0.3;0.3333333333333333;0.18181818181818182;0.0;0.35294117647058826;1.0;0.23529411764705882;0.5;0.2857142857142857;0.0;0.0;0.7;0.25
GO:0007218;0.14285714285714285;0.15384615384615385;0.14285714285714285;0.13333333333333333;0.125;0.14285714285714285;0.11764705882352941;0.26666666666666666;0.21052631578947367;0.1111111111111111;0.2857142857142857;0.23529411764705882;1.0;0.11764705882352941;0.2222222222222222;0.0;0.0;0.23529411764705882;0.19047619047619047
GO:0043161;0.11764705882352941;0.125;0.11764705882352941;0.1111111111111111;0.10526315789473684;0.11764705882352941;0.3;0.3333333333333333;0.18181818181818182;0.0;0.35294117647058826;0.5;0.11764705882352941;1.0;0.38095238095238093;0.0;0.0;0.5;0.3333333333333333
GO:0006559;0.1111111111111111;0.23529411764705882;0.2222222222222222;0.21052631578947367;0.3;0.2222222222222222;0.38095238095238093;0.3157894736842105;0.17391304347826086;0.0;0.3333333333333333;0.2857142857142857;0.2222222222222222;0.38095238095238093;1.0;0.0;0.0;0.2857142857142857;0.4
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0006816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0016567;0.11764705882352941;0.25;0.23529411764705882;0.2222222222222222;0.3157894736842105;0.23529411764705882;0.3;0.3333333333333333;0.18181818181818182;0.0;0.35294117647058826;0.7;0.23529411764705882;0.5;0.2857142857142857;0.0;0.0;1.0;0.25
GO:0033512;0.09523809523809523;0.2;0.19047619047619047;0.18181818181818182;0.2608695652173913;0.19047619047619047;0.25;0.36363636363636365;0.15384615384615385;0.0;0.5714285714285714;0.25;0.19047619047619047;0.3333333333333333;0.4;0.0;0.0;0.25;1.0
