;GO:0051260;GO:0007166;GO:0061737;GO:0007188;GO:0006099;GO:0007200;GO:0006367;GO:0006103;GO:0007204;GO:0006357;GO:0006104;GO:0106077;GO:0007218;GO:0043161;GO:0006559;GO:0002437;GO:0006816;GO:0016567;GO:0033512
GO:0051260;1.0;0.047351053238292244;0.023487327377323248;0.03341660515297591;0.027855360202980673;0.030723628708298818;0.03305401291137094;0.02636678971525972;0.03487953237020891;0.0;0.023842934341519084;0.023066276698130817;0.031276942617258746;0.035570627784002364;0.025106674436893597;0.0;0.0;0.03902728963538483;0.022545221496724492
GO:0007166;0.047351053238292244;1.0;0.24330027379111752;0.37838402256167153;0.034770356498777584;0.33932250122690005;0.04326399073663722;0.03248135217050322;0.11606446298310233;0.23977131741047647;0.028734357333210937;0.027613834709324644;0.3471904440247728;0.04767925916738738;0.030589979469413716;0.0;0.0;0.05410232549563632;0.026870383757769487
GO:0061737;0.023487327377323248;0.24330027379111752;1.0;0.41020617674293286;0.01991340556736081;0.38724772228897697;0.022436008978092444;0.01914088350863035;0.05813106276529915;0.09291983859853674;0.017774984128329507;0.017339728950274563;0.3920647070122839;0.023567798469755406;0.018467991341220527;0.0;0.0;0.025037060767133825;0.017043617088630857
GO:0007188;0.03341660515297591;0.37838402256167153;0.41020617674293286;1.0;0.026619448398022154;0.530431480080151;0.03132802835513616;0.02525680911777097;0.08237252848383321;0.14543728084265042;0.022931608124564604;0.02221229118145525;0.5395109012524322;0.03357973252496486;0.024098225517033216;0.0;0.0;0.03664361820729895;0.021728699497952135
GO:0006099;0.027855360202980673;0.034770356498777584;0.01991340556736081;0.026619448398022154;1.0;0.024882111650159782;0.12450578738849169;0.45455772123971994;0.027539571575938844;0.0;0.09459334809328455;0.09252194516065802;0.0252437849869723;0.1319593100908467;0.4977118473977624;0.0;0.0;0.14183705199547855;0.45439608758579536
GO:0007200;0.030723628708298818;0.33932250122690005;0.38724772228897697;0.530431480080151;0.024882111650159782;1.0;0.028949178524800685;0.023687544290337936;0.07581720163493313;0.13018194216868045;0.021630541255725267;0.020989391250315466;0.5004858394598422;0.030861469063501096;0.022665546256383826;0.0;0.0;0.03343041739529023;0.020557063949270548
GO:0006367;0.03305401291137094;0.04326399073663722;0.022436008978092444;0.03132802835513616;0.12450578738849169;0.028949178524800685;1.0;0.11748458943305154;0.03261029249374969;0.0;0.10674949436308712;0.12836190416311496;0.029439914130266216;0.1933366181771646;0.21914274944174647;0.0;0.0;0.21076738427529743;0.11090981962412061
GO:0006103;0.02636678971525972;0.03248135217050322;0.01914088350863035;0.02525680911777097;0.45455772123971994;0.023687544290337936;0.11748458943305154;1.0;0.026083678792368892;0.0;0.48273408151556163;0.08845804822272287;0.0240150954509017;0.12414049369792378;0.41846432532732486;0.0;0.0;0.13289929726145722;0.4611620554103923
GO:0007204;0.03487953237020891;0.11606446298310233;0.05813106276529915;0.08237252848383321;0.027539571575938844;0.07581720163493313;0.03261029249374969;0.026083678792368892;1.0;0.11827393615696928;0.02361119054612293;0.022849315921731388;0.07716526678624491;0.03505729330109215;0.02484984581819369;0.0;0.0;0.03841020386748297;0.02233790802176929
GO:0006357;0.0;0.23977131741047647;0.09291983859853674;0.14543728084265042;0.0;0.13018194216868045;0.0;0.0;0.11827393615696928;1.0;0.0;0.0;0.13325019415793998;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006104;0.023842934341519084;0.028734357333210937;0.017774984128329507;0.022931608124564604;0.09459334809328455;0.021630541255725267;0.10674949436308712;0.48273408151556163;0.02361119054612293;0.0;1.0;0.08223166827793495;0.0219033464565488;0.11221631102257362;0.08764581589957661;0.0;0.0;0.11932511402643117;0.6294460862515949
GO:0106077;0.023066276698130817;0.027613834709324644;0.017339728950274563;0.02221229118145525;0.09252194516065802;0.020989391250315466;0.12836190416311496;0.08845804822272287;0.022849315921731388;0.0;0.08223166827793495;1.0;0.021246167726588917;0.23145032828266565;0.15340150575242809;0.0;0.0;0.30161434430417805;0.14172483127289578
