;GO:0051260;GO:0007166;GO:0061737;GO:0007188;GO:0006099;GO:0007200;GO:0006367;GO:0006103;GO:0007204;GO:0006357;GO:0006104;GO:0106077;GO:0007218;GO:0043161;GO:0006559;GO:0002437;GO:0006816;GO:0016567;GO:0033512
GO:0051260;1.0;0.08011236636927821;0.08011236636927821;0.08011236636927821;0.04032672756155872;0.08011236636927821;0.007057077111086225;0.04815627203968671;0.011599311636661369;0.0;0.04246830658176623;0.021761234591825218;0.08011236636927821;0.009666166431303604;0.0026566446619240283;0.0;0.0;0.02189487228911387;0.0041551947538723735
GO:0007166;0.08011236636927821;1.0;0.7203413680427009;0.7022965127512804;0.04032672756155872;0.7203413680427009;0.007057077111086225;0.04815627203968671;0.011599311636661369;0.03203300198081839;0.04246830658176623;0.021761234591825218;0.7203413680427009;0.009666166431303604;0.0026566446619240283;0.0;0.0;0.02189487228911387;0.0041551947538723735
GO:0061737;0.08011236636927821;0.7203413680427009;1.0;0.8373763400334938;0.04032672756155872;0.8588919457726826;0.007057077111086225;0.04815627203968671;0.011599311636661369;0.03203300198081839;0.04246830658176623;0.021761234591825218;0.8588919457726826;0.009666166431303604;0.0026566446619240283;0.0;0.0;0.02189487228911387;0.0041551947538723735
GO:0007188;0.08011236636927821;0.7022965127512804;0.8373763400334938;1.0;0.04032672756155872;0.8373763400334938;0.007057077111086225;0.04815627203968671;0.011599311636661369;0.03203300198081839;0.04246830658176623;0.021761234591825218;0.8373763400334938;0.009666166431303604;0.0026566446619240283;0.0;0.0;0.02189487228911387;0.0041551947538723735
GO:0006099;0.04032672756155872;0.04032672756155872;0.04032672756155872;0.04032672756155872;1.0;0.04032672756155872;0.028930983336468746;0.509032864685124;0.011599311636661369;0.0;0.16532225236209627;0.08921170981227645;0.04032672756155872;0.039627128278400536;0.03353407341682551;0.0;0.0;0.08975956693960024;0.05244984695719501
GO:0007200;0.08011236636927821;0.7203413680427009;0.8588919457726826;0.8373763400334938;0.04032672756155872;1.0;0.007057077111086225;0.04815627203968671;0.011599311636661369;0.03203300198081839;0.04246830658176623;0.021761234591825218;0.8588919457726826;0.009666166431303604;0.0026566446619240283;0.0;0.0;0.02189487228911387;0.0041551947538723735
GO:0006367;0.007057077111086225;0.007057077111086225;0.007057077111086225;0.007057077111086225;0.028930983336468746;0.007057077111086225;1.0;0.028930983336468746;0.007057077111086225;0.0;0.028930983336468746;0.028930983336468746;0.007057077111086225;0.028930983336468746;0.013820942413428565;0.0;0.0;0.028930983336468746;0.01703451277232263
GO:0006103;0.04815627203968671;0.04815627203968671;0.04815627203968671;0.04815627203968671;0.509032864685124;0.04815627203968671;0.028930983336468746;1.0;0.011599311636661369;0.0;0.22093734554523775;0.08921170981227645;0.04815627203968671;0.039627128278400536;0.03353407341682551;0.0;0.0;0.08975956693960024;0.05244984695719501
GO:0007204;0.011599311636661369;0.011599311636661369;0.011599311636661369;0.011599311636661369;0.011599311636661369;0.011599311636661369;0.007057077111086225;0.011599311636661369;1.0;0.011599311636661369;0.011599311636661369;0.011599311636661369;0.011599311636661369;0.009666166431303604;0.0026566446619240283;0.0;0.0;0.011599311636661369;0.0041551947538723735
GO:0006357;0.0;0.03203300198081839;0.03203300198081839;0.03203300198081839;0.0;0.03203300198081839;0.0;0.0;0.011599311636661369;1.0;0.0;0.0;0.03203300198081839;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006104;0.04246830658176623;0.04246830658176623;0.04246830658176623;0.04246830658176623;0.16532225236209627;0.04246830658176623;0.028930983336468746;0.22093734554523775;0.011599311636661369;0.0;1.0;0.08921170981227645;0.04246830658176623;0.039627128278400536;0.010891101405750761;0.0;0.0;0.08975956693960024;0.09527625094816239
GO:0106077;0.021761234591825218;0.021761234591825218;0.021761234591825218;0.021761234591825218;0.08921170981227645;0.021761234591825218;0.028930983336468746;0.08921170981227645;0.011599311636661369;0.0;0.08921170981227645;1.0;0.021761234591825218;0.1285085390730175;0.015308004037268395;0.0;0.0;0.9501697075930514;0.02394288516622617
GO:0007218;0.08011236636927821;0.7203413680427009;0.8588919457726826;0.8373763400334938;0.04032672756155872;0.8588919457726826;0.007057077111086225;0.04815627203968671;0.011599311636661369;0.03203300198081839;0.04246830658176623;0.021761234591825218;1.0;0.009666166431303604;0.0026566446619240283;0.0;0.0;0.02189487228911387;0.0041551947538723735
GO:0043161;0.009666166431303604;0.009666166431303604;0.009666166431303604;0.009666166431303604;0.039627128278400536;0.009666166431303604;0.028930983336468746;0.039627128278400536;0.009666166431303604;0.0;0.039627128278400536;0.1285085390730175;0.009666166431303604;1.0;0.03651555662073415;0.0;0.0;0.1285085390730175;0.057113113951534976
GO:0006559;0.0026566446619240283;0.0026566446619240283;0.0026566446619240283;0.0026566446619240283;0.03353407341682551;0.0026566446619240283;0.013820942413428565;0.03353407341682551;0.0026566446619240283;0.0;0.010891101405750761;0.015308004037268395;0.0026566446619240283;0.03651555662073415;1.0;0.0;0.0;0.015308004037268395;0.3002233915398761
GO:0002437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0006816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
GO:0016567;0.02189487228911387;0.02189487228911387;0.02189487228911387;0.02189487228911387;0.08975956693960024;0.02189487228911387;0.028930983336468746;0.08975956693960024;0.011599311636661369;0.0;0.08975956693960024;0.9501697075930514;0.02189487228911387;0.1285085390730175;0.015308004037268395;0.0;0.0;1.0;0.02394288516622617
GO:0033512;0.0041551947538723735;0.0041551947538723735;0.0041551947538723735;0.0041551947538723735;0.05244984695719501;0.0041551947538723735;0.01703451277232263;0.05244984695719501;0.0041551947538723735;0.0;0.09527625094816239;0.02394288516622617;0.0041551947538723735;0.057113113951534976;0.3002233915398761;0.0;0.0;0.02394288516622617;1.0
