;GO:0014068;GO:0014067;GO:0034112;GO:0061098;GO:0051928;GO:0042531;GO:0006887;GO:0043547;GO:0002676;GO:0050796;GO:0048247;GO:0048246;GO:0048245;GO:0032729;GO:0010536;GO:2000110;GO:0019886;GO:0050679;GO:0007186;GO:0090026;GO:0042102;GO:0043553;GO:0070233;GO:0002407;GO:0010820;GO:0031663;GO:0070234;GO:0010469;GO:0031584;GO:0071407;GO:0045948;GO:0042119;GO:0043922;GO:2001190;GO:0009615;GO:0045744;GO:0048661;GO:0000165;GO:0043491;GO:0070100;GO:0051262;GO:0006816;GO:0010759;GO:0071356;GO:0014911;GO:0045070;GO:0045071;GO:0033634;GO:0050852;GO:0060333;GO:0006351;GO:0044344;GO:0006357;GO:0002399;GO:0006874;GO:0002503;GO:0045089;GO:2000503;GO:0002548;GO:0070098;GO:0070374;GO:0071347;GO:0030593;GO:0071346
GO:0014068;1.0;0.41666666666666663;0.18181818181818177;0.1132075471698113;0.16666666666666663;0.34042553191489366;0.0;0.08333333333333337;0.19047619047619047;0.19354838709677424;0.0;0.0;0.0;0.18181818181818177;0.2807017543859649;0.1333333333333333;0.0;0.30000000000000004;0.21052631578947367;0.20512820512820518;0.1428571428571429;0.0888888888888889;0.1333333333333333;0.0;0.18604651162790697;0.19999999999999996;0.2142857142857143;0.4444444444444444;0.07407407407407407;0.0;0.1333333333333333;0.0;0.0888888888888889;0.21052631578947367;0.0;0.33333333333333337;0.30000000000000004;0.10526315789473684;0.19999999999999996;0.2857142857142857;0.0;0.0;0.19512195121951215;0.0;0.2222222222222222;0.16000000000000003;0.11538461538461542;0.16666666666666663;0.22580645161290325;0.19047619047619047;0.0;0.0;0.125;0.0;0.06060606060606055;0.0;0.24;0.19512195121951215;0.0;0.19047619047619047;0.37209302325581395;0.0;0.0;0.0
GO:0014067;0.41666666666666663;1.0;0.13043478260869568;0.07272727272727275;0.12;0.16666666666666663;0.0;0.08333333333333337;0.19047619047619047;0.19354838709677424;0.0;0.0;0.0;0.13043478260869568;0.140625;0.2142857142857143;0.0;0.18181818181818177;0.21052631578947367;0.11904761904761907;0.09090909090909094;0.13953488372093026;0.2142857142857143;0.0;0.10869565217391308;0.19999999999999996;0.1333333333333333;0.4444444444444444;0.07407407407407407;0.0;0.08510638297872342;0.0;0.11363636363636365;0.12195121951219512;0.0;0.7777777777777778;0.18181818181818177;0.10526315789473684;0.19999999999999996;0.6363636363636364;0.0;0.0;0.11363636363636365;0.0;0.13793103448275867;0.11538461538461542;0.16000000000000003;0.12;0.1515151515151515;0.19047619047619047;0.0;0.0;0.125;0.0;0.06060606060606055;0.0;0.14814814814814814;0.11363636363636365;0.0;0.19047619047619047;0.18000000000000005;0.0;0.0;0.0
GO:0034112;0.18181818181818177;0.13043478260869568;1.0;0.08510638297872342;0.25;0.07843137254901966;0.0;0.125;0.2142857142857143;0.11538461538461542;0.0;0.0;0.0;0.2857142857142857;0.06557377049180324;0.13043478260869568;0.0;0.2857142857142857;0.25;0.11428571428571432;0.25;0.07894736842105265;0.13043478260869568;0.0;0.10256410256410253;0.23076923076923073;0.18181818181818177;0.19999999999999996;0.10526315789473684;0.0;0.10256410256410253;0.0;0.07894736842105265;0.2666666666666667;0.0;0.1428571428571429;0.2857142857142857;0.09677419354838712;0.23076923076923073;0.12;0.0;0.0;0.10810810810810811;0.0;0.19047619047619047;0.23529411764705888;0.16666666666666663;0.6666666666666667;0.15384615384615385;0.2142857142857143;0.0;0.0;0.12;0.0;0.07999999999999996;0.0;0.21052631578947367;0.10810810810810811;0.0;0.2142857142857143;0.08510638297872342;0.0;0.0;0.0
GO:0061098;0.1132075471698113;0.07272727272727275;0.08510638297872342;1.0;0.08163265306122447;0.543859649122807;0.0;0.1333333333333333;0.06382978723404253;0.06896551724137934;0.0;0.0;0.0;0.08510638297872342;0.7192982456140351;0.07272727272727275;0.0;0.1333333333333333;0.09090909090909094;0.09090909090909094;0.08955223880597019;0.23333333333333328;0.07272727272727275;0.0;0.08571428571428574;0.0888888888888889;0.1132075471698113;0.10869565217391308;0.125;0.0;0.33333333333333337;0.0;0.1384615384615384;0.09230769230769231;0.0;0.07547169811320753;0.1333333333333333;0.06349206349206349;0.0888888888888889;0.07017543859649122;0.0;0.0;0.08823529411764708;0.0;0.11538461538461542;0.07999999999999996;0.05882352941176472;0.08163265306122447;0.08620689655172409;0.08695652173913049;0.0;0.0;0.17307692307692313;0.0;0.03448275862068961;0.0;0.07692307692307687;0.08823529411764708;0.0;0.08695652173913049;0.5272727272727273;0.0;0.0;0.0
GO:0051928;0.16666666666666663;0.12;0.25;0.08163265306122447;1.0;0.07547169811320753;0.0;0.11111111111111116;0.1875;0.1923076923076923;0.0;0.0;0.0;0.25;0.06349206349206349;0.12;0.0;0.25;0.2142857142857143;0.13888888888888884;0.10526315789473684;0.07499999999999996;0.12;0.0;0.125;0.19999999999999996;0.16666666666666663;0.17647058823529416;0.09523809523809523;0.0;0.09756097560975607;0.0;0.07499999999999996;0.11111111111111116;0.0;0.13043478260869568;0.25;0.09090909090909094;0.19999999999999996;0.11111111111111116;0.0;0.0;0.13157894736842102;0.0;0.2272727272727273;0.21052631578947367;0.15000000000000002;0.2222222222222222;0.1428571428571429;0.1875;0.0;0.0;0.11111111111111116;0.0;0.07407407407407407;0.0;0.19047619047619047;0.13157894736842102;0.0;0.1875;0.08163265306122447;0.0;0.0;0.0
GO:0042531;0.34042553191489366;0.16666666666666663;0.07843137254901966;0.543859649122807;0.07547169811320753;1.0;0.0;0.037735849056603765;0.07999999999999996;0.09999999999999998;0.0;0.0;0.0;0.07843137254901966;0.7894736842105263;0.06779661016949157;0.0;0.12244897959183676;0.08333333333333337;0.11764705882352944;0.08450704225352113;0.1470588235294118;0.06779661016949157;0.0;0.11111111111111116;0.08163265306122447;0.10526315789473684;0.17021276595744683;0.0357142857142857;0.0;0.3114754098360656;0.0;0.13043478260869568;0.11940298507462688;0.0;0.15094339622641506;0.12244897959183676;0.05970149253731338;0.08163265306122447;0.14035087719298245;0.0;0.0;0.11428571428571432;0.0;0.1071428571428571;0.07407407407407407;0.054545454545454564;0.07547169811320753;0.1166666666666667;0.07999999999999996;0.0;0.0;0.1607142857142857;0.0;0.032258064516129004;0.0;0.11111111111111116;0.11428571428571432;0.0;0.07999999999999996;0.7959183673469388;0.0;0.0;0.0
GO:0006887;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.10526315789473684;0.09999999999999998;0.09090909090909094;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.15384615384615385;0.0;0.0;0.0;0.1333333333333333;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.06451612903225812;0.15384615384615385;0.0;0.1428571428571429;0.3076923076923077;0.0;0.11764705882352944;0.0;0.0;0.0;0.0;0.07407407407407407;0.1428571428571429;0.05882352941176472;0.10526315789473684;0.0;0.1333333333333333;0.08333333333333337;0.1333333333333333;0.0;0.0;0.09999999999999998;0.1428571428571429;0.0;0.11764705882352944;0.09090909090909094;0.11764705882352944
GO:0043547;0.08333333333333337;0.08333333333333337;0.125;0.1333333333333333;0.11111111111111116;0.037735849056603765;0.0;1.0;0.1333333333333333;0.07407407407407407;0.0;0.0;0.0;0.125;0.10169491525423724;0.08333333333333337;0.0;0.125;0.15384615384615385;0.05405405405405406;0.052631578947368474;0.10810810810810811;0.08333333333333337;0.0;0.04878048780487809;0.1428571428571429;0.08333333333333337;0.19999999999999996;0.6153846153846154;0.0;0.04878048780487809;0.0;0.05128205128205132;0.05555555555555558;0.0;0.09090909090909094;0.125;0.0625;0.1428571428571429;0.07692307692307687;0.0;0.0;0.05128205128205132;0.0;0.08695652173913049;0.10526315789473684;0.10526315789473684;0.11111111111111116;0.0714285714285714;0.1333333333333333;0.0;0.0;0.07692307692307687;0.0;0.07999999999999996;0.0;0.09523809523809523;0.05128205128205132;0.0;0.1333333333333333;0.04081632653061229;0.0;0.0;0.0
GO:0002676;0.19047619047619047;0.19047619047619047;0.2142857142857143;0.06382978723404253;0.1875;0.07999999999999996;0.0;0.1333333333333333;1.0;0.12;0.0;0.0;0.0;0.2142857142857143;0.06666666666666665;0.13636363636363635;0.0;0.2142857142857143;0.2727272727272727;0.1515151515151515;0.08333333333333337;0.08108108108108103;0.13636363636363635;0.0;0.1351351351351351;0.25;0.13636363636363635;0.3076923076923077;0.11111111111111116;0.0;0.07692307692307687;0.0;0.08108108108108103;0.12121212121212122;0.0;0.21052631578947367;0.2142857142857143;0.09999999999999998;0.25;0.17391304347826086;0.0;0.0;0.1428571428571429;0.0;0.1428571428571429;0.17647058823529416;0.17647058823529416;0.1875;0.16000000000000003;0.23076923076923073;0.0;0.0;0.125;0.0;0.08333333333333337;0.0;0.375;0.1428571428571429;0.0;0.23076923076923073;0.08695652173913049;0.0;0.0;0.0
GO:0050796;0.19354838709677424;0.19354838709677424;0.11538461538461542;0.06896551724137934;0.1923076923076923;0.09999999999999998;0.0;0.07407407407407407;0.12;1.0;0.0;0.0;0.0;0.11538461538461542;0.08571428571428574;0.12121212121212122;0.0;0.16000000000000003;0.18181818181818177;0.11111111111111116;0.08510638297872342;0.08333333333333337;0.12121212121212122;0.0;0.10204081632653061;0.17391304347826086;0.12121212121212122;0.26086956521739135;0.06666666666666665;0.0;0.07999999999999996;0.0;0.08333333333333337;0.0888888888888889;0.0;0.2068965517241379;0.16000000000000003;0.09756097560975607;0.17391304347826086;0.18181818181818177;0.0;0.0;0.1063829787234043;0.0;0.16129032258064513;0.10344827586206895;0.10344827586206895;0.1071428571428571;0.10810810810810811;0.16666666666666663;0.0;0.0;0.11428571428571432;0.0;0.08571428571428574;0.0;0.09677419354838712;0.1063829787234043;0.0;0.16666666666666663;0.1071428571428571;0.0;0.0;0.0
