;GO:0007095;GO:0006284;GO:0007098;GO:0007131;GO:0006283;GO:0006289;GO:0042771;GO:0008585;GO:0006287;GO:0045004;GO:0045766;GO:0051090;GO:0045892;GO:0045893;GO:0070200;GO:0032201;GO:0071897;GO:0010778;GO:0032206;GO:0034502;GO:0090502;GO:1902042;GO:0006296;GO:0006293;GO:1900264;GO:0006294;GO:0007141;GO:0051260;GO:0006297;GO:0008630;GO:0006298;GO:0042148;GO:0006334;GO:0045931;GO:0000077;GO:0071480;GO:0001556;GO:0031860;GO:0050727;GO:0070317;GO:0035264;GO:0043009;GO:0006260;GO:1900034;GO:0006261;GO:0090398;GO:1904354;GO:0042276;GO:0006303;GO:0045944;GO:0070192;GO:0006268;GO:0006301;GO:0031619;GO:0000281;GO:1990426;GO:0031297;GO:0071158;GO:0016233;GO:0030521;GO:0019985;GO:0070987;GO:2000378;GO:0016579;GO:0045717;GO:1902065;GO:0000729;GO:0006273;GO:0006271;GO:0006272;GO:0055089;GO:0000724;GO:0007004;GO:0000722;GO:0043137;GO:0007129;GO:0001541;GO:0006309;GO:0085020;GO:0071548;GO:0072757;GO:0046939;GO:0006361;GO:1902990;GO:0036297;GO:0006360;GO:0006366;GO:0000019;GO:0006363;GO:0006367;GO:0006368;GO:0043150;GO:0031954;GO:0031398;GO:0072425;GO:0010575;GO:0045739;GO:0090305;GO:0000707;GO:0006370;GO:0030855;GO:0071681;GO:0051574;GO:0051572;GO:0051573;GO:0051571;GO:0032355;GO:0070512;GO:0070911;GO:0016567;GO:0033600;GO:1903461;GO:0043967;GO:0035067;GO:0043966;GO:0044818;GO:0032077;GO:0045589;GO:0045740;GO:0006342;GO:0000079;GO:0051103;GO:0006978;GO:2000617;GO:0097421;GO:0006977;GO:0000083;GO:0032508;GO:0000082;GO:0034644;GO:0032465;GO:0071479;GO:0071356;GO:0033674;GO:0010833;GO:0070301;GO:0051865;GO:0051106;GO:0070816;GO:0042769;GO:0007286;GO:0046600;GO:0006633;GO:0006359;GO:0007569;GO:0045876;GO:0051598;GO:0006349;GO:0044030;GO:0048478;GO:2000620;GO:0033147;GO:0034599;GO:0010569;GO:2000348
GO:0007095;1.0;0.32330823750762483;0.29796955072319165;0.29796955072319165;0.32330823750762483;0.32330823750762483;0.32330823750762483;0.0;0.01468324974140624;0.32330823750762483;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.0;0.29796955072319165;0.01468324974140624;0.29796955072319165;0.047799631016701725;0.0;0.01468324974140624;0.13839445927415203;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.32330823750762483;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.3412193887547738;0.561171409305806;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.4266380432663339;0.0;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.24991089615047335;0.13839445927415203;0.32330823750762483;0.32330823750762483;0.047799631016701725;0.29796955072319165;0.01468324974140624;0.32330823750762483;0.29796955072319165;0.3467493891750634;0.3467493891750634;0.01468324974140624;0.3306880877895893;0.036692364793703955;0.047799631016701725;0.32330823750762483;0.32330823750762483;0.13839445927415203;0.01468324974140624;0.13839445927415203;0.11807622278079505;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.32330823750762483;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.29796955072319165;0.0;0.01468324974140624;0.01468324974140624;0.11807622278079505;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.3467493891750634;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.5829490909875574;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.047799631016701725;0.13839445927415203;0.13839445927415203;0.047799631016701725;0.11807622278079505;0.047799631016701725;0.32330823750762483;0.01468324974140624;0.13839445927415203;0.3467493891750634;0.01468324974140624;0.13839445927415203;0.01468324974140624;0.648771469331787;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.28025216105938716;0.01468324974140624;0.32330823750762483;0.047799631016701725;0.0;0.4821973091525111;0.3467493891750634;0.01468324974140624;0.3467493891750634;0.1912422969752877;0.3306880877895893;0.1912422969752877;0.1912422969752877;0.047799631016701725;0.036692364793703955;0.24991089615047335;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.32330823750762483;0.01468324974140624;0.4266380432663339;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.3306880877895893;0.49828803942410677;0.042064647228987374;0.047799631016701725;0.13839445927415203;0.047799631016701725;0.13839445927415203;0.24991089615047335;0.047799631016701725;0.047799631016701725
GO:0006284;0.32330823750762483;1.0;0.01468324974140624;0.31566002955365785;0.36643564045919497;0.36643564045919497;0.32330823750762483;0.0;0.31566002955365785;0.36643564045919497;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.0;0.15084348231066635;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.32330823750762483;0.36643564045919497;0.31566002955365785;0.01468324974140624;0.0;0.32330823750762483;0.1912422969752877;0.01468324974140624;0.31566002955365785;0.0;0.0;0.0;0.0;0.31566002955365785;0.0;0.31566002955365785;0.24991089615047335;0.0;0.36643564045919497;0.36643564045919497;0.0;0.01468324974140624;0.01468324974140624;0.36643564045919497;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.0;0.31566002955365785;0.01468324974140624;0.36643564045919497;0.36643564045919497;0.0;0.10587402764930422;0.0;0.11807622278079505;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.36643564045919497;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;0.31566002955365785;0.10587402764930422;0.11807622278079505;0.1912422969752877;0.13943261564481066;0.15084348231066635;0.31566002955365785;0.36643564045919497;0.15084348231066635;0.15084348231066635;0.0;0.15084348231066635;0.15084348231066635;0.15084348231066635;0.31566002955365785;0.0;0.0;0.32330823750762483;0.0;0.0;0.15084348231066635;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.1912422969752877;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.36643564045919497;0.10587402764930422;0.0;0.31566002955365785;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.31566002955365785;0.32330823750762483;0.0;0.0;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.1912422969752877;0.1912422969752877;0.0;0.31566002955365785;0.24991089615047335;0.10587402764930422;0.0;0.10587402764930422;0.32330823750762483;0.01468324974140624;0.0;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.0;0.31566002955365785;0.0;0.0;0.24991089615047335;0.0;0.0
GO:0007098;0.29796955072319165;0.01468324974140624;1.0;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.29796955072319165;0.01468324974140624;0.29796955072319165;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.12408495164008174;0.29796955072319165;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.29796955072319165;0.12408495164008174;0.01468324974140624;0.29796955072319165;0.29796955072319165;0.29796955072319165;0.01468324974140624;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.12408495164008174;0.01468324974140624;0.29796955072319165;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.29796955072319165;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.29796955072319165;0.12408495164008174;0.0;0.12408495164008174;0.29796955072319165;0.0;0.0;0.0;0.12408495164008174;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.29796955072319165;0.29796955072319165;0.12408495164008174;0.29796955072319165;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.12408495164008174;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.29796955072319165;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0
GO:0007131;0.29796955072319165;0.31566002955365785;0.29796955072319165;1.0;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.2611260707055071;0.31566002955365785;0.31566002955365785;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.31566002955365785;0.47411017321729254;0.0;0.0;0.15084348231066635;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.47411017321729254;0.01468324974140624;0.31566002955365785;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.2611260707055071;0.31566002955365785;0.0;0.0;0.0;0.0;0.31566002955365785;0.0;0.31566002955365785;0.01468324974140624;0.0;0.31566002955365785;0.31566002955365785;0.0;0.47411017321729254;0.01468324974140624;0.31566002955365785;0.47411017321729254;0.29796955072319165;0.31566002955365785;0.31566002955365785;0.0;0.31566002955365785;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.0;0.10587402764930422;0.0;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.45911555624142997;0.31566002955365785;0.45911555624142997;0.31566002955365785;0.47411017321729254;0.2611260707055071;0.31566002955365785;0.10587402764930422;0.0;0.01468324974140624;0.13943261564481066;0.15084348231066635;0.31566002955365785;0.31566002955365785;0.15084348231066635;0.15084348231066635;0.0;0.15084348231066635;0.15084348231066635;0.15084348231066635;0.31566002955365785;0.0;0.0;0.01468324974140624;0.0;0.0;0.15084348231066635;0.47411017321729254;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.10587402764930422;0.0;0.31566002955365785;0.10587402764930422;0.0;0.10587402764930422;0.29796955072319165;0.0;0.0;0.0;0.01468324974140624;0.0;0.31566002955365785;0.01468324974140624;0.0;0.0;0.29796955072319165;0.29796955072319165;0.01468324974140624;0.29796955072319165;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.31566002955365785;0.01468324974140624;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.2611260707055071;0.0;0.06927734236639929;0.0;0.01468324974140624;0.0;0.47411017321729254;0.13943261564481066;0.0;0.31566002955365785;0.0;0.0;0.01468324974140624;0.0;0.0
GO:0006283;0.32330823750762483;0.36643564045919497;0.01468324974140624;0.31566002955365785;1.0;0.5249712668632919;0.32330823750762483;0.0;0.31566002955365785;0.36643564045919497;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.0;0.15084348231066635;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.32330823750762483;0.36643564045919497;0.31566002955365785;0.01468324974140624;0.0;0.32330823750762483;0.1912422969752877;0.01468324974140624;0.31566002955365785;0.0;0.0;0.0;0.0;0.31566002955365785;0.0;0.31566002955365785;0.24991089615047335;0.0;0.36643564045919497;0.36643564045919497;0.0;0.01468324974140624;0.01468324974140624;0.36643564045919497;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.0;0.31566002955365785;0.01468324974140624;0.36643564045919497;0.36643564045919497;0.0;0.10587402764930422;0.0;0.11807622278079505;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.36643564045919497;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;0.31566002955365785;0.10587402764930422;0.11807622278079505;0.1912422969752877;0.13943261564481066;0.15084348231066635;0.31566002955365785;0.36643564045919497;0.15084348231066635;0.15084348231066635;0.0;0.15084348231066635;0.15084348231066635;0.15084348231066635;0.31566002955365785;0.0;0.0;0.32330823750762483;0.0;0.0;0.15084348231066635;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.1912422969752877;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.5249712668632919;0.10587402764930422;0.0;0.31566002955365785;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.31566002955365785;0.32330823750762483;0.0;0.0;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.1912422969752877;0.1912422969752877;0.0;0.31566002955365785;0.24991089615047335;0.10587402764930422;0.0;0.10587402764930422;0.32330823750762483;0.01468324974140624;0.0;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.0;0.31566002955365785;0.0;0.0;0.24991089615047335;0.0;0.0
GO:0006289;0.32330823750762483;0.36643564045919497;0.01468324974140624;0.31566002955365785;0.5249712668632919;1.0;0.32330823750762483;0.0;0.31566002955365785;0.36643564045919497;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.0;0.15084348231066635;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.32330823750762483;0.36643564045919497;0.31566002955365785;0.01468324974140624;0.0;0.32330823750762483;0.1912422969752877;0.01468324974140624;0.31566002955365785;0.0;0.0;0.0;0.0;0.31566002955365785;0.0;0.31566002955365785;0.24991089615047335;0.0;0.36643564045919497;0.36643564045919497;0.0;0.01468324974140624;0.01468324974140624;0.36643564045919497;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.0;0.31566002955365785;0.01468324974140624;0.36643564045919497;0.36643564045919497;0.0;0.10587402764930422;0.0;0.11807622278079505;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.36643564045919497;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;0.31566002955365785;0.10587402764930422;0.11807622278079505;0.1912422969752877;0.13943261564481066;0.15084348231066635;0.31566002955365785;0.36643564045919497;0.15084348231066635;0.15084348231066635;0.0;0.15084348231066635;0.15084348231066635;0.15084348231066635;0.31566002955365785;0.0;0.0;0.32330823750762483;0.0;0.0;0.15084348231066635;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.1912422969752877;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.5249712668632919;0.10587402764930422;0.0;0.31566002955365785;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.31566002955365785;0.32330823750762483;0.0;0.0;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.1912422969752877;0.1912422969752877;0.0;0.31566002955365785;0.24991089615047335;0.10587402764930422;0.0;0.10587402764930422;0.32330823750762483;0.01468324974140624;0.0;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.0;0.31566002955365785;0.0;0.0;0.24991089615047335;0.0;0.0
GO:0042771;0.32330823750762483;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.32330823750762483;0.32330823750762483;1.0;0.0;0.01468324974140624;0.32330823750762483;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.566935192897615;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.32330823750762483;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.0;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.24991089615047335;0.047799631016701725;0.32330823750762483;0.32330823750762483;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.12659489728285286;0.32330823750762483;0.32330823750762483;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.11807622278079505;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.32330823750762483;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.11807622278079505;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.32330823750762483;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11807622278079505;0.047799631016701725;0.32330823750762483;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.5069811531378834;0.047799631016701725;0.0;0.5069811531378834;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.047799631016701725;0.1912422969752877;0.1912422969752877;0.047799631016701725;0.036692364793703955;0.24991089615047335;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.32330823750762483;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.24991089615047335;0.047799631016701725;0.047799631016701725
GO:0008585;0.0;0.0;0.0;0.2611260707055071;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2611260707055071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2611260707055071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.1302612429746404;0.16985210689062205;0.0;0.0;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.2611260707055071;0.0;0.0;0.2611260707055071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2611260707055071;0.428153331618382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2611260707055071;0.0;0.1302612429746404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.27188578912737915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.34386328635089514;0.0;0.0;0.0;0.1302612429746404;0.0;0.2611260707055071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006287;0.01468324974140624;0.31566002955365785;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;1.0;0.31566002955365785;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.0;0.15084348231066635;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.0;0.0;0.0;0.0;0.31566002955365785;0.0;0.31566002955365785;0.01468324974140624;0.0;0.31566002955365785;0.31566002955365785;0.0;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.0;0.31566002955365785;0.01468324974140624;0.31566002955365785;0.31566002955365785;0.0;0.10587402764930422;0.0;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;0.31566002955365785;0.10587402764930422;0.0;0.01468324974140624;0.13943261564481066;0.15084348231066635;0.31566002955365785;0.31566002955365785;0.15084348231066635;0.15084348231066635;0.0;0.15084348231066635;0.15084348231066635;0.15084348231066635;0.31566002955365785;0.0;0.0;0.01468324974140624;0.0;0.0;0.15084348231066635;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.10587402764930422;0.0;0.31566002955365785;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.31566002955365785;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.31566002955365785;0.01468324974140624;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.01468324974140624;0.0;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.0;0.31566002955365785;0.0;0.0;0.01468324974140624;0.0;0.0
GO:0045004;0.32330823750762483;0.36643564045919497;0.01468324974140624;0.31566002955365785;0.36643564045919497;0.36643564045919497;0.32330823750762483;0.0;0.31566002955365785;1.0;0.0;0.0;0.0;0.0;0.0;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.0;0.15084348231066635;0.0;0.15084348231066635;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.31566002955365785;0.32330823750762483;0.36643564045919497;0.31566002955365785;0.01468324974140624;0.0;0.32330823750762483;0.1912422969752877;0.01468324974140624;0.31566002955365785;0.0;0.0;0.0;0.0;0.31566002955365785;0.0;0.31566002955365785;0.24991089615047335;0.0;0.36643564045919497;0.36643564045919497;0.0;0.01468324974140624;0.01468324974140624;0.36643564045919497;0.01468324974140624;0.01468324974140624;0.6227010663323508;0.6227010663323508;0.0;0.31566002955365785;0.01468324974140624;0.36643564045919497;0.36643564045919497;0.0;0.10587402764930422;0.0;0.11807622278079505;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.0;0.36643564045919497;0.31566002955365785;0.31566002955365785;0.31566002955365785;0.01468324974140624;0.0;0.31566002955365785;0.10587402764930422;0.11807622278079505;0.1912422969752877;0.13943261564481066;0.15084348231066635;0.31566002955365785;0.36643564045919497;0.15084348231066635;0.15084348231066635;0.0;0.15084348231066635;0.15084348231066635;0.15084348231066635;0.31566002955365785;0.0;0.0;0.32330823750762483;0.0;0.0;0.15084348231066635;0.01468324974140624;0.15084348231066635;0.01468324974140624;0.1912422969752877;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.36643564045919497;0.10587402764930422;0.0;0.31566002955365785;0.10587402764930422;0.0;0.10587402764930422;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.31566002955365785;0.32330823750762483;0.0;0.0;0.32330823750762483;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.1912422969752877;0.1912422969752877;0.0;0.31566002955365785;0.24991089615047335;0.10587402764930422;0.0;0.10587402764930422;0.32330823750762483;0.01468324974140624;0.0;0.06927734236639929;0.0;0.01468324974140624;0.0;0.01468324974140624;0.13943261564481066;0.0;0.6227010663323508;0.0;0.0;0.24991089615047335;0.0;0.0
