;GO:0015031;GO:0031954;GO:0045892;GO:0051683;GO:0006958;GO:0070327;GO:0007186;GO:1900740;GO:0030819;GO:0060316;GO:1900425;GO:0042147;GO:0000027;GO:0048209;GO:0006412;GO:0060315;GO:0005513;GO:0006888;GO:0031427;GO:0032516;GO:0070236;GO:0033762;GO:1901086;GO:0015694;GO:0043488;GO:1901844;GO:0006855;GO:0051343;GO:0030449;GO:0071354;GO:0019221;GO:0032465;GO:0071356;GO:0015723;GO:0015722;GO:0030644;GO:0090168;GO:0006351;GO:0007565;GO:0006357;GO:0002027;GO:2000427;GO:0071222;GO:0006906;GO:0010801;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0071347;GO:0010800;GO:0071549;GO:0010881;GO:0071902;GO:0015732
GO:0015031;1.0;0.0;0.0;0.1875;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.3529411764705882;0.2272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23809523809523814
GO:0031954;0.0;1.0;0.1636363636363637;0.0;0.07843137254901966;0.05555555555555558;0.125;0.07692307692307687;0.3207547169811321;0.06315789473684208;0.06976744186046513;0.0;0.0;0.11764705882352944;0.0;0.07499999999999996;0.0;0.0;0.0;0.5813953488372092;0.08333333333333337;0.0;0.0;0.0;0.22499999999999998;0.10526315789473684;0.0;0.05405405405405406;0.1777777777777778;0.0;0.12121212121212122;0.12121212121212122;0.0;0.0;0.0;0.045454545454545414;0.0;0.0;0.0;0.22499999999999998;0.08571428571428574;0.14634146341463417;0.0;0.0;0.36363636363636365;0.10810810810810811;0.0;0.0;0.0;0.0;0.935483870967742;0.0;0.06779661016949157;0.7073170731707317;0.0
GO:0045892;0.0;0.1636363636363637;1.0;0.0;0.0535714285714286;0.050000000000000044;0.11111111111111116;0.04761904761904767;0.17460317460317465;0.03960396039603964;0.08695652173913049;0.0;0.0;0.10526315789473684;0.0;0.0714285714285714;0.0;0.0;0.0;0.1428571428571429;0.12;0.0;0.0;0.0;0.29268292682926833;0.09523809523809523;0.0;0.04878048780487809;0.16326530612244894;0.0;0.10810810810810811;0.10810810810810811;0.0;0.0;0.0;0.04166666666666663;0.0;0.0;0.0;0.5588235294117647;0.07692307692307687;0.08510638297872342;0.0;0.0;0.30612244897959184;0.15384615384615385;0.0;0.0;0.0;0.0;0.1636363636363637;0.0;0.06349206349206349;0.1384615384615384;0.0
GO:0051683;0.1875;0.0;0.0;1.0;0.0;0.23076923076923073;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.0;0.0;0.0;0.0;0.0;0.41666666666666663;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15000000000000002
GO:0006958;0.0;0.07843137254901966;0.0535714285714286;0.0;1.0;0.06451612903225812;0.1071428571428571;0.0821917808219178;0.06557377049180324;0.06666666666666665;0.10810810810810811;0.0;0.0;0.09999999999999998;0.19512195121951215;0.06578947368421051;0.06451612903225812;0.0;0.05714285714285716;0.06779661016949157;0.09302325581395354;0.05882352941176472;0.11111111111111116;0.0;0.07317073170731703;0.08823529411764708;0.0;0.0625;0.1428571428571429;0.05882352941176472;0.10344827586206895;0.10344827586206895;0.05882352941176472;0.0;0.0;0.05128205128205132;0.0;0.12765957446808507;0.0;0.07317073170731703;0.09999999999999998;0.10526315789473684;0.04761904761904767;0.0;0.05769230769230771;0.09090909090909094;0.14814814814814814;0.1515151515151515;0.31999999999999995;0.05882352941176472;0.07843137254901966;0.036363636363636376;0.054545454545454564;0.06557377049180324;0.0
GO:0070327;0.2666666666666667;0.05555555555555558;0.050000000000000044;0.23076923076923073;0.06451612903225812;1.0;0.16666666666666663;0.05084745762711862;0.04347826086956519;0.03947368421052633;0.09090909090909094;0.2857142857142857;0.0;0.1428571428571429;0.0;0.049180327868852514;0.0;0.3076923076923077;0.0;0.045454545454545414;0.11111111111111116;0.0;0.0;0.3076923076923077;0.125;0.11111111111111116;0.4;0.1333333333333333;0.06896551724137934;0.0;0.15384615384615385;0.15384615384615385;0.0;0.25;0.19999999999999996;0.1428571428571429;0.0;0.0;0.0;0.07999999999999996;0.23076923076923073;0.08695652173913049;0.0;0.0;0.05555555555555558;0.11764705882352944;0.0;0.0;0.0;0.0;0.05555555555555558;0.0;0.07894736842105265;0.04347826086956519;0.21052631578947367
GO:0007186;0.0;0.125;0.11111111111111116;0.0;0.1071428571428571;0.16666666666666663;1.0;0.09090909090909094;0.09523809523809523;0.06944444444444442;0.1578947368421053;0.0;0.1428571428571429;0.4;0.0714285714285714;0.06896551724137934;0.0;0.0;0.0;0.09999999999999998;0.16666666666666663;0.0;0.06896551724137934;0.0;0.19047619047619047;0.2857142857142857;0.0;0.15384615384615385;0.11538461538461542;0.1333333333333333;0.8571428571428572;0.4444444444444444;0.1333333333333333;0.0;0.0;0.1578947368421053;0.18181818181818177;0.0625;0.0;0.19047619047619047;0.2727272727272727;0.21052631578947367;0.08695652173913049;0.1428571428571429;0.125;0.3076923076923077;0.0;0.11764705882352944;0.0;0.1333333333333333;0.125;0.05555555555555558;0.18181818181818177;0.09523809523809523;0.0
GO:1900740;0.0;0.07692307692307687;0.04761904761904767;0.0;0.0821917808219178;0.05084745762711862;0.09090909090909094;1.0;0.06818181818181823;0.19047619047619047;0.06060606060606055;0.0;0.06666666666666665;0.12727272727272732;0.02631578947368418;0.14583333333333337;0.0;0.0;0.0;0.06976744186046513;0.11764705882352944;0.0;0.025974025974025983;0.0;0.07352941176470584;0.09999999999999998;0.0;0.032786885245901676;0.0547945205479452;0.031746031746031744;0.0892857142857143;0.07017543859649122;0.031746031746031744;0.0;0.0;0.06060606060606055;0.0892857142857143;0.025000000000000022;0.0;0.05797101449275366;0.06896551724137934;0.18333333333333335;0.028169014084507005;0.10344827586206895;0.050000000000000044;0.12068965517241381;0.0;0.03076923076923077;0.0;0.031746031746031744;0.07692307692307687;0.023809523809523836;0.11538461538461542;0.06818181818181823;0.0
GO:0030819;0.0;0.3207547169811321;0.17460317460317465;0.0;0.06557377049180324;0.04347826086956519;0.09523809523809523;0.06818181818181823;1.0;0.05714285714285716;0.05660377358490565;0.0;0.0;0.09090909090909094;0.0;0.06666666666666665;0.0;0.0;0.0;0.2786885245901639;0.06896551724137934;0.0;0.0;0.0;0.18000000000000005;0.08333333333333337;0.0;0.04255319148936165;0.10526315789473684;0.0;0.09302325581395354;0.09302325581395354;0.0;0.0;0.0;0.03703703703703709;0.0;0.0;0.0;0.22916666666666663;0.06666666666666665;0.11764705882352944;0.0;0.0;0.16666666666666663;0.08510638297872342;0.0;0.0;0.0;0.0;0.3207547169811321;0.0;0.05797101449275366;0.2698412698412699;0.0
GO:0060316;0.0;0.06315789473684208;0.03960396039603964;0.0;0.06666666666666665;0.03947368421052633;0.06944444444444442;0.19047619047619047;0.05714285714285716;1.0;0.048192771084337394;0.0;0.025316455696202556;0.09722222222222221;0.021505376344086002;0.35106382978723405;0.0;0.0;0.0;0.07920792079207917;0.05681818181818177;0.0;0.021276595744680882;0.0;0.05882352941176472;0.07792207792207795;0.0;0.052631578947368474;0.0444444444444444;0.025000000000000022;0.06849315068493156;0.05405405405405406;0.025000000000000022;0.0;0.0;0.14473684210526316;0.02631578947368418;0.020618556701030966;0.0;0.046511627906976716;0.053333333333333344;0.11392405063291144;0.022727272727272707;0.025316455696202556;0.04123711340206182;0.05128205128205132;0.0;0.024390243902439046;0.0;0.025000000000000022;0.06315789473684208;0.01980198019801982;0.22352941176470587;0.07766990291262132;0.0
