;GO:0015031;GO:0031954;GO:0045892;GO:0051683;GO:0006958;GO:0070327;GO:0007186;GO:1900740;GO:0030819;GO:0060316;GO:1900425;GO:0042147;GO:0000027;GO:0048209;GO:0006412;GO:0060315;GO:0005513;GO:0006888;GO:0031427;GO:0032516;GO:0070236;GO:0033762;GO:1901086;GO:0015694;GO:0043488;GO:1901844;GO:0006855;GO:0051343;GO:0030449;GO:0071354;GO:0019221;GO:0032465;GO:0071356;GO:0015723;GO:0015722;GO:0030644;GO:0090168;GO:0006351;GO:0007565;GO:0006357;GO:0002027;GO:2000427;GO:0071222;GO:0006906;GO:0010801;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0071347;GO:0010800;GO:0071549;GO:0010881;GO:0071902;GO:0015732
GO:0015031;1.0;0.0;0.0;0.10411488553678419;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.08831736197975437;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.1370166050935565;0.0;0.0;0.1370166050935565;0.0;0.0;0.0;0.0;0.0;0.0;0.1619054965409064;0.10398428709986539;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07841147165518743
GO:0031954;0.0;1.0;0.014403071439519554;0.0;0.01022569765270045;0.00432443500163044;0.01022569765270045;0.024092016242155966;0.026753159166121844;0.008559980173678887;0.005735323047764678;0.0;0.0;0.01022569765270045;0.0;0.009326053318615326;0.0;0.0;0.0;0.33605442965091037;0.01022569765270045;0.0;0.0;0.0;0.029248639994943114;0.01022569765270045;0.0;0.00432443500163044;0.05276560751048828;0.0;0.01022569765270045;0.01022569765270045;0.0;0.0;0.0;0.00432443500163044;0.0;0.0;0.0;0.029248639994943114;0.005735323047764678;0.030632490292028372;0.0;0.0;0.13971856967748453;0.01022569765270045;0.0;0.0;0.0;0.0;0.8515999107898247;0.0;0.01022569765270045;0.5260368290470547;0.0
GO:0045892;0.0;0.014403071439519554;1.0;0.0;0.002824277217674385;0.002129505723165616;0.00503549750813152;0.00503549750813152;0.009926528832036046;0.002857481332228786;0.00503549750813152;0.0;0.0;0.00503549750813152;0.0;0.009357988467898417;0.0;0.0;0.0;0.014403071439519554;0.015136182446102072;0.0;0.0;0.0;0.04463359874596277;0.00503549750813152;0.0;0.002129505723165616;0.008683431397459099;0.0;0.00503549750813152;0.00503549750813152;0.0;0.0;0.0;0.002129505723165616;0.0;0.0;0.0;0.155161534124081;0.002824277217674385;0.00503549750813152;0.0;0.0;0.050816111175404396;0.015136182446102072;0.0;0.0;0.0;0.0;0.014403071439519554;0.0;0.00503549750813152;0.014403071439519554;0.0
GO:0051683;0.10411488553678419;0.0;0.0;1.0;0.0;0.13088463065872316;0.0;0.0;0.0;0.0;0.0;0.08831736197975437;0.0;0.0;0.0;0.0;0.0;0.15186325336566142;0.0;0.0;0.0;0.0;0.0;0.13088463065872316;0.0;0.0;0.13088463065872316;0.0;0.0;0.0;0.0;0.0;0.0;0.08354430374660085;0.05365657776880975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0404608363837966
GO:0006958;0.0;0.01022569765270045;0.002824277217674385;0.0;1.0;0.01968871484388799;0.026112345308102147;0.023699455790948985;0.0014599460575448347;0.008420502030981044;0.035732515059978744;0.0;0.0;0.026112345308102147;0.1112064435423917;0.0031132108627140035;0.01968871484388799;0.0;0.01968871484388799;0.007309860721603697;0.03495744537634386;0.01968871484388799;0.07786314065101446;0.0;0.015823448938401423;0.026112345308102147;0.0;0.01968871484388799;0.09133392926315576;0.01968871484388799;0.026112345308102147;0.026112345308102147;0.01968871484388799;0.0;0.0;0.01968871484388799;0.0;0.017575835501486885;0.0;0.01796646261110231;0.026112345308102147;0.03506383361895176;0.014148413061266386;0.0;0.005723115711430647;0.026112345308102147;0.07280512177388379;0.1134494690383559;0.26175506068459603;0.01968871484388799;0.01022569765270045;0.00478124222235527;0.02034967769634838;0.006316456237097961;0.0
GO:0070327;0.1370166050935565;0.00432443500163044;0.002129505723165616;0.13088463065872316;0.01968871484388799;1.0;0.14155927337822524;0.004510749687782195;6.174093979858645E-4;0.0016026856161702671;0.015111236814326483;0.08831736197975437;0.0;0.07889369474191828;0.0;0.0017461175383725216;0.0;0.15186325336566142;0.0;0.0030913311379980606;0.019606705475491232;0.0;0.0;0.20566784626897525;0.015823448938401423;0.07112624182056639;0.25655265049812304;0.06825029425055588;0.013701135931751767;0.0;0.12705590171490894;0.10589449549133094;0.0;0.10994543974425143;0.07061278595194992;0.03153994571355404;0.0;0.0;0.0;0.013546717268387652;0.16621969471158365;0.014828452252653654;0.0;0.0;0.004315230667004489;0.041533572581776305;0.0;0.0;0.0;0.0;0.00432443500163044;0.0;0.02034967769634838;0.0026712215993164854;0.05324701085701154
GO:0007186;0.0;0.01022569765270045;0.00503549750813152;0.0;0.026112345308102147;0.14155927337822524;1.0;0.00804236520072761;0.0014599460575448347;0.002857481332228786;0.02004142153801836;0.0;0.05056306262365817;0.18655456003642865;0.008364735909909878;0.0031132108627140035;0.0;0.0;0.0;0.007309860721603697;0.03495744537634386;0.0;0.013512845728780533;0.0;0.028212151838613534;0.16818739182245787;0.0;0.06825029425055588;0.018171261831963142;0.04124057718599388;0.7332372093942711;0.25040151917449016;0.04124057718599388;0.0;0.0;0.023781126896832;0.08652469569636999;0.005791764842280598;0.0;0.03203300198081839;0.16621969471158365;0.03506383361895176;0.014148413061266386;0.053366147578968334;0.010203932787939208;0.0982116173552396;0.0;0.022861756941136565;0.0;0.04124057718599388;0.01022569765270045;0.00478124222235527;0.08854798384026465;0.006316456237097961;0.0
GO:1900740;0.0;0.024092016242155966;0.00503549750813152;0.0;0.023699455790948985;0.004510749687782195;0.00804236520072761;1.0;0.004373470148789008;0.05032517579131548;0.00804236520072761;0.0;0.011568089437909265;0.010552222456386186;0.0034011063842413324;0.014696684046363288;0.0;0.0;0.0;0.021897697858441097;0.016392567126240612;0.0;0.0034011063842413324;0.0;0.00804236520072761;0.012160844637240093;0.0;0.0034011063842413324;0.00804236520072761;0.0034011063842413324;0.00804236520072761;0.00804236520072761;0.0034011063842413324;0.0;0.0;0.004510749687782195;0.01509970495085283;0.0034011063842413324;0.0;0.00804236520072761;0.004510749687782195;0.044277122596372266;0.0034011063842413324;0.01509970495085283;0.00804236520072761;0.016392567126240612;0.0;0.0034011063842413324;0.0;0.0034011063842413324;0.024092016242155966;0.0034011063842413324;0.010552222456386186;0.01892181745778763;0.0
GO:0030819;0.0;0.026753159166121844;0.009926528832036046;0.0;0.0014599460575448347;6.174093979858645E-4;0.0014599460575448347;0.004373470148789008;1.0;0.004373470148789008;8.188450858527798E-4;0.0;0.0;0.0014599460575448347;0.0;0.004373470148789008;0.0;0.0;0.0;0.026753159166121844;0.0014599460575448347;0.0;0.0;0.0;0.009926528832036046;0.0014599460575448347;0.0;6.174093979858645E-4;0.001968313133171551;0.0;0.0014599460575448347;0.0014599460575448347;0.0;0.0;0.0;6.174093979858645E-4;0.0;0.0;0.0;0.009926528832036046;8.188450858527798E-4;0.004373470148789008;0.0;0.0;0.005313529310119251;0.0014599460575448347;0.0;0.0;0.0;0.0;0.026753159166121844;0.0;0.0014599460575448347;0.026753159166121844;0.0
GO:0060316;0.0;0.008559980173678887;0.002857481332228786;0.0;0.008420502030981044;0.0016026856161702671;0.002857481332228786;0.05032517579131548;0.004373470148789008;1.0;0.002857481332228786;0.0;0.0012084253524093245;0.003749242658107707;0.0012084253524093245;0.153528888607178;0.0;0.0;0.0;0.008559980173678887;0.002857481332228786;0.0;0.0012084253524093245;0.0;0.002857481332228786;0.004320791914784503;0.0;0.002429016993911204;0.002857481332228786;0.0012084253524093245;0.002857481332228786;0.002857481332228786;0.0012084253524093245;0.0;0.0;0.018043574768068654;0.0012084253524093245;0.0012084253524093245;0.0;0.002857481332228786;0.0016026856161702671;0.009293855672927214;0.0012084253524093245;0.0012084253524093245;0.002857481332228786;0.002857481332228786;0.0;0.0012084253524093245;0.0;0.0012084253524093245;0.008559980173678887;0.0012084253524093245;0.0532940652262434;0.008559980173678887;0.0
