;GO:0015031;GO:0031954;GO:0045892;GO:0051683;GO:0006958;GO:0070327;GO:0007186;GO:1900740;GO:0030819;GO:0060316;GO:1900425;GO:0042147;GO:0000027;GO:0048209;GO:0006412;GO:0060315;GO:0005513;GO:0006888;GO:0031427;GO:0032516;GO:0070236;GO:0033762;GO:1901086;GO:0015694;GO:0043488;GO:1901844;GO:0006855;GO:0051343;GO:0030449;GO:0071354;GO:0019221;GO:0032465;GO:0071356;GO:0015723;GO:0015722;GO:0030644;GO:0090168;GO:0006351;GO:0007565;GO:0006357;GO:0002027;GO:2000427;GO:0071222;GO:0006906;GO:0010801;GO:0043066;GO:0045087;GO:0006749;GO:0006508;GO:0071347;GO:0010800;GO:0071549;GO:0010881;GO:0071902;GO:0015732
GO:0015031;1.0;0.0;0.0;0.5329684371442116;0.0;0.5089636255544316;0.0;0.0;0.0;0.0;0.0;0.5694255100859262;0.0;0.0;0.0;0.0;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.6144315435663132;0.0;0.0;0.0;0.0;0.0;0.0;0.5748320503222434;0.55726591822698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6007699711126901
GO:0031954;0.0;1.0;0.4175935147750178;0.0;0.26700300912246905;0.18058550093835818;0.3683562324909244;0.30058166190108726;0.4977419911428122;0.286570393352223;0.2683154283378805;0.0;0.0;0.27289121433359137;0.0;0.31607040069435555;0.0;0.0;0.0;0.5712249024997472;0.22656154200654188;0.0;0.0;0.0;0.38633604855981224;0.2672471984561994;0.0;0.16969110642992985;0.45721766670323166;0.0;0.33957572230201605;0.35778667741427905;0.0;0.0;0.0;0.14114880313877626;0.0;0.0;0.0;0.44764666669966846;0.28401558389076614;0.3174113268860042;0.0;0.0;0.5280601868108654;0.3355459661813329;0.0;0.0;0.0;0.0;0.6469805639666161;0.0;0.22656154200654188;0.685595443413508;0.0
GO:0045892;0.0;0.4175935147750178;1.0;0.0;0.3335874083405793;0.2991366772726036;0.4796642171667804;0.3500545971891353;0.5031539973684538;0.3077633038342063;0.48692779460090757;0.0;0.0;0.38419919900944743;0.0;0.39423052546836646;0.0;0.0;0.0;0.4344231797599347;0.44666425746254235;0.0;0.0;0.0;0.5985699730522055;0.37672898508992847;0.0;0.2863453912598072;0.5983702941944098;0.0;0.44905750893574514;0.4690946620901351;0.0;0.0;0.0;0.2535417156311437;0.0;0.0;0.0;0.7923561045092766;0.4075086390733595;0.3373842548319197;0.0;0.0;0.49181768730307324;0.536018625271821;0.0;0.0;0.0;0.0;0.4007638497901009;0.0;0.3500545971891353;0.46765875404305746;0.0
GO:0051683;0.5329684371442116;0.0;0.0;1.0;0.0;0.3759933109185362;0.0;0.0;0.0;0.0;0.0;0.5842138473193772;0.0;0.0;0.0;0.0;0.0;0.5505545173495434;0.0;0.0;0.0;0.0;0.0;0.47789083446378927;0.0;0.0;0.5833587524756709;0.0;0.0;0.0;0.0;0.0;0.0;0.3759933109185362;0.47789083446378927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5213948873494993
GO:0006958;0.0;0.26700300912246905;0.3335874083405793;0.0;1.0;0.254758964990266;0.49656313239302874;0.512161358068099;0.283832674107386;0.3506576043325218;0.39493796793013924;0.0;0.0;0.27653935370102606;0.5293394963656823;0.2842831607560688;0.4630325427783602;0.0;0.4047672387796846;0.283832674107386;0.3726469810132873;0.37796468421802404;0.3775563205015032;0.0;0.3464474335224296;0.26675402025138994;0.0;0.2351289086247536;0.48178099436405386;0.33847378224369057;0.48327136099738865;0.3614348167817138;0.33847378224369057;0.0;0.0;0.2178139717893584;0.0;0.5683604492445637;0.0;0.36364056026522995;0.38309471099996656;0.2965030164646016;0.4630325427783602;0.0;0.18047340216027258;0.3317491196899926;0.6907068604824789;0.38995920455673067;0.5326406660656956;0.33847378224369057;0.2373820581247557;0.36113501923310715;0.3842684492507788;0.34509078548823724;0.0
GO:0070327;0.5089636255544316;0.18058550093835818;0.2991366772726036;0.3759933109185362;0.254758964990266;1.0;0.36705364813251595;0.3523302080394402;0.19741516592327513;0.3327001516739278;0.27603504696925296;0.4124503838602508;0.0;0.2346436367742753;0.0;0.3327001516739278;0.0;0.40559360845207754;0.0;0.19741516592327513;0.3749914450288568;0.0;0.0;0.3561298169010004;0.43906795284576067;0.2289996208968833;0.5110615264639591;0.20232523299609012;0.29596851570139976;0.0;0.35376187673687587;0.31953909985496304;0.0;0.40559360845207754;0.37879105389041695;0.28588520749640006;0.0;0.0;0.0;0.32918982919725426;0.4757152303232976;0.20514362943214276;0.0;0.0;0.15286144144501296;0.2972983886220169;0.0;0.0;0.0;0.0;0.15286144144501296;0.0;0.3523302080394402;0.25642885123625025;0.4222951067761271
GO:0007186;0.0;0.3683562324909244;0.4796642171667804;0.0;0.49656313239302874;0.36705364813251595;1.0;0.5130303212415848;0.3851858974758413;0.35152656750600747;0.43022544703825366;0.0;0.5147016835661022;0.4547650172429092;0.5315313485510191;0.35152656750600747;0.0;0.0;0.0;0.3851858974758413;0.3884715607069151;0.0;0.4226488829367255;0.0;0.4752093055132356;0.43780718559712484;0.0;0.34742359176700355;0.45015891577040046;0.3733132580465157;0.7298345934288442;0.5396604803235969;0.3733132580465157;0.0;0.0;0.3536832016810033;0.49787201858118535;0.6051617964763893;0.0;0.5097173690914311;0.49538939414221644;0.3856711693263196;0.49787201858118535;0.577895182283565;0.3360378287127392;0.4974559848817061;0.0;0.46185432155361356;0.0;0.3733132580465157;0.3360378287127392;0.3959744950359323;0.6308316816822342;0.41694400151456;0.0
GO:1900740;0.0;0.30058166190108726;0.3500545971891353;0.0;0.512161358068099;0.3523302080394402;0.5130303212415848;1.0;0.3174113268860042;0.434591704550565;0.39493796793013924;0.0;0.4940312841167817;0.45475420435205227;0.41923666540876925;0.3956332460122064;0.0;0.0;0.0;0.3174113268860042;0.44048500577993527;0.0;0.31035419979447554;0.0;0.43906795284576067;0.37276240839410957;0.0;0.2351289086247536;0.41487143666228604;0.24138851853875337;0.4997385498459446;0.37790200563026977;0.24138851853875337;0.0;0.0;0.3153852148385326;0.531909416035425;0.4928671133341394;0.0;0.3801077491137859;0.4757152303232976;0.46236073112762044;0.3855773354389354;0.6536082068874058;0.19694059100882855;0.5721306669441428;0.0;0.32275708384970303;0.0;0.24138851853875337;0.2697407283673061;0.2610185749042658;0.5398220629123884;0.3646581697179912;0.0
GO:0030819;0.0;0.4977419911428122;0.5031539973684538;0.0;0.283832674107386;0.19741516592327513;0.3851858974758413;0.3174113268860042;1.0;0.30340005833713996;0.2851450933227974;0.0;0.0;0.2897208793185083;0.0;0.3329000656792725;0.0;0.0;0.0;0.5145716561277291;0.24339120699145883;0.0;0.0;0.0;0.4390928555245848;0.28407686344111627;0.0;0.1865207714148468;0.3984971143083218;0.0;0.35640538728693294;0.374616342399196;0.0;0.0;0.0;0.1579784681236932;0.0;0.0;0.0;0.5332071492931045;0.30084524887568304;0.33424099187092116;0.0;0.0;0.3987134182224341;0.35237563116624987;0.0;0.0;0.0;0.0;0.48091232615789525;0.0;0.24339120699145883;0.5445035621243208;0.0
GO:0060316;0.0;0.286570393352223;0.3077633038342063;0.0;0.3506576043325218;0.3327001516739278;0.35152656750600747;0.434591704550565;0.30340005833713996;1.0;0.35799297472923164;0.0;0.22541450789500678;0.45475420435205227;0.24224417287992372;0.7851474704628364;0.0;0.0;0.0;0.4270293967069806;0.3523302080394402;0.0;0.19668983376823423;0.0;0.4164067158563441;0.37276240839410957;0.0;0.41068500357254195;0.37792644346137844;0.1489786127197657;0.3227460573170991;0.34095701242936216;0.1489786127197657;0.0;0.0;0.4115614972109547;0.20858484291008988;0.3158746208052939;0.0;0.33781645575885694;0.448912675761637;0.40275450093729626;0.20858484291008988;0.28860800661246944;0.17427935401941208;0.31871630119641603;0.0;0.20909271782346173;0.0;0.1489786127197657;0.25694944235450967;0.15912105135901272;0.6318979575672026;0.4587875007456993;0.0
