;GO:0002480;GO:0045666;GO:0061418;GO:0045944;GO:0045648;GO:0001892;GO:0045821;GO:0001666;GO:0043171;GO:0030949;GO:0018230;GO:0033235;GO:0016311;GO:0010575;GO:0030522;GO:0042789;GO:0043619;GO:0006351;GO:0000209;GO:0030163;GO:0060395;GO:0046886;GO:0007565;GO:0006355;GO:0006612;GO:0006508;GO:0031146;GO:0001938
GO:0002480;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045666;0.0;1.0;0.047799631016701725;0.12755981097713553;0.30379685991921485;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.0;0.24944431948534626;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553
GO:0061418;0.0;0.047799631016701725;1.0;0.193449319138058;0.047799631016701725;0.0;0.14416800614326972;0.17988792517482602;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.10900961301269105;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.561171409305806;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.14212163039839543;0.0;0.15831211565824807;0.0;0.0;0.01468324974140624;0.047799631016701725
GO:0045944;0.0;0.12755981097713553;0.193449319138058;1.0;0.12755981097713553;0.0;0.23455555592033453;0.0;0.0;0.12755981097713553;0.0;0.1816892161000484;0.0;0.11511873865597294;0.047799631016701725;0.0;0.193449319138058;0.0;0.0;0.0;0.047799631016701725;0.23160877878580344;0.0;0.15831211565824807;0.0;0.0;0.0;0.12755981097713553
GO:0045648;0.0;0.30379685991921485;0.047799631016701725;0.12755981097713553;1.0;0.0;0.12755981097713553;0.0;0.0;0.12755981097713553;0.0;0.12755981097713553;0.0;0.24944431948534626;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.16702085169111647;0.0;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553
GO:0001892;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2611260707055071;0.0;0.0;0.0;0.0;0.0
GO:0045821;0.0;0.12755981097713553;0.14416800614326972;0.23455555592033453;0.12755981097713553;0.0;1.0;0.0;0.0;0.12755981097713553;0.0;0.1816892161000484;0.0;0.11511873865597294;0.047799631016701725;0.0;0.14416800614326972;0.0;0.0;0.0;0.047799631016701725;0.23160877878580344;0.0;0.14416800614326972;0.0;0.0;0.0;0.12755981097713553
GO:0001666;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043171;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1237146889194086;0.0;0.06886689890529227;0.0;0.01468324974140624;0.12826917739045696;0.01468324974140624;0.12826917739045696;0.1237146889194086;0.316425220850889;0.01468324974140624;0.0;0.0;0.0;0.0;0.1237146889194086;0.316425220850889;0.0
GO:0030949;0.0;0.12755981097713553;0.047799631016701725;0.12755981097713553;0.12755981097713553;0.0;0.12755981097713553;0.0;0.0;1.0;0.0;0.12755981097713553;0.0;0.11511873865597294;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.0;0.0;0.0;0.12755981097713553
GO:0018230;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;1.0;0.0;0.06886689890529227;0.0;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.10587402764930422;0.18032682375526765;0.1468397877411918;0.01468324974140624;0.0;0.0;0.0;0.0;0.1468397877411918;0.1468397877411918;0.0
GO:0033235;0.0;0.12755981097713553;0.10900961301269105;0.1816892161000484;0.12755981097713553;0.0;0.1816892161000484;0.0;0.0;0.12755981097713553;0.0;1.0;0.0;0.11511873865597294;0.047799631016701725;0.0;0.10900961301269105;0.0;0.0;0.0;0.047799631016701725;0.17811780918080672;0.0;0.10900961301269105;0.0;0.0;0.0;0.12755981097713553
GO:0016311;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.06886689890529227;0.0;0.06886689890529227;0.0;1.0;0.0;0.01468324974140624;0.06886689890529227;0.01468324974140624;0.06886689890529227;0.06886689890529227;0.05923137626096931;0.01468324974140624;0.0;0.0;0.0;0.0;0.05923137626096931;0.06886689890529227;0.0
GO:0010575;0.0;0.24944431948534626;0.042064647228987374;0.11511873865597294;0.24944431948534626;0.0;0.11511873865597294;0.0;0.0;0.11511873865597294;0.0;0.11511873865597294;0.0;1.0;0.042064647228987374;0.0;0.042064647228987374;0.0;0.0;0.0;0.042064647228987374;0.11511873865597294;0.0;0.042064647228987374;0.0;0.0;0.0;0.11511873865597294
GO:0030522;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;1.0;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.0;0.12659489728285286;0.047799631016701725;0.0;0.047799631016701725;0.0;0.0;0.01468324974140624;0.047799631016701725
GO:0042789;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12826917739045696;0.0;0.10587402764930422;0.0;0.06886689890529227;0.0;0.01468324974140624;1.0;0.01468324974140624;0.20325151924801574;0.10587402764930422;0.08547128021085358;0.01468324974140624;0.0;0.0;0.0;0.0;0.08547128021085358;0.10587402764930422;0.0
GO:0043619;0.0;0.047799631016701725;0.561171409305806;0.193449319138058;0.047799631016701725;0.0;0.14416800614326972;0.17988792517482602;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.10900961301269105;0.01468324974140624;0.042064647228987374;0.047799631016701725;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.0;0.047799631016701725;0.14212163039839543;0.0;0.15831211565824807;0.0;0.0;0.01468324974140624;0.047799631016701725
GO:0006351;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.12826917739045696;0.0;0.10587402764930422;0.0;0.06886689890529227;0.0;0.01468324974140624;0.20325151924801574;0.01468324974140624;1.0;0.10587402764930422;0.08547128021085358;0.01468324974140624;0.0;0.0;0.0;0.0;0.08547128021085358;0.10587402764930422;0.0
GO:0000209;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.1237146889194086;0.0;0.18032682375526765;0.0;0.06886689890529227;0.0;0.01468324974140624;0.10587402764930422;0.01468324974140624;0.10587402764930422;1.0;0.1468397877411918;0.01468324974140624;0.0;0.0;0.0;0.0;0.1468397877411918;0.1468397877411918;0.0
