;GO:0002480;GO:0045666;GO:0061418;GO:0045944;GO:0045648;GO:0001892;GO:0045821;GO:0001666;GO:0043171;GO:0030949;GO:0018230;GO:0033235;GO:0016311;GO:0010575;GO:0030522;GO:0042789;GO:0043619;GO:0006351;GO:0000209;GO:0030163;GO:0060395;GO:0046886;GO:0007565;GO:0006355;GO:0006612;GO:0006508;GO:0031146;GO:0001938
GO:0002480;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045666;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365
GO:0061418;0.0;0.0;1.0;0.7;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.6;0.0;0.1;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0
GO:0045944;0.0;0.0;0.7;1.0;0.25;0.0;0.4;0.0;0.0;0.2727272727272727;0.0;0.38461538461538464;0.0;0.2727272727272727;0.2727272727272727;0.0;0.7;0.0;0.0;0.0;0.3;0.5454545454545454;0.0;0.75;0.0;0.0;0.0;0.25
GO:0045648;0.0;0.0;0.0;0.25;1.0;0.0;0.3;0.0;0.0;0.4;0.0;0.3333333333333333;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.25;0.0;0.1111111111111111;0.0;0.0;0.0;0.4
GO:0001892;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0045821;0.0;0.0;0.0;0.4;0.3;0.0;1.0;0.0;0.0;0.3333333333333333;0.0;0.36363636363636365;0.0;0.3333333333333333;0.3;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.6666666666666666;0.0;0.5;0.0;0.0;0.0;0.3
GO:0001666;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043171;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;0.2857142857142857;0.0;0.2;0.2;0.2;0.2;0.25;0.6666666666666666;0.2;0.0;0.0;0.0;0.0;0.42857142857142855;0.6666666666666666;0.0
GO:0030949;0.0;0.0;0.0;0.2727272727272727;0.4;0.0;0.3333333333333333;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.375;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.3333333333333333;0.0;0.3;0.0;0.0;0.0;0.4
GO:0018230;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.3;0.6;0.0;0.0;0.0;0.0;0.0;0.6;0.6;0.0
GO:0033235;0.0;0.3076923076923077;0.0;0.38461538461538464;0.3333333333333333;0.0;0.36363636363636365;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;0.25;0.2727272727272727;0.0;0.0;0.0;0.0;0.0;0.3;0.45454545454545453;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333
GO:0016311;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.3333333333333333;0.0;1.0;0.0;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.16666666666666666;0.125;0.16666666666666666;0.0;0.0;0.0;0.0;0.125;0.3333333333333333;0.0
GO:0010575;0.0;0.4444444444444444;0.0;0.2727272727272727;0.4444444444444444;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.3333333333333333;0.0;0.2;0.0;0.0;0.0;0.3
GO:0030522;0.0;0.0;0.0;0.2727272727272727;0.0;0.0;0.3;0.0;0.2;0.375;0.0;0.2727272727272727;0.16666666666666666;0.0;1.0;0.0;0.0;0.0;0.1;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.3333333333333333
GO:0042789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;1.0;0.0;0.6;0.2727272727272727;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.6;0.0
GO:0043619;0.0;0.0;0.6;0.7;0.0;0.0;0.0;0.5;0.2;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;1.0;0.0;0.1;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.6;0.0;1.0;0.2727272727272727;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.6;0.0
GO:0000209;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.3;0.0;0.16666666666666666;0.0;0.1;0.2727272727272727;0.1;0.2727272727272727;1.0;0.3;0.1;0.0;0.0;0.0;0.0;0.3;0.3;0.0
GO:0030163;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.6;0.0;0.125;0.0;0.0;0.5;0.0;0.5;0.3;1.0;0.0;0.0;0.0;0.0;0.0;0.6;0.8;0.0
GO:0060395;0.0;0.0;0.0;0.3;0.2;0.0;0.2857142857142857;0.0;0.2;0.42857142857142855;0.0;0.3;0.16666666666666666;0.2857142857142857;0.0;0.0;0.0;0.0;0.1;0.0;1.0;0.375;0.0;0.375;0.0;0.0;0.0;0.375
GO:0046886;0.0;0.0;0.0;0.5454545454545454;0.25;0.0;0.6666666666666666;0.0;0.0;0.3333333333333333;0.0;0.45454545454545453;0.0;0.3333333333333333;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.375;1.0;0.0;0.5555555555555556;0.0;0.0;0.0;0.4
GO:0007565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.0;0.0;0.6666666666666666;0.75;0.1111111111111111;0.0;0.5;0.0;0.0;0.3;0.0;0.3333333333333333;0.0;0.2;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.0;0.375;0.5555555555555556;0.0;1.0;0.0;0.0;0.0;0.2727272727272727
GO:0006612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0006508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.6;0.0;0.125;0.0;0.0;0.5;0.0;0.5;0.3;0.6;0.0;0.0;0.0;0.0;0.0;1.0;0.6;0.0
GO:0031146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.6;0.0;0.3333333333333333;0.0;0.0;0.6;0.0;0.6;0.3;0.8;0.0;0.0;0.0;0.0;0.0;0.6;1.0;0.0
GO:0001938;0.0;0.36363636363636365;0.0;0.25;0.4;0.0;0.3;0.0;0.0;0.4;0.0;0.3333333333333333;0.0;0.3;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.375;0.4;0.0;0.2727272727272727;0.0;0.0;0.0;1.0
