;GO:0036376;GO:0015991;GO:0038110;GO:0034198;GO:0038155;GO:0006883;GO:0034629;GO:0006999;GO:0045892;GO:0002437;GO:0045893;GO:0032729;GO:0070126;GO:0051607;GO:0070125;GO:2001243;GO:0017148;GO:0050830;GO:0007182;GO:1904263;GO:0086004;GO:0050728;GO:0007140;GO:0042104;GO:1903416;GO:0006412;GO:0006406;GO:1990573;GO:0006888;GO:0007219;GO:0051693;GO:0031947;GO:0045582;GO:0046034;GO:0001916;GO:0050687;GO:0086013;GO:0006260;GO:0045589;GO:0043001;GO:0006265;GO:0045823;GO:0006468;GO:0045989;GO:0045822;GO:0030007;GO:0000165;GO:0002534;GO:0045199;GO:0000281;GO:0001649;GO:0071479;GO:0060390;GO:2000330;GO:0016311;GO:0086064;GO:0050777;GO:0045071;GO:0006351;GO:1900042;GO:0071709;GO:1903078;GO:0002230;GO:0006357;GO:0002026;GO:0071383;GO:0002664;GO:0071260;GO:0046013;GO:0043382;GO:0042130;GO:0010248;GO:0002827;GO:0010569;GO:0031122;GO:0071346;GO:0007080;GO:0051315;GO:0035722
GO:0036376;1.0;0.3817162942374057;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.3817162942374057;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.0;0.0;0.14423930631556076;0.0;0.0
GO:0015991;0.3817162942374057;1.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14698621595948655;0.3817162942374057;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.14698621595948655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3035708264725047;0.0;0.0;0.0;0.0;0.14423930631556076;0.0;0.0
GO:0038110;0.0;0.0;1.0;0.01468324974140624;0.338483172736548;0.036692364793703955;0.0;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.12659489728285286;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.338483172736548
GO:0034198;0.0;0.0;0.01468324974140624;1.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.17988792517482602;0.0;0.0;0.01468324974140624;0.25275595634260717;0.01468324974140624;0.0;0.0;0.25275595634260717;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.11807622278079505;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.1912422969752877;0.0;0.0;0.01468324974140624;0.2990439313269274;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.1912422969752877;0.0;0.41627623130594743;0.0;0.0;0.0;0.0;0.0;0.0;0.01468324974140624;0.1912422969752877;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0038155;0.0;0.0;0.338483172736548;0.01468324974140624;1.0;0.036692364793703955;0.0;0.01468324974140624;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.0;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.2052608479739753;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.01468324974140624;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.036692364793703955;0.12659489728285286;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.01468324974140624;0.042064647228987374;0.042064647228987374;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.338483172736548
GO:0006883;0.0;0.0;0.036692364793703955;0.01468324974140624;0.036692364793703955;1.0;0.0;0.01468324974140624;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.0;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.036692364793703955;0.16702085169111647;0.16702085169111647;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.01468324974140624;0.036692364793703955;0.0;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.5269573504908229;0.036692364793703955;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.01468324974140624;0.036692364793703955;0.01468324974140624;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.036692364793703955
GO:0034629;0.13331334997803274;0.13331334997803274;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2147074070362994;0.13331334997803274;0.2147074070362994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.29429567884702784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13331334997803274;0.0;0.0;0.0;0.0;0.2147074070362994;0.0;0.0
GO:0006999;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;1.0;0.0;0.0;0.0;0.0;0.2332416913641672;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.20695866249713105;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.12408495164008174;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.20695866249713105;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.12408495164008174;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.0;0.0;0.0;0.0;0.0;0.20695866249713105;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624
GO:0045892;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.0;1.0;0.0;0.15831211565824807;0.042064647228987374;0.0;0.0;0.0;0.13839445927415203;0.25994020127029144;0.0;0.0;0.047799631016701725;0.047799631016701725;0.12804570306913615;0.0;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.13839445927415203;0.24937783908455946;0.047799631016701725;0.0;0.042064647228987374;0.12804570306913615;0.036692364793703955;0.0;0.047799631016701725;0.0;0.0;0.042064647228987374;0.0;0.042064647228987374;0.12804570306913615;0.036692364793703955;0.047799631016701725;0.0;0.0;0.0;0.0;0.0;0.047799631016701725;0.047799631016701725;0.0;0.0;0.12804570306913615;0.12804570306913615;0.0;0.047799631016701725;0.0;0.042064647228987374;0.042064647228987374;0.15831211565824807;0.042064647228987374;0.0;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.13839445927415203;0.0;0.042064647228987374;0.14416800614326972;0.0;0.0;0.0;0.0;0.047799631016701725
GO:0002437;0.0;0.0;0.0;0.17988792517482602;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.27499689082764317;0.0;0.0;0.0;0.27499689082764317;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0
