;GO:1990809;GO:0045925;GO:0015031;GO:0036092;GO:1901741;GO:0045762;GO:0007254;GO:1905943;GO:0002087;GO:0060400;GO:0007413;GO:0000187;GO:0046580;GO:0045892;GO:0048488;GO:0000183;GO:0007409;GO:0071375;GO:0051402;GO:1905552;GO:0065003;GO:0007264;GO:0034220;GO:0050729;GO:0045930;GO:0042267;GO:0009725;GO:0009967;GO:0042147;GO:2000809;GO:0006334;GO:0032438;GO:0007416;GO:1990414;GO:0045143;GO:0017055;GO:0070317;GO:0051897;GO:0043647;GO:0040015;GO:0060024;GO:1900271;GO:0033364;GO:1905049;GO:0008285;GO:1905168;GO:1904878;GO:0045666;GO:0090394;GO:0045944;GO:0043401;GO:0042832;GO:0106077;GO:2000816;GO:0097104;GO:0071277;GO:0097105;GO:0010634;GO:0010510;GO:0048709;GO:0008050;GO:0021801;GO:0032264;GO:0006032;GO:0022617;GO:0000209;GO:0043410;GO:0006397;GO:0009267;GO:0006306;GO:0048675;GO:0030517;GO:0048278;GO:0000050;GO:0042450;GO:0071787;GO:0016584;GO:0030595;GO:0008380;GO:2000042;GO:0036297;GO:0007179;GO:0006366;GO:0008542;GO:0009235;GO:0051292;GO:0006886;GO:0006367;GO:0050872;GO:0050994;GO:0098532;GO:0050873;GO:0045332;GO:0051045;GO:0000381;GO:0006914;GO:0030509;GO:0032487;GO:0051607;GO:2000310;GO:0060291;GO:0051968;GO:0051965;GO:0016575;GO:0030224;GO:1905580;GO:0048280;GO:0080182;GO:0061002;GO:2000172;GO:0060395;GO:0006096;GO:0060317;GO:0043312;GO:0006099;GO:0042742;GO:0006898;GO:0021860;GO:0006896;GO:0046031;GO:2000969;GO:0048694;GO:0006406;GO:0071285;GO:0006888;GO:0030218;GO:0000272;GO:0046034;GO:0061092;GO:0032510;GO:0010469;GO:0019433;GO:0010466;GO:0033601;GO:0010862;GO:0030335;GO:0035860;GO:1903860;GO:0046039;GO:0022028;GO:0042994;GO:0006623;GO:0006469;GO:0006103;GO:0099054;GO:0006104;GO:0000122;GO:0006734;GO:0032868;GO:0060509;GO:0000082;GO:0010831;GO:0010951;GO:0071356;GO:0016311;GO:0035176;GO:0006196;GO:0006351;GO:0006470;GO:0006355;GO:0048468;GO:0002154;GO:0002155;GO:0006357;GO:0001188;GO:0009617;GO:0006906;GO:0006508;GO:0006909;GO:2000463;GO:0048194;GO:0030036
GO:1990809;1.0;0.0;0.0;0.24138851853875337;0.0;0.0;0.3855773354389354;0.0;0.0;0.0;0.503876007032658;0.0;0.0;0.0;0.0;0.4772016191318648;0.5553561630439061;0.32677023476107964;0.35398641934105307;0.0;0.6134887861251994;0.45132899529574927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5108609491016987;0.5487390810203419;0.5162788910878855;0.22407358170335817;0.3855773354389354;0.0;0.0;0.0;0.34775631971058624;0.0;0.0;0.0;0.531909416035425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.44785449619213036;0.0;0.22407358170335817;0.0;0.5735850431850262;0.2610185749042658;0.5735850431850262;0.0;0.0;0.4122517233397286;0.0;0.4024070004238523;0.2610185749042658;0.33092665472566934;0.4685696557467697;0.26680591808998444;0.0;0.45706853237040207;0.40123326217304006;0.34775631971058624;0.4122517233397286;0.0;0.4328241782709224;0.2610185749042658;0.24138851853875337;0.7711775863247551;0.4772016191318648;0.46373187935097676;0.4543679656954753;0.0;0.28769296280505896;0.44591105330956243;0.48458024718554527;0.0;0.3495596384113636;0.5487390810203419;0.0;0.3855773354389354;0.30050947687859925;0.0;0.4772016191318648;0.28367981189368235;0.5735850431850262;0.0;0.0;0.4250442347350967;0.4583139373647899;0.0;0.0;0.0;0.0;0.0;0.0;0.5305503949334511;0.3855773354389354;0.0;0.6208318860170132;0.4772016191318648;0.0;0.0;0.3855773354389354;0.32677023476107964;0.43606633039368614;0.3855773354389354;0.4024070004238523;0.0;0.0;0.3855773354389354;0.0;0.32314671118984367;0.0;0.0;0.0;0.2610185749042658;0.0;0.4246546073949561;0.0;0.39749047222676315;0.47168751963977323;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.4024070004238523;0.0;0.23525923081088307;0.4122517233397286;0.0;0.0;0.0;0.36097136141009367;0.4772016191318648;0.3271838647793925;0.0;0.27132042453534516;0.0;0.3855773354389354;0.3855773354389354;0.0;0.0;0.2610185749042658;0.3627866376317942;0.0;0.28367981189368235;0.4928671133341394;0.3213522927748928;0.0;0.5092539683398714;0.3855773354389354;0.0;0.0;0.4772016191318648;0.0;0.6536082068874058;0.0;0.0;0.0;0.6002594310858195;0.5809403406215947
GO:0045925;0.0;1.0;0.0;0.0;0.2519585736096705;0.27863296151046374;0.39614739050985254;0.39614739050985254;0.2942498669645995;0.2519585736096705;0.0;0.25239047226412975;0.26265895086671714;0.3454663495996531;0.0;0.39614739050985254;0.0;0.0;0.0;0.2715886299751829;0.0;0.4618990503666664;0.0;0.33757886885112726;0.35613124725103235;0.0;0.0;0.411261520564777;0.0;0.2715886299751829;0.0;0.0;0.0;0.0;0.5282354339852733;0.219154897981007;0.2346436367742753;0.2346436367742753;0.0;0.2715886299751829;0.27863296151046374;0.4452980524762275;0.0;0.26131802467506854;0.3811126335603649;0.219154897981007;0.20514362943214276;0.4916124086671856;0.4184954979145669;0.33261152886901574;0.45842455126304754;0.0;0.0;0.2818904796062623;0.0;0.0;0.0;0.3249374057767693;0.2346436367742753;0.0;0.7543479213398382;0.0;0.0;0.0;0.0;0.0;0.31879196169885987;0.0;0.0;0.0;0.0;0.4228217784106458;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23598456296592396;0.0;0.45648110838047956;0.0;0.5185368191814372;0.0;0.0;0.0;0.0;0.0;0.36233952569288;0.0;0.0;0.49371863355902673;0.2346436367742753;0.219154897981007;0.0;0.46888399243570705;0.219154897981007;0.0;0.27863296151046374;0.41862366457543426;0.27863296151046374;0.43965144339556267;0.0;0.0;0.2346436367742753;0.0;0.0;0.39614739050985254;0.29826301787597614;0.39614739050985254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2715886299751829;0.39614739050985254;0.0;0.0;0.0;0.0;0.0;0.0;0.3918211100137737;0.0;0.42314267037029024;0.0;0.324695175535525;0.2715886299751829;0.2346436367742753;0.35579634436600766;0.4129770554947695;0.39614739050985254;0.0;0.0;0.5105482985439437;0.0;0.3137504625123872;0.0;0.0;0.0;0.3173204828132669;0.0;0.0;0.0;0.0;0.25823216993702774;0.2928647119541699;0.0;0.0;0.5185368191814372;0.0;0.0;0.0;0.4008779332749467;0.0;0.39614739050985254;0.29826301787597614;0.37551950152430374;0.0;0.0;0.0;0.0;0.0;0.4086507749986906;0.0;0.0
GO:0015031;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.595244243645549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6469613641041159;0.0;0.0;0.0;0.0;0.0;0.5694255100859262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5690048572562401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8794997557722131;0.0;0.0;0.0;0.0;0.0;0.55726591822698;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5089636255544316;0.0;0.0;0.5663255522673947;0.0;0.5525958451010092;0.0;0.0;0.0;0.6343101138517001;0.0;0.5357661801160922;0.0;0.0;0.0;0.0;0.5525958451010092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.53858767940917;0.7051096532014998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5031320535499321;0.0;0.0;0.0
GO:0036092;0.24138851853875337;0.0;0.0;1.0;0.0;0.0;0.3719375921787866;0.0;0.0;0.0;0.26806290643954656;0.0;0.0;0.0;0.0;0.24138851853875337;0.3195430624507947;0.24753394820524305;0.2520888957958;0.0;0.3603607486966927;0.30714017839556723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2750478485085872;0.25821818352367026;0.26315085365937885;0.23011813454981828;0.24138851853875337;0.0;0.0;0.0;0.46282349531178496;0.0;0.0;0.0;0.24138851853875337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3036656792919483;0.0;0.23011813454981828;0.0;0.24138851853875337;0.1817822883484292;0.24138851853875337;0.0;0.0;0.26806290643954656;0.0;0.25821818352367026;0.3901861295844088;0.30443400840881846;0.24224417287992372;0.2765723672487247;0.0;0.3612155616716091;0.299335738627787;0.33648593572165114;0.26806290643954656;0.0;0.27132042453534516;0.3375214653575851;0.29070652118005735;0.24138851853875337;0.24138851853875337;0.3195430624507947;0.3585149949966823;0.0;0.28359507701227216;0.3017222364093804;0.43652437710419495;0.0;0.31357937436824734;0.24090324668827506;0.0;0.3798127587125141;0.21140323934614252;0.0;0.28972436474014246;0.19457357436122563;0.22407358170335817;0.0;0.0;0.35626029506331697;0.3141251204646079;0.0;0.0;0.0;0.0;0.0;0.0;0.3430731405417288;0.22407358170335817;0.0;0.27132042453534516;0.28972436474014246;0.0;0.0;0.24138851853875337;0.45593778944122265;0.2745625766581089;0.22407358170335817;0.32618408609057176;0.0;0.0;0.24138851853875337;0.0;0.41406017960293123;0.0;0.0;0.0;0.1817822883484292;0.0;0.26315085365937885;0.35377351779877547;0.4661250369007889;0.1817822883484292;0.0;0.0;0.47633858101465865;0.0;0.0;0.0;0.0;0.25821818352367026;0.0;0.3589763748526341;0.25074796960415136;0.0;0.0;0.0;0.3249910973669774;0.24138851853875337;0.3906048216818268;0.0;0.3667575437710315;0.0;0.22407358170335817;0.24138851853875337;0.0;0.0;0.1817822883484292;0.4706744742824108;0.0;0.3618019942939735;0.4644412996183015;0.4322713100494136;0.0;0.36506515143968926;0.24138851853875337;0.0;0.0;0.24138851853875337;0.0;0.3040967454057377;0.3844648965581869;0.0;0.0;0.25074796960415136;0.3153957996444568
GO:1901741;0.0;0.2519585736096705;0.0;0.0;1.0;0.2964151162680993;0.25654682119915273;0.3956083820706536;0.22276469551520156;0.23923188436375753;0.0;0.30419628518649666;0.2532359299073351;0.334565858395867;0.0;0.25654682119915273;0.0;0.0;0.0;0.3392795816700089;0.0;0.3222984810559666;0.0;0.40223863992204906;0.3607194948405145;0.0;0.0;0.4985198564893569;0.0;0.3392795816700089;0.0;0.0;0.0;0.0;0.0;0.32644116564485387;0.23923188436375753;0.31655567254483385;0.0;0.3441374680309766;0.2659062722645507;0.2659062722645507;0.0;0.23640626492241817;0.3857008811498471;0.29924073570943865;0.18047340216027258;0.556733481692447;0.2659062722645507;0.4126973665974474;0.3188239819523477;0.0;0.0;0.37368800847684086;0.0;0.0;0.0;0.4121957417013492;0.23923188436375753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4007039974694184;0.0;0.0;0.0;0.0;0.42228276997144676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.22656154200654188;0.0;0.31688053906977975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3308305280682939;0.0;0.0;0.2351289086247536;0.23923188436375753;0.209731877021625;0.0;0.32928342312500725;0.209731877021625;0.0;0.2659062722645507;0.33618572891034626;0.36286011681113944;0.5475635211593439;0.0;0.0;0.31655567254483385;0.0;0.0;0.3956083820706536;0.44494400696086334;0.2988381145540817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.31655567254483385;0.4612684635351139;0.0;0.0;0.0;0.0;0.0;0.0;0.5040594682736339;0.0;0.3586370700431829;0.0;0.29647974749634376;0.48405520676274805;0.31655567254483385;0.44002349966668336;0.2733764861840696;0.3956083820706536;0.0;0.0;0.2733764861840696;0.0;0.2760474167469404;0.0;0.0;0.0;0.3078974618538849;0.0;0.0;0.0;0.0;0.8590252044987263;0.26795295220151955;0.0;0.0;0.0;0.0;0.0;0.0;0.38815124402903367;0.0;0.25654682119915273;0.2832212090999459;0.36461901032051763;0.0;0.0;0.0;0.0;0.0;0.35301539389526315;0.0;0.0
GO:0045762;0.0;0.27863296151046374;0.0;0.0;0.2964151162680993;1.0;0.2832212090999459;0.3028512654654583;0.2199390760738622;0.23640626492241817;0.0;0.5211742269208416;0.25535218931434367;0.478854118464018;0.0;0.38534634247403543;0.0;0.0;0.0;0.2908590005872096;0.0;0.3489728689567598;0.0;0.3624680272798021;0.34057893856377996;0.0;0.0;0.4500992754065576;0.0;0.2908590005872096;0.0;0.0;0.0;0.0;0.0;0.32574011228371125;0.22361497890962173;0.28362383025530286;0.0;0.23395034462272646;0.26308065282321136;0.2925806601653439;0.0;0.43488288514151824;0.35994153705646437;0.4258876915081544;0.1844865530716493;0.4386950786029601;0.26308065282321136;0.5393443223961631;0.34549836985314086;0.0;0.0;0.2708618217416087;0.0;0.0;0.0;0.3637751606185499;0.4218952310230475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.540760772178044;0.0;0.0;0.0;0.0;0.3295256533662515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35536106328142464;0.0;0.34355492697057294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.39885642335183413;0.0;0.0;0.2618032965255468;0.29934635977837554;0.3385313982965077;0.0;0.45808294439988995;0.2118481364286336;0.0;0.41139599941340266;0.2964151162680993;0.3230895041688925;0.4063641696968495;0.0;0.0;0.28362383025530286;0.0;0.0;0.3028512654654583;0.26062473252351964;0.3028512654654583;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4796506848282641;0.36286011681113944;0.0;0.0;0.0;0.0;0.0;0.0;0.31042638481696355;0.0;0.5291031537115686;0.0;0.500575155532092;0.31042638481696355;0.4566124472534594;0.4002528870244364;0.30005087408486286;0.2832212090999459;0.0;0.0;0.4021760074589524;0.0;0.5036389775201688;0.0;0.0;0.0;0.4507082516776318;0.0;0.0;0.0;0.0;0.32270110221132353;0.4664295724206196;0.0;0.0;0.0;0.0;0.0;0.0;0.5342657021393116;0.0;0.2832212090999459;0.2770919213720756;0.5089072703886686;0.0;0.0;0.0;0.0;0.0;0.31324478125301625;0.0;0.0
GO:0007254;0.3855773354389354;0.39614739050985254;0.0;0.3719375921787866;0.25654682119915273;0.2832212090999459;1.0;0.40073563809933477;0.28237092570552574;0.25654682119915273;0.4122517233397286;0.256978719853612;0.2672471984561994;0.3500545971891353;0.0;0.40073563809933477;0.46373187935097676;0.47502976199759905;0.35398641934105307;0.25970968871610917;0.5218645024322699;0.6612555307831637;0.0;0.3256999275920535;0.3607194948405145;0.477487032069206;0.5392960424739528;0.4158497681542592;0.0;0.25970968871610917;0.41923666540876925;0.4024070004238523;0.4246546073949561;0.4162108527218627;0.3855773354389354;0.22374314557048924;0.23923188436375753;0.23923188436375753;0.47830539335061945;0.25970968871610917;0.2832212090999459;0.3255125024548749;0.3855773354389354;0.2659062722645507;0.3857008811498471;0.22374314557048924;0.19326468817306902;0.49620065625666776;0.2832212090999459;0.33719977645849797;0.5808141592931793;0.4506844775075454;0.34639816118056954;0.2864787271957445;0.3855773354389354;0.4092781021407852;0.3855773354389354;0.3295256533662515;0.23923188436375753;0.4122517233397286;0.0;0.4024070004238523;0.391567648544299;0.40641999063609374;0.3441416964251768;0.3891304975671958;0.3233802092883421;0.5325618682808264;0.6088592719848129;0.4629106210737392;0.4122517233397286;0.42741002600012795;0.4328241782709224;0.3282206956112934;0.308590639245781;0.3855773354389354;0.3855773354389354;0.46373187935097676;0.5298613016058997;0.24057281055540614;0.48517653397758487;0.5788707164106113;0.5756939638668426;0.38793757379476773;0.41676175911839125;0.4024070004238523;0.0;0.4610706713493598;0.30050947687859925;0.3504605844338063;0.5079019149161468;0.28367981189368235;0.3855773354389354;0.23923188436375753;0.22374314557048924;0.45815781860857;0.5912736004658388;0.22374314557048924;0.49431669705412296;0.2832212090999459;0.25654682119915273;0.2832212090999459;0.4442396909850449;0.5612506907177331;0.3855773354389354;0.23923188436375753;0.4328241782709224;0.5079019149161468;0.40073563809933477;0.28638407661690235;0.5185369985399844;0.5452255138504429;0.43606633039368614;0.3855773354389354;0.4507428466252414;0.4872035883242149;0.0;0.3855773354389354;0.0;0.4536957848298769;0.27617687756466514;0.40073563809933477;0.0;0.4092781021407852;0.0;0.4246546073949561;0.4333647395019867;0.5280395458667964;0.27617687756466514;0.0;0.42773091795977247;0.28972436474014246;0.32928342312500725;0.27617687756466514;0.23923188436375753;0.36038459195548983;0.5353666635249013;0.40073563809933477;0.3658083044509163;0.4122517233397286;0.41756530308425166;0.0;0.31833871010186937;0.39408494528356697;0.3855773354389354;0.450211051872151;0.32190873040274914;0.40186949817537837;0.37796468421802404;0.3855773354389354;0.3855773354389354;0.2628204175265099;0.2974529595436521;0.4092781021407852;0.4933357112718274;0.0;0.41422888553371556;0.5839808300154367;0.451901366414926;0.40546618086442887;0.5092539683398714;0.5185369985399844;0.3028512654654583;0.3801077491137859;0.3855773354389354;0.4502147345479627;0.46560049914131496;0.505838111504035;0.0;0.2733764861840696;0.4122517233397286;0.43460826002510505
GO:1905943;0.0;0.39614739050985254;0.0;0.0;0.3956083820706536;0.3028512654654583;0.40073563809933477;1.0;0.3537042373321804;0.3925305382897617;0.0;0.3315300035880558;0.3990895979745642;0.42703420109702994;0.0;0.4604003051718342;0.0;0.0;0.0;0.28237092570552574;0.0;0.4664872979561486;0.0;0.4992545929318482;0.46267545526794296;0.0;0.0;0.49905102032925536;0.0;0.28237092570552574;0.0;0.0;0.0;0.0;0.0;0.3874001944458;0.3358415446371646;0.3170868363847323;0.0;0.615873342155509;0.3028512654654583;0.3523150570165355;0.0;0.34288587617244537;0.4948293397734237;0.4075285342129266;0.26545027460145937;0.6872075142398718;0.4192049261905549;0.35268851525176625;0.4630127988525297;0.0;0.0;0.4715920304786946;0.0;0.0;0.0;0.4070530131337668;0.25654682119915273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40123516130931686;0.0;0.0;0.0;0.0;0.7108438684541281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4243581991978435;0.0;0.4610693559699618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.37312182142322287;0.0;0.0;0.37931772552493564;0.3358415446371646;0.23923188436375753;0.0;0.4734722400251893;0.2997718995493371;0.0;0.3633912806510379;0.27617687756466514;0.3028512654654583;0.6071750027321741;0.0;0.0;0.3170868363847323;0.0;0.0;0.6766839006607811;0.4884478142020041;0.40073563809933477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.35937812973966127;0.7178288105231687;0.0;0.0;0.0;0.0;0.0;0.0;0.3633861588457615;0.0;0.5210746087740155;0.0;0.4085781465630191;0.3807925281032172;0.3170868363847323;0.38001464832100224;0.41756530308425166;0.6841694805533349;0.0;0.0;0.4592724321152218;0.0;0.395318314009764;0.0;0.0;0.0;0.3970621362685169;0.0;0.0;0.0;0.0;0.38488875754087226;0.37443256345154674;0.0;0.0;0.0;0.0;0.0;0.0;0.4250962372299413;0.0;0.40073563809933477;0.38605251764045445;0.3974226859491811;0.0;0.0;0.0;0.0;0.0;0.3535465577351616;0.0;0.0
GO:0002087;0.0;0.2942498669645995;0.0;0.0;0.22276469551520156;0.2199390760738622;0.28237092570552574;0.3537042373321804;1.0;0.22276469551520156;0.0;0.2050590080028431;0.23676874105877915;0.31809866954731103;0.0;0.28237092570552574;0.0;0.0;0.0;0.24007963235059676;0.0;0.3481225855623396;0.0;0.3083849907566583;0.32693736915656335;0.0;0.0;0.37975252294019085;0.0;0.24007963235059676;0.0;0.0;0.0;0.0;0.0;0.19326468817306902;0.20727595672193327;0.20727595672193327;0.0;0.3537042373321804;0.24943908341599474;0.24943908341599474;0.0;0.20714779006106576;0.3496036359357787;0.19326468817306902;0.18047340216027258;0.4491692554895134;0.46972675532761765;0.30672131906107775;0.3446480864587207;0.0;0.0;0.25452279955392026;0.0;0.0;0.0;0.4070530131337668;0.20727595672193327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.29142428164651785;0.0;0.0;0.0;0.0;0.3803786252329736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2100943531579859;0.0;0.34270464357615277;0.0;0.5124877854122905;0.0;0.0;0.0;0.0;0.0;0.3308305280682939;0.0;0.0;0.2774202019796826;0.20727595672193327;0.19326468817306902;0.0;0.35510752763138026;0.19326468817306902;0.0;0.24943908341599474;0.22276469551520156;0.24943908341599474;0.39720829021789056;0.0;0.0;0.20727595672193327;0.0;0.0;0.3537042373321804;0.3803786252329736;0.28237092570552574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.20727595672193327;0.3537042373321804;0.0;0.0;0.0;0.0;0.0;0.0;0.22276469551520156;0.0;0.34216988119462693;0.0;0.26600129009892354;0.3537042373321804;0.20727595672193327;0.32660246627153866;0.29920059069044264;0.3537042373321804;0.0;0.0;0.29920059069044264;0.0;0.2595802278983844;0.0;0.0;0.0;0.2914302730053289;0.0;0.0;0.0;0.0;0.2323419601290897;0.23869447734016713;0.0;0.0;0.0;0.0;0.0;0.0;0.3716840551804777;0.0;0.28237092570552574;0.26675402025138994;0.34815182147196166;0.0;0.0;0.0;0.0;0.0;0.45988203241174136;0.0;0.0
GO:0060400;0.0;0.2519585736096705;0.0;0.0;0.23923188436375753;0.23640626492241817;0.25654682119915273;0.3925305382897617;0.22276469551520156;1.0;0.0;0.40606411466607467;0.5251536006664836;0.42703420109702994;0.0;0.3162114882716522;0.0;0.0;0.0;0.24007963235059676;0.0;0.3222984810559666;0.0;0.42233718799170145;0.46267545526794296;0.0;0.0;0.6003876859689348;0.0;0.24007963235059676;0.0;0.0;0.0;0.0;0.0;0.298896551436257;0.3358415446371646;0.40110856518901666;0.0;0.34054524358505184;0.392392464759622;0.37276240839410957;0.0;0.32557093933705017;0.4948293397734237;0.2997718995493371;0.26545027460145937;0.3520118393564857;0.5834189046651592;0.3231885079096337;0.3188239819523477;0.0;0.0;0.3830883874691516;0.0;0.0;0.0;0.3098955970007391;0.23923188436375753;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48525689011360124;0.0;0.0;0.0;0.0;0.38517716952737435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4093602032746786;0.0;0.31688053906977975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3308305280682939;0.0;0.0;0.2351289086247536;0.3358415446371646;0.209731877021625;0.0;0.32928342312500725;0.3784473281996001;0.0;0.45458550765147043;0.3657180768588288;0.392392464759622;0.31968093045037527;0.0;0.0;0.40110856518901666;0.0;0.0;0.3358415446371646;0.26675402025138994;0.2988381145540817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.40110856518901666;0.3367168927502447;0.0;0.0;0.0;0.0;0.0;0.0;0.25654682119915273;0.0;0.562805044223371;0.0;0.3889480901975067;0.25654682119915273;0.40110856518901666;0.34306965512009463;0.2733764861840696;0.35850278162658117;0.0;0.0;0.35737490856996873;0.0;0.36251463838110054;0.0;0.0;0.0;0.3970621362685169;0.0;0.0;0.0;0.0;0.2628204175265099;0.35711762661615154;0.0;0.0;0.0;0.0;0.0;0.0;0.38815124402903367;0.0;0.25654682119915273;0.4873891832801339;0.36461901032051763;0.0;0.0;0.0;0.0;0.0;0.44474078473559414;0.0;0.0
